Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	otherCells
S20079	0.00407339955774459	0.00289583872258795	0.0351353246637411	4.88656838551925e-08	1.41614238870704e-06	3.13180619993977e-10	0.957893971734673
S2008	0.00319083566716149	0.00283988136429676	0.0358145748369719	0.000218702635711472	2.20714740909949e-09	5.83260202429987e-09	0.957935997456109
S20088	0.00298415190329945	0.00291169156400888	0.0357580300490548	6.73354012822353e-06	1.00658335588291e-09	1.33833852176281e-07	0.958339258103073
S20093	0.00260829685946748	0.00310688280760168	0.0356249893540118	1.41400529430178e-08	4.19187570646921e-08	7.12191727255008e-06	0.958652653002837
S20095	0.00294608167441271	0.00294427897507452	0.0363788725920891	2.02483181439063e-07	2.2416956715298e-09	1.0484444579105e-05	0.957720077588967
S20099	0.00269522748461394	0.00292344525827257	0.0361578251334777	7.55296616498813e-05	3.04847663536426e-08	9.80129950548421e-11	0.958147941879206
S201	0.00277395615595247	0.00303061090996665	0.0358139385738227	0.000172961769718515	1.99053684834175e-07	1.95368078739967e-08	0.958208314000047
S20102	0.00310479096105265	0.00285166007979941	0.0359148934704021	2.4552319804105e-06	5.59332233568220e-09	1.62097341366892e-06	0.958124573690029
S20104	0.00258597456789046	0.00292543487692994	0.0363972107218689	1.08924578397998e-07	2.80703337044857e-06	1.80718295911816e-09	0.958088462068179
S20105	0.00241793818425511	0.0029496640543348	0.0370785405304807	0.000557902179443559	1.13650082214824e-06	4.10487290703043e-09	0.956994814445791
S20108	0.00290929108323029	0.00293350467286208	0.0367150248108339	8.85488902192049e-07	3.8145182630963e-09	1.43520034899565e-08	0.95744127577765
S20115	0.00295873363641126	0.00304415722028061	0.0360194774601427	1.82887064796028e-09	8.15214775790542e-09	4.26642757751098e-07	0.957977195059389
S20117	0.00266286096548153	0.00304050366557526	0.0361483478971998	0.000160359465157994	2.30165778219842e-11	1.38319073754267e-08	0.957987914151662
S20129	0.00275130454900386	0.00311648525595492	0.0354196563010341	2.45534472566264e-08	3.49362183443479e-09	1.65390985097547e-08	0.95871250930784
S20132	0.00149919200753569	0.00332005020427307	0.0364652303034325	1.51054039551976e-08	4.86604748518461e-08	1.80984671571276e-06	0.958713653872164
S20135	0.00260720485020554	0.00305411912203704	0.0364879992243481	4.56508000791583e-05	1.09509184921708e-08	7.22496346552787e-09	0.957805007827448
S20138	0.00285910003339203	0.00298307914790719	0.0357617079972855	0.000518898245859123	5.0810716006707e-09	4.47582693929688e-08	0.957877164736215
S20151	0.00279776249371752	0.00296315387743002	0.0361734831835081	6.97043394352372e-06	5.61560268917281e-09	7.80800598424213e-09	0.958058616587792
S20152	0.00264485950113185	0.00296056661833094	0.0363728512290756	0.000322255779108239	2.26591011193816e-09	2.48807569682266e-08	0.957699439725686
S20156	0.0030222698816357	0.00300847171357108	0.0359873479302943	4.99699260250612e-07	3.61278597631875e-09	2.58322718263611e-08	0.957981381330181
S2016	0.002863269510744	0.00295608126520362	0.0366533500941393	3.98461839945135e-07	3.34698055817752e-09	1.44081442778044e-09	0.957526895880278
S20160	0.00315622633263973	0.00290921709011809	0.0360322834310665	6.38134495244371e-05	1.35273167570946e-08	6.92507516932328e-09	0.957838439244259
S20166	0.00292024782994875	0.00303039234125352	0.0363576646867072	9.79006173773851e-08	2.23389210649709e-07	2.92446458657559e-09	0.957691370927798
S20168	0.00198312231099476	0.00314416555559173	0.0368922379743781	6.41809977217036e-06	6.5685840462493e-10	1.20665174475116e-08	0.957974043335888
S20171	0.00274116490990119	0.00290874954899607	0.0363117279470498	6.01127164548949e-06	3.55799473735026e-09	6.21101893909266e-09	0.958032336553394
S20175	0.00351920335605911	0.00297455846588171	0.0363029027720218	1.42215625304219e-08	7.31930852449584e-07	1.27452211087291e-07	0.957202461801411
S20179	0.00303725776254147	0.00291138985862034	0.0364189204715032	8.50162074020051e-06	1.75159713330139e-08	6.37955484872274e-09	0.957623906391069
S2018	0.00311271679852604	0.00301911330933907	0.0360057646515313	0.000133251103456648	8.94407372929681e-09	5.99238820359748e-09	0.957729139200685
S20186	0.00265699600593851	0.00295731754956174	0.0359515017032507	1.53647713610951e-06	6.88359362063874e-09	1.13260061285984e-09	0.958432640247919
S20189	0.0027675934977447	0.00291648418444568	0.0374595226176806	1.27016395760888e-05	3.53988909257423e-09	2.07737208154818e-08	0.956843673746943
S20192	0.00147716850547864	0.00315840396645745	0.0384183056870357	4.36108105100779e-08	1.96092877356036e-06	1.03006314970907e-08	0.956944107000813
S20193	0.00291487977630179	0.00297839268428035	0.0361205129448856	1.51366205848073e-07	5.59592642396182e-06	3.33886081050422e-08	0.957980433913294
S20195	0.00347199968794001	0.00278890485483392	0.0352184490837728	2.93854672221717e-07	3.11330634559719e-07	2.82700443113401e-08	0.958520012918102
S20197	0.00269072136787606	0.00300391745793423	0.0365516291083346	0.000171222249067599	6.87364156959981e-09	4.52803905310282e-10	0.957582502490342
S2020	0.00314888022631119	0.00295352104743432	0.0359024082063794	7.19780281003447e-08	9.18209647699923e-06	9.02809979390272e-09	0.95798592741727
S20206	0.00290151594742482	0.00284587718608938	0.0363529669293818	1.66679337820725e-05	9.40056288587967e-10	1.47487308104783e-08	0.957882956314535
S20211	0.00226520753097842	0.00289851040997433	0.0364196559171614	0.000284980675798558	2.92093845128596e-10	1.26349161593621e-06	0.958130381682378
S20217	0.00218834880334279	0.00300606500777078	0.0361599789503617	1.30453116948731e-05	6.49893439673291e-05	3.04470290859421e-09	0.95856756953816
S2022	0.00291484356203217	0.00285576127171167	0.0364103445484343	4.46056607658401e-07	4.05030081782302e-09	2.79337689280216e-08	0.957818572577144
S20220	0.00285305406181617	0.00307032072312649	0.0358192845979835	8.56178813386327e-07	6.94693253546753e-09	3.55570747398679e-08	0.958256441934253
S20221	0.00266918556511675	0.00294697562679664	0.0356460944154823	5.12723446834554e-08	4.43598505090235e-07	8.08731155933235e-09	0.958737241434443
S20229	0.00344032218858962	0.00275097481140943	0.0356577264892296	0.000369637738553968	2.86801861298749e-07	1.49506605989706e-09	0.95778105047529
S20236	0.00222184181519418	0.00307997839105168	0.0362751401330518	0.000199221555097818	6.10415731555684e-09	2.19277858270481e-09	0.958223809808669
S20238	0.00325779102980031	0.00287600434041059	0.0368652498815904	1.75007260284172e-05	2.39761290697246e-06	3.59135037927682e-11	0.95698105637335
S20246	0.00348020927042968	0.00290631584115844	0.0352936460972581	3.76464940791513e-08	1.00383462871499e-05	3.91140249716908e-09	0.95830974888697
S2025	0.00284455844549183	0.0029163321945089	0.035972040205868	3.76161315890411e-06	9.45786345341424e-10	2.67887598434189e-06	0.958260627719202
S20252	0.00282860527649566	0.00298992847919555	0.0363107321802257	1.80489147066835e-07	8.1370490785946e-09	4.03551165862664e-08	0.95787050508277
S20255	0.00318625612319049	0.00289735537656186	0.0359608620541764	2.44400238973734e-05	1.30450931319861e-09	8.86240053842156e-08	0.957930996493659
S20260	0.0031481308119929	0.00289029420619092	0.0366938437882669	2.33197378440053e-05	4.97777556446358e-09	1.94422520125932e-08	0.957244387035678
S20262	0.00302975295320899	0.00291570099559224	0.035752644750899	4.17389974371662e-05	2.9176227872861e-09	1.84848640898501e-05	0.95824167452115
S20270	0.00332238471463572	0.0027804178785908	0.035272811675718	7.19466344981682e-06	4.58107143134931e-09	2.32668024934713e-06	0.958614859806285
S20277	0.00276547852780817	0.0030185071853156	0.0364920639569487	0.000386248941910208	3.50422372077473e-08	8.90887450022135e-10	0.957337665454893
S20294	0.00299610997576625	0.00309415039728062	0.0364334381740384	1.40062588932034e-08	5.09201381145946e-08	3.84728905296992e-06	0.957472389237465
S20296	0.00348462307235642	0.00285539788204109	0.0357224296173949	3.86328163866678e-07	9.0922934581009e-09	3.60447425521415e-07	0.957936793560325
S20300	0.00308142652037194	0.00292519763380152	0.0361123023139393	0.000186207756798809	1.01881022111904e-09	5.03847954485243e-09	0.957694859717799
S20306	0.00304484163092257	0.00289757654441797	0.0359201148609191	1.57145344247134e-07	1.01774021010676e-07	4.81446640101122e-09	0.958137203229909
S20307	0.00253714284971464	0.00290639454547177	0.0360432185323013	2.31391000170202e-08	1.05061233748115e-08	1.72368557903559e-09	0.958513208703603
S20309	0.00299302504356267	0.00289827900552837	0.0359247582603856	6.66785297001975e-05	4.60468199922724e-06	1.29478174642882e-09	0.958112653184042
S20311	0.00305504660068541	0.00280146532997112	0.036018425979839	4.2436570951293e-07	5.82587779140216e-09	2.43816432293138e-08	0.958124607516274
S20319	0.00284597426156201	0.0030429079776958	0.0362307137878239	1.52948830191316e-06	2.4652117529632e-09	1.0046473534727e-07	0.957878771554669
S20321	0.00272426140117478	0.0028351414749983	0.0354982518541782	3.15489715089019e-07	3.20411057716562e-09	4.13331594496822e-08	0.958941985242664
S20322	0.00282497423401073	0.0029741453754311	0.0352344679532832	4.66441149367518e-06	2.36581306310145e-07	2.11823534537705e-06	0.95895939320913
S20327	0.00263634274684995	0.00275030747462707	0.0368725660818338	1.07528695166908e-08	6.66679370800729e-06	2.74546374244596e-09	0.957734103404648
S20329	0.00297304543450908	0.00298898057933872	0.0361667093418865	1.66842937414925e-07	8.02566987614638e-09	1.89052879063927e-08	0.957871070870371
S20340	0.00298410536123628	0.00291770573758027	0.035661038117599	8.07897823492679e-06	6.27139018119698e-10	8.54835312101895e-08	0.958428985694679
S20341	0.00347000939210305	0.00281756766436937	0.0362582821268622	0.000176948163650491	2.76448131618466e-09	1.27963476613366e-08	0.957277177092186
S20349	0.00324711526729878	0.00290844322096828	0.035686972478572	8.45046762263556e-07	1.27809237472139e-09	1.28715430566697e-09	0.958156621421152
S20363	0.00262768832578116	0.00279493483809647	0.0380628867089113	1.88514900654568e-08	9.33867583658437e-07	1.89055632637302e-08	0.956513518502574
S20368	0.0026118997342671	0.00276775664702738	0.0369709271353905	1.96409790853524e-06	5.44066704133964e-10	1.27809694383853e-07	0.957647324031645
S20369	0.00272563473723708	0.00296377137432883	0.0363373706678627	0.000282292662818303	1.88367682256075e-06	3.55990233178974e-07	0.957688690890697
S20374	0.00323734203809033	0.00296200949909967	0.0360336584700232	1.09629050445862e-05	5.24238371800165e-09	4.59041935349874e-07	0.957755562803423
S2038	0.00283208585628689	0.0029530856670001	0.0369045438963196	6.89940164398995e-07	1.574942531311e-05	2.44404129652374e-10	0.957293844970512
S20380	0.00308125523560094	0.002796787421527	0.036437542033185	2.9469217871641e-07	3.67346686707061e-09	1.16947369590201e-07	0.957683999996672
S20384	0.00267246633226171	0.00300392932791237	0.0359201952030089	4.75536157617267e-07	9.00356236597776e-08	5.79601776498693e-07	0.958402263963259
S20389	0.0030971996489242	0.00294945265361691	0.035988177794973	2.27984830309458e-06	6.94600919217259e-09	2.01796293794712e-09	0.957962881090211
S20393	0.00278851981583572	0.00291037688401227	0.0362720331624266	1.29302840890022e-08	5.20049253747881e-09	1.24462662307405e-08	0.958029039560683
S2040	0.00298926338367015	0.00296118298131029	0.0358777980631898	0.0002245068744731	9.76266638501012e-09	5.99761452878122e-09	0.957947232937076
S20406	0.0026793009091858	0.00298724108092512	0.035735899304463	3.10353194942816e-07	1.43051638807407e-08	3.53288143177111e-09	0.958597230514186
S20411	0.00277320292699564	0.00296698529404732	0.0362465010182379	3.09913820075402e-06	9.47357857119387e-07	2.05334744773747e-08	0.958009243731187
S20413	0.00319978160295325	0.00301909200360244	0.0354864192578004	1.04083270043383e-08	3.81877474887035e-06	1.30211426644894e-05	0.958277856809904
S20414	0.00234214220327405	0.00303410610825884	0.0362579987999145	1.0612151492216e-07	8.67648732026351e-11	2.83594842512347e-06	0.958362810731848
S20420	0.00276335974020882	0.00303452632664966	0.0359719469022411	9.27956826705742e-07	2.02771220331025e-07	1.5849844992551e-08	0.958229020453008
S20427	0.00342572454782856	0.00300523992658625	0.035938993950786	2.54034436228526e-06	2.28062884715659e-09	3.94079757779551e-08	0.957627459541832
S20430	0.00330188462654074	0.0028463872569294	0.0365072736715385	0.000219290157325299	1.9314076491834e-08	2.34406632321736e-09	0.957125142629523
S20432	0.00249917474453495	0.00294257822552695	0.0364529850651642	8.24181749927923e-05	4.79160208127405e-09	2.95219004327805e-09	0.958022836045989
S20434	0.00265266822625437	0.00289666560022862	0.0364274317404472	2.73579600771401e-06	2.12977577340169e-09	2.42855560344023e-08	0.95802047222173
S20438	0.0030135579873735	0.0029386175300547	0.0362193313326918	1.36958666878824e-08	1.63354000221567e-08	2.69402868592106e-08	0.957828436178326
S20441	0.00287733078758465	0.00277990088643639	0.0360080075340904	0.000642906110942388	3.62441847049429e-08	1.65279541683271e-09	0.957691816783966
S20442	0.00303448538279994	0.00291879301172229	0.0367687554305409	0.000110943509552021	1.36911326104273e-08	1.17587552803977e-08	0.957166997215497
S20446	0.00264659407101419	0.00294716672160133	0.0367552674128862	5.39525189946555e-07	4.55852723245986e-09	1.62970810013352e-08	0.9576504114137
S20451	0.00232739789956407	0.00306071956421381	0.0371931171029668	2.07074332070846e-06	3.25143919234214e-09	2.28379448211556e-08	0.957416668600551
S20457	0.004038638661419	0.00293922021350576	0.0352550096724855	5.09657168762567e-10	2.01483002156004e-07	1.61082761793938e-08	0.957766913351654
S20464	0.00312252571171761	0.00300828117617384	0.0357679946417783	0.000330522315909123	9.20049518045446e-10	2.0547071073781e-09	0.957770673179664
S20469	0.00246618260710083	0.00300124545907691	0.0364579995467956	2.0338102754568e-07	1.35432394111256e-08	5.50301483799258e-08	0.958074300432611
S20472	0.00241207346226036	0.00303501148605576	0.0366245163964035	7.39777710939564e-08	1.55387378058606e-08	1.00588490145436e-08	0.957928299079922
S20473	0.00250517423124628	0.00292471007561583	0.0363554564065439	2.95785501339739e-05	8.08480323644566e-09	4.5570803397188e-10	0.958185072195949
S20475	0.00272693564406924	0.00300416750162145	0.0364965122070215	1.2043649890916e-07	5.10429085013002e-08	4.3513223643405e-08	0.957772169654657
S20480	0.00313962357497439	0.00281292645871032	0.035801497265833	0.000300532141771793	7.40991074639748e-09	1.53390402696781e-07	0.957945259758397
S20481	0.00351192756106418	0.00291447976619882	0.0362332872021411	1.8246131381517e-08	5.46504271547648e-09	7.71126237276625e-08	0.957340204646798
S20484	0.00282023716176121	0.00287453880394984	0.0362557996611645	5.12154167458182e-08	3.03057756711515e-08	3.16197998620612e-09	0.958049339689952
S20486	0.00324318285976221	0.00293673070479592	0.0365725658785033	4.55313486668679e-06	3.28901651164208e-09	4.10997378067871e-08	0.957242923033318
S20491	0.00291719394013517	0.00297747229617491	0.0361669478491426	0.000102814514914076	1.74645281382938e-08	1.31154693648054e-08	0.957835540819636
S20492	0.00296251844940709	0.00294768947731618	0.0360032695216007	4.09466986967205e-06	1.36493625135632e-09	4.3241447569126e-08	0.958082383275423
S20495	0.00324122849265586	0.00288382240466051	0.0361658819296996	3.34196824089907e-06	2.10676407114403e-08	9.57877100159987e-10	0.957705703179225
S20499	0.00314059461893271	0.00301119836451221	0.0359349774872445	9.99854231860334e-06	3.81935479095353e-09	1.67729571120221e-08	0.95790321039468
S205	0.00225031385437671	0.00300749217823812	0.0367159630619545	3.00641149861776e-07	6.37746453510204e-09	6.86299704608861e-08	0.958025855256846
S20500	0.00210159680624799	0.00314119016504338	0.0366360860775549	6.87416105896304e-07	5.86282638492191e-09	2.84725547590328e-08	0.958120405199667
S20501	0.00273525937471213	0.00289126446780482	0.0364765995970339	1.08453138465851e-05	7.8264285285739e-09	1.04835975819854e-07	0.957885918584198
S20505	0.0031184345530795	0.00295432172190108	0.0361001686254036	1.52860323414326e-05	6.88870629564245e-07	1.46168098257523e-10	0.957811100050477
S20508	0.00254677443545241	0.00305096858719336	0.0370405652253286	0.000123704632618279	1.49244425963039e-08	5.56701190104403e-09	0.957237966627953
S20517	0.00305398057856883	0.00301413530500094	0.0364272445061262	6.46833946940887e-05	5.10553852229968e-09	1.2645088954157e-05	0.957427306021117
S2052	0.00320786124578714	0.00294548260911956	0.0357061474404292	5.96260210488148e-05	3.19927325049387e-09	9.89687160696126e-09	0.95808086958747
S20527	0.00279132151256263	0.00271089486289124	0.036460101075755	6.78919815532467e-06	1.02099665145632e-08	1.00545981469408e-09	0.958030882135209
S20530	0.00298786342260418	0.00294830157608031	0.0359065590359834	0.000218283157342641	1.28467870126586e-08	1.06013595268155e-09	0.957938978901066
S20540	0.00171462832519933	0.00285714737603576	0.0381994608713848	2.80952761441629e-07	2.11359431027302e-08	5.60980026390651e-08	0.957228405240673
S20542	0.00301648956411213	0.00308225916020778	0.0359152536404869	5.27412777689471e-08	3.07461960747783e-09	1.7980019217423e-08	0.957985923839277
S20543	0.00336527532658327	0.00283738124172537	0.0353526050631566	0.000410627238194016	2.84722147140711e-10	1.92271278343522e-06	0.958032188132835
S20555	0.00288546226493417	0.00299151562277476	0.0367663791828265	0.000393737461908876	5.87291229244861e-10	2.34067101629003e-08	0.956962881473554
S20556	0.00304438261493568	0.00286918516069656	0.0366276458061042	1.44516133770902e-07	9.82510425421353e-07	5.62817866972329e-09	0.957457653763526
S2056	0.00313796668915191	0.00292336956206996	0.0365271952188426	4.94911611132865e-05	9.18208748127141e-09	1.19604513705453e-09	0.95736196699069
S20563	0.00254766174888305	0.00297012906669545	0.0364503965102144	1.15856336895469e-07	4.63575283327922e-10	1.82814143099018e-08	0.958031678072881
S2057	0.00274257745132958	0.00297891821285419	0.0357439059643668	5.64885656523538e-06	1.80942359978206e-07	4.81865538410569e-10	0.958528768090659
S20576	0.00278349061051165	0.00293614125357444	0.0354278366917308	2.2442469677679e-07	1.11167484657962e-09	1.63063651157371e-07	0.95885214284416
S20581	0.00256312337513804	0.00299031393991262	0.0366715402132127	3.22629465743313e-10	4.55453825958283e-07	8.31382737793557e-08	0.957774483557007
S20598	0.00408448940398484	0.00284260094894446	0.035664236663679	4.44585831447802e-08	5.35702418558925e-08	8.00987575348412e-07	0.957407773966991
S2060	0.00281437827403451	0.002859660856589	0.0367442274428186	1.42697912020932e-05	8.94756342748772e-09	1.59541874225834e-08	0.957567438733605
S20601	0.00222419758374933	0.00311524911114643	0.0370810828043969	6.34340782581457e-05	5.41219096104706e-10	6.5767689556708e-08	0.957515970113541
S20602	0.00268391906869823	0.00300613269081351	0.0354204394510209	0.000194926885760014	1.71915250036175e-09	8.70129497094503e-10	0.958694579314425
S20603	0.0026452981060909	0.00301452338807253	0.0368914821028232	2.27761033165417e-07	2.57812029683893e-09	1.40711186909201e-08	0.957448451992741
S20607	0.00294776218460035	0.00291989545921611	0.035739008496996	0.00017982322771744	1.0460732581402e-08	1.17728999710215e-09	0.958213498993447
S20608	0.00251967310637381	0.00307022434273725	0.0363635828540252	2.34526928095668e-06	4.64962623779654e-09	6.33382743944456e-09	0.958044163444129
S20609	0.00261743059093131	0.00302626722796628	0.0360496278868871	8.61120603994181e-07	3.82172867040596e-08	3.29615712815511e-10	0.958305774626709
S20610	0.00239078234171734	0.00285789443980027	0.0373560821974699	5.6688771664108e-07	3.43662828931745e-09	7.04297554446228e-09	0.957394663653692
S20617	0.0020505594727614	0.00297360633286604	0.0361666500145872	0.000192460848399626	2.95024370199167e-09	8.61374886962126e-08	0.958616634243653
S20621	0.00285926449132745	0.00296961048713632	0.0362709152202407	1.19716213021695e-07	3.51200562417669e-06	3.79181678121153e-09	0.957896574287642
S20624	0.00327747996621376	0.00284451857929809	0.035832430578139	3.95524139163217e-09	1.91865677652578e-08	4.93986507516837e-06	0.958040607869465
S20629	0.00326237847148442	0.00278113306581451	0.0356852714966165	2.47716344500372e-08	2.02432474961087e-05	3.88508379783446e-09	0.95825094506187
S20630	0.00151910682456454	0.00317966870376068	0.0368108467281928	8.74549208784801e-05	3.4427271448497e-09	2.962903948689e-08	0.958402889750837
S20644	0.00276452413172288	0.00309363310530794	0.0356920719693905	7.64540427485379e-05	3.45797469171477e-09	2.86729893005287e-08	0.958373284619866
S20664	0.00290545592909233	0.00297206041866395	0.0362651201854228	5.57208202548984e-08	2.51112965155588e-07	4.14720130698113e-09	0.957857052485834
S20676	0.00265323679421337	0.00290634282400403	0.0352838053852821	0.000237455773216319	1.27100257451681e-08	8.18541364823579e-08	0.958919064659122
S20678	0.00251376422381539	0.00299167638639594	0.0363579519477141	1.02250481490425e-08	3.73866179302115e-06	1.1838685155596e-06	0.958131674686718
S20687	0.00267117200283185	0.00300214927901944	0.036342271866274	4.21040983341016e-07	1.68831058195082e-07	1.50007954305458e-09	0.957983815479754
S20688	0.00314490456071143	0.0029972488868013	0.036280161203556	0.000340493536891181	2.16261418310553e-09	2.64970553951849e-09	0.95723718699972
S20696	0.00310172634444266	0.00282115544751147	0.0362952191171825	0.00122935658370209	3.43747502205908e-09	7.38557760810525e-09	0.956552531684109
S20702	0.00271964582398642	0.00307056376689706	0.036090412384588	5.64996701707681e-07	9.25666775179915e-09	3.32106201091147e-09	0.958118800450097
S20706	0.00277467628502871	0.00267825108429567	0.0362805982545714	0.000754600313791589	3.65999034656551e-09	2.46492062201451e-08	0.957511845753116
S20714	0.00275554859327376	0.00294740617907265	0.0357355673824223	2.56758358188157e-06	3.75895356616783e-09	1.26606450344163e-08	0.958558893842051
S20719	0.00272741623021809	0.00299505404273571	0.0360625860656173	1.02400521729807e-05	3.09897828020184e-09	9.47415473996714e-09	0.958204691036123
S20730	0.00303438787388919	0.00295224292047399	0.0357694162447311	8.09423645349786e-07	1.03667014340358e-09	5.0208681434873e-08	0.958243092291909
S20739	0.00371026806209971	0.00286511014569338	0.0362094479378633	6.01150808340264e-08	2.3438696051407e-05	1.54512999230488e-08	0.957191659591911
S20742	0.00243640901261332	0.00302724933934941	0.035943885367623	8.70304191953743e-05	1.32224607412226e-08	1.5423162220168e-09	0.958505411096442
S20748	0.0031646875834265	0.00305496871858416	0.0358622639360504	7.85656571469208e-08	7.72869176512136e-09	1.16675115085514e-09	0.957917992300839
S20752	0.00316909523909063	0.00285543100250407	0.0360903171472607	0.000255423743680058	2.31064390363173e-10	2.07336912380757e-08	0.957629711902709
S20759	0.00334904435074345	0.00283803553627677	0.0368972549381089	5.62831024552366e-07	1.32561414452488e-09	4.9214027048972e-08	0.956915051804205
S20764	0.00225560616027442	0.00294887436085582	0.0359670481239308	7.89184074395422e-07	1.49708323571396e-09	1.89492729161198e-05	0.958808731400865
S20769	0.00280102921528208	0.00284482856650605	0.0357450066430743	0.000480668367242855	1.24133373321596e-09	8.43104366736537e-09	0.958128457535517
S20774	0.00294813358825912	0.00279813515270392	0.0372709875185605	1.68572084181165e-07	1.05036021845799e-08	1.71062548564636e-08	0.956982547558535
S20782	0.00250332605636621	0.0030800141715763	0.0359557363925696	0.000212477986404102	1.26604250724131e-09	1.84653563456618e-08	0.958248425661685
S20783	0.00286454203763092	0.00304304291580106	0.035636956329888	8.41189305392352e-05	7.06324749812153e-07	1.32782040605034e-08	0.958370620183187
S20786	0.00233751290750934	0.00299620881188243	0.0365318721709664	3.15893951981055e-07	2.10751374036991e-10	1.60001956123435e-05	0.958118089809326
S20796	0.00320068728405912	0.00287973350617928	0.0356081791364714	1.1908428024399e-05	1.6845718027125e-08	7.24983667808607e-09	0.958299467549711
S208	0.00326500522516694	0.00300368539452171	0.0349267599191308	2.9671257452113e-05	9.76053482255781e-09	1.82553156633898e-06	0.958773042911627
S20809	0.00287527925087038	0.00293575447379053	0.0358456838297417	0.000128645404004386	8.90363507204084e-10	1.44865298125749e-08	0.9582146216647
S2081	0.00310450327249939	0.0028965359025649	0.0359357740038343	1.31491007287034e-05	1.72196844284335e-09	9.03823674089048e-06	0.958040997761663
S20816	0.0031860624423596	0.00300937588199855	0.0351224650350523	0.000279769876347604	4.04414178515898e-09	2.07405590091315e-08	0.958402301979541
S20820	0.00231950914361301	0.00320008525490242	0.0362778138291686	5.94102823641181e-05	6.23759969558285e-09	2.33604147906899e-08	0.958143151891937
S20827	0.00325253579430873	0.0030698226748239	0.0346372657621723	4.03332187815852e-05	4.046575449861e-07	7.32694364871251e-09	0.958999630565425
S2083	0.00317194454034552	0.00286302455823311	0.036104531418551	6.67911707855747e-08	1.33383042843821e-06	6.36764147195453e-09	0.95785909249363
S20835	0.00247751515743851	0.00317705805815219	0.0364950043894726	1.23268837093233e-07	1.22149378049071e-08	3.21297099324271e-06	0.957847073940168
S20838	0.00295756901292631	0.00286530501049724	0.0361289874721431	0.000679645347327483	1.17273833530005e-08	1.26786119760274e-08	0.95736846875111
S20853	0.00264181038402335	0.0029899429676994	0.0365578014143515	4.37054530886255e-06	8.73177616797585e-11	8.12323833261776e-09	0.957806066478061
S20855	0.00247496268185219	0.00296809136349073	0.0361680263843938	2.50858087160045e-07	6.36340345177103e-08	7.82684150658538e-10	0.958388604295458
S20856	0.00298010597719717	0.00282276222933541	0.036034191799292	7.94528828110538e-06	1.53715408789038e-08	1.20219729577594e-09	0.958154978132156
S20858	0.00316838950089158	0.00285409924572175	0.0353727296281088	2.03762679597936e-07	1.74189588440616e-05	8.67077542376243e-09	0.958587150232979
S20866	0.00230825843918398	0.00306817993140588	0.0362207485948124	9.51392168719142e-06	3.69208605524933e-07	4.24065921465391e-09	0.958392925663646
S20870	0.00320018066610791	0.00279883436536819	0.0368366553394489	0.000471067168877408	2.32797074533229e-09	2.04515519650095e-08	0.956693239680675
S20873	0.00299271341334592	0.00288104633340068	0.0359903769568856	4.78765166436444e-06	8.43728186065308e-09	2.36616885244101e-07	0.958130830590536
S20875	0.00283522644441433	0.00286768164126907	0.0363467232346109	0.0005640014618529	1.02769347064958e-08	2.78737547989825e-09	0.957386354153543
S20887	0.00269046825990824	0.00301250923366944	0.0366709055683426	0.000203067004663874	1.02966748167104e-09	1.37689107238146e-08	0.957423035134838
S20889	0.00263523540608739	0.00301195725360404	0.0361272520091763	9.80655915197614e-06	8.90605389253333e-08	4.54082640831967e-09	0.958215655170615
S20899	0.00368864683597415	0.00272517820365215	0.0358209337413204	0.000541806246246033	4.87137816803176e-10	9.07038648040848e-06	0.957214364099189
S20909	0.00273381993647777	0.00301304154361937	0.0364308124327255	1.67558881139227e-07	3.11975078740062e-08	5.90195031160565e-09	0.957822121428838
S20913	0.00304566772112289	0.00280451496671753	0.0356991984394962	0.000216043623152828	1.56475012108082e-09	2.42371933550922e-07	0.958234331312827
S20917	0.00367952875403434	0.0028180900319726	0.0355575220513153	9.08330517922504e-07	1.19632635548185e-08	7.20128910551097e-10	0.957943938148767
S20925	0.00214683866270394	0.00319157140206833	0.0357254891723258	2.05851205825216e-08	1.0037364447229e-08	6.82644997165344e-06	0.958929243690445
S20931	0.00231456051533454	0.00287632356654172	0.0370607480929321	4.67740087239759e-05	4.60779770643326e-09	5.72216726921403e-09	0.957701583486503
S20936	0.00232854235419905	0.00319674665715991	0.0360508010072038	5.98950986341123e-08	3.387017071253e-09	1.5201284890548e-08	0.958423831498037
S20940	0.00260993207965704	0.00300470794050291	0.0361742525967288	3.95759264403273e-06	4.00311520918791e-10	5.62267546989796e-09	0.95820714376748
S20943	0.00279808675999229	0.00297633156084262	0.0358685885868609	1.26617853306582e-06	5.72905182855103e-09	1.307197146175e-08	0.958355708112748
S20954	0.00248037956882814	0.00314571072019643	0.0361010275597409	6.76322496457171e-08	4.33757332870184e-08	6.65301510625642e-06	0.958266118128145
S20956	0.00262163412643618	0.00292387163831021	0.0366472232681157	4.71585100764824e-05	7.91195083316431e-07	1.93489413154876e-09	0.957759319327084
S2096	0.00304176172560391	0.00297246490302502	0.0357258198112333	0.00064723836475052	2.56090367937306e-10	2.57089147222192e-08	0.957612689230382
S20972	0.00283414324825449	0.00293376646256909	0.0364759126028199	8.44257248902211e-05	7.70849476334285e-07	5.49536897446041e-10	0.957670980562453
S20979	0.0028503652061687	0.00287698922372777	0.0360234522290234	0.000217409605688685	1.43431446253971e-07	6.85695043895766e-10	0.95803163961825
