CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	otherCells
S21222	0.0158101797747711	8.08661959358379e-07	0.000794728615571636	1.36773318571927e-05	2.5400969704569e-07	0.000705387713074498	0.00784387481596963	2.30231704019147e-08	2.01154446286296e-08	0.974831045938484
S21224	0.0142327593506407	2.34510102482468e-09	0.00155518761508537	6.30485714362277e-07	1.84821724925762e-05	0.000505416404334107	0.00794878280152601	4.81377746767367e-09	2.82413560380257e-07	0.975738451597768
S21234	0.0139903060166759	6.17602449444231e-09	0.000894733201805823	1.89515839990533e-07	5.186004318687e-08	0.00104389784134579	0.00774846342500741	1.43576960135976e-07	1.0851347846859e-09	0.976322207301162
S21242	0.0148465163111347	2.51945809461231e-08	0.000563735519129616	6.66350384332619e-08	2.33998177491301e-13	0.00112416356099372	0.00778806876322449	7.139120065677e-07	1.91750858761009e-09	0.975676708186149
S21247	0.0142429408543432	6.59908027714675e-07	0.00138268114091545	1.13211721040894e-08	5.30105016679033e-07	0.000280029086437031	0.00802191631745637	5.02952278147682e-08	8.15441595241363e-09	0.976071172816988
S2125	0.0141288917246486	1.79555014939522e-08	0.000687741950316587	8.55786381668948e-09	2.27487409516266e-06	0.00116431245984745	0.00798665685938576	3.7048201937206e-09	1.6770479721492e-07	0.976029924208724
S21252	0.0144469684180875	1.12603255509733e-06	0.00104589241508822	8.53444689517965e-07	1.88048054138111e-07	0.00115097621073625	0.00759313749354132	1.72393391195869e-06	2.30710021444884e-07	0.975758903293314
S21253	0.0141783158421156	5.45610126745949e-08	0.00111742413428071	1.63691742292742e-08	2.34472213851217e-06	0.00098365256338994	0.00755724684189287	1.98168711832142e-07	7.1292188207809e-08	0.976160675505095
S21254	0.0147512043965272	1.17676526539832e-07	0.000708161931844274	1.27240448295006e-07	1.45600527497537e-07	0.000991276753436998	0.00760686203435124	4.33747668939598e-08	1.07526453085502e-08	0.975942050238926
S21265	0.0149283495764409	2.3559042590256e-07	0.00182685442691214	1.41024324229111e-08	1.18699966820322e-07	2.84799012435999e-06	0.00783153838387883	3.97861862972158e-07	1.74675331690631e-08	0.975409625900422
S21273	0.0142491740776017	8.59531842344133e-09	0.00147613437027236	6.45961337802497e-09	5.81272029734066e-08	0.000274262947292871	0.00782525529805196	0.000196457712699267	1.98455594251243e-05	0.975958796852522
S21275	0.0141714568008564	8.25525778437819e-06	0.00205675115542063	7.13518750890998e-08	2.29017909240816e-06	2.84414719324035e-06	0.00758072048717228	3.95468038741125e-07	1.53025498477269e-05	0.976161912602719
S21276	0.0147205048341229	9.58923260955307e-08	0.00109607755747479	1.86565514648305e-08	3.46781358457895e-08	0.000798584939766634	0.00772589874108756	1.77560863684756e-06	2.55211808949534e-07	0.975656753880089
S21280	0.0144112271865458	4.57957901281656e-07	0.00179460967866674	2.63722827779498e-08	1.15788418307252e-08	0.000375225499302419	0.00752090806512397	1.12238500588875e-05	6.31418084506172e-09	0.975886303497095
S21281	0.0147916405219888	1.89864865334159e-09	0.00155838725820226	2.25295516367889e-07	3.22603839505295e-06	0.000307851526966147	0.00777866015156417	1.00174338370672e-07	1.70664712404555e-09	0.975559905427733
S21292	0.015246062230706	1.55706379631419e-08	0.000940616192495087	3.78379411159239e-06	7.25398679310851e-10	0.000754596253043346	0.00773708113931711	9.00180959191613e-07	5.04570739510766e-07	0.975316439342592
S21296	0.0146951540092213	3.63376732616824e-09	0.000715325449165261	1.26056094360246e-06	3.72201583607326e-08	0.000981186398823376	0.00774821186040293	1.18646270998678e-07	1.80166133033983e-08	0.975858684204634
S21300	0.014635560925332	1.93459502833317e-06	0.00136639441109359	3.96028898850551e-08	2.94059313507875e-08	0.000539100728649468	0.00742018716960943	5.0281173355892e-07	2.01944258313124e-08	0.976036230155307
S21301	0.0148760736224393	2.74785226976869e-08	0.000864488690604651	5.61189217497958e-06	2.37786590579005e-08	0.000709298195542184	0.00788776004433403	1.05562698915953e-07	7.33594126447739e-07	0.975655877140898
S21306	0.0142199622524316	1.06360899921806e-08	0.00159468637596895	7.60650972265915e-06	6.41976648277641e-08	0.000296457987080597	0.0077757393899937	1.77479004265677e-08	5.81176075144802e-08	0.97610539678554
S21316	0.0142470176056884	6.90600882346299e-09	0.00125432894613545	8.92272197641158e-08	9.99594006059783e-07	0.000817897584876339	0.0078022690420878	1.34979113539336e-09	5.62329135052745e-06	0.975871766452836
S21317	0.0141549209783968	3.35301681153595e-09	0.0013685137679208	5.33216390925053e-06	4.67773543967149e-06	0.000767262681113353	0.00757279214907111	1.95668073514253e-07	2.16080796956912e-06	0.976124140695089
S21328	0.014843775757055	2.88350264801962e-08	0.000730525333672562	1.07903008452854e-07	1.19912350145441e-06	0.000589805171291057	0.00765759489797182	4.18035144901491e-07	4.15343287220673e-06	0.976172391510456
S21332	0.01472247593981	1.21386684193861e-07	0.00115884116971184	6.72011374593625e-08	2.54147890923337e-07	0.000618883833651544	0.00766908765373985	2.93916268894553e-09	1.86951620536137e-08	0.975830247033049
S21333	0.0150978493982173	1.04952105188161e-07	0.000708336064346175	1.2515562252265e-05	4.33977551055083e-10	0.000500304178990592	0.00775886432962617	1.9894476522649e-07	1.24867381214341e-07	0.975921701268338
S21335	0.0147875296202331	1.88535398874113e-06	0.00135423011208284	8.67536031864071e-09	8.62075039778107e-09	0.00066677772338005	0.00771689594292916	4.29884961332343e-06	8.1011683097025e-09	0.975468357000494
S21338	0.0145978954242628	1.11035454131067e-08	0.000384822587952712	1.16975944788548e-05	1.31560753809513e-06	0.00124651638635834	0.00772057019568282	4.25625737091929e-09	3.52102347475868e-06	0.976033645820449
S21340	0.0148992861531337	9.85415433729963e-07	0.00107159788074937	1.6321225719846e-07	1.11581662085403e-07	0.000508615358299793	0.00785861336054125	4.33167452826765e-06	2.24710246439041e-08	0.97565627289237
S21343	0.0144008483096285	3.40602103708879e-08	0.000978702051938475	1.67074953124277e-06	5.42140504154431e-06	0.00109932796961313	0.00777203545868349	1.59924292302824e-06	1.13268019060313e-05	0.975729033950524
S21351	0.0144834661790266	2.66375772254712e-08	0.000706291288376801	2.07204239144385e-07	1.46572590526655e-06	0.000804721448509182	0.00799890253140996	1.91044376766038e-09	1.20668876966105e-09	0.976004915867823
S21353	0.0144559160766088	2.3855630542426e-09	0.00120457348831182	2.95321722614379e-06	6.43559756355047e-08	0.000691074067206343	0.00753386101840789	5.12450158283616e-08	1.18162945146094e-08	0.97611149232939
S21361	0.0146800056083202	1.32971600854549e-08	0.00078691159808827	1.17959814857406e-07	5.9849380784678e-08	0.000748028486016904	0.00799486183424882	2.47135566488626e-09	1.88383682809164e-06	0.975788115058786
S21363	0.0144517327804753	7.29314392731473e-06	0.00168933563602066	5.10398056521378e-08	1.7208143677506e-08	0.000390486050032828	0.00773916348182323	1.55080297160125e-07	8.66739290954728e-08	0.975721678905545
S21368	0.0146784909761795	5.82600806051317e-07	0.00191163978320277	9.17529742291125e-08	5.04208520796331e-07	5.62213856073468e-06	0.00756039180640181	6.12698464637826e-07	4.13414278442562e-07	0.975841650620611
S21372	0.0143168493067524	3.41627046921744e-09	0.00158741375967446	8.87304025526758e-07	7.16569554474852e-10	0.000189406579518062	0.00763684033385787	7.57309620178874e-09	7.73447272297235e-07	0.976267817562963
S21378	0.014835299668755	7.44056675452331e-08	0.000794051187011602	8.90615968233161e-09	2.45018417109654e-06	0.00071596168633844	0.00799160088294994	4.66610610340048e-10	5.17075992509659e-07	0.975660035536344
S21391	0.0143601979177379	1.35199442701023e-06	0.00156548864407684	1.4742939121971e-06	1.79387103093912e-06	0.000168155949309828	0.00779727455448558	1.16935065490351e-09	2.35745502010924e-08	0.976104238031119
S21396	0.0146346878272408	2.99935571700856e-09	0.000770772801387458	5.53691526373011e-07	4.10834892548241e-08	0.000905498291464645	0.00765853085171445	1.88836847434445e-08	2.66280684135071e-07	0.976029627289453
S21400	0.0140768543258686	5.55042319298755e-09	0.00174850004528061	4.28788079751166e-09	3.93832261124481e-06	0.000299291898228702	0.00766698359676535	5.11326396647173e-10	1.54566375530981e-06	0.97620287579786
S21402	0.0140036051470673	8.33050860941518e-08	0.00151023820008168	2.68227225526932e-06	2.42869401731116e-10	0.000920230380147017	0.00763936934757564	6.56591799966968e-07	2.17177431294677e-08	0.975923112795374
S21407	0.014107517044559	1.65358625610901e-09	0.00103897783051767	4.53264000829865e-08	7.56455894482363e-07	0.000672891176554769	0.00781030011691987	1.43100488864793e-08	4.0290477591787e-08	0.976369455795041
S21410	0.0145593476217983	3.71930507573759e-08	0.00123690835706027	7.62153006548998e-08	2.31752819822998e-06	0.000607666383964905	0.00789667417080795	3.89061493970896e-09	7.21197525735309e-09	0.975696961427229
S21414	0.0146448157659518	6.87633431406491e-08	0.00184404746098499	7.80073039856227e-08	1.01351951274013e-05	1.15673374040579e-05	0.00764438344442352	1.02150959059785e-07	2.62843612616719e-06	0.975842173438376
S21418	0.0145153835299823	1.64701488980863e-07	0.00172200987035832	5.36754237252855e-08	2.39070315312341e-06	0.000104334638336408	0.00760306317447772	2.94695308082361e-09	3.73228709375508e-08	0.976052559436955
S21420	0.0147278469396922	7.35649294095023e-09	0.000969523360962472	1.34326787111862e-08	1.50015341821073e-06	0.000856347168269002	0.00784692733650154	7.89500020278934e-05	9.83953941604009e-09	0.975518874410418
S21426	0.0148889418738907	7.30512374241892e-08	0.00185462032473871	4.25988392933672e-09	3.99444957732243e-06	2.69508048176539e-06	0.00788406862646064	3.01266316099333e-05	1.83408275657804e-09	0.975335473868037
S21427	0.0144192907694474	7.63957752242653e-08	0.000245913957355626	1.23201569205013e-06	1.26807672792232e-07	0.00204019916266458	0.00767196864034198	8.48406567639564e-07	5.77379867927989e-08	0.975620286106496
S21428	0.0141388337956659	3.87978969725904e-08	0.0023431301753144	4.94558347255004e-06	3.91867928352363e-08	2.23782534268024e-06	0.00752819100074574	1.12998299018466e-07	2.19096079231854e-07	0.975982251540391
S21431	0.0145415927537038	7.7213594947391e-06	0.000794995097750098	1.59035750991936e-08	4.85287378879001e-08	0.00109236790919251	0.00772461708455341	6.35841912378778e-09	1.73970893562943e-06	0.975836895295638
S21437	0.0148518866068609	3.78378422237652e-07	0.000220251638096381	1.47918446275743e-07	5.94890491505011e-08	0.00135461013817437	0.00786373796761801	4.3580031565188e-06	1.63720781459901e-07	0.975704406139395
S21438	0.0142182234875021	4.11638211334011e-08	0.00175381607627418	4.01243918423638e-08	2.4148974260757e-08	0.000273060834021004	0.00761018489067102	4.07576871749346e-08	1.11044170215298e-07	0.976144457472487
S21441	0.0145745643441634	2.74713527192147e-06	0.00168411336297648	6.6275637351218e-08	1.15457783784976e-07	0.000135639072435876	0.00779681281269648	6.50749339005614e-07	4.72304681017112e-09	0.975805286066649
S21442	0.0145606804464898	8.59127727116752e-07	0.000943816814202509	4.53665453637943e-09	1.02428577490556e-06	0.00139532011804346	0.00748949769550723	1.07033117609943e-06	1.11431863815482e-09	0.975607725530106
S21444	0.014367975096243	7.97159274206985e-09	0.00133931857649771	3.34072174992096e-08	6.61518378244467e-08	0.000327720734426672	0.00773107111789375	5.08036107977255e-07	6.4793901763803e-08	0.976233234114281
S21446	0.0143968069208687	4.0066636514369e-08	0.00131473340535701	1.80458597073093e-08	1.68114080846715e-07	0.000535169977484711	0.00776342723698135	1.09660948193226e-07	2.21797382141479e-08	0.975989504392045
S21450	0.0153453600279546	1.45524391902946e-09	0.000733633425882958	1.64820111345356e-06	4.12291985425817e-08	0.00103317469999888	0.00780423378410325	3.91779998196434e-09	7.86179484647809e-08	0.975081824640756
S21453	0.0143231911691532	9.99771355731283e-09	0.00227317657156573	1.53907636904622e-08	4.46169967753453e-08	0.000144082611580442	0.00764726672861082	1.30741006797951e-08	1.68085599424355e-06	0.975610518983521
S21456	0.0148622696145079	3.13110359415739e-08	0.00165119139008843	1.8776818071338e-08	4.09947075621981e-09	0.000151314716987099	0.00764827132216111	2.13835028307794e-06	2.68002543558085e-08	0.975684733618393
S21461	0.0147580092264444	3.80271262183117e-10	0.00101575319986207	3.73393387125305e-08	8.94993489341235e-07	0.000511919669209671	0.00753501065048479	0.000113684242321296	8.57003483760519e-09	0.976064681728544
S21475	0.0142233935598155	2.36114760493383e-08	0.000413993691180132	1.63392394804696e-08	8.48315128836003e-08	0.00152597047736738	0.00770606198011095	7.68180961117999e-09	5.18171521236494e-09	0.976130442645773
S21478	0.0154028371888508	5.6940180934843e-09	0.00137839525401182	2.4248606137395e-05	1.36939979427517e-06	0.000245812547100427	0.00762938999854488	3.41707260828989e-07	5.56988116129769e-08	0.97531754390547
S21480	0.0146577523006161	2.25855020210825e-09	0.000789453575153117	2.00903228100372e-07	7.73034583231809e-06	0.000841949516875145	0.00777240836423519	9.32502888669372e-07	1.44050799325371e-08	0.975929555827541
S21486	0.0142922383251632	5.17645737864174e-09	0.0014598053604318	3.33195855583624e-06	3.62093370055001e-09	0.000426159227655837	0.00799725861269144	9.74743932288335e-09	1.82372240025577e-06	0.975819364248271
S21490	0.0141025523951923	7.32301798640824e-07	0.00211960193164777	2.91895295654641e-08	9.66368444096481e-06	0.0001160952166008	0.0078280958638758	1.68480922375201e-07	3.06430854027958e-07	0.975822754505138
S21491	0.0146501604861442	3.77052503068779e-06	0.00134903869419814	1.04708538922975e-08	9.33185650697302e-08	0.000568559854908267	0.0076242524741746	2.02210995236042e-08	5.83635626624379e-09	0.975804088118669
S21498	0.014575575940623	1.47770224531339e-06	0.000768366125873548	1.53770644393041e-07	6.92469972597879e-08	0.000591571374713332	0.00813456292526901	4.72281209528669e-08	1.76852524001838e-08	0.975928158000261
S2150	0.0146444436414983	3.16414052902078e-08	0.0012597482802915	1.11926300318559e-05	1.16497833267195e-08	0.000356931294075705	0.00783370127413865	2.30512969695232e-09	2.56440198841213e-05	0.975868293263762
S21502	0.0144285677666563	1.86659459286513e-07	0.00168483717394873	2.72604100787136e-08	1.79466495380959e-05	0.000256794180816962	0.00773755716378571	2.23164133100295e-06	3.19799734320399e-09	0.975871848306056
S21505	0.015028103210157	1.29541171626314e-06	0.000804957527355633	1.33642665182556e-07	1.57283477339998e-07	0.000727053488569708	0.00766221104095412	2.85673964930708e-06	6.16725943957194e-07	0.975772614929512
S21512	0.0144936298441161	2.00264835464551e-09	0.000912925307795238	1.64812632023356e-06	1.41445528931524e-06	0.00059987975553806	0.00764198232997811	0.000108890339695346	3.52278596925301e-09	0.976239624315833
S21518	0.0141157678716625	1.1518663420954e-08	0.000357065531428217	5.25768773362482e-09	1.33301692654342e-07	0.00166147242349377	0.00783186099116174	2.20622757429431e-08	1.627558268508e-06	0.976032033483666
S21520	0.0147719104724353	2.51974191789315e-10	0.00152073605311243	3.98955619108786e-09	3.43102648733616e-06	7.31302695510332e-05	0.00782212740812237	7.69018548249553e-09	1.01749202382978e-05	0.975798477918337
S21528	0.014449900882963	4.16175010664541e-08	0.000696445129878314	8.10337994707244e-08	2.11886214015309e-06	0.000997058884362667	0.00794471852857704	1.69409548061082e-08	5.98474947950179e-09	0.975909612135074
S21533	0.0140539443434795	1.09605530153438e-09	0.00188214789243874	8.44385817465223e-09	7.36328733477671e-07	0.000328946760871988	0.00755776552581983	2.3000528275455e-07	6.21876794224377e-09	0.976176213384692
S21536	0.0150116777506917	5.12570475097188e-08	0.00043651105510014	9.13512673281848e-08	2.53001122259275e-07	0.00107478134517467	0.00791218879394817	4.94737375493851e-07	3.79454416905777e-08	0.975563912762831
S21537	0.0144424579030673	2.55603740618264e-09	0.00183306968318878	1.1345817137567e-06	4.11508436835326e-08	2.02857259472691e-07	0.00780552662869947	1.17112482840467e-06	2.19957588660945e-06	0.975914193938475
S2154	0.014830422668876	1.31516095239838e-06	0.000595100625195808	8.82364721185672e-07	4.41796918885995e-09	0.0011526823639658	0.00760493192762862	5.92115822208044e-09	2.58826426478758e-08	0.97581462866689
S21540	0.0141493864628468	2.12982801417135e-08	0.000463255011717215	1.27594769295464e-06	6.39770237314129e-08	0.00144593408407508	0.00770523385273858	1.80581097349518e-07	2.35541050529378e-08	0.976234625230423
S21543	0.0152186755642948	9.2777940432551e-08	0.00132296556748677	5.19276177292816e-07	1.70483763553226e-06	6.17536498190746e-07	0.00804621282125806	1.69639128180168e-06	4.53799969139296e-07	0.975407061427458
S2155	0.0144222295015207	4.27393794049888e-06	0.00190704183175224	5.97289600268077e-06	1.46259997423615e-07	6.99349918883904e-06	0.00785367723115791	1.14044961787267e-06	1.91792169170588e-08	0.975798505213605
S21550	0.0140282350448677	1.83409565879384e-06	0.00142573802693324	3.54155269326473e-07	9.49681205454896e-09	0.00075444529433706	0.00761842733979996	3.06087679378916e-07	1.14031724738439e-08	0.97617063905547
S21557	0.0147889642771463	1.10613564598361e-08	0.00188482113409011	1.61143587318203e-06	7.31287013631465e-06	1.27636941895324e-05	0.00757444890186391	5.26283188765732e-09	6.23678261403416e-08	0.975729998994686
S2156	0.014605030897422	2.77956466570266e-08	0.000302077126099397	5.46351816124396e-06	2.55583806761814e-07	0.00139379047161576	0.00768469325253024	4.44316753400704e-09	8.9562987411062e-09	0.976008647955252
S21562	0.0138785225474857	4.9523235953138e-09	0.00161061498384093	3.44594817596334e-06	1.43343450095785e-08	0.000579204464740241	0.00746998659831942	6.91635832581524e-08	1.30366681332726e-08	0.976458123970518
S21563	0.0138386909298975	7.52288502012727e-07	0.00215759608464993	5.42690337798322e-07	1.21527228134711e-06	0.000189116903412611	0.00749927477658082	2.95034886916923e-07	2.51089173740991e-07	0.976312264930277
S21567	0.0147727453812606	6.19279034893701e-09	0.000907562092942769	3.493569233072e-05	1.10756032156591e-07	0.00118788827187898	0.00762820223893384	3.80521824509438e-09	2.38140912672138e-07	0.9754683074277
S21570	0.0145439883020288	3.42258616481517e-07	0.0009606015389643	7.76205986299628e-08	1.93362881893422e-09	0.000814921007200129	0.00774036344304499	3.57537036032498e-09	4.08212338441777e-06	0.975935618197163
S21577	0.0142858908437199	3.61861726962129e-08	0.000163501253555163	2.57121414803376e-08	5.35716843641756e-06	0.00164623855042357	0.00785770313050409	1.78879451445711e-06	5.88434709937937e-09	0.976039452476185
S21578	0.0141443487482531	1.29120041092249e-07	0.000662939440139694	2.26181482578592e-08	6.81066330270503e-08	0.00179294284203915	0.00761560026632937	1.81982873745536e-06	7.3744433168168e-09	0.975782121655236
S21589	0.0140409394572595	4.08424452051799e-07	0.00120714104515352	2.21884793804344e-08	1.92703791588282e-08	0.0007953446059573	0.00758035534448267	3.38048418174769e-07	8.5921178137897e-09	0.9763754230233
S21597	0.014268635919523	1.07863577006512e-07	0.00196797595837641	3.54481838193325e-09	1.33337979163471e-08	0.00023890748448345	0.00759256073130912	3.79783381534306e-07	5.67726954890464e-08	0.975931358608038
S21602	0.0148262723088553	1.71537816266387e-08	0.00116651812362665	6.8673743246239e-08	1.97716853796952e-08	0.000283884026876297	0.0078410643571659	1.3323366267057e-07	2.17004328302827e-06	0.97587985230732
S21618	0.0143838396669397	5.75384543472624e-09	0.00119965632578853	2.1170109608108e-08	2.46774839537082e-06	0.000955282467468089	0.00762351045756513	4.69030444366076e-09	3.92974360904895e-06	0.975831281975975
S21619	0.0147529165104784	9.2299818976603e-07	0.00109407640243571	3.29638132865859e-08	2.03498694069808e-08	0.000653714569154917	0.00768432334726748	3.9276127239679e-07	3.22743642995328e-06	0.975810372661089
S21626	0.014414360592413	1.51014105546896e-08	0.00195978585241158	5.57959853847806e-06	2.24724131039706e-08	0.000419451353899489	0.00757004735230308	1.1500269430254e-08	4.49773500314428e-06	0.975626228441338
S21628	0.0145380531824604	2.43536115823423e-07	0.00187536231401381	2.77727538375527e-07	7.87166734217349e-05	4.66787788958622e-05	0.00763208202370251	6.35739881932027e-07	1.78322168886933e-06	0.975826166802281
S21629	0.0146706332599932	1.44773892731783e-09	0.000284452112579348	1.63120669959622e-08	2.35273336503889e-07	0.0014298943167296	0.0077766034831994	2.0928015786661e-08	5.94669264495647e-08	0.975838083399414
S21630	0.0144320853430381	1.87471168008616e-08	0.00137460231505067	1.68134205110301e-06	1.11531959261529e-07	0.000459880566608059	0.00797457788151188	2.86343543717284e-05	6.26251859599319e-06	0.975722145399696
S21631	0.0141648065230779	4.69015571130957e-07	0.000885927255490508	3.84692238956843e-06	1.88163836806802e-07	0.00108799720482363	0.00753226163446534	3.95402572257712e-09	7.72221394331808e-07	0.976323727104925
S21637	0.0140581270633285	1.30330377810864e-09	0.00188484796360804	5.84095042912717e-07	3.78233261475283e-05	2.12938339381445e-05	0.00772342501120603	6.21469224606186e-07	1.16813997944426e-06	0.976272107794221
S21641	0.0146823859869013	5.3708410347252e-06	0.00165581763751605	1.59349398465954e-07	8.06182850383854e-08	0.00039537990267376	0.00751487428534644	2.38770264944361e-06	8.74005381528853e-09	0.975743534936141
S21642	0.0136845929876854	6.47512645455018e-08	0.00120240854452885	1.15561214982226e-06	1.07972638877726e-07	0.000921371671304497	0.0077624907712268	2.52848328178802e-09	1.10400920106042e-05	0.976416765068707
S21646	0.0146438355467884	7.74590256571638e-08	0.000692509022229384	3.79759696229136e-09	5.98212238514915e-07	0.00113515533975596	0.00759604507927121	3.83528372383636e-09	1.68647157406417e-06	0.975930085236236
S21647	0.0148024978452652	5.5837273898659e-07	0.000887195365317682	6.01825949906984e-08	1.27601947762224e-07	0.000655162270321276	0.0078823243303674	6.79007168381759e-10	3.33254727806336e-07	0.975771740097712
S21651	0.0141836299580447	2.73544415793495e-08	0.00216559704242937	2.716778964959e-08	5.48568504872461e-09	1.49018334533447e-05	0.00744955628286273	7.62961603740652e-07	2.61620517347908e-08	0.976185465751638
S21652	0.0153611182264438	1.29356996221581e-07	0.000853664958258456	1.14545034740476e-05	6.51269257405263e-08	0.000693265727378065	0.00795881550737343	1.56258068680288e-07	2.81989403829243e-07	0.975121048345678
S21656	0.0148374050676994	1.69486739519264e-07	0.000616125995403337	2.29285696822586e-08	2.37622412128928e-08	0.00113407999138358	0.00768858983732495	2.03881150207273e-08	3.96616257836317e-08	0.975723522880897
S21657	0.0149548177072212	8.07952215271157e-07	0.000729092206889641	4.73865472553169e-08	2.66316605932446e-06	0.00086294022051992	0.0077193827018933	3.46381055648646e-08	1.15843453308994e-08	0.975730202436203
S2166	0.0144735471870949	3.9229984594742e-08	0.00217178798278458	6.72909741275807e-08	1.7664408640496e-06	2.63431986214639e-05	0.00766851027549851	1.20853525992923e-08	3.65189893398035e-07	0.975657561118932
S21660	0.0149126255179731	1.1367778837351e-08	0.00158072659083044	5.26727241599251e-06	2.82034814213148e-08	0.000347677713523106	0.00738622049407416	4.20957108734531e-05	2.95180874608318e-09	0.975725344177241
S21672	0.014456795120749	2.73105722976026e-06	0.00165798750622898	3.18382010931002e-09	9.98750378250187e-08	0.000637389733948024	0.0079796099925699	1.94127361744886e-09	6.67897555214354e-09	0.975265374910167
S21674	0.0147203500294764	7.13644783155805e-09	0.00120266564998039	7.17909146323846e-08	1.99797069696753e-08	0.000336925106728816	0.00771560586321176	2.93130760632304e-07	2.85763854193433e-08	0.976024032736387
S21683	0.0140306692452462	2.11593514389814e-09	0.00241383897652381	4.46795150601604e-07	4.45949325169108e-07	0.000141821233112108	0.00766669572904767	1.70136971077419e-08	7.33495780758636e-07	0.975745329446182
S21693	0.0151488910349994	2.07242645551949e-08	0.000941355456509625	7.03625146400147e-07	1.84985127985535e-06	0.000437959487397727	0.00772389026730394	7.89720171021772e-09	6.59301921146636e-09	0.975745315062878
S21695	0.0140508231962365	5.72083552374912e-08	0.000793187819829582	5.68316198869393e-06	4.12977181287059e-09	0.00132876206588178	0.0076697419181732	6.52863873442299e-09	4.55942502184951e-06	0.976147174546103
S21696	0.0146936980110761	3.52161279301795e-08	0.000779675154268109	7.18923781993612e-06	1.32107511223246e-06	0.00124964036234033	0.00752212568284353	2.30341598196986e-08	7.03273586793291e-09	0.975746285193516
S21697	0.0145340892834185	3.84916818026777e-05	0.000568471144292341	4.86058978212278e-07	5.88638942910206e-06	0.00145760991369663	0.00736070214513949	1.2711050256965e-07	5.30944542585551e-09	0.976034130963295
S21710	0.014565475812249	1.7977862904191e-06	0.00089340672684137	2.68213518829615e-07	1.72520726117379e-08	0.00068309349730753	0.00777836537541384	1.94006612033028e-09	7.21549033614783e-06	0.976070357905904
S21715	0.014328460111868	1.24121344122471e-08	0.00119941641783478	1.20789169197098e-09	2.66085809825746e-07	0.000491016154926507	0.00798010677432043	1.02602714764475e-07	6.30815782035743e-06	0.975994310074679
S21726	0.0145643481527921	6.90216780411104e-09	0.000913569169961567	1.38375449502448e-05	1.74970160334758e-05	0.000700463860838557	0.00802916519227065	1.6945631464145e-09	7.99149776961716e-08	0.975761030551445
S21740	0.0140231239675544	4.14634606458927e-08	0.00156458617506672	4.57718676838618e-09	4.95866420967614e-08	0.000464006642467533	0.00793000831976304	1.37376521226027e-06	3.70813719755838e-07	0.976016434688927
S21750	0.0142940678066597	1.55544968433538e-08	0.00156006942684907	3.97088998972499e-06	9.9222683890037e-08	0.000508662863605574	0.00765887139315214	1.66596445012621e-06	1.21899607848193e-05	0.975960386917328
S21753	0.0144378986242034	2.62123265388725e-09	0.00173762218881361	4.09543681379065e-08	3.71761378412905e-07	1.59702816679626e-06	0.00807268644992149	4.62096636406855e-07	1.84710033996343e-06	0.975747471174939
S21754	0.0150241866482128	8.8693475402666e-10	0.000390150850148571	1.71271240860781e-06	4.98709552008127e-08	0.00105723345205509	0.00799404226367395	1.07401231503367e-05	7.75856681603342e-09	0.975521875433894
S21761	0.0141490407006099	1.05375006252135e-07	0.00111827033463957	1.13066898950249e-05	1.39484168938676e-06	0.000983875198253297	0.00779135481153537	9.98528709607645e-07	8.13234145981341e-09	0.97594364538732
S21773	0.0144111300378407	3.76708278429923e-08	0.00132023057733507	2.28752486412958e-08	7.39048638696103e-06	0.000528256042437446	0.00797791654350857	7.72199794824709e-09	1.06672063655786e-08	0.975754997377211
S2178	0.0145815296003243	1.29259403287489e-08	0.000940773865176082	3.21166207637066e-07	1.41896428181813e-09	0.000735198397674576	0.00787815963861739	1.06947088958237e-08	4.93031776730033e-08	0.975863942989209
S21780	0.0144336761825086	1.05942245008035e-08	0.00154604438457737	2.06927393766726e-06	3.64528390152342e-08	0.000367397174082762	0.00760307032804026	2.02354527683915e-07	2.20304664773227e-08	0.976047471224796
S21781	0.0140211260146371	5.68583590750841e-08	0.000606138148713673	2.47101437663728e-09	1.24549363672733e-07	0.00143696017461408	0.00797759227896009	3.42490384213161e-06	2.24715880953864e-06	0.975952327441686
S21783	0.014595733459903	3.69488704805307e-07	0.000380318466700227	3.09515280801686e-08	4.84385007731837e-08	0.00115693129211111	0.0077258547153517	2.44105508462448e-07	2.35794914636544e-09	0.976140466723743
S21791	0.0143945475480263	1.12510197466723e-09	0.00087658672521852	6.07507762803398e-08	4.25478902806461e-08	0.000344654724448439	0.0082412999759469	4.78404889236126e-07	6.8495599625519e-06	0.976135478637739
S21797	0.0148975479197443	3.41744357270511e-07	0.00177830780617926	1.00042243835765e-08	7.79151239742619e-06	0.000196508462276426	0.00751254356863784	5.28429068501498e-07	2.02895919268796e-07	0.975606217657195
S2180	0.0142275915819182	1.97357345899722e-06	0.00134983852863676	7.30604100038207e-06	1.99727959316804e-07	0.000689410847430294	0.00765029939389788	6.58135683916866e-09	7.92906814824106e-09	0.976073365795273
S21805	0.0141530196657952	3.36997644987427e-07	0.00177025028483787	1.07525673418812e-08	3.19509517035291e-06	0.000222807641932575	0.00771681731509576	1.52509175785433e-06	5.53339431238408e-09	0.976132031621804
S21811	0.0143690665430189	7.94032969236696e-09	0.00137070356897502	7.28840141855849e-08	3.22924601296063e-09	0.000392356054593448	0.00780619074774818	4.04512418187107e-07	9.18950752713021e-09	0.976061185330149
