naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
S21450	1.10416520661213e-123	2.64062104832156e-24	9.79361785082842e-19	0	1	1.10086785365243e-202	5.99280019231832e-103	1.36138798136357e-58
S21453	1.09040648401011e-123	1.70555026906359e-24	8.41230934346098e-19	0	1	1.68849116900836e-202	9.53824345532389e-103	1.65716043181441e-58
S21456	1.51287841345644e-123	2.48271262269049e-24	1.14167641654549e-18	0	1	1.3185612910127e-202	6.40058427374598e-103	1.93571731006506e-58
S21461	1.61677178074739e-123	1.99603535845547e-24	8.32414388621591e-19	0	1	1.43745617025888e-202	8.30007059266729e-103	1.58453912025726e-58
S21475	1.4866664984113e-123	2.2830734551577e-24	8.16154284567977e-19	0	1	1.44373701128598e-202	7.54993177058684e-103	2.03792827754652e-58
S21478	1.56251609016337e-123	2.22872293350597e-24	1.28489797374983e-18	0	1	1.94238784754137e-202	9.34160389807869e-103	1.95029623982055e-58
S21480	7.20395485845863e-124	1.83408090090419e-24	8.37054699716058e-19	0	1	1.30628645592572e-202	1.02114106370728e-102	1.52539542558497e-58
S21486	1.49168306975957e-123	2.12673057549588e-24	1.18056199826604e-18	0	1	1.5492299536345e-202	1.05914162286375e-102	1.68685770307102e-58
S21490	9.9290393466715e-124	2.35968989648056e-24	1.21464422872327e-18	0	1	2.04451875977548e-202	8.05648353282359e-103	1.88442356515332e-58
S21491	1.17069157988932e-123	1.516932906796e-24	1.00750975539265e-18	0	1	3.4125605252096e-202	9.48563007570605e-103	1.70209112698933e-58
S21498	1.11415970576643e-123	2.07610193018021e-24	8.75339032086297e-19	0	1	1.08730596440704e-202	7.77601107333815e-103	1.54010453598039e-58
S2150	5.60416386670101e-124	1.32621738977746e-24	8.37844146618448e-19	0	1	1.64815047688731e-202	9.13267149517816e-103	1.85866694749913e-58
S21502	8.7458229388701e-124	1.83253058513416e-24	1.26995185833234e-18	0	1	1.63089959590893e-202	1.02982236839833e-102	1.76395441493035e-58
S21505	1.38406437462234e-123	2.25161049407143e-24	1.24875790261759e-18	0	1	1.50974472673218e-202	1.03264820071792e-102	2.12285859924353e-58
S21512	1.09283155474167e-123	2.45243904223373e-24	9.39427549762407e-19	0	1	1.35303388221607e-202	7.66509465039114e-103	1.9240459827459e-58
S21518	6.11278210089257e-124	1.60324763309227e-24	9.01146648560954e-19	0	1	1.10538170030469e-202	7.99159574781083e-103	1.43576862676271e-58
S21520	1.17275450772792e-123	2.13731163340646e-24	8.06548843044775e-19	0	1	1.21565004013636e-202	6.87606702054171e-103	1.76436406029899e-58
S21528	1.28042348729761e-123	1.98965359837362e-24	9.39948623467328e-19	0	1	1.46205538836708e-202	1.13745450695549e-102	1.79828075566905e-58
S21533	1.02683618830546e-123	2.03647947969501e-24	9.21281410531744e-19	0	1	1.10372031299514e-202	8.14188930288545e-103	1.4054706030236e-58
S21536	1.01673312496773e-123	1.11723856387995e-24	7.88276574924214e-19	0	1	1.64471160478192e-202	9.13849721515608e-103	1.73277973829743e-58
S21537	1.07758079663574e-123	2.05696504448501e-24	8.31826071219043e-19	0	1	1.22895432730508e-202	9.36083314453554e-103	1.88824148157485e-58
S2154	9.44194540490263e-124	1.94703292035775e-24	9.66012530470025e-19	0	1	1.49046031976109e-202	9.06556501966559e-103	1.63009187359002e-58
S21540	9.04887939385818e-124	1.89337119301235e-24	9.31801015582425e-19	0	1	1.25810700659208e-202	9.09123909121176e-103	1.89530926590547e-58
S21543	9.53213339458468e-124	1.92041389186662e-24	9.84630140699756e-19	0	1	1.2918733436366e-202	8.50220438287021e-103	1.62145982496121e-58
S2155	9.05631501038009e-124	2.16777838768586e-24	1.15841630018342e-18	0	1	1.3573705655881e-202	1.00710132794251e-102	1.56744875615584e-58
S21550	1.64673801038121e-123	2.42646706347951e-24	1.08019652179758e-18	0	1	1.61560139916956e-202	1.08026268995449e-102	1.84182153695976e-58
S21557	9.37412570407417e-124	1.66091388828679e-24	1.01382862816587e-18	0	1	1.68411575200517e-202	1.15458056446561e-102	1.63441945084909e-58
S2156	1.51373854874912e-123	2.49776418393714e-24	1.06479360220036e-18	0	1	1.68757462575681e-202	9.81025252613699e-103	1.88362696201739e-58
S21562	1.01076740479365e-123	3.04174092087989e-24	8.88617099328852e-19	0	1	1.19136154766435e-202	9.91663237249392e-103	2.46860888127994e-58
S21563	8.84721964794568e-124	1.53423265911186e-24	1.51063362798964e-18	0	1	1.28698743393875e-202	8.26226274819716e-103	1.40992486023046e-58
S21567	8.20727981702e-124	1.39599838961609e-24	1.10659998395296e-18	0	1	1.32662562714748e-202	8.28719349008285e-103	1.67205612972217e-58
S21570	9.43900076813956e-124	2.56343315376147e-24	9.96964340323658e-19	0	1	1.33790403097384e-202	9.45622004173079e-103	1.60843014293712e-58
S21577	1.61893610345885e-123	3.13946184165531e-24	8.15328758392333e-19	0	1	1.5930386841209e-202	9.19916941092814e-103	1.99825857260805e-58
S21578	9.63356072633883e-124	2.28712826681455e-24	7.0303762582196e-19	0	1	1.32198087036974e-202	1.01961806899069e-102	2.10469805908472e-58
S21589	9.38332438744133e-124	1.89686535708773e-24	8.28373787641017e-19	0	1	1.09276357520886e-202	8.66442257489352e-103	1.65765442754416e-58
S21597	1.42212772811993e-123	1.75905095849444e-24	1.31798486923277e-18	0	1	1.58053315660436e-202	9.95750022184594e-103	2.12766833523219e-58
S21602	9.40588791871434e-124	1.3097189657949e-24	6.31254559326001e-19	0	1	1.63507253047901e-202	9.50757187324594e-103	1.49781379113534e-58
S21618	1.20183267095763e-123	2.02828063271034e-24	1.41597305086949e-18	0	1	1.44279997234037e-202	8.37396143161228e-103	1.61357236236632e-58
S21619	9.96005798293302e-124	1.5996954569928e-24	9.47523616996039e-19	0	1	1.47883521205539e-202	9.17653989272307e-103	1.47227612971487e-58
S21626	2.02903119557295e-123	1.99672725148496e-24	1.88710383599914e-18	0	1	1.54601176768576e-202	7.58731941003522e-103	1.74009163089963e-58
S21628	1.15540292023168e-123	1.98084676120153e-24	1.11996512468487e-18	0	1	1.23176863733338e-202	7.70202037716467e-103	1.59112069778533e-58
S21629	1.32656562399687e-123	2.32063122056044e-24	9.14625982094034e-19	0	1	1.52574581573544e-202	1.21282845900828e-102	2.23603578739165e-58
S21630	1.34114576342304e-123	1.88457247435625e-24	1.08130521843974e-18	0	1	1.48874978586685e-202	1.01900574025937e-102	1.9109145651358e-58
S21631	1.205875568148e-123	1.7131806378727e-24	1.14085370933408e-18	0	1	1.55477731927404e-202	1.05151457342063e-102	1.82017640552178e-58
S21637	1.19017279501147e-123	1.64082033575077e-24	9.39622918541845e-19	0	1	1.22516945182937e-202	8.27716628034274e-103	1.56557571077608e-58
S21641	1.25250038435936e-123	2.23326937349187e-24	1.17112397546988e-18	0	1	1.43246971082102e-202	9.31664339376502e-103	1.78587769118862e-58
S21642	1.18387031009665e-123	2.12440271349625e-24	1.20329786145039e-18	0	1	1.5776982480099e-202	1.17523465642104e-102	1.67053276408827e-58
S21646	1.15660083288947e-123	2.46987371295752e-24	8.86795778770183e-19	0	1	1.21209375964621e-202	7.23264632927332e-103	1.77505444795039e-58
S21647	1.63089742419435e-123	2.24643493589259e-24	9.99288950804842e-19	0	1	2.03705457734043e-202	1.00625469308238e-102	1.88463909765357e-58
S21651	3.06394637207166e-123	3.19482581746296e-24	9.23045588275434e-19	0	1	1.19325410587833e-202	8.13978265849398e-103	2.21025569499245e-58
S21652	1.47479154046918e-123	2.04408795783856e-24	1.46093683984177e-18	0	1	1.36759207457329e-202	9.10890061139667e-103	1.31787019580096e-58
S21656	1.594728740746e-123	2.22292192403562e-24	1.16974479402999e-18	0	1	1.39222073527244e-202	7.13877702013373e-103	2.06835422018277e-58
S21657	1.40074179917351e-123	1.6562693130315e-24	9.6337794951186e-19	0	1	1.46657545623861e-202	8.10019668965741e-103	1.6686290628713e-58
S2166	8.86834036155204e-124	2.35455965850929e-24	1.25326700366056e-18	0	1	1.26953892865727e-202	8.24551882237566e-103	1.55639502995764e-58
S21660	1.14927260770603e-123	2.51929013000086e-24	1.280008870316e-18	0	1	1.31909454041875e-202	8.28864882653821e-103	1.80380486711798e-58
S21672	6.39253937156081e-124	1.24526887384265e-24	9.02309204515956e-19	0	1	1.1233477718385e-202	6.88016711122905e-103	1.31531493781125e-58
S21674	1.22030015300778e-123	1.80244754833338e-24	1.23156588355601e-18	0	1	1.35696919237487e-202	8.59805460917545e-103	1.82375037964763e-58
S21683	1.03822277877098e-123	2.09541685506714e-24	1.11124259699416e-18	0	1	1.24599760957639e-202	8.5263223926543e-103	1.71176929967528e-58
S21693	7.79854046083504e-124	1.44903985637258e-24	7.5525399112119e-19	0	1	1.76026743711625e-202	1.07799875496052e-102	1.37047240427993e-58
S21695	1.45789927256494e-123	2.37616871814642e-24	1.2161100658683e-18	0	1	1.11077604331276e-202	8.27135452990703e-103	1.57965913153561e-58
S21696	1.32227389443463e-123	2.02092709486438e-24	1.36969417827231e-18	0	1	1.43315829549174e-202	1.0835573485923e-102	1.15794624290954e-58
S21697	1.31336785106309e-123	1.83759301421565e-24	1.10707564888296e-18	0	1	1.83127438100667e-202	6.92687004041164e-103	1.52974722115856e-58
S21710	1.2068748217912e-123	3.10178196369059e-24	1.16977722669183e-18	0	1	1.726533069309e-202	9.66419974508036e-103	2.04925323939732e-58
S21715	8.75337356380382e-124	2.10140942870468e-24	7.48147070687211e-19	0	1	1.35969961587674e-202	8.57206985467335e-103	1.88639693383911e-58
S21726	1.10637544768239e-123	1.69001643600928e-24	8.34783394585056e-19	0	1	1.15611477763375e-202	7.89911088004243e-103	1.90275297850016e-58
S21740	1.24468963234092e-123	1.57784695603968e-24	9.55014013511011e-19	0	1	1.43076622499389e-202	1.07749574974033e-102	1.60259322019456e-58
S21750	1.03186987245334e-123	1.73695126681018e-24	1.25023024404714e-18	0	1	1.473473690319e-202	9.83126417101924e-103	1.85251250152085e-58
S21753	9.79003583784501e-124	1.68197618335804e-24	7.35396292319878e-19	0	1	1.12766454908084e-202	8.27720452906033e-103	1.41253173294744e-58
S21754	1.00027108927131e-123	1.35410280800729e-24	1.12137888346211e-18	0	1	1.579080405476e-202	9.77292400644731e-103	1.70224450785632e-58
S21761	1.07686772207675e-123	2.01214919019319e-24	1.01668574025869e-18	0	1	1.4414804800625e-202	8.0908443786417e-103	1.51465400964556e-58
S21773	1.32451212086323e-123	2.23807328440632e-24	1.41058519996875e-18	0	1	2.01913583177091e-202	1.05130565592714e-102	1.91064305269273e-58
S2178	1.32375950765829e-123	1.80905626268306e-24	9.6994430091102e-19	0	1	1.86419309117753e-202	9.59106002181697e-103	1.6441743345191e-58
S21780	1.67774801026371e-123	2.45785069008171e-24	9.47392271435699e-19	0	1	1.32353342891659e-202	8.90665434875941e-103	1.78750624033149e-58
S21781	1.18744940659021e-123	1.57509328767294e-24	1.0040797128987e-18	0	1	1.33539631776484e-202	9.30898328249712e-103	1.59852164412212e-58
S21783	8.9070280725154e-124	2.0622757882574e-24	7.7710088399002e-19	0	1	1.67649862580367e-202	8.34795953142142e-103	1.79814988074202e-58
S21791	7.96698655935565e-124	1.79325080362305e-24	6.85540501692197e-19	0	1	1.53181418203394e-202	9.2304241305269e-103	1.63563776492266e-58
S21797	1.16998582114635e-123	2.31455890169112e-24	9.53479488249461e-19	0	1	1.64317328789743e-202	9.91118074750216e-103	1.97255192576332e-58
S2180	1.0242238408178e-123	2.14991150604761e-24	1.07156087249494e-18	0	1	1.64938093165591e-202	8.00146187965423e-103	1.68197152130079e-58
S21805	1.10626042150888e-123	1.87103594815128e-24	1.1053274353523e-18	0	1	1.56283770473277e-202	9.12035684951633e-103	1.88601124581158e-58
S21811	1.24691752686307e-123	2.5207224528721e-24	9.19915854640397e-19	0	1	2.28691271084007e-202	8.83720574813135e-103	1.88052864002885e-58
S21822	1.35309304215645e-123	2.49866463166949e-24	1.23259069740882e-18	0	1	1.28672578617052e-202	8.96069276389082e-103	1.61100199259466e-58
S21828	1.77447352066834e-123	1.88431123524494e-24	1.63634143393987e-18	0	1	1.19696804184592e-202	9.1929226820469e-103	1.84499036023642e-58
S21829	7.32309819524733e-124	1.22196018377592e-24	4.82711735971846e-19	0	1	1.1517236840533e-202	1.56112801468056e-102	1.10546111480643e-58
S21832	1.13252354668138e-123	1.7888560245983e-24	1.11440513283576e-18	0	1	2.91578558554098e-202	9.85819560278775e-103	1.90080861302447e-58
S21834	1.27892445340523e-123	2.24540747830183e-24	1.22774743457702e-18	0	1	1.35518639898542e-202	8.69868269741557e-103	1.55232246262134e-58
S21836	1.23013874720438e-123	2.08235678540031e-24	1.09653647925942e-18	0	1	1.20455307855887e-202	8.77077062000759e-103	2.23650080630947e-58
S21838	7.50553098979676e-124	1.71213596854386e-24	1.01489734438989e-18	0	1	1.30386511825155e-202	8.43283040368731e-103	1.47764353610224e-58
S21839	8.32461840222801e-124	2.1938688403124e-24	1.01004096592997e-18	0	1	1.24228079083594e-202	7.84694056796932e-103	1.59590887630447e-58
S21845	1.08712742038449e-123	2.04814417892011e-24	1.11446693029122e-18	0	1	1.49108720396726e-202	1.07284538795192e-102	1.66493779705874e-58
S21857	1.1096702635744e-123	1.85687574295347e-24	1.33738404203292e-18	0	1	1.51427227528434e-202	9.07625372636503e-103	1.44063342084974e-58
S21859	7.03267789188139e-124	1.78103674001212e-24	1.01667164609931e-18	0	1	2.4624560358656e-202	9.46413250998265e-103	1.8203215010711e-58
S21863	9.99366696084315e-124	1.75145907392029e-24	1.52265997312352e-18	0	1	1.1563845995405e-202	7.64779369857451e-103	1.49345966940305e-58
S21867	7.52532631143563e-124	1.57286764779188e-24	7.18038849335016e-19	0	1	1.90667810422663e-202	8.65569865657351e-103	1.41215483267031e-58
S2187	7.25132251221605e-124	1.65374555330114e-24	1.03704162892124e-18	0	1	1.12463067316765e-202	8.81497782356646e-103	1.63956520506873e-58
S21895	1.23045001010689e-123	1.65594789346997e-24	8.34158710456329e-19	0	1	1.27105045551191e-202	9.29449795761704e-103	1.73244347094083e-58
S21900	8.63253417807782e-124	1.43075562347174e-24	8.47340544767445e-19	0	1	1.15883457442739e-202	8.24525210997691e-103	1.62310156458408e-58
S21906	9.50320493363363e-124	1.88930716767293e-24	7.87304597461347e-19	0	1	1.03234221938937e-202	9.08389023515087e-103	1.94020390310904e-58
S21913	1.41435183076475e-123	1.81181704008116e-24	1.11897190050271e-18	0	1	1.43437074341728e-202	9.32792985753951e-103	1.84016901258473e-58
S21917	1.64618450899616e-123	2.02819628064434e-24	1.06491169813818e-18	0	1	1.34186974283142e-202	8.99891005574461e-103	1.95619240798509e-58
S21919	1.24014262161284e-123	1.68971189161916e-24	7.8939200239514e-19	0	1	1.28340333201392e-202	7.76111325031592e-103	1.56498982626052e-58
S2192	1.53225461084871e-123	1.98601604344069e-24	1.30099354857483e-18	0	1	1.37771228510671e-202	1.03514689535585e-102	1.70832004105679e-58
S21936	1.02139864208194e-123	1.31049993062813e-24	9.60697279932152e-19	0	1	1.49519256532915e-202	9.28372383230674e-103	1.84509267106232e-58
S21937	7.87425886165831e-124	2.15492443040051e-24	9.46040471271173e-19	0	1	1.28608378533162e-202	9.3190976829142e-103	1.74864602693017e-58
S21942	1.60055366089136e-123	1.76151563160573e-24	1.35627883297713e-18	0	1	1.7166722620017e-202	8.76975743937786e-103	1.54519967416976e-58
S21948	1.09072397133725e-123	2.64003540478282e-24	1.21250761498442e-18	0	1	1.29479284697756e-202	7.97772249444764e-103	2.18027222473313e-58
S21957	2.70348630114054e-123	4.11421525475723e-24	1.2434545775567e-18	0	1	1.69399697752908e-202	9.88063393214764e-103	2.33191997234199e-58
S21959	1.14345219084886e-123	2.96949432870863e-24	8.48833681327592e-19	0	1	1.16422074815731e-202	9.50313554318281e-103	2.00721238610244e-58
S21960	1.29073340204993e-123	3.36927287795632e-24	1.09913897192549e-18	0	1	1.67172162963495e-202	1.14914605832226e-102	2.16694611468159e-58
S21961	9.16906192466571e-124	1.4965259309968e-24	9.56643837222927e-19	0	1	1.01650311337252e-202	7.88732964377274e-103	1.62723010832925e-58
S21976	1.58467396404686e-123	3.02588524941388e-24	1.63285174593091e-18	0	1	1.60094228707949e-202	1.05006757927706e-102	2.05780785446773e-58
S21979	1.05741818740663e-123	2.00821993383658e-24	1.12486651286533e-18	0	1	1.21134904720636e-202	8.06162275381614e-103	1.54439659483424e-58
S21980	1.44224478436549e-123	2.62321721983739e-24	2.04467820611471e-18	0	1	1.9114285870245e-202	7.68452954903095e-103	2.30164172234944e-58
S21984	9.4459384903005e-124	2.02628524112971e-24	9.80013690140191e-19	0	1	1.45377227846678e-202	9.20971773283618e-103	1.52328752289566e-58
S2199	1.15849036546812e-123	1.93578305472406e-24	7.81302864115506e-19	0	1	1.00250861462736e-202	9.22428405285955e-103	1.57003125388752e-58
S21994	8.87836574011432e-124	2.02502157281771e-24	8.79084533539824e-19	0	1	1.92962160724345e-202	8.45980029351896e-103	1.76921978195833e-58
S21999	9.0054548189244e-124	1.91085363548502e-24	1.14175555426712e-18	0	1	1.52622179484908e-202	1.05885779303618e-102	1.584489696681e-58
S22002	5.87206989667473e-124	1.33453512457931e-24	8.69931559018738e-19	0	1	2.08048223185613e-202	9.90271148283791e-103	1.30006907518353e-58
S22011	9.49553403678061e-124	2.31613167918962e-24	1.24069956358386e-18	0	1	1.48524194802852e-202	8.64103189653631e-103	1.86663943341308e-58
S22023	1.06692298946407e-123	2.22033486635794e-24	6.54885143465623e-19	0	1	1.31315871718094e-202	9.13685043941967e-103	1.77621137635934e-58
S22025	1.03712950019068e-123	1.65372262767873e-24	9.34491734077769e-19	0	1	9.17479588487099e-203	7.52297661992127e-103	1.51088439630632e-58
S22026	1.06997422700877e-123	1.36850174783388e-24	9.45948671385442e-19	0	1	1.50148975793053e-202	1.35299406593345e-102	1.43310893602269e-58
S22032	8.84853821764568e-124	1.83204796760154e-24	9.63725248706704e-19	0	1	1.4325028082814e-202	9.00240377248019e-103	1.67514186298042e-58
S22034	1.48000909968575e-123	2.21833504299675e-24	9.5648470766443e-19	0	1	1.39069684795832e-202	8.37581904170237e-103	1.63323034572366e-58
S22038	9.78311662965512e-124	2.10896810589579e-24	6.37578023734045e-19	0	1	1.51201029983112e-202	9.87917297700903e-103	1.89160817057068e-58
S22041	8.5827152878434e-124	1.66298744557206e-24	7.79550185409484e-19	0	1	1.95923615279179e-202	9.33228439667722e-103	1.54815860381232e-58
S22046	1.23327201944211e-123	2.03868273549614e-24	7.78286807612655e-19	0	1	1.50165281814875e-202	1.0016849651481e-102	1.83434280641929e-58
S22048	1.20317879505243e-123	1.83095619719989e-24	1.63958853619662e-18	0	1	1.52918324772649e-202	9.09191128318039e-103	1.7494158601935e-58
S2207	1.44024180226873e-123	1.93919418436889e-24	9.85818395993198e-19	0	1	1.35399395750156e-202	9.06837220517593e-103	1.4751465405954e-58
S22070	1.18306229854086e-123	2.10336216069755e-24	8.02700559313444e-19	0	1	1.26532790340247e-202	8.64530546789196e-103	1.92956183639937e-58
S22075	1.4035213852446e-123	1.61775964362938e-24	9.86871266386921e-19	0	1	1.20363222179089e-202	9.08687105461999e-103	1.67928637385775e-58
S22077	1.34149441301009e-123	2.10517078288761e-24	1.00777516431254e-18	0	1	1.37827900968549e-202	9.27206238609307e-103	1.66354775108978e-58
S22078	1.08240172689446e-123	2.84900326951056e-24	1.13736381254893e-18	0	1	1.48954457843945e-202	8.49713767323293e-103	1.69614355417213e-58
S2210	2.1346004376281e-123	2.09832373406697e-24	1.49679205719217e-18	0	1	1.52395253275183e-202	1.10236005124383e-102	1.85136362080484e-58
S22100	1.40653557837633e-123	1.58218387891495e-24	5.76364669582005e-19	0	1	1.32619963886594e-202	9.4048413471269e-103	1.57493608170445e-58
S22106	1.16635830009868e-123	1.67557617674142e-24	8.63994364847639e-19	0	1	1.26660905691778e-202	1.11255925679352e-102	2.119330046738e-58
S22109	1.16955203136358e-123	2.00719012389991e-24	1.08463814073162e-18	0	1	1.69987025392426e-202	1.04056626784606e-102	1.6063411029575e-58
