ID,naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
S17868,7.13862,6.283,6.95156666667,7.891725,5.39660833333,5.7264375,6.46002727273,5.32079230769
S1787,7.15660666667,6.13494,7.60998333333,8.57085,5.521425,5.68021875,6.47312727273,5.45262307692
S17879,6.67268,6.0015,6.94411666667,7.6921,5.37586666667,5.879825,6.52311818182,5.30723846154
S17881,6.91146666667,5.99302,6.86491666667,8.31645,5.29611666667,5.8152125,6.57231818182,5.27396923077
S17884,6.54906666667,5.98256,6.8095,7.382725,5.221475,5.7765875,6.43964545455,5.28576923077
S17893,6.89285333333,6.1634,6.959,7.8792,5.40664166667,5.897625,6.61114545455,5.28385384615
S17897,6.99137333333,6.33246,7.30566666667,8.281775,5.498175,5.8397875,6.69041818182,5.27226153846
S17899,6.64741333333,5.79432,6.71053333333,7.53195,5.29990833333,5.81138125,6.33358181818,5.18070769231
S17913,6.59277333333,6.05846,7.0505,8.3378,5.59159166667,5.78383125,6.59325454545,5.20836923077
S17917,7.50242,6.31318,7.42955,8.7573,5.34495833333,5.758175,6.64700909091,5.24696923077
S17928,6.84896666667,5.9052,7.31396666667,8.691275,5.45824166667,6.08395625,6.74788181818,5.41686923077
S17936,6.88604,6.13562,6.75498333333,8.2879,5.42273333333,5.804925,6.73842727273,5.3749
S17938,6.9254,6.22544,7.1784,7.8967,5.2624,5.86413125,6.49992727273,5.24996153846
S17940,6.85887333333,5.87334,6.98521666667,7.91195,5.43049166667,5.61478125,6.62338181818,5.43591538462
S17946,7.11653333333,6.06534,7.10255,7.984625,5.41530833333,5.79738125,6.42972727273,5.29327692308
S17948,6.98229333333,5.91006,6.73506666667,7.70075,5.37714166667,5.6190375,6.59030909091,5.37286153846
S17949,6.73075333333,5.92092,7.13365,7.961475,5.42525,5.90830625,6.46935454545,5.25915384615
S17959,6.96815333333,5.956,7.21175,8.001275,5.3767,5.8818375,6.38033636364,5.4379
S17960,6.67836,6.22828,6.55256666667,7.352925,5.34449166667,5.7537,6.35893636364,5.3247
S17973,6.85472666667,6.14508,6.98045,7.839875,5.45268333333,6.14685,6.51584545455,5.3095
S17985,6.82087333333,6.1559,6.68741666667,7.778,5.35411666667,5.85305625,6.50063636364,5.34808461538
S17988,6.70878,6.00386,6.3515,7.66955,5.33526666667,5.7474375,6.35320909091,5.29656153846
S17993,6.8511,6.05114,6.6811,7.92205,5.49613333333,5.9542875,6.6682,5.32736153846
S18000,6.68936666667,5.98994,6.33863333333,7.46835,5.396325,5.84185,6.32312727273,5.19084615385
S18003,7.01900666667,6.0789,6.96848333333,8.008675,5.38129166667,5.717,6.36960909091,5.25359230769
S18005,7.0301,6.1154,6.70656666667,7.8894,5.41639166667,5.85668125,6.50227272727,5.21186153846
S18007,6.68471333333,6.11734,6.56453333333,7.693125,5.35331666667,5.69510625,6.45074545455,5.29360769231
S18013,6.69282666667,6.10658,7.15176666667,8.090725,5.39436666667,5.85656875,6.47335454545,5.33905384615
S18015,6.68736,6.0328,6.75151666667,7.51475,5.35703333333,6.018225,6.45553636364,5.38644615385
S18016,6.79094666667,5.99372,7.08201666667,7.9943,5.47175833333,5.79709375,6.35696363636,5.39053076923
S18028,6.55553333333,6.00362,7.17735,8.088325,5.38884166667,6.0744625,6.48955454545,5.39836923077
S1803,6.5516,6.09754,6.57991666667,7.5244,5.51779166667,5.7857,6.56233636364,5.30986923077
S18037,6.9296,6.09056,6.43898333333,7.8749,5.25378333333,5.72241875,6.64867272727,5.48575384615
S18038,6.98774,5.95982,7.06511666667,8.260625,5.38844166667,5.7805375,6.57449090909,5.37316153846
S18040,6.92560666667,6.24786,7.49086666667,8.1551,5.28205833333,5.7517625,6.49378181818,5.32782307692
S18046,7.06260666667,6.00662,7.08975,8.031875,5.34125,5.77015625,6.41961818182,5.32731538462
S18055,6.9676,6.2436,6.70951666667,8.0198,5.52015,5.91570625,6.62786363636,5.34762307692
S18060,7.46782666667,6.32276,7.56808333333,8.83165,5.57523333333,5.9064625,6.622,5.50645384615
S18063,6.98550666667,6.17264,6.9171,8.301875,5.26558333333,5.71678125,6.364,5.3002
S18064,6.52370666667,6.0953,6.8383,7.4902,5.49215,5.7557875,6.49872727273,5.38061538462
S18067,6.70652666667,5.99606,7.06083333333,8.126775,5.45768333333,5.95350625,6.52159090909,5.33535384615
S18071,6.85841333333,6.03546,6.71108333333,7.904325,5.45024166667,5.729775,6.29172727273,5.33073846154
S18079,6.95728666667,6.0838,7.17838333333,8.134125,5.43295,5.7602375,6.2368,5.24005384615
S1808,6.54755333333,5.9278,6.67376666667,7.88865,5.43015833333,5.9858875,6.48535454545,5.28239230769
S18080,7.02179333333,6.296,7.12535,8.112075,5.69748333333,5.85198125,6.67813636364,5.36403076923
S18085,6.69475333333,5.86962,6.61341666667,7.399675,5.58463333333,5.849675,6.35634545455,5.35023846154
S18089,7.00571333333,6.02304,7.09365,8.08195,5.44600833333,5.99090625,6.53583636364,5.36031538462
S18103,6.66059333333,6.10082,6.90173333333,7.79855,5.36626666667,5.65579375,6.31529090909,5.30538461538
S18107,6.76918666667,5.94068,6.99903333333,8.0164,5.40551666667,5.7820875,6.68912727273,5.38040769231
S18117,7.02466,6.04296,7.6291,8.60755,5.5394,5.63511875,6.68481818182,5.50579230769
S18127,6.54404666667,6.14066,6.7401,7.732375,5.53703333333,6.16105,6.55135454545,5.27564615385
S18135,6.6802,6.02156,6.80885,7.84425,5.54766666667,6.0054,6.73673636364,5.23746153846
S18139,6.87494666667,6.0357,7.31666666667,8.310625,5.559225,5.73451875,6.65554545455,5.36513846154
S18142,6.90222666667,5.95406,7.02513333333,7.997625,5.22425,5.74755625,6.31360909091,5.25039230769
S1815,7.02287333333,6.07564,7.23416666667,8.5186,5.189475,5.78313125,6.40260909091,5.22106153846
S18152,6.75052666667,5.94208,6.69351666667,7.336475,5.39745833333,5.865,6.39443636364,5.33571538462
S18155,7.06406666667,6.15144,7.42425,8.370525,5.22175833333,5.85074375,6.65635454545,5.2044
S1816,6.50835333333,6.18982,7.15041666667,7.620325,5.47431666667,5.84754375,6.38245454545,5.45117692308
S18161,6.55807333333,6.1508,6.7299,7.687775,5.30019166667,5.85346875,6.50457272727,5.27731538462
S18173,6.77579333333,6.05812,6.49721666667,7.679475,5.46135833333,6.05434375,6.52180909091,5.30406923077
S18180,6.88948,6.13036,6.83875,8.104175,5.42683333333,5.8806875,6.5232,5.22023076923
S18182,6.53204666667,6.1346,7.13723333333,7.76185,5.49085833333,5.7688625,6.62745454545,5.29346923077
S18189,6.66910666667,5.97848,7.44696666667,8.097375,5.62375833333,5.8307625,6.52121818182,5.43185384615
S18199,6.87948,6.15262,6.98576666667,7.94985,5.46344166667,5.7945875,6.57918181818,5.28683846154
S18212,6.77855333333,5.9992,7.50515,7.70715,5.21591666667,5.76278125,6.50114545455,5.35982307692
S18222,7.1345,6.10762,7.39418333333,8.1237,5.34554166667,5.81024375,6.51894545455,5.3748
S18228,7.05988666667,6.1975,7.04836666667,8.199425,5.614525,5.74235625,6.38101818182,5.44885384615
S18234,6.76780666667,6.02488,6.7113,7.175775,5.42993333333,5.84893125,6.34929090909,5.34762307692
S18244,6.84768,6.21146,6.79256666667,8.262325,5.42720833333,5.74040625,6.71504545455,5.29253846154
S18263,6.67180666667,6.20266,7.15608333333,7.8799,5.38146666667,5.7889375,6.60208181818,5.37605384615
S18265,6.95788,6.24586,6.70828333333,8.4283,5.436,5.89633125,6.6166,5.21769230769
S18270,6.62406666667,6.08172,6.60266666667,7.4802,5.39716666667,6.22255,6.59265454545,5.22417692308
S18272,7.08273333333,6.24202,6.9816,8.0397,5.31371666667,5.72421875,6.48883636364,5.33993846154
S18277,6.74487333333,6.20798,6.68615,7.696775,5.52866666667,5.9451,6.63631818182,5.38574615385
S18278,6.91902666667,6.115,6.99691666667,8.277275,5.40189166667,5.71514375,6.50638181818,5.31420769231
S18279,6.82616666667,6.12346,7.33768333333,8.19865,5.45048333333,5.693475,6.56138181818,5.35234615385
S18282,6.98147333333,5.99362,7.37125,8.368425,5.47978333333,5.75785,6.4802,5.25214615385
S183,6.9547,6.25944,7.06103333333,8.12405,5.30340833333,5.84651875,6.62716363636,5.43616153846
S18308,7.07566,6.16636,7.0858,8.20195,5.49444166667,5.79626875,6.54703636364,5.33133846154
S18320,6.62686666667,6.01094,6.89698333333,8.431025,5.37034166667,5.89916875,6.51408181818,5.28873846154
S18321,6.92832,6.00348,6.87428333333,8.3424,5.4444,5.8001625,6.50762727273,5.26768461538
S18324,6.80114,6.06658,6.9368,7.656975,5.287675,5.77063125,6.40346363636,5.26337692308
S18330,6.99185333333,6.13458,6.74408333333,8.321625,5.27179166667,5.91035625,6.47254545455,5.29063846154
S18334,6.83846,6.0153,7.0723,8.00885,5.50861666667,5.90988125,6.64773636364,5.4358
S18337,6.72221333333,6.09642,7.10865,7.965825,5.51505,5.8022,6.49354545455,5.31393076923
S18339,6.72606666667,5.92148,7.26366666667,8.0063,5.46746666667,5.816025,6.43555454545,5.31191538462
S18346,6.96711333333,6.20216,6.91623333333,8.20185,5.23590833333,5.8361125,6.46896363636,5.28008461538
S1835,6.83972,6.0986,7.47148333333,8.4601,5.60463333333,5.88790625,6.6471,5.36962307692
S18352,6.76146,6.13672,6.83928333333,7.807125,5.50374166667,5.9667625,6.55917272727,5.29606923077
S18358,7.00712666667,5.9641,6.7913,7.790375,5.30231666667,6.0299125,6.45898181818,5.22560769231
S18365,6.93424,5.97186,7.07621666667,8.08485,5.3471,5.8479125,6.35632727273,5.13859230769
S18368,6.59022,6.03364,7.00696666667,8.06555,5.49515,5.7597,6.49440909091,5.18146923077
S18371,6.74615333333,6.05758,6.64496666667,7.878075,5.28905833333,5.808975,6.53096363636,5.40084615385
S18378,7.0529,6.01462,7.36305,8.465275,5.41954166667,5.87630625,6.68806363636,5.30472307692
S18385,6.89168666667,5.89274,7.23073333333,7.971475,5.44751666667,5.85785625,6.34776363636,5.38234615385
S18388,6.92406666667,6.01192,6.65203333333,7.7977,5.37784166667,5.92819375,6.57515454545,5.41900769231
S18393,6.68562,5.90804,6.78175,8.333175,5.59203333333,5.88170625,6.7789,5.17198461538
S18403,6.81164666667,6.01144,6.50998333333,7.7557,5.40625,5.9204875,6.56323636364,5.35466923077
S18408,6.78261333333,6.2041,6.5605,7.27415,5.364,5.9376125,6.49657272727,5.34804615385
S18412,7.98099333333,6.60522,6.84838333333,7.04525,5.21808333333,5.74541875,6.31323636364,5.32225384615
S18415,7.16306,6.2336,6.6839,8.497175,5.297875,5.96935,6.66629090909,5.45211538462
S18418,6.87581333333,6.1073,6.37596666667,8.82785,5.518075,6.15245,6.45662727273,5.35766923077
S18422,6.93066666667,6.04184,6.63225,7.885275,5.310425,5.906125,6.38566363636,5.22715384615
S18436,6.84359333333,5.97258,7.25776666667,8.192425,5.41338333333,5.98515625,6.4502,5.32929230769
S18441,6.81794666667,6.02666,6.62105,7.650625,5.46245,5.88863125,6.35884545455,5.35925384615
S18446,6.87504,6.05752,6.60231666667,8.3407,5.44156666667,5.86928125,6.58466363636,5.40954615385
S18450,6.8752,5.98626,6.86618333333,8.04635,5.37691666667,5.87199375,6.39240909091,5.20380769231
S18451,6.8128,6.10794,6.3599,7.109225,5.59785,6.0580125,6.5585,5.26568461538
S18452,7.01607333333,6.19842,6.9287,7.71985,5.44395,5.96339375,6.54021818182,5.28683076923
S18458,6.88368,6.0644,6.66873333333,7.69155,5.32255,5.7569375,6.51986363636,5.31696153846
S18466,6.86696,6.02086,6.98968333333,7.62235,5.496625,5.99511875,6.52329090909,5.32541538462
S18473,7.08616,6.25562,7.33495,8.49935,5.53255833333,5.733475,6.49312727273,5.32891538462
S18474,6.64763333333,6.03842,7.34946666667,8.0429,5.82453333333,5.79761875,6.42516363636,5.37329230769
S18479,7.06515333333,6.07448,6.8041,7.561175,5.25451666667,5.84980625,6.43599090909,5.41173846154
S1848,7.08132,6.0541,7.06078333333,7.999725,5.39028333333,6.17391875,6.50980909091,5.33903846154
S1849,6.58834,5.9077,6.51476666667,7.105275,5.28980833333,6.06275,6.57546363636,5.16728461538
S18496,7.13712,6.15234,7.35458333333,8.768125,5.28555833333,5.6606,6.66761818182,5.40913846154
S185,6.81704,6.05776,6.70693333333,7.889625,5.59608333333,5.86860625,6.35025454545,5.25552307692
S18500,6.88733333333,6.08642,6.80948333333,8.141725,5.3832,5.75290625,6.34836363636,5.33286923077
S18504,6.79084,5.95862,6.7573,7.5768,5.41356666667,5.76454375,6.33718181818,5.35216153846
S18511,7.05664,6.22848,6.93711666667,7.94125,5.48971666667,5.86041875,6.56825454545,5.29095384615
S18514,6.87764,6.06492,6.70598333333,7.9503,5.68948333333,6.13315625,6.55960909091,5.29956923077
S18518,6.73527333333,6.07508,7.12856666667,8.01,5.571275,5.7515125,6.59747272727,5.36693846154
S18528,6.68788666667,6.0176,6.54058333333,7.62775,5.36711666667,6.04074375,6.49908181818,5.37681538462
S18529,6.92132666667,6.04582,6.9484,8.13735,5.20868333333,5.80545,6.49201818182,5.24425384615
S18534,6.83450666667,6.16652,6.84361666667,8.259,5.30936666667,5.73490625,6.37400909091,5.19316153846
S1854,6.78654,6.07828,6.39301666667,7.033725,5.419575,5.89061875,6.44875454545,5.35389230769
S18543,7.02763333333,6.33046,6.37361666667,7.329425,5.31149166667,5.94236875,6.46462727273,5.23806153846
S18563,6.92147333333,6.03326,7.24466666667,8.7649,5.22271666667,5.80775,6.62034545455,5.33242307692
S18564,6.83082666667,6.02984,7.04893333333,7.8907,5.45275,5.8939,6.56787272727,5.37945384615
S1857,6.62524666667,6.08004,6.59233333333,7.5901,5.48948333333,5.85380625,6.77192727273,5.45953076923
S18570,6.96004,6.02292,7.19543333333,8.17495,5.32449166667,5.818425,6.55049090909,5.25416153846
S18578,6.82820666667,5.98844,7.20593333333,8.400925,5.322,5.80155625,6.54842727273,5.3805
S18579,6.95638,6.05624,6.75128333333,8.14795,5.34346666667,5.675625,6.58865454545,5.35277692308
S1858,6.82104666667,6.0607,7.23281666667,8.352275,5.314825,5.8001125,6.45598181818,5.23381538462
S18580,7.1386,6.29374,6.66466666667,8.36675,5.52143333333,5.849425,6.66485454545,5.43225384615
S18583,6.9387,6.17952,7.13025,8.21,5.36023333333,5.71515625,6.55291818182,5.24969230769
S1859,6.67728666667,6.15814,6.78251666667,8.050625,5.346775,5.68555,6.42120909091,5.32676153846
S18591,6.79821333333,5.94156,6.7097,8.04305,5.45623333333,6.18739375,6.46588181818,5.4331
S18594,6.55371333333,5.92042,6.42623333333,7.33035,5.488375,5.799225,6.50195454545,5.3494
S18595,7.07108666667,6.2331,6.98801666667,8.581725,5.29110833333,5.76745,6.65958181818,5.2773
S18606,6.85396,6.05034,7.03908333333,8.0717,5.29895833333,5.6872875,6.30559090909,5.33653846154
S18619,6.73286,5.99364,7.02358333333,8.087425,5.48486666667,5.89110625,6.55672727273,5.38790769231
S18620,6.99697333333,6.1809,7.24458333333,8.24845,5.35086666667,5.93773125,6.42175454545,5.33976923077
S18621,7.07999333333,6.19536,6.67761666667,7.86965,5.67159166667,5.99305625,6.62595454545,5.30925384615
S18626,6.80976666667,6.1083,6.294,6.735575,5.390125,5.81580625,6.48307272727,5.40796923077
S18628,6.99614666667,6.02142,7.12565,8.571825,5.35568333333,5.79490625,6.42570909091,5.3795
S18629,6.82779333333,5.99392,7.27903333333,7.863475,5.55026666667,5.78793125,6.39606363636,5.25502307692
S1863,6.81304,6.0188,6.60431666667,7.355975,5.61421666667,5.92944375,6.5354,5.27293076923
S18630,6.81255333333,6.16262,6.80603333333,7.832375,5.25523333333,5.767125,6.6285,5.26802307692
S18637,6.99438666667,5.95438,6.99351666667,8.216325,5.2405,5.848525,6.40167272727,5.39900769231
S18640,6.83907333333,6.02404,7.10806666667,8.038775,5.47478333333,5.849125,6.56484545455,5.33666923077
S18645,6.59431333333,6.10112,7.37965,8.3436,5.47919166667,5.75475,6.5228,5.29749230769
S18647,7.09746666667,6.25566,7.01438333333,8.4261,5.52060833333,5.7473875,6.48336363636,5.15100769231
S18652,6.89969333333,6.06962,7.36131666667,8.256875,5.47250833333,5.70445625,6.52065454545,5.35186923077
S18658,6.92890666667,5.92582,7.37005,8.72645,5.72,5.69481875,6.44099090909,5.35576153846
S18663,6.69176666667,5.91436,7.06991666667,7.9681,5.379,5.76630625,6.27440909091,5.35873846154
S18669,7.12242666667,6.05874,6.89906666667,8.112475,5.30724166667,5.91276875,6.65136363636,5.23951538462
S18672,6.75572666667,6.01874,6.91516666667,7.731,5.48160833333,5.8204125,6.4822,5.28882307692
S18677,6.55798666667,6.14832,6.67138333333,7.675925,5.3575,6.348225,6.69770909091,5.19944615385
S18679,6.85562666667,6.0781,7.0541,7.85715,5.423,5.91175625,6.54018181818,5.23174615385
S1868,6.86808,6.16952,6.75368333333,7.4796,5.45965833333,5.735075,6.47036363636,5.42626153846
S18680,6.76401333333,5.9624,7.1858,7.852675,5.40991666667,5.8483375,6.46196363636,5.45406153846
S18685,6.69622,5.79672,7.12146666667,8.0258,5.23484166667,5.86831875,6.41251818182,5.31294615385
S18687,7.13496,6.18148,7.39686666667,8.2099,5.30485833333,5.81671875,6.7165,5.25622307692
S18693,6.68799333333,5.9195,6.71135,7.762525,5.36305833333,5.7772625,6.22189090909,5.32416923077
S18694,7.04622666667,6.20552,7.16051666667,8.276125,5.24613333333,6.00146875,6.65433636364,5.26750769231
S18699,7.05086666667,6.1099,6.6187,7.58935,5.31024166667,5.85871875,6.45071818182,5.32073846154
S187,6.74372,5.87318,7.2191,7.746225,5.32915,5.7326625,6.32602727273,5.31440769231
S18701,7.00387333333,5.94556,6.90075,7.741775,5.50023333333,5.79528125,6.35833636364,5.21654615385
S18702,6.70065333333,5.95572,6.51108333333,7.73305,5.32101666667,6.02884375,6.52349090909,5.29357692308
S18703,6.67178666667,6.0444,6.49146666667,7.496575,5.42125,5.91909375,6.45432727273,5.34575384615
S18717,6.67352666667,6.11778,7.28543333333,8.285425,5.53930833333,5.8282125,6.58991818182,5.37536923077
S18718,6.92564666667,6.11956,6.89941666667,7.99235,5.30375,5.72908125,6.52767272727,5.2674
S18719,6.58937333333,6.04594,7.0233,7.3241,5.32624166667,5.8152125,6.63700909091,5.27006153846
S18725,7.01977333333,6.11582,6.48883333333,7.6859,5.53190833333,6.0225125,6.38696363636,5.30092307692
S18730,6.93782,6.0496,6.61833333333,8.083975,5.253025,5.77966875,6.41410909091,5.24173846154
S18732,6.80544,6.037,6.94526666667,7.85785,5.74455833333,5.77806875,6.55389090909,5.3017
S18740,6.64082666667,6.14496,7.07288333333,8.32865,5.40623333333,6.0967125,6.63896363636,5.34850769231
S18741,6.49135333333,6.0145,6.91168333333,7.665975,5.53179166667,5.705525,6.41620909091,5.3449
S18746,6.80072666667,5.98058,6.68896666667,7.59895,5.342975,5.75714375,6.34453636364,5.38971538462
S18749,6.55966,6.13386,6.95778333333,7.96745,5.4492,5.82225,6.43632727273,5.30226153846
S18751,6.85610666667,6.31562,6.83895,7.537775,5.64400833333,5.92005,6.59992727273,5.46094615385
S18757,7.13429333333,6.16414,7.07848333333,8.3229,5.45699166667,5.82409375,6.57392727273,5.2644
S18758,7.02833333333,6.21264,7.13453333333,8.11945,5.41620833333,5.8218875,6.68356363636,5.36329230769
S1876,6.47739333333,5.98038,7.32436666667,7.685425,5.25985833333,5.74824375,6.07031818182,5.29848461538
S18761,6.71396666667,6.02962,6.78223333333,7.680525,5.71553333333,5.82766875,6.42801818182,5.34836923077
S18763,6.98968,5.98628,7.16463333333,8.7202,5.29510833333,5.76261875,6.53256363636,5.24238461538
S18767,6.68351333333,5.94108,7.21943333333,7.700475,5.40308333333,5.9973375,6.44387272727,5.35982307692
S18771,7.23470666667,6.37184,6.7446,7.993675,5.38179166667,5.72493125,6.5902,5.32595384615
S18786,6.53358666667,5.85118,7.19743333333,8.312875,5.55435,5.7325,6.39005454545,5.25705384615
S18792,6.97161333333,6.16642,6.80413333333,7.750575,5.33450833333,5.7405,6.43288181818,5.30120769231
S18801,6.68293333333,6.30194,6.22891666667,7.56305,5.550975,5.9933,6.65275454545,5.34501538462
S18806,6.37291333333,6.13736,6.73398333333,7.3033,5.432875,5.91255625,6.39541818182,5.32404615385
S18815,7.05795333333,6.00042,7.19415,8.38995,5.2775,5.76256875,6.36892727273,5.28
S18825,6.78373333333,6.0576,6.62695,7.6615,5.38935833333,5.7877,6.40310909091,5.28244615385
S18826,6.69234666667,6.04578,6.55366666667,7.686775,5.28340833333,5.75554375,6.26904545455,5.28943076923
S18827,6.94672,6.12114,6.7827,7.7712,5.35330833333,5.69378125,6.5214,5.3434
S18832,6.67655333333,6.05788,6.68706666667,7.7248,5.25045833333,5.772075,6.49672727273,5.3116
S18842,6.74485333333,6.0244,6.87748333333,7.670375,5.37615833333,5.73711875,6.29188181818,5.32963846154
S18851,6.63783333333,6.05904,6.60073333333,7.4126,5.56070833333,5.78068125,6.58724545455,5.36028461538
S18856,7.20880666667,6.10356,7.3267,8.6745,5.20511666667,5.84203125,6.70619090909,5.34950769231
S1887,6.89958666667,5.9626,6.94461666667,8.30775,5.235,5.81010625,6.59705454545,5.23565384615
S18879,6.95400666667,5.97376,6.95445,8.094675,5.36420833333,5.95705,6.47694545455,5.28757692308
