naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
S20556	2.33759119032621e-167	4.82313293216656e-15	3.81138254188902e-137	4.35641480056139e-89	2.97125841214777e-124	4.32494740551501e-12	1.53577236293453e-73	0.99999999999567	0
S2056	4.24046549962072e-167	4.69075637547418e-15	4.13292853164571e-137	4.60911999708973e-89	2.89726319619505e-124	1.44416200190268e-12	1.14381778911594e-73	0.999999999998551	0
S20563	1.83619928683726e-167	6.54988952477846e-15	5.41094689740832e-137	6.25354676513679e-89	3.51625756001469e-124	2.44932223503504e-12	1.7248422124804e-73	0.999999999997544	0
S2057	8.30265439532203e-167	7.13775594440436e-15	2.73116110180494e-137	9.02790556991674e-89	2.63622604898118e-124	6.32081540913763e-13	1.76952775559469e-73	0.999999999999361	0
S20576	3.50708560548438e-167	9.76026672188553e-15	2.33458224832339e-137	7.00656823035934e-89	2.56897125818586e-124	9.04149088460391e-13	1.60689040267031e-73	0.999999999999086	0
S20581	1.96505902287335e-167	7.55834605576261e-15	5.38687186758915e-137	7.47897897745142e-89	3.21660938303352e-124	1.26987156382299e-12	2.55406096527163e-73	0.999999999998723	0
S20598	4.77821789998508e-167	3.62246204385948e-15	3.8811416359729e-137	4.15277198881526e-89	2.43255779563565e-124	6.95143430734815e-13	9.95213993923174e-74	0.999999999999301	0
S2060	3.59109208059928e-167	5.84831319187837e-15	2.81538277639734e-137	5.39999471375353e-89	2.9295060228597e-124	2.60418616999451e-12	1.33430253915107e-73	0.99999999999739	0
S20601	5.91395245982039e-167	7.56384905664623e-15	6.45580834464248e-137	7.62281921763008e-89	3.63660126283131e-124	1.13126160229318e-12	2.26695734904776e-73	0.999999999998861	0
S20602	5.31151215586081e-167	7.59431885552396e-15	3.14537293662886e-137	7.57707657638224e-89	3.1891178597316e-124	1.23553218157501e-12	1.51450145325866e-73	0.999999999998757	0
S20603	2.91859220340686e-167	5.05485802976049e-15	5.64176959836189e-137	5.76361776681512e-89	3.31170480832582e-124	1.68749425273771e-12	1.61335552489912e-73	0.999999999998307	0
S20607	3.21111124469513e-167	5.90431860515781e-15	3.11668946222938e-137	5.70525483461813e-89	2.65296826129445e-124	1.11317667818395e-12	1.53312855785356e-73	0.999999999998881	0
S20608	2.53638305942469e-167	6.15206426248787e-15	8.54520093423025e-137	7.56124950767861e-89	4.66369707399025e-124	1.92023461220196e-12	2.60061007812568e-73	0.999999999998074	0
S20609	3.6263612396712e-167	7.11306118482649e-15	3.81578816796783e-137	6.79492673254716e-89	3.44596348939545e-124	2.23888835573573e-12	2.21464994068906e-73	0.999999999997754	0
S20610	2.75227122019857e-167	3.84123591909278e-15	5.86032665537378e-137	4.50926197347246e-89	2.98529620088775e-124	2.08606279773903e-12	1.43074284393584e-73	0.99999999999791	0
S20617	3.41603473857792e-167	5.91886508925378e-15	4.54442495548625e-137	9.51327002535944e-89	3.70350362512281e-124	1.26692628822942e-12	2.79255524087335e-73	0.999999999998727	0
S20621	2.547659808865e-167	4.91458832620166e-15	3.98804332510047e-137	4.62506827137004e-89	2.8668652239296e-124	2.9487072316977e-12	1.19689198676942e-73	0.999999999997046	0
S20624	2.34375642628119e-167	8.32655990532251e-15	4.51251298331332e-137	8.44613512564246e-89	4.17832317451595e-124	1.71871768516847e-12	1.56848478440416e-73	0.999999999998273	0
S20629	4.05000207228555e-167	7.4996359906404e-15	2.86148573780302e-137	5.29363232726397e-89	2.27551129800927e-124	6.26216135995982e-13	7.45635762795964e-74	0.999999999999366	0
S20630	2.80698751341324e-167	7.73349507674588e-15	9.55483581471425e-137	9.26928459038288e-89	5.36318771452043e-124	6.23617184415329e-13	4.65773537598882e-73	0.999999999999369	0
S20644	2.4347483159422e-167	5.07944395147734e-15	4.64586666417683e-137	6.06668327840627e-89	3.84399754847776e-124	3.15356263680689e-12	1.57594974944333e-73	0.999999999996841	0
S20664	3.73244925511191e-167	5.78080566352345e-15	2.44005626687642e-137	4.07921437843639e-89	2.43452573190874e-124	9.56000043289668e-13	1.50171105328099e-73	0.999999999999038	0
S20676	3.94854914345397e-167	8.85855000508236e-15	2.76583370267197e-137	7.54650159346782e-89	2.56461230624105e-124	6.69605177705281e-13	1.1701727552953e-73	0.999999999999322	0
S20678	4.57088222425712e-167	5.86577028441364e-15	4.64098515530311e-137	5.65048483339319e-89	3.12738626021888e-124	2.65890565716317e-12	1.18470566867637e-73	0.999999999997335	0
S20687	2.26211558353622e-167	5.61027143737036e-15	5.53345701593905e-137	4.90864441772474e-89	3.18488382744039e-124	2.15678532983183e-12	2.01394116032526e-73	0.999999999997838	0
S20688	1.063186397074e-166	6.97392366752564e-15	5.34929122811804e-137	7.32734897840978e-89	3.18150064931531e-124	1.60189833400629e-12	2.54943698107983e-73	0.999999999998391	0
S20696	4.98475516610823e-167	5.77199709329376e-15	7.74580088808811e-137	8.32389054783505e-89	4.27129660029547e-124	3.08075208176951e-12	2.66602990348878e-73	0.999999999996913	0
S20702	2.59542832352654e-167	5.03039111074099e-15	4.6584427053521e-137	5.30857506069176e-89	2.6644555203501e-124	7.43385569738987e-13	1.68471814605889e-73	0.999999999999251	0
S20706	4.55065005142652e-167	7.39843728379073e-15	3.577531366989e-137	6.48223502148681e-89	3.06429972311454e-124	1.916577834181e-12	1.97964667460902e-73	0.999999999998076	0
S20714	2.72729856770167e-167	7.37667447953108e-15	4.01309251739266e-137	6.41666943165061e-89	3.47763715861086e-124	1.00687360397693e-12	1.86035593956919e-73	0.999999999998986	0
S20719	6.60506448348267e-167	7.50041578390465e-15	3.49448797670179e-137	8.9062904514594e-89	2.80540180445347e-124	1.23095889624095e-12	2.33317247976688e-73	0.999999999998762	0
S20730	2.74550710766832e-167	4.37420420709455e-15	3.79122588490164e-137	4.73180732072567e-89	2.74142134746336e-124	9.03084311658099e-13	1.27505302785233e-73	0.999999999999093	0
S20739	7.6742334171733e-167	4.55948403314554e-15	5.95133948402896e-137	4.90904138196221e-89	2.81878625183911e-124	2.43712895283326e-12	1.03469620858257e-73	0.999999999997558	0
S20742	6.20302803889578e-167	1.24988250280821e-14	5.02700021092456e-137	1.25495001299972e-88	5.04116584120289e-124	1.58692350665475e-12	2.81445825184301e-73	0.999999999998401	0
S20748	5.11088328734807e-167	4.99650941526171e-15	6.46730395245026e-137	6.10577599431933e-89	4.1647332163904e-124	4.33951132376167e-12	1.78318606576941e-73	0.999999999995655	0
S20752	4.64562481736105e-167	5.95322149980881e-15	5.52796219578342e-137	5.5743670254455e-89	3.95380234069848e-124	2.90730531992604e-12	1.41216361255332e-73	0.999999999997087	0
S20759	3.82742112242198e-167	2.74645484668822e-15	4.61388192107735e-137	3.44759744207563e-89	2.52953829893385e-124	1.96943607321698e-12	9.09755078896222e-74	0.999999999998028	0
S20764	3.06263331683132e-167	7.30695627024176e-15	5.85328996393355e-137	8.59039613932909e-89	4.05173761264742e-124	1.67038723103227e-12	1.80900069532722e-73	0.999999999998322	0
S20769	2.9287248215383e-167	8.28223749733095e-15	4.0104508066792e-137	8.21897221069552e-89	3.88709064061116e-124	1.79979499798279e-12	2.14293162689736e-73	0.999999999998192	0
S20774	3.11681526035987e-167	4.22403144119516e-15	4.73128177078553e-137	5.03622007617229e-89	3.4637242553406e-124	2.97797695281233e-12	1.14601718397482e-73	0.999999999997018	0
S20782	2.33047275405648e-167	6.85767994277008e-15	5.89938439569259e-137	8.11059634553076e-89	3.42417732670823e-124	8.06771815009741e-13	2.82898753430345e-73	0.999999999999186	0
S20783	1.88841080942079e-167	5.32108545632392e-15	1.04664315822522e-136	6.78786557753083e-89	4.7024874148177e-124	3.30083858017458e-12	2.802000567962e-73	0.999999999996694	0
S20786	5.28965139114281e-167	6.51954179709807e-15	4.70897941575288e-137	7.1115202160806e-89	3.12063743283724e-124	1.25403932396185e-12	2.00056464558023e-73	0.99999999999874	0
S20796	3.57705585571008e-167	5.84324820917946e-15	6.62068771537302e-137	5.85657820793393e-89	4.40102860693375e-124	3.02614808682201e-12	2.04009427127898e-73	0.999999999996968	0
S208	3.49374096285112e-167	5.99691520390159e-15	4.47482444128114e-137	5.41367392813551e-89	2.70974560589793e-124	1.65591955569359e-12	1.78170346998119e-73	0.999999999998338	0
S20809	5.76700649091754e-167	5.13840488572282e-15	4.13159187488579e-137	6.55520695359863e-89	2.84426801441728e-124	1.61757498128629e-12	1.75170185921044e-73	0.999999999998377	0
S2081	5.04663814581968e-167	5.39723525631978e-15	5.36792463430484e-137	5.58113287751548e-89	3.70025342622409e-124	1.61153172357964e-12	1.54600283249889e-73	0.999999999998383	0
S20816	1.26661023829042e-167	2.64372217365589e-15	3.65223876082509e-137	4.20330650509007e-89	2.6080546176883e-124	4.74829866858839e-13	1.6343551665994e-73	0.999999999999523	0
S20820	1.42926422219859e-167	4.39304285510527e-15	5.7829184179686e-137	5.35662633837603e-89	3.29792231638223e-124	1.16193759633792e-12	1.65360469615222e-73	0.999999999998834	0
S20827	2.72446441234662e-167	8.49768916910131e-15	6.40684645770672e-137	6.20332335233569e-89	4.12237024023515e-124	3.35609275361912e-12	1.62049640446748e-73	0.999999999996635	0
S2083	6.00274609604241e-167	7.05071992303878e-15	4.06742125653265e-137	5.3204858531977e-89	2.28354319978331e-124	1.20972790433338e-12	8.18213987326136e-74	0.999999999998783	0
S20835	4.57341756244498e-167	7.54578279746461e-15	8.96983273604207e-137	8.87957931632706e-89	4.21190846284091e-124	1.29215809023827e-12	3.34486991754406e-73	0.9999999999987	0
S20838	2.28362006890155e-167	5.42461433896348e-15	2.21990470958707e-137	3.84155744779039e-89	1.90896512905739e-124	5.39364542779157e-13	8.86645114328401e-74	0.999999999999455	0
S20853	1.18367469612031e-167	4.34835755113428e-15	4.04119252171252e-137	4.67346091454113e-89	2.57173278791985e-124	8.79516524495508e-13	1.46154369622578e-73	0.999999999999116	0
S20855	2.4607918771038e-167	8.63843862907751e-15	3.91799190334656e-137	7.42886252397127e-89	2.84272409479299e-124	9.42315832436322e-13	1.93592294949693e-73	0.999999999999049	0
S20856	7.42928126553134e-167	1.03425539161505e-14	2.67393503795542e-137	9.25173960815578e-89	2.97431493695983e-124	2.05100724589158e-12	1.48151325486073e-73	0.999999999997939	0
S20858	3.31825014220752e-167	4.45143525793837e-15	3.50637690816988e-137	5.60348614066089e-89	3.02501175656049e-124	2.99526280023424e-12	1.44499489019111e-73	0.999999999997	0
S20866	2.6506986175605e-167	6.51163833802164e-15	4.61958872446852e-137	6.24647087844766e-89	3.40445551653319e-124	7.42896219041783e-13	2.064429229527e-73	0.999999999999251	0
S20870	4.73781756216394e-167	4.27099015754691e-15	4.21124774132168e-137	4.13343536764679e-89	2.25700156052385e-124	1.73025249926495e-12	1.31130860230772e-73	0.999999999998265	0
S20873	2.95625895001157e-167	4.24663635261105e-15	2.88371998520977e-137	4.81229359008064e-89	2.46255750778293e-124	1.53010704761722e-12	1.32898855161607e-73	0.999999999998466	0
S20875	4.94997982870475e-167	8.27821990537243e-15	5.88155547248464e-137	8.63616811864242e-89	3.97344603123444e-124	3.31942323539368e-12	2.90659220756136e-73	0.999999999996672	0
S20887	3.01106248349589e-167	7.47213527280952e-15	5.32382967614749e-137	8.56492924542703e-89	3.00456767182116e-124	1.34157953678599e-12	2.27176623824759e-73	0.999999999998651	0
S20889	3.58760895340577e-167	7.47291220661489e-15	7.23443868244595e-137	8.50164093476412e-89	5.81027889892669e-124	2.49386364916699e-12	2.34240893606519e-73	0.999999999997499	0
S20899	4.66708792228985e-167	5.04610621334299e-15	3.78846761735088e-137	5.14394301918118e-89	3.11257244454529e-124	1.64146340728529e-12	1.22044497245196e-73	0.999999999998353	0
S20909	8.03263123457181e-167	6.27045691627362e-15	6.74295552913495e-137	6.78927722124756e-89	4.14510146259381e-124	5.5808411722335e-12	1.81181520945848e-73	0.999999999994413	0
S20913	3.69077207505577e-167	4.2503173770841e-15	5.3565882980302e-137	4.85394578579433e-89	2.73234706835577e-124	9.25421542722848e-13	1.1304914691498e-73	0.99999999999907	0
S20917	1.66404511898456e-166	1.29962236708174e-14	3.166445868482e-137	8.32667969430753e-89	3.75693828218932e-124	2.02880835044914e-12	1.61981457927995e-73	0.999999999997958	0
S20925	3.56171639775685e-167	6.52926489463189e-15	5.57226711067735e-137	8.70417760809252e-89	3.80806318335814e-124	1.59088834898801e-12	2.67177793915855e-73	0.999999999998403	0
S20931	2.40447619998808e-167	4.13194363263873e-15	4.37241725653668e-137	4.85809710853934e-89	3.03127361754982e-124	3.22798212265404e-12	1.35675220015152e-73	0.999999999996768	0
S20936	2.66553041897981e-167	7.18765206389027e-15	4.4336588006805e-137	7.37499120204424e-89	2.92321798660913e-124	5.96722709869935e-13	2.26222584071456e-73	0.999999999999396	0
S20940	4.96544372390681e-167	5.15035034667329e-15	4.09476620749562e-137	5.75962411566762e-89	2.79350050809857e-124	1.10082305363336e-12	2.2293916808811e-73	0.999999999998894	0
S20943	4.07365173394313e-167	5.81798901836238e-15	5.02224038271214e-137	6.48201036823745e-89	3.76684694845045e-124	1.37043375197408e-12	1.43323137772334e-73	0.999999999998624	0
S20954	4.67647879617491e-167	6.4042098107506e-15	5.03222960554507e-137	7.79892167185694e-89	3.95988193347897e-124	1.13487436046519e-12	2.90150236604997e-73	0.999999999998859	0
S20956	3.68936530667627e-167	6.41553942341374e-15	5.83452179749392e-137	7.52030580288938e-89	4.26577365130461e-124	2.62402704358064e-12	2.35408170017211e-73	0.99999999999737	0
S2096	2.72729856770292e-167	5.13235361122796e-15	6.40973368500303e-137	5.21087143956359e-89	2.68376326340273e-124	5.50545073684937e-13	2.04285360257586e-73	0.999999999999444	0
S20972	2.81956508621553e-167	5.37464912303027e-15	4.22001389601534e-137	5.32042438889167e-89	2.50765825339419e-124	9.14137182513789e-13	2.17677601072417e-73	0.99999999999908	0
S20979	3.14459156768856e-167	5.08508036000199e-15	4.55341120132298e-137	5.65616678384596e-89	2.76748228602067e-124	1.62257210218873e-12	1.73992067558314e-73	0.999999999998372	0
S2098	2.87691509906827e-167	4.8728660784141e-15	4.14119675626101e-137	5.12425165246999e-89	3.02368408836861e-124	2.0577712117645e-12	1.84353994542481e-73	0.999999999997937	0
S20980	3.21467445652153e-167	4.66158499932728e-15	2.41122188462572e-137	4.18919970647624e-89	2.37280040535052e-124	1.68977667456596e-12	8.67693392519957e-74	0.999999999998306	0
S20986	2.4595129413504e-167	6.24032242985344e-15	5.66521646958084e-137	5.53004541421041e-89	2.55884143396672e-124	1.95427377425772e-12	1.62682294964546e-73	0.99999999999804	0
S20989	3.02843541849058e-167	5.69825653572237e-15	4.9674234996961e-137	6.20705097916025e-89	3.06316712676366e-124	1.31561064685602e-12	2.34225817489165e-73	0.999999999998679	0
S20997	3.51950526976421e-167	5.92871963090934e-15	6.71148065885391e-137	6.02589135427877e-89	2.84223153092014e-124	2.26990605337308e-12	2.22991051937302e-73	0.999999999997724	0
S21000	4.04327027913594e-167	5.43948691143528e-15	6.19218145880865e-137	5.85569872200095e-89	3.34214443513476e-124	2.50200138591399e-12	1.53020138493518e-73	0.999999999997493	0
S21005	4.00602839245078e-167	7.9421002596978e-15	3.97925333484052e-137	7.14685240781869e-89	2.7670666915141e-124	5.26728923956905e-13	1.66991136971739e-73	0.999999999999465	0
S21007	5.26824575380381e-167	6.70957122189194e-15	6.64144767997971e-137	8.22685678126012e-89	3.6591048330549e-124	1.38677389924077e-12	2.15493292227515e-73	0.999999999998606	0
S21009	2.74950640273801e-167	5.6952950077381e-15	4.23378424073981e-137	5.70281669726118e-89	3.04436375539408e-124	1.74979097075237e-12	1.72078206228354e-73	0.999999999998245	0
S21015	2.65861089748246e-167	6.01731788217789e-15	2.53414267060079e-137	4.6147675983699e-89	2.17964132536553e-124	1.04545617681622e-12	1.03171390259153e-73	0.999999999998949	0
S21034	7.90120474276718e-167	8.05492174694862e-15	3.40765925681893e-137	7.02082869970957e-89	3.01113505284218e-124	5.66121095263781e-13	1.93398777688307e-73	0.999999999999426	0
S21037	6.5442263385828e-167	6.65676193067806e-15	4.01666390742896e-137	7.42903416911753e-89	3.11771866626244e-124	1.91950269886077e-12	1.61494588161131e-73	0.999999999998074	0
S21048	2.57991341197583e-167	5.91907022503989e-15	3.6492021770769e-137	6.10563492258639e-89	2.97167034458703e-124	1.39463016205885e-12	1.78368936959311e-73	0.9999999999986	0
S21058	7.11874363157712e-167	4.69270761192777e-15	5.3665605283233e-137	5.13106390941059e-89	2.9468168885845e-124	1.48435131545747e-12	1.51774421765143e-73	0.999999999998511	0
S21060	4.66159169714413e-167	7.6928627721941e-15	5.3198949202199e-137	8.15108057859404e-89	4.32247438965495e-124	1.92589972459465e-12	2.48015223315889e-73	0.999999999998067	0
S21064	2.26886795123189e-167	6.05098736964716e-15	9.0753151906571e-137	9.24095099445037e-89	4.72595999173548e-124	1.96998219254628e-12	3.20616818244174e-73	0.999999999998024	0
S21068	3.12687738189111e-167	5.33105317823905e-15	4.55535793090217e-137	4.27529704677289e-89	3.2117451401993e-124	1.11298379607737e-12	9.32765167450902e-74	0.999999999998882	0
S21071	2.18695365266759e-167	8.11882289176162e-15	6.77951037065242e-137	7.46697893790586e-89	4.2619315309434e-124	2.32411682336511e-12	2.50918967961262e-73	0.999999999997668	0
S21076	2.55880932540065e-167	6.29026402427224e-15	5.93218839691759e-137	5.30128215415613e-89	3.56357202267559e-124	2.26346435722549e-12	1.42365552373122e-73	0.99999999999773	0
S21079	3.32723241686682e-167	5.26294593086703e-15	6.30974229330647e-137	5.76788071364175e-89	2.97489912509529e-124	1.24012245767862e-12	1.83763482851506e-73	0.999999999998755	0
S21084	2.89792979796461e-167	3.46683836071694e-15	4.3334951287433e-137	4.19598056307059e-89	2.12813658880007e-124	1.72277296451081e-12	1.19514513005971e-73	0.999999999998274	0
S21089	3.94499274259346e-167	4.24678353236129e-15	3.48151301395613e-137	4.43635452683969e-89	3.07113957989571e-124	1.77532430199949e-12	1.31398618302057e-73	0.99999999999822	0
S21090	6.14418921733264e-167	6.40887252028278e-15	3.8787212088728e-137	8.43336265395574e-89	2.96865083247012e-124	1.97970104983336e-12	1.53973137470558e-73	0.999999999998014	0
S21094	6.92264154009334e-167	8.78699926528031e-15	9.80633750825159e-137	9.87484425945133e-89	5.25032749770137e-124	1.42502041599978e-12	3.60948488464896e-73	0.999999999998566	0
S21101	2.18915278471072e-167	5.83596233943866e-15	8.24535198988509e-137	8.62609733349496e-89	4.97860221204582e-124	4.61580599721513e-12	2.3750371916294e-73	0.999999999995378	0
S21107	3.83318745256286e-166	1.4054600816803e-14	4.30261697788694e-137	1.15285672890286e-88	5.10074301198593e-124	1.11634471831519e-12	2.27986769630874e-73	0.99999999999887	0
S21110	4.72289887771867e-167	5.82262849830666e-15	5.92294387833953e-137	5.86815913447069e-89	2.65935077108283e-124	2.48902822225247e-12	1.41995981839231e-73	0.999999999997505	0
S21111	2.65824236129641e-167	4.11436724482118e-15	4.868287656361e-137	4.46205406716903e-89	2.64134743662478e-124	1.89708272203876e-12	1.03901863818976e-73	0.999999999998099	0
S21123	4.5918408694469e-167	5.92358501151558e-15	4.550676663175e-137	6.32094967313042e-89	3.21950914815351e-124	2.03296106993441e-12	1.60541925410839e-73	0.999999999997961	0
S21128	3.56987274168843e-167	5.74306373836697e-15	8.82827201840363e-137	6.98676522098942e-89	4.16685072145266e-124	3.05047221201727e-12	2.03236179352143e-73	0.999999999996944	0
S21129	3.89810417426911e-167	7.20386214295678e-15	3.68121262863989e-137	7.58127936494243e-89	3.67651978660105e-124	1.97613647987848e-12	1.55433013731835e-73	0.999999999998017	0
S21130	3.23838081030942e-167	4.11864726252386e-15	5.77764308100371e-137	5.8873755619469e-89	3.4025289010682e-124	3.54376414508097e-12	2.01479885974381e-73	0.999999999996452	0
S21132	3.95868876527051e-167	5.02899658350517e-15	6.09326048412901e-137	7.0816784007233e-89	3.60968784535102e-124	1.02596576326088e-12	1.94742044202102e-73	0.999999999998969	0
S21134	5.12631682858254e-167	4.75854519478333e-15	4.60711757441793e-137	4.83279565621386e-89	3.03407640419939e-124	1.73969281851734e-12	1.50832044347112e-73	0.999999999998256	0
S21139	4.81078607097705e-167	5.29331156360745e-15	6.03985709883854e-137	6.92209141848063e-89	3.60777012048251e-124	1.45960964434256e-12	2.40514110049601e-73	0.999999999998535	0
S21141	2.59641796975927e-167	4.35771115735191e-15	3.44781193462468e-137	5.72863463837393e-89	2.47851172323338e-124	1.11526193609775e-12	1.42740325007149e-73	0.99999999999888	0
S21151	6.07979486025388e-167	6.02378623101269e-15	4.94583604914588e-137	7.27513823848174e-89	3.21512333725897e-124	1.44061276074296e-12	2.52469173977783e-73	0.999999999998553	0
S21156	1.70813576413381e-167	7.14641934968744e-15	3.0437103697764e-137	5.91874510861682e-89	3.20255663242565e-124	1.67973376765449e-12	1.29668556123109e-73	0.999999999998313	0
S2116	2.57366208896736e-167	4.30308271764859e-15	3.99976271845179e-137	5.052128479058e-89	3.10847594809243e-124	1.38211972042014e-12	1.0837636057129e-73	0.999999999998614	0
S21160	4.72781192743529e-167	5.61669153529417e-15	3.74733359837581e-137	4.69537807165853e-89	2.81927475259769e-124	2.90378087459792e-12	9.78732030311551e-74	0.999999999997091	0
S21165	2.85051510459329e-167	7.18565949981971e-15	2.92309709170522e-137	5.2622312943799e-89	2.86908507774997e-124	1.44877402803654e-12	1.65558715732443e-73	0.999999999998544	0
S21166	2.91697424087718e-167	4.00588380078843e-15	3.50666047042131e-137	4.24086334446076e-89	2.57384305061881e-124	1.67369029147453e-12	1.23654469848914e-73	0.999999999998322	0
S21177	2.79252974178818e-167	4.95168854366851e-15	2.94982850571737e-137	4.4952187663793e-89	2.47808226709116e-124	9.55966911427118e-13	1.56989876942241e-73	0.999999999999039	0
S21179	2.46104774404618e-167	3.85844776068437e-15	4.4923315766379e-137	3.90802942059549e-89	3.27786722265461e-124	1.62679514308229e-12	1.16070399913904e-73	0.999999999998369	0
S21188	2.63020025558085e-167	5.53418385415106e-15	5.84221080594654e-137	5.15476977618618e-89	3.21282132296394e-124	3.28087945691671e-12	1.3654520729888e-73	0.999999999996714	0
S21191	6.64778003448442e-167	7.1027148802995e-15	7.63245802113347e-137	8.31620119327379e-89	3.61636613536977e-124	2.22650768076907e-12	2.42443757162398e-73	0.999999999997766	0
S21195	3.57012019498669e-167	4.72960786371639e-15	7.65550606367918e-137	6.73436225294523e-89	3.66096525785493e-124	3.11953844374118e-12	2.40980162909098e-73	0.999999999996876	0
S21198	6.33424489575254e-167	6.33269928584916e-15	2.64523839931973e-137	6.50443913541207e-89	2.40131402909311e-124	1.06927474085558e-12	1.31448721071896e-73	0.999999999998924	0
S21199	4.60969930759249e-167	6.35270300490903e-15	3.95436967931682e-137	7.91555949728217e-89	3.47241829730091e-124	1.45405575394042e-12	2.2677543804965e-73	0.99999999999854	0
S21202	2.80533419334793e-167	4.86628418148956e-15	5.5676341562529e-137	5.93127115713368e-89	3.05031326921496e-124	1.31926335548775e-12	2.26884373557849e-73	0.999999999998676	0
S21207	3.05277792921637e-167	6.31144599076252e-15	2.43335658621063e-137	4.81340559445032e-89	3.05973650113421e-124	1.63623797392875e-12	1.14009188749448e-73	0.999999999998358	0
S21208	6.41643808688304e-167	6.29200829758422e-15	5.7890679194948e-137	5.49178315634843e-89	3.37719172137168e-124	1.29229244558328e-12	1.74482920073006e-73	0.999999999998701	0
S21213	3.59532613881135e-167	6.26654642159327e-15	5.93925132494035e-137	6.07987359081195e-89	3.16749150325287e-124	1.52370391710888e-12	1.87108964004162e-73	0.99999999999847	0
S21216	3.23075790290373e-167	4.95048740223885e-15	4.44879436914951e-137	4.42151667030886e-89	2.64299570897165e-124	1.21056671449536e-12	1.48201945964218e-73	0.999999999998784	0
S21218	3.88488702887078e-167	6.75811346756255e-15	3.91224779113678e-137	5.80082459145222e-89	3.22096001086505e-124	2.57671430928852e-12	1.39301847418365e-73	0.999999999997417	0
S21221	2.88280378805236e-167	5.0984919096142e-15	4.03792584464719e-137	4.74889325649275e-89	2.4681112340277e-124	2.95197926673011e-12	6.98494922679488e-74	0.999999999997043	0
S21222	7.65272016610959e-167	5.84588145250108e-15	3.87589928499647e-137	5.61398286957438e-89	2.14239438214107e-124	2.34669864637213e-12	2.24091172648153e-73	0.999999999997647	0
S21224	2.27335446061109e-167	3.69499029042048e-15	3.04550417652901e-137	3.33108306111985e-89	2.45457641810481e-124	1.88280369397642e-12	9.08764684685892e-74	0.999999999998113	0
S21234	2.56760387995025e-167	3.07677847182036e-15	5.09811676375412e-137	5.97066377314085e-89	3.99009772914892e-124	2.35354035210058e-12	1.32450863404527e-73	0.999999999997643	0
S21242	5.3886453736121e-167	7.41049838824258e-15	3.92896073394797e-137	7.89583218870208e-89	3.1400207279739e-124	7.16472178296704e-13	2.40630836539598e-73	0.999999999999276	0
S21247	2.36554506647649e-167	5.79524869301029e-15	6.16605496369642e-137	6.17008912287327e-89	3.95892137664512e-124	2.59364780733237e-12	1.82080784261773e-73	0.9999999999974	0
S2125	5.11371814873221e-167	8.44572090666232e-15	7.94986897467107e-137	8.05178134583901e-89	5.52263743286699e-124	5.67150880033181e-12	2.67847975390639e-73	0.99999999999432	0
S21252	2.4064770190733e-167	3.96692349219143e-15	3.97704737993085e-137	4.6889817424863e-89	2.53876011524357e-124	1.21220406756436e-12	1.72604674217238e-73	0.999999999998784	0
S21253	3.69614830829578e-167	4.79479978163481e-15	2.47017699095726e-137	4.36840917418025e-89	2.15916587796948e-124	6.46258201102073e-13	1.06536670939632e-73	0.999999999999349	0
S21254	3.55789182244477e-167	9.01058374594883e-15	4.47699616646732e-137	6.87237135032305e-89	2.84072153385013e-124	9.10374838141711e-13	1.58666780224295e-73	0.999999999999081	0
S21265	6.3346839673656e-167	5.06871684768606e-15	4.62567663672271e-137	5.66879197531735e-89	2.56618304790369e-124	1.54588455958439e-12	1.70768628177593e-73	0.999999999998449	0
S21273	3.58922569925944e-167	6.03716224541543e-15	4.11648912920043e-137	4.82075127056003e-89	3.11307589511256e-124	1.99651316986797e-12	1.22216224542222e-73	0.999999999997997	0
S21275	2.61864890986028e-167	4.18918783507747e-15	3.81041398699876e-137	4.92136320916717e-89	2.69056174654186e-124	9.02489835580599e-13	1.06955246138101e-73	0.999999999999093	0
S21276	4.14658206843227e-167	5.76460027636883e-15	5.15663911561914e-137	5.65668954880819e-89	3.19871121489448e-124	2.04221192910326e-12	1.64128829943369e-73	0.999999999997952	0
S21280	3.76284182684202e-167	6.21377745807077e-15	5.16170520820575e-137	5.79513121820021e-89	3.00383884756982e-124	7.151821273567e-13	1.51149758801672e-73	0.999999999999279	0
S21281	2.85625076423448e-167	4.07689435699918e-15	4.70278186763603e-137	5.29149235456373e-89	2.90836313947658e-124	2.21649881107517e-12	1.86607535834576e-73	0.999999999997779	0
S21292	5.02186291224467e-167	9.47857757079586e-15	5.31590166035278e-137	9.62492074871419e-89	4.33642878186994e-124	1.59414470045375e-12	3.7269804417899e-73	0.999999999998396	0
S21296	3.50757182448455e-167	3.80084600270228e-15	4.42250696873276e-137	4.92887363799839e-89	2.82599206743746e-124	1.18101933885338e-12	2.06330521518185e-73	0.999999999998815	0
S21300	2.55092882533281e-167	5.84304570114842e-15	5.05588768987822e-137	6.74440572887463e-89	3.25176744068116e-124	1.1441947173083e-12	2.0677639970005e-73	0.99999999999885	0
S21301	1.64361527815087e-167	4.45220669973024e-15	6.69893188649548e-137	6.56877641976855e-89	3.73676736192376e-124	2.129526360705e-12	2.44082952079417e-73	0.999999999997866	0
