ID,B cells naive,B cells memory,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated
S6134,6.22606451613,6.06885384615,6.34403181818,7.08584615385,4.94570769231,6.22136666667,6.4771,5.86161470588,5.97459565217,5.79582,5.14455238095
S6140,6.45681612903,6.27274615385,6.61787272727,7.41513076923,4.83764615385,6.47543333333,6.47370666667,5.91102941176,6.08191304348,5.745325,4.99421904762
S6156,6.72222580645,6.40873076923,6.37945909091,7.15438461538,4.91265384615,6.43901666667,6.49045333333,6.05659411765,6.15388695652,5.820085,5.2063952381
S6164,6.40680967742,6.18496153846,6.57930454545,7.53320769231,4.90503846154,6.48358333333,6.44156,5.84514117647,5.94833478261,5.81522,5.14511428571
S6173,6.34382903226,6.17555384615,6.26425454545,7.04547692308,4.85225384615,6.25805,6.43580666667,5.94471470588,5.89633043478,5.738625,5.10158095238
S618,6.40601290323,6.25387692308,6.52761363636,7.36396153846,4.95659230769,6.27293333333,6.54258,6.12430588235,6.24576086957,5.82331,5.09072380952
S6195,6.00514193548,6.11241538462,6.26028636364,6.87466923077,4.87554615385,6.21875,6.55312666667,5.89566764706,6.1031,5.818295,5.1397047619
S6198,6.60905806452,6.35283076923,6.44190909091,7.45060769231,4.91296153846,6.49663333333,6.39415333333,5.84037647059,6.03356086957,5.93666,5.11099047619
S620,6.17929032258,6.05516923077,6.43253181818,6.96816153846,4.80220769231,6.51196666667,6.52821333333,5.91118235294,6.09238695652,5.750145,5.01278095238
S6200,6.23419032258,6.1335,6.22450909091,6.92059230769,4.9689,6.2206,6.32418666667,5.78932941176,6.07825217391,5.89131,5.21435238095
S6203,6.39936129032,6.28756153846,6.48716818182,7.28176153846,5.05008461538,6.59675,6.47182,5.94904411765,6.00345217391,5.766525,5.1696
S6205,7.85510645161,7.15797692308,6.09886363636,6.84693846154,4.78808461538,5.91531666667,5.86484666667,5.76420882353,5.73583043478,5.42942,4.75472857143
S6210,6.13956129032,6.01967692308,6.46018181818,7.32726153846,4.93674615385,6.73158333333,6.26036666667,5.78195294118,5.9267173913,5.77616,5.03348571429
S6214,6.09239032258,6.1336,6.34000909091,7.01713846154,4.93919230769,6.34231666667,6.49323333333,5.85345882353,6.02686956522,5.980975,5.06972857143
S6216,6.17628387097,6.13130769231,6.14614545455,7.05395384615,5.00908461538,6.09978333333,6.53058,5.7239,6.06155652174,5.74651,5.23962380952
S6219,6.42079354839,6.35715384615,6.52784090909,7.69883076923,5.15268461538,6.76215,6.4118,5.90004411765,6.08325217391,5.769855,5.09525714286
S6225,7.03775483871,6.5313,6.33860454545,7.4952,5.01753076923,6.69293333333,5.9508,6.02129117647,6.03182608696,5.667805,5.05845714286
S6227,6.49924516129,6.27178461538,6.33387727273,7.13883076923,5.01596153846,6.57075,6.41714666667,5.81884411765,6.08544782609,5.763005,5.24396190476
S6234,6.42618064516,6.17488461538,6.45486363636,7.24944615385,4.94011538462,6.34736666667,6.32390666667,5.85852647059,6.04937391304,5.701305,5.04410952381
S624,6.51149354839,6.27518461538,6.55463181818,7.39403076923,4.89746153846,6.4847,6.33098,5.79536470588,6.01836521739,5.713955,4.95699047619
S6240,6.33983548387,6.22649230769,6.49768181818,7.48693076923,4.91673846154,6.6395,6.46938,5.87821764706,6.23247826087,5.77546,5.02382857143
S6244,6.37786129032,6.14276923077,6.52532272727,7.48349230769,4.89686923077,6.73915,6.32945333333,5.88840882353,6.09550869565,5.758005,5.04324285714
S6250,6.06517096774,6.30836153846,6.35400909091,7.14942307692,4.86886923077,6.32666666667,6.6163,6.27459705882,6.19859565217,6.016835,5.2309047619
S6255,6.32153548387,6.45186153846,6.38731818182,7.28045384615,4.81806153846,6.56125,6.38529333333,6.19047058824,6.23738695652,6.276745,5.31037142857
S6256,6.49963225806,6.44597692308,6.49318636364,7.46986923077,4.97753076923,6.70183333333,6.51793333333,5.90114411765,6.0984826087,5.709045,5.09609047619
S626,6.21376774194,6.19006153846,6.38044090909,7.04516923077,4.92709230769,6.18511666667,6.49816666667,5.92292058824,6.06486956522,5.78127,5.11868571429
S6260,6.35630322581,6.24131538462,6.53275,7.4479,4.94184615385,6.74498333333,6.31126666667,5.89738529412,5.99794782609,5.7163,5.13934285714
S6263,6.22911290323,6.14646923077,6.46953181818,7.05422307692,4.86135384615,6.28395,6.47696,5.98171176471,6.03891304348,5.692925,4.94318571429
S6284,6.07396451613,5.92466923077,6.33760454545,7.05202307692,4.92905384615,6.25626666667,6.23019333333,5.83509117647,6.02811304348,5.731625,5.03198095238
S6302,6.15468709677,6.08733076923,6.30786818182,7.03581538462,4.90816153846,6.29828333333,6.40509333333,5.81647058824,5.98096956522,5.72282,5.1005047619
S6310,6.65449354839,6.18366153846,6.50709090909,7.30172307692,4.89505384615,6.7621,6.41428,5.83999705882,6.0301,5.88767,5.19055238095
S6321,6.26493870968,6.21853076923,6.42615,7.21376153846,5.06464615385,6.43961666667,6.54626666667,5.92422941176,6.06739130435,5.89551,5.07663333333
S6324,6.4261,6.19860769231,6.41346818182,7.32298461538,4.99643846154,6.58281666667,6.45047333333,5.8277,6.13452173913,5.81209,5.06210952381
S6330,6.6066516129,6.30995384615,6.75987727273,7.80988461538,4.93372307692,6.914,6.41535333333,5.87041470588,6.22466521739,6.15379,5.11213333333
S6331,6.43356774194,6.26072307692,6.22364090909,7.12731538462,4.68296153846,6.26086666667,6.73756,5.96016470588,6.18129565217,6.214465,5.32892857143
S6333,6.02356451613,6.00153846154,6.53477727273,7.34987692308,5.03704615385,6.50111666667,6.56024,5.82308235294,6.01995217391,6.01896,5.12157619048
S6336,6.52942258065,6.25345384615,6.40079545455,7.4091,4.91363846154,6.38375,6.2572,5.76187941176,6.07498695652,5.771105,5.0714
S6337,6.5909,6.53053846154,6.2563,7.07796153846,4.96136923077,6.34503333333,6.60260666667,5.99117352941,6.23812608696,6.117845,5.24234761905
S6351,6.1646516129,6.18060769231,6.41216818182,7.07169230769,4.96041538462,6.49575,6.44461333333,5.79177941176,6.05848695652,5.79953,5.19006666667
S6355,6.06157419355,6.21386153846,6.27155454545,6.96958461538,4.75184615385,6.24713333333,6.6266,5.76097352941,6.13224782609,5.88974,5.10571428571
S6356,6.2744483871,6.06137692308,6.40163636364,7.34748461538,4.81668461538,6.4572,6.54610666667,5.86774117647,6.08144782609,5.88909,5.10229047619
S6358,6.49112580645,6.13657692308,6.50787727273,7.42595384615,4.88704615385,6.68486666667,6.39982,5.87150588235,6.01021304348,5.78776,4.92526666667
S6360,6.21461290323,6.23353076923,6.34742272727,7.1538,4.89253846154,6.68388333333,6.5914,6.08166764706,6.11763913043,5.975435,5.26201428571
S6364,6.34596451613,6.22671538462,6.51908636364,7.13805384615,4.98809230769,6.64128333333,6.49289333333,5.93952941176,6.23499565217,5.795555,5.1295
S6367,6.50764193548,6.13706923077,6.44945909091,7.15201538462,4.97047692308,6.51843333333,6.45776,5.90607058824,6.05979130435,5.729505,5.06667142857
S6370,6.14409354839,6.23833846154,6.39484090909,7.17093846154,4.99912307692,6.25738333333,6.5546,5.86835882353,6.09153043478,5.826425,5.04246190476
S6388,6.59429354839,6.3549,6.50216818182,7.22258461538,4.95229230769,6.53481666667,6.55119333333,6.00575882353,6.17943478261,5.809805,5.02837619048
S6391,6.56122258065,6.32904615385,6.51591818182,7.55683846154,5.00928461538,6.67716666667,6.42182666667,5.78141470588,6.07189130435,5.676785,4.94631904762
S6395,6.42046774194,6.12442307692,6.36469090909,7.21246923077,4.90042307692,6.5777,6.45687333333,5.82980294118,6.02812173913,5.847925,5.1760952381
S6399,6.48215806452,6.2896,6.25434090909,7.22636923077,4.92430769231,6.59708333333,6.41533333333,5.83999411765,6.1172,5.92537,5.05588095238
S64,5.9956516129,6.04688461538,6.37561818182,7.06211538462,4.97813846154,6.55071666667,6.21866,5.84739117647,5.91506086957,5.703485,5.13300952381
S6410,6.59933548387,6.4315,6.22626818182,7.0091,4.82342307692,6.52003333333,6.46574,6.18100588235,6.2121173913,5.895025,5.03813809524
S6415,6.29374516129,6.21404615385,6.41865909091,7.21896923077,4.97128461538,6.43976666667,6.62865333333,5.90768235294,6.06691304348,6.25548,5.14095238095
S6416,6.37677096774,6.24183076923,6.33294090909,7.09376153846,4.90120769231,6.73446666667,6.49512666667,5.93734411765,6.18074347826,5.75899,5.09468571429
S6432,6.23529354839,6.23639230769,6.43935454545,7.34316923077,4.97781538462,6.54493333333,6.40743333333,5.8224,5.9241826087,5.866675,5.12344285714
S6440,6.54598064516,6.22376923077,6.22425909091,6.92966923077,4.82891538462,6.12998333333,6.37986666667,5.78864411765,5.98753043478,5.730325,5.00627142857
S6452,6.4099516129,6.18533076923,6.35300454545,7.33413076923,4.92633846154,6.41823333333,6.46410666667,5.91640882353,6.0896826087,6.05817,5.05443333333
S6458,6.41568709677,6.26318461538,6.42703181818,7.22355384615,4.93939230769,6.70311666667,6.22983333333,5.95694705882,6.09113913043,5.685615,4.9788
S6470,6.26895483871,6.13541538462,6.39355909091,7.16407692308,4.89915384615,6.37386666667,6.4045,5.80764705882,6.02840434783,5.73646,5.1499
S6471,6.30222580645,6.13511538462,6.37885454545,7.2111,4.8508,6.37111666667,6.33914,5.83300882353,5.91652173913,5.787875,5.04145238095
S6474,6.27547741935,6.27946153846,6.58131363636,7.63896923077,4.94063846154,6.7818,6.3957,5.97717352941,6.10982173913,5.63681,4.98327619048
S6480,6.3875516129,6.28150769231,6.59418636364,7.57457692308,4.83626153846,6.62426666667,6.6334,5.96748529412,6.08532173913,5.68941,5.0210047619
S6492,6.2545,6.05886923077,6.52843181818,7.44863076923,4.91267692308,6.59455,6.38250666667,5.86196176471,6.0072,5.70955,4.88895238095
S6495,6.39810645161,6.25306923077,6.30096818182,7.21908461538,4.85399230769,6.43101666667,6.4674,6.08120294118,5.9886173913,5.63706,5.09002380952
S6498,6.40100645161,6.27565384615,6.29635454545,7.20360769231,4.94065384615,6.5217,6.56729333333,5.95385,6.21134347826,6.04371,5.16367619048
S65,6.48093225806,6.27260769231,6.45632727273,7.18288461538,4.99384615385,6.30843333333,6.26483333333,5.87992647059,6.00643478261,5.7945,5.15109047619
S6512,6.65508064516,6.45571538462,6.51211363636,7.56079230769,5.01774615385,6.79653333333,6.47275333333,6.13388529412,6.21060869565,5.82438,5.11538571429
S6516,6.57486451613,6.39945384615,6.37967272727,7.36283846154,4.98276153846,6.50805,6.52064,5.96359117647,6.18477826087,5.94123,5.34415238095
S6521,6.03769032258,6.03,6.13733181818,6.76681538462,4.7528,6.35353333333,6.39461333333,6.01097058824,6.16359130435,5.88013,5.14077619048
S6548,6.68062903226,6.52204615385,6.54843636364,7.41834615385,5.06729230769,7.32536666667,6.52961333333,6.03847647059,6.32792173913,5.733035,5.0124952381
S6554,6.10721612903,5.96443846154,5.99750454545,6.56753076923,4.75241538462,6.04376666667,6.48708666667,5.83359705882,6.21260869565,5.86504,5.19484761905
S6560,6.45318709677,6.29333846154,6.55807727273,7.46365384615,4.90928461538,6.61875,6.39120666667,5.92327941176,5.98670434783,5.729165,5.07573333333
S6562,6.71540967742,6.45645384615,6.64559090909,7.59437692308,4.975,6.71041666667,6.49084666667,6.08235294118,6.03943478261,5.899925,5.08421428571
S6566,6.59458387097,6.30458461538,6.44442727273,7.29347692308,4.86576923077,6.375,6.41492,5.96118235294,6.2875173913,5.783615,4.99354285714
S6569,6.3128,6.18843846154,6.31133181818,7.20246153846,4.92032307692,6.3873,6.57924666667,6.00101764706,6.25707826087,5.930125,5.22941904762
S6581,6.32537419355,6.29424615385,6.34743181818,7.14447692308,4.84831538462,6.30066666667,6.52367333333,5.97709117647,6.07693478261,5.948415,5.02758095238
S6586,6.20419032258,6.10726923077,6.34318636364,6.9647,4.87786153846,6.2657,6.54120666667,5.95000588235,6.22643043478,5.96445,5.17948095238
S6588,6.51475806452,6.24743846154,6.18337727273,7.00193846154,4.82981538462,6.22171666667,6.33917333333,5.93198823529,6.0373173913,5.810375,5.27063333333
S6590,6.49580967742,6.21051538462,6.52997727273,7.37740769231,4.92430769231,6.4413,6.42897333333,5.8327,5.96782608696,5.819935,5.01382857143
S66,6.48997741935,6.20885384615,6.29465454545,7.21355384615,4.97217692308,6.34125,6.45589333333,5.73759411765,6.00135652174,5.723285,4.95351904762
S6600,6.20757741935,6.49416923077,6.29135454545,7.03435384615,5.04979230769,6.59465,6.73714666667,6.02607647059,6.34646086957,6.00105,5.24143809524
S6601,6.26538387097,6.33110769231,6.56993181818,7.48159230769,5.21748461538,6.68396666667,6.50002666667,6.00577352941,6.08738695652,6.06526,5.1276952381
S6609,6.6565516129,6.38366923077,6.57983181818,7.27308461538,4.89437692308,6.45525,6.58572666667,5.92188823529,6.1469173913,5.909225,5.08211904762
S6614,6.39545483871,6.27723846154,6.30084090909,7.28156923077,4.96314615385,6.41858333333,6.49571333333,5.9019,6.03687826087,5.73205,5.19638095238
S6615,6.25027096774,6.25951538462,6.47864545455,7.22222307692,5.07544615385,6.61538333333,6.49303333333,5.82355588235,5.96909565217,5.68556,4.99665238095
S6616,6.92873548387,6.58948461538,6.48270454545,7.35105384615,4.89568461538,6.62035,6.49232,6.08474117647,6.16603478261,5.8517,5.18849047619
S662,6.23931612903,6.04262307692,6.37103636364,7.31240769231,4.91415384615,6.42448333333,6.41166,5.82161764706,5.9821,5.82539,5.20232857143
S6634,6.12918387097,6.19824615385,6.40291818182,7.12463846154,5.01096923077,6.36318333333,6.40097333333,5.92929117647,5.98490434783,5.751415,5.2371
S6636,6.21866129032,6.20116923077,6.21347727273,7.03102307692,4.80431538462,6.1485,6.46374,5.90809705882,6.14305652174,5.996505,4.98836190476
S6643,6.41248387097,6.09469230769,6.3504,7.14686153846,5.01736153846,6.72588333333,6.54481333333,6.00515588235,6.25813478261,6.00512,5.06415238095
S6662,6.43910322581,6.01115384615,6.56814090909,7.4517,5.05585384615,6.62033333333,6.33839333333,5.91980588235,6.0218,5.81239,5.04721904762
S6665,6.09570645161,6.11001538462,6.30952727273,7.18041538462,5.02933846154,6.2983,6.44248666667,5.70472352941,5.94646521739,5.831635,5.08975714286
S6666,6.74455483871,6.54605384615,6.61349090909,7.46,4.99880769231,6.72018333333,6.63693333333,5.85844411765,6.20574347826,5.906965,5.1425047619
S6670,6.38761290323,6.25026923077,6.24019090909,7.22552307692,4.90914615385,6.60645,6.17840666667,5.76892647059,5.97828695652,5.8473,5.20432380952
S6675,6.58683548387,6.33551538462,6.67095909091,7.47740769231,4.9696,6.78211666667,6.24025333333,5.84998823529,6.06802173913,5.50597,4.78890952381
S6682,6.42766451613,6.26882307692,6.46032272727,7.39650769231,4.85366153846,6.76593333333,6.33454666667,5.82451470588,6.03889565217,5.82068,5.09474761905
S6687,6.21430967742,6.19608461538,6.4827,7.17597692308,4.94460769231,6.52283333333,6.50970666667,5.86623529412,6.06825217391,5.75839,5.03521904762
S6694,6.28620645161,6.06035384615,6.39488636364,7.23145384615,4.89189230769,6.37945,6.32945333333,5.87055294118,5.96290434783,5.918255,5.10917142857
S6695,6.22433870968,6.36320769231,6.51617272727,7.57569230769,5.05195384615,6.46445,6.48931333333,5.96712352941,6.2487173913,5.85612,5.10872380952
S6696,6.50837741935,6.19692307692,6.56185454545,7.48613076923,4.92670769231,6.69935,6.36800666667,5.86142941176,5.99132173913,5.74747,4.96275238095
S6700,6.43872580645,6.23058461538,6.44158181818,7.21523846154,4.89912307692,6.57841666667,6.38863333333,5.78187941176,5.90334782609,5.78176,5.01958571429
S6709,6.42936129032,6.4036,6.51080909091,7.52240769231,4.92016923077,6.6435,6.1887,5.82990588235,5.88442173913,5.677385,5.08365714286
S671,6.44171612903,6.19994615385,6.3073,7.19731538462,4.78517692308,6.53501666667,6.36545333333,5.96338529412,6.02426956522,5.754025,5.01161428571
S6714,6.55581935484,6.45683846154,6.47749090909,7.45198461538,5.10856923077,7.10726666667,6.46108666667,5.79776470588,6.12838695652,5.83331,5.1015952381
S6716,6.29950322581,6.26622307692,6.39245,7.24917692308,4.86646153846,6.44483333333,6.29658,5.89887941176,6.07774782609,5.881475,5.11298571429
S6717,6.12200322581,6.21523846154,6.33683636364,6.8466,4.89088461538,6.464,6.47766,6.15512647059,5.94425652174,5.809845,5.18733333333
S6723,6.60908387097,6.38026153846,6.49034545455,7.47563076923,5.02534615385,6.45061666667,6.36970666667,5.82193235294,6.08399565217,5.74827,5.02978095238
S6724,6.41430645161,6.18383076923,6.32604545455,7.4338,4.82780769231,6.2154,6.56238,5.93647647059,6.15573043478,5.86734,4.99660952381
S6725,6.04839032258,6.07476153846,6.29053181818,7.20874615385,5.10154615385,6.3526,6.37178,5.78957941176,6.02185652174,5.906715,5.28032857143
S6731,6.23766774194,6.24120769231,6.34761818182,6.98549230769,4.97477692308,6.26775,6.63148,5.89323823529,6.12860434783,5.818595,5.13116190476
S6735,6.36290322581,6.27295384615,6.5077,7.42411538462,4.9151,6.50058333333,6.48492,6.01416764706,6.25696956522,5.895095,5.08396666667
S6736,6.35010967742,6.12474615385,6.30322727273,7.04118461538,5.10803076923,6.25796666667,6.37036,5.72283529412,6.02677826087,5.77989,5.08199047619
S6737,6.8128,6.57492307692,6.59882727273,7.50915384615,4.9386,6.61473333333,6.43102,5.91592058824,6.1551173913,5.54718,4.90395238095
S6741,6.53969032258,6.52266923077,6.48792727273,7.42793846154,5.07646923077,6.91756666667,6.53404,6.00612941176,6.31716521739,5.86139,5.03355238095
S6742,6.57496774194,6.21603076923,6.58437727273,7.51934615385,4.97123076923,6.58083333333,6.23541333333,6.02206470588,5.96500869565,5.71756,5.13713333333
S6746,6.2961,6.24683846154,6.42232727273,7.24706153846,5.04679230769,6.61163333333,6.39567333333,5.82781764706,6.06503913043,6.176825,5.11234761905
S6750,6.57331612903,6.43374615385,6.58933181818,7.5583,4.99216153846,6.63315,6.36835333333,5.89067352941,5.96784347826,5.58169,5.10968571429
S6757,6.29128709677,6.15966153846,6.51325,7.28977692308,4.98701538462,6.48386666667,6.36475333333,5.80902941176,6.0025826087,5.64141,5.0289047619
S6762,6.10778064516,6.26632307692,6.2716,6.89194615385,4.85918461538,6.45763333333,6.47942666667,6.18255,6.02647826087,5.58604,5.07190952381
S6766,6.47835806452,6.49926153846,6.38988636364,7.4516,4.88103076923,6.25305,6.5186,5.87858235294,6.0360173913,5.9964,5.1675
S6770,6.30959354839,6.1449,6.37477727273,7.21896153846,4.93967692308,6.42578333333,6.60636666667,5.91351764706,6.08343913043,5.812175,5.11141904762
S6776,6.5815516129,6.35820769231,6.45221363636,7.45688461538,4.912,6.5793,6.39824666667,5.92073529412,6.12012608696,5.85062,5.05553333333
S6777,6.54209032258,6.13086153846,6.42354090909,7.26376923077,4.85290769231,6.54666666667,6.34063333333,5.80160882353,5.88839565217,5.77717,5.07340952381
S6778,6.40445806452,6.5537,6.54945909091,7.44590769231,5.03781538462,6.77086666667,6.71262666667,6.08978823529,6.26057826087,5.989175,5.28674285714
S6784,6.39230322581,6.35852307692,6.71070909091,7.69990769231,4.98157692308,6.8048,6.41190666667,5.97161176471,6.22372608696,5.71067,5.16187142857
S6785,6.63279677419,6.2317,6.70555,7.60263076923,4.99034615385,6.81981666667,6.30193333333,6.13842647059,6.08917391304,5.747065,4.97442380952
S6789,6.17798064516,6.01284615385,6.28335454545,7.03089230769,4.98786153846,6.2282,6.3921,5.88349705882,5.87525217391,5.78688,5.1083
S6790,6.2311483871,6.23974615385,6.52011363636,7.34886923077,4.9467,6.34523333333,6.32675333333,5.89604705882,6.02150434783,5.85662,4.97029047619
S6792,6.57646129032,6.36995384615,6.59782727273,7.46836153846,4.97132307692,7.26571666667,6.13404,5.98873235294,6.21546086957,5.571845,4.96491904762
S6793,6.30238064516,6.14633846154,6.37964545455,7.30568461538,5.01086923077,6.47963333333,6.5875,5.94494705882,6.15069565217,6.33579,5.20380952381
S68,6.5364483871,6.28208461538,6.54383181818,7.49900769231,4.85740769231,6.54528333333,6.45588666667,5.80575588235,6.14410869565,5.752435,5.0864952381
S6803,6.44065483871,6.6049,6.30063181818,7.29828461538,4.87360769231,6.39201666667,6.34439333333,6.30637352941,6.32729565217,5.848095,5.20856666667
S6805,6.20905806452,6.30131538462,6.5214,7.45220769231,4.89287692308,6.65368333333,6.40680666667,5.98631176471,6.16992608696,5.912085,5.04650952381
S6813,6.59754193548,6.38820769231,6.38403636364,7.48101538462,5.05143076923,6.66438333333,6.47778,5.81828529412,6.07928695652,5.87759,5.19647619048
S6819,6.29183548387,6.1837,6.32280909091,7.0773,4.95616923077,6.27315,6.18723333333,5.84090294118,6.01273478261,5.72251,5.00625238095
S6821,6.38367741935,6.16246153846,6.21285454545,7.11292307692,4.90567692308,6.51263333333,6.43334666667,5.76702941176,6.06579130435,6.14709,5.16697142857
S6822,6.56246129032,6.44032307692,6.45258636364,7.38827692308,4.86618461538,6.63201666667,6.43666666667,5.71946470588,6.08181304348,6.21056,5.2359
S6825,6.07405806452,6.25403076923,6.54372727273,7.56573846154,5.23553846154,6.95931666667,6.3779,5.92142058824,6.15977826087,5.85751,4.96799047619
S6828,6.26574193548,6.34721538462,6.37229090909,7.36306153846,4.96629230769,6.56118333333,6.43968,5.86492647059,6.19335652174,5.950965,5.17998571429
S6831,6.55554516129,6.463,6.48884090909,7.43278461538,4.88191538462,6.59513333333,6.49633333333,5.92824117647,6.15404782609,5.749565,5.04080952381
S6832,6.48887419355,6.37403846154,6.37483636364,7.31623076923,4.87551538462,6.65751666667,6.44294666667,6.07083823529,6.24641304348,5.946805,5.22020952381
S6836,6.37961290323,6.31976923077,6.47155,7.4686,4.90244615385,6.64751666667,6.40219333333,5.91612352941,6.03773913043,5.912915,5.18868095238
S684,6.27966774194,6.18923846154,6.50355454545,7.22789230769,5.10102307692,6.3249,6.50624,5.78277058824,6.03893043478,6.03761,5.09524761905
S6841,6.12378709677,6.17152307692,6.50563636364,7.29968461538,4.96933076923,6.65681666667,6.42029333333,5.86982647059,5.96649130435,5.85346,5.08358571429
S6843,6.31188709677,6.27332307692,6.39941818182,7.14585384615,4.88426923077,6.2534,6.53256666667,5.92656764706,6.05530434783,6.141745,5.24303809524
S6844,6.42912903226,6.38883846154,6.34001818182,7.14746153846,4.89425384615,6.5873,6.51743333333,6.03495294118,6.21300869565,5.68234,4.95744285714
S6845,6.10746129032,6.11299230769,6.25020909091,6.80338461538,4.91966153846,6.3621,6.57264,5.76604705882,6.07046956522,5.755495,5.01997619048
S6861,6.20655806452,6.1951,6.43334545455,7.43033846154,4.94516153846,6.64715,6.23404666667,5.81204705882,6.04042608696,5.98833,5.07228571429
S6871,6.64782258065,6.42194615385,6.46617272727,7.38001538462,4.94210769231,6.67375,6.33726666667,5.87389705882,6.06832173913,5.75959,5.10008095238
S6886,6.42370322581,6.06883846154,6.43633636364,7.29868461538,5.05947692308,6.65351666667,6.39984666667,5.81728823529,6.07109130435,5.685985,4.93871904762
S6889,6.36028709677,6.16493076923,6.32113181818,6.9971,4.9883,6.31491666667,6.45500666667,5.8409,6.04576956522,5.743425,5.01095714286
S6893,6.29046451613,6.1728,6.58403636364,7.60373846154,4.96506153846,6.4133,6.35786,5.77539705882,6.06629130435,5.79555,5.0422
S6907,6.19097741935,6.15699230769,6.30903181818,7.04012307692,4.99702307692,6.16025,6.33088,5.78838235294,5.98767391304,5.76284,5.02246190476
S6909,6.22076129032,6.42908461538,6.22719545455,6.84302307692,4.88424615385,6.18216666667,6.44308,6.12832941176,6.0814173913,5.661795,5.12206190476
S6916,6.47648387097,6.43543846154,6.33303636364,7.32693846154,5.01770769231,6.38058333333,6.54204,5.83225588235,6.20459565217,6.33083,5.21267619048
S692,6.22345483871,6.01829230769,6.42018181818,7.40816153846,4.90014615385,6.34415,6.34967333333,5.85217941176,5.97282608696,5.844945,5.15306666667
S6922,6.45263870968,6.50818461538,6.36887727273,7.29531538462,4.98730769231,6.47071666667,6.45859333333,6.00201176471,6.02303913043,5.976405,5.16992380952
S6926,6.58600322581,6.67993076923,6.30672727273,7.30174615385,5.09869230769,6.74266666667,6.32694666667,6.19012352941,6.12985217391,5.84427,5.21696190476
S6929,6.31411290323,6.05445384615,6.44775909091,7.31333076923,4.96293076923,6.34961666667,6.46494666667,5.92162058824,6.12388695652,5.940265,5.14158571429
S6938,6.04930322581,6.01812307692,6.39906818182,7.23348461538,4.91789230769,6.34788333333,6.55927333333,5.87921470588,6.09427391304,5.88433,5.20074761905
S6941,6.45271612903,6.26674615385,6.36687272727,7.0383,4.85943076923,6.39808333333,6.51352666667,5.99715,5.97450869565,5.67719,5.26027142857
S6943,6.15696451613,6.11653076923,6.33069090909,7.29240769231,4.88096153846,6.28738333333,6.36868,5.82475,5.96685652174,5.898885,5.20880952381
S6950,6.10820645161,5.99303076923,6.47577272727,7.39244615385,4.98663076923,6.35413333333,6.31050666667,5.71241176471,5.9585173913,5.893695,4.9518047619
S6952,6.39608709677,6.23083076923,6.38860909091,7.40597692308,5.12028461538,6.40088333333,6.58067333333,5.7853,6.11094347826,6.153015,5.16555238095
S6960,6.51797419355,6.26126153846,6.62051363636,7.41875384615,4.95123076923,6.76506666667,6.57940666667,5.90892647059,6.16067826087,6.019985,5.20453333333
S6969,6.32545483871,6.32455384615,6.25895454545,7.26843846154,4.98401538462,6.2356,6.33200666667,5.77422352941,5.96042608696,5.823985,5.0447
S6973,6.69825483871,6.47127692308,6.54778636364,7.63691538462,4.93965384615,6.75251666667,6.39001333333,5.88922352941,5.99799130435,5.740335,4.94744761905
S6979,6.51486451613,6.30839230769,6.41647272727,7.35485384615,5.09229230769,6.57246666667,6.52949333333,5.95281470588,6.18052173913,5.988995,5.1798952381
S6983,6.40191935484,6.19959230769,6.33543636364,7.02335384615,4.98323846154,6.52143333333,6.40204666667,5.80573529412,5.98892608696,5.809645,5.1988047619
S6991,6.74869354839,6.65494615385,6.14518181818,7.17874615385,4.83879230769,6.05701666667,6.52046,5.89125882353,6.07027826087,6.03543,5.11733333333
S700,6.23811612903,6.29332307692,6.35195909091,7.31946153846,4.99943846154,6.56083333333,6.42532,5.95444705882,6.0924,5.923865,5.18575238095
S7001,6.11954193548,6.16240769231,6.54458636364,7.17885384615,5.00396923077,6.55761666667,6.34833333333,5.97118823529,6.1578,5.95515,5.0434952381
S7009,6.26780322581,6.32776923077,6.15119090909,6.54328461538,5.06493076923,6.01165,6.27392,5.79458823529,5.89832608696,5.89384,5.05726190476
S7018,6.36862580645,6.00416923077,6.46085909091,7.20285384615,4.83730769231,6.49453333333,6.45229333333,5.87072941176,6.06443043478,5.683095,4.9992047619
S7027,6.4687483871,6.13997692308,6.32279545455,7.22706923077,4.93316923077,6.22181666667,6.29497333333,5.81881764706,6.08319565217,5.87703,5.03485714286
S7031,6.28439677419,6.24710769231,6.36552727273,7.26885384615,4.88651538462,6.20633333333,6.26663333333,5.98247647059,5.99919130435,5.77933,5.08076666667
S7048,6.42003870968,6.35933076923,6.41098181818,7.53871538462,5.02455384615,6.60323333333,6.47844666667,5.93120882353,6.1491,5.77628,5.20139047619
S7050,6.36556129032,6.20617692308,6.63340909091,7.2316,4.96356153846,6.61955,6.55152666667,6.03378529412,6.1601826087,5.83505,4.99818095238
S7059,6.36944516129,6.26643846154,6.39904545455,7.44698461538,4.90056923077,6.62621666667,6.24671333333,5.83889411765,6.08031304348,5.73842,4.90605714286
S7061,6.35381612903,6.15625384615,6.54323636364,7.68526153846,4.90645384615,6.59445,6.39530666667,5.81891764706,6.14761304348,5.8061,4.91265714286
S7066,6.31393225806,6.16258461538,6.50999545455,7.55052307692,4.80639230769,6.47736666667,6.32190666667,5.96688823529,6.06789565217,5.815195,5.08477619048
