ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
S11078,7.0123,6.27674,6.93637333333,6.98095882353,6.939,5.780975,7.41282758621,6.80025,7.974175
S11081,6.87888,6.08784,6.84189333333,7.11924117647,6.8796,6.160375,7.00687241379,6.67275,8.06115
S11086,6.87085333333,6.10024,6.77045333333,6.97074705882,6.90091538462,5.443125,7.31805862069,6.7752,8.0538
S1109,6.8182,6.18486,7.29842666667,7.32841176471,7.30451538462,6.2045,7.58644827586,6.89895,8.084475
S11096,6.80391333333,6.03754,7.30514666667,7.13719117647,6.84286923077,5.5673,7.6826,6.64546666667,7.99725
S11100,7.07087333333,5.87774,6.65266666667,6.85357352941,6.62990769231,5.106375,7.0836137931,6.84555,8.0769
S11107,6.96038666667,5.99922,6.82208,7.02237352941,6.86435384615,4.9011,7.4337862069,6.87628333333,8.04085
S11109,6.80438,6.05086,6.82523333333,6.93454411765,6.91338461538,5.27725,7.40765172414,6.77495,7.402375
S1111,6.68897333333,6.0569,7.00086666667,6.89815588235,7.31552307692,5.879675,6.97186896552,7.69258333333,8.368125
S11119,6.76931333333,5.96834,6.76234666667,6.84702647059,6.98182307692,5.10955,7.20490344828,7.03808333333,7.9799
S11127,6.57578666667,5.9017,7.27712666667,6.93272058824,7.38025384615,6.410125,7.36308965517,7.24856666667,8.1914
S11136,6.63347333333,5.93706,6.49642666667,6.93143823529,6.59614615385,5.2746,6.81432068966,6.98905,7.865425
S11147,6.81331333333,6.0655,6.9931,6.86133823529,7.0984,5.647725,7.60710689655,7.10636666667,8.038575
S11150,6.83419333333,6.02498,6.8927,6.8866,7.01167692308,5.310325,7.65512413793,7.11258333333,7.972225
S11152,6.94109333333,6.122,6.82744666667,7.05067058824,6.99353076923,5.3761,7.20502068966,6.58721666667,7.637125
S1116,7.03053333333,6.05976,7.09038666667,7.04894705882,7.02626153846,5.717325,7.21092758621,7.45106666667,8.8024
S11163,7.00528666667,6.04878,6.62694666667,6.86219705882,7.11454615385,5.5336,7.17295862069,7.22936666667,8.276225
S11164,6.67088666667,6.05416,7.19468,7.05139705882,6.97120769231,5.20205,7.52402068966,6.6179,7.351925
S11166,6.74471333333,6.22076,6.40928666667,6.87718235294,6.10331538462,4.992675,6.40306896552,6.27611666667,6.949075
S11173,7.16302,6.23242,6.99942,6.93362058824,7.12146923077,5.6142,7.37631034483,7.1128,7.818375
S11174,6.65618666667,5.8831,6.99306,6.77953823529,7.29459230769,5.508675,6.96744827586,7.22906666667,8.13455
S11182,7.16477333333,6.0556,6.94565333333,7.05423529412,7.21589230769,5.65055,7.4219,7.13621666667,8.413575
S11188,6.78164,6.1668,7.05894666667,6.99955588235,7.28476923077,6.332825,7.37972758621,6.7423,7.626775
S11189,6.91978666667,6.0029,6.89360666667,7.03661764706,7.20436153846,5.46,7.34520689655,7.22565,8.44
S1119,7.03909333333,6.24376,6.91565333333,6.90856764706,7.0892,5.897925,6.68901034483,7.35423333333,8.26215
S11195,7.5597,6.21972,7.10122,7.26534411765,6.72734615385,6.447875,7.19426206897,7.20611666667,8.656225
S11197,6.97161333333,6.08976,6.57418666667,6.79101176471,6.47337692308,5.575175,6.80804137931,6.75561666667,8.0055
S11198,6.73354,6.04448,7.25398666667,7.13916176471,7.03362307692,5.5609,7.81592068966,6.30156666667,7.428675
S11211,6.79474,6.1304,6.97701333333,7.19756764706,6.6696,5.22325,7.07226551724,6.66215,8.094675
S11214,6.60305333333,6.01796,6.9807,6.81036176471,7.30365384615,5.388775,7.24274137931,7.23228333333,8.0162
S11216,6.8794,6.11176,7.01370666667,7.23568823529,6.85223076923,5.322675,7.38388275862,6.91756666667,8.17195
S11224,6.83581333333,6.1171,6.82101333333,6.88192941176,7.11907692308,5.3674,7.16804827586,6.92975,7.927825
S11236,6.91796666667,5.9868,7.09354,6.98074411765,7.14690769231,5.702025,7.4019137931,6.95225,8.0183
S11241,6.68866,6.2302,6.7551,6.93059117647,6.81417692308,5.277975,7.16510689655,6.92501666667,7.574775
S11243,6.70289333333,6.1672,6.73474,7.03929411765,6.68403076923,5.38905,7.0861862069,7.03671666667,8.102525
S11245,6.92155333333,6.07382,6.6276,6.99675,6.51844615385,5.330725,7.07345517241,6.62146666667,7.604675
S11249,6.89505333333,6.00566,6.65462,6.96012352941,6.65493076923,5.605475,6.85878965517,6.50638333333,7.572875
S11274,6.57432666667,6.03096,6.36846666667,6.99042647059,6.11995384615,5.0017,6.52010344828,6.57756666667,7.2664
S11280,6.98391333333,6.23592,6.98940666667,7.13380588235,6.96875384615,5.327475,7.03126206897,6.90556666667,8.344375
S11281,6.77958666667,6.10274,7.09053333333,7.05409117647,7.03527692308,5.677225,6.98964482759,6.80861666667,8.02975
S11285,6.67911333333,6.07844,6.82503333333,7.00181764706,6.63979230769,5.647425,6.85769655172,6.6908,7.68755
S11298,6.9084,6.17858,7.00146666667,7.05821764706,6.79570769231,5.27375,7.03366896552,6.91978333333,7.86555
S11311,6.54158666667,5.94366,7.08952666667,6.97755,7.10247692308,5.62615,7.292,7.1349,8.30005
S11312,6.81228666667,6.00788,7.06146,7.14881470588,6.60820769231,5.132725,7.3108,6.98911666667,8.004975
S11316,6.92787333333,6.04066,6.99406666667,7.01731764706,7.09016923077,5.78335,7.27102413793,7.01971666667,8.080875
S1133,6.81744,6.02758,6.76720666667,6.81659411765,6.75286923077,5.407675,7.07008275862,6.86095,7.685225
S11330,6.77312,6.0569,6.94496666667,6.86276470588,7.37458461538,5.905525,7.3676137931,6.67136666667,7.871075
S11332,7.32779333333,6.16762,6.67962666667,6.95050294118,7.10436153846,5.921575,6.81019655172,7.03218333333,8.601225
S11334,6.77828,6.0867,6.97085333333,7.02431176471,7.00576153846,5.668775,7.12986896552,7.08246666667,8.36475
S11335,6.97938,6.1004,6.71498666667,6.98829705882,6.88876923077,5.26865,7.42072758621,6.7175,8.004275
S11345,6.86398,5.99248,6.51884666667,6.97789411765,6.16742307692,5.180725,6.83553448276,6.44986666667,7.51605
S11349,6.69808,6.14086,7.28641333333,7.21046764706,7.15423846154,6.129275,7.26894137931,6.93826666667,8.17615
S1135,6.75822666667,6.03626,7.06267333333,7.18501176471,6.93952307692,5.21725,7.22035862069,6.88241666667,7.69315
S11352,6.62796666667,6.0168,6.90835333333,6.99355882353,6.70399230769,4.92995,7.40744827586,6.56438333333,7.54245
S11353,6.79454666667,6.09156,6.96190666667,7.04832058824,6.90134615385,5.509275,7.35750344828,6.81573333333,8.037
S11368,6.63834666667,6.17752,7.22285333333,7.00516176471,7.31383846154,5.78725,7.44152413793,6.71208333333,7.85975
S11369,6.84223333333,6.09828,6.87474666667,7.11226176471,6.6287,5.539675,6.88362068966,6.58308333333,8.142325
S11371,6.57896666667,6.11338,6.63334,6.86713235294,6.9408,6.397125,6.81583793103,6.77608333333,7.852075
S11377,6.73106,6.02626,7.35864666667,7.07515882353,6.87922307692,5.06975,7.35336206897,6.7096,7.37775
S11378,6.60992,6.20622,6.94217333333,6.62623235294,6.97803076923,5.64615,6.84085517241,6.98933333333,7.4668
S11383,7.04013333333,6.21034,6.98151333333,6.91417941176,7.40543076923,5.790875,7.19517241379,7.35618333333,8.352475
S11384,6.80061333333,6.09108,6.75649333333,6.78020588235,7.28116923077,5.991375,6.87007241379,7.56383333333,8.09995
S11392,6.84248666667,6.1706,6.78344666667,7.00459411765,6.92301538462,5.680075,7.02285517241,6.9326,8.164325
S1140,6.69976,6.05532,6.86837333333,6.83116764706,6.82151538462,5.31145,7.09192758621,6.64093333333,7.1753
S11410,6.90308666667,6.26466,6.8367,7.15699117647,6.76696923077,5.190325,7.24300344828,7.07108333333,8.096575
S11411,7.01233333333,6.4201,6.82326666667,7.10262941176,7.36011538462,6.220925,7.10681034483,7.27205,8.579425
S11414,6.89387333333,5.99782,6.58998,6.86106764706,6.82146153846,5.434475,7.00668275862,6.51345,7.795625
S11419,6.97591333333,6.09366,7.13143333333,7.02967352941,7.06353076923,5.445725,7.37985517241,6.92986666667,7.9558
S11424,6.63546,5.78722,7.11555333333,7.01812647059,6.95337692308,4.78925,7.12763103448,7.39365,8.1697
S11425,7.07110666667,6.14372,6.68612,7.00942941176,6.72113846154,5.272525,7.0469,7.06823333333,8.318725
S11433,7.22715333333,6.0978,6.95986,7.335,6.35620769231,5.7608,7.11854827586,6.84671666667,8.362
S11434,7.12420666667,6.36966,7.03329333333,7.06536764706,7.00513076923,5.854,7.2955137931,6.9146,8.48565
S11436,6.83544,6.2624,7.14893333333,7.20583823529,6.7448,5.4128,7.3996,6.5749,7.981625
S11437,7.03469333333,6.02156,6.80305333333,6.86755588235,7.11045384615,5.56515,7.19252413793,7.47326666667,8.300275
S11440,6.80158,6.04694,6.92643333333,6.94341470588,6.76629230769,6.08145,7.75106206897,6.51301666667,7.1905
S11449,7.0063,5.999,6.85050666667,6.77319117647,7.30309230769,5.9792,7.21697931034,7.2175,8.2386
S11459,7.10068666667,6.27116,6.56734,6.98506764706,6.5915,5.320675,6.61974137931,6.72763333333,7.89325
S11477,6.75037333333,6.01092,7.00394666667,6.96649705882,7.23224615385,5.6689,7.39138275862,7.06575,7.756025
S11480,6.81171333333,6.13228,6.99064,6.90783823529,7.02463076923,5.287625,7.37690344828,6.78923333333,7.82295
S11486,6.81253333333,6.2549,6.94184666667,6.84211764706,6.76316923077,5.324325,7.23406551724,6.88715,7.72865
S11501,6.41496666667,5.98152,6.81767333333,6.70232058824,6.6724,5.1583,7.03157931034,6.70093333333,6.709
S11504,6.90044666667,6.11898,6.60416666667,6.96716470588,6.85394615385,5.4337,6.67155517241,6.89916666667,7.919575
S11507,6.97370666667,5.96964,6.67627333333,6.81149411765,6.93079230769,5.77135,6.87996206897,7.19011666667,8.2342
S11518,6.83934,6.41612,7.46658,7.34765,6.90365384615,5.527875,6.72352413793,7.0838,9.089825
S11525,6.8656,6.01448,6.68815333333,6.94824117647,6.88190769231,5.279775,6.81124137931,6.88631666667,7.984125
S11531,6.89251333333,5.96862,6.72112,7.01163235294,6.72206923077,5.72595,7.03796551724,6.74445,7.80375
S11532,7.195,6.11398,6.67494,6.93581470588,7.01277692308,5.433575,6.94345172414,7.1005,8.237775
S1154,6.7522,6.21404,7.09088666667,6.91535588235,7.25084615385,5.692625,7.13185517241,7.14906666667,7.9619
S11542,6.75212666667,6.01734,6.63277333333,6.97969705882,6.51268461538,5.318325,7.13009310345,6.4285,7.784125
S11543,6.92072666667,6.17206,7.07309333333,7.11585588235,7.08013846154,5.739825,7.36583448276,6.76875,7.77985
S11546,6.89643333333,6.05916,7.08884,7.09185294118,6.93147692308,5.6454,7.51798965517,6.93125,8.0102
S1155,6.68334666667,6.05272,6.93876,7.09782352941,6.4863,5.480275,7.35000689655,6.58278333333,7.72105
S1156,6.72386666667,6.13328,6.83657333333,6.53391470588,7.02443076923,6.2184,6.6198137931,7.8469,8.0863
S11568,6.76124,6.08578,6.79088666667,6.92668235294,7.07728461538,5.64465,7.32780344828,6.60555,7.612925
S11576,7.06842666667,6.17004,7.03844666667,7.00760588235,7.31620769231,6.33105,7.15554827586,7.48656666667,8.396475
S11584,6.65878666667,6.03544,7.03171333333,7.05103529412,7.09029230769,5.462975,7.45405862069,6.63005,7.638
S11586,7.14536666667,6.16494,7.09127333333,7.19829411765,7.04159230769,5.746975,7.47780344828,7.10136666667,8.560675
S11590,6.84045333333,6.14984,7.08686,7.05980588235,7.14258461538,5.583875,7.54965862069,7.01763333333,8.376425
S11592,6.73689333333,5.9816,6.67114666667,6.91567058824,6.58361538462,5.264275,6.81831724138,6.90325,7.590125
S11593,7.20716,6.11664,7.10434,7.11764705882,7.17830769231,5.533875,7.35968965517,6.94956666667,8.1571
S11599,6.80534666667,6.11076,6.73205333333,7.06747352941,6.54648461538,4.91625,7.05395862069,6.72493333333,7.47965
S1160,6.81746,6.19484,6.65904,6.79008529412,6.93734615385,5.500875,6.75697586207,6.8379,7.97665
S11610,6.72411333333,5.84586,6.72621333333,6.87520588235,6.79763846154,5.277625,7.16922068966,6.59876666667,7.775775
S11615,6.75083333333,6.11766,7.09707333333,7.04721764706,7.17306153846,6.66355,7.13512758621,6.6233,7.871325
S11629,6.82688,6.0887,7.46956666667,7.02160588235,7.56097692308,6.074775,7.76500689655,7.53713333333,8.254325
S11631,7.15960666667,6.24514,7.42413333333,6.95348823529,7.22976153846,5.6242,7.13492413793,7.1942,8.189325
S1164,6.79446666667,6.00756,6.98531333333,7.02387058824,7.20946923077,5.579525,7.36673103448,6.91465,7.7939
S11642,6.32912,6.10126,6.68365333333,7.04743823529,6.43721538462,5.3477,6.82130344828,6.45033333333,7.289325
S11656,6.68258666667,6.11488,6.62177333333,7.03656470588,6.34206923077,4.9155,6.75519310345,6.6454,8.1016
S11663,7.02584,6.23844,6.8559,7.05765294118,6.81966153846,5.6708,7.29515862069,7.262,8.352925
S11667,7.13624666667,6.36794,7.22793333333,7.27751470588,6.75112307692,5.840225,7.32401034483,6.93196666667,8.60585
S11668,6.93842666667,5.95148,6.87968666667,6.9232,6.85451538462,5.7399,7.17832758621,6.78426666667,7.9841
S1167,6.74002,6.07702,6.70994666667,6.96925294118,7.01964615385,5.7063,6.91723103448,6.84923333333,7.589775
S11673,6.76755333333,6.06886,6.49732666667,6.98257647059,6.40571538462,5.237675,6.65852068966,6.57625,7.937
S11682,7.05900666667,6.18876,7.01118,7.09352352941,7.12528461538,6.047,7.61467931034,6.74646666667,8.132475
S11693,6.98731333333,6.28268,6.89022666667,6.99152352941,6.82321538462,5.05995,6.96945517241,6.95576666667,7.9517
S11696,6.96546666667,6.02536,6.90986666667,6.91025588235,7.15914615385,5.30105,7.33785517241,7.32441666667,8.10015
S11699,7.04106,6.29248,6.9837,7.03062941176,7.44657692308,5.89295,7.30993448276,7.0597,7.965675
S117,6.49458,5.88344,6.40064,6.71431764706,6.23291538462,5.07555,6.40625517241,6.31293333333,7.118875
S1170,7.04138,6.27012,6.79294,6.93445,7.2467,5.888975,7.21654827586,7.02451666667,8.1627
S11709,6.66098666667,6.10706,6.86350666667,7.05990294118,6.99276153846,5.63755,7.2963137931,6.83798333333,8.026275
S11713,7.12199333333,6.41828,6.74066666667,6.89627352941,7.10592307692,5.56155,6.27864137931,7.2093,8.02375
S11717,6.82308666667,5.9982,6.85564666667,6.8475,6.73280769231,5.9002,6.91567241379,7.10101666667,8.3967
S1173,6.58828,6.08042,6.95488666667,7.04912647059,6.7505,5.265525,7.16578965517,6.72535,7.53595
S11731,6.53368,6.04314,7.12126,7.14586470588,7.131,5.17515,7.51323793103,6.40733333333,7.541075
S11732,6.81418,6.05922,6.88210666667,6.91261470588,7.06432307692,5.4621,7.33966896552,6.90133333333,8.04165
S11733,6.99796666667,6.1201,7.15163333333,7.22344411765,6.53852307692,5.546425,6.98197586207,6.74066666667,8.58775
S11734,6.52804666667,6.09398,7.04174,6.92753529412,7.30616153846,5.536275,7.37842758621,6.83723333333,7.398825
S11735,7.13048666667,6.12044,6.95348,7.11917647059,6.93295384615,5.548425,7.40881724138,6.6239,7.98325
S11737,6.83903333333,6.09932,6.47348,7.01135,6.46873846154,5.2855,6.67128965517,6.4228,7.517075
S11745,6.84390666667,6.0639,7.02447333333,7.20673529412,6.58264615385,4.985275,7.35552758621,6.85856666667,7.6956
S11760,6.89736,6.13218,6.58114,6.88955,6.40196923077,4.737375,6.89712413793,6.43981666667,7.2284
S11761,7.97834666667,6.56346,6.57682,6.77927647059,6.85197692308,4.91315,6.48836551724,6.86358333333,7.4335
S11769,6.67853333333,5.86672,7.11332666667,6.97835588235,6.81061538462,5.200125,7.44666206897,6.3192,7.2676
S11783,7.03458,6.15256,6.98589333333,6.88285,7.42234615385,5.9601,7.3058,7.2851,8.413475
S11784,6.93315333333,6.07298,6.70677333333,6.91021176471,7.01927692308,5.449675,7.21993448276,6.8384,8.2205
S11786,6.86648666667,5.96482,6.93498,6.95735882353,7.14626923077,5.466675,7.47957241379,7.13263333333,7.99495
S11797,6.80344,6.17358,6.90938,7.15537352941,6.71476153846,5.535,7.01754482759,6.72988333333,8.03545
S11799,6.83013333333,6.25676,6.80131333333,6.99342941176,7.0899,5.81035,7.08941724138,6.71431666667,7.4904
S118,6.83616,6.17462,6.87959333333,7.04575294118,6.95804615385,5.63045,7.29173793103,6.48771666667,8.05425
S11800,6.81488,6.0677,7.23948666667,6.97206176471,7.3338,5.855475,7.32504137931,7.2683,8.3016
S11802,6.73902,6.07702,6.91202666667,6.97226764706,6.79634615385,5.28045,7.02444482759,6.79718333333,7.54135
S11806,6.64015333333,5.95944,6.80254666667,6.90623823529,6.60140769231,4.80655,7.32804482759,6.7541,7.51445
S11807,8.03290666667,6.5548,6.43340666667,7.06396764706,6.50503846154,4.93675,6.6279137931,6.36931666667,7.025525
S11810,6.91951333333,5.91154,6.70025333333,6.81773823529,6.73740769231,5.469325,6.90025862069,6.85741666667,8.0444
S11811,6.70050666667,6.03832,7.26380666667,7.02273823529,7.18183076923,5.4764,7.62426206897,6.92516666667,7.741975
S11812,6.74328,5.94574,6.55961333333,6.95533823529,6.5561,5.497,6.92202758621,6.37955,7.6574
S11820,6.61458,6.018,7.11614,6.99358529412,7.30387692308,5.449025,7.3969862069,6.97328333333,8.23755
S11822,6.62377333333,5.97734,7.04840666667,6.91338529412,7.20056923077,5.49075,7.58522413793,6.77121666667,7.649
S11823,6.70569333333,6.01598,6.91252,6.81599705882,6.75644615385,5.50025,7.14052413793,6.91918333333,7.960175
S11826,6.55252,5.94826,6.67913333333,6.86822941176,7.11528461538,5.572975,7.15748275862,6.6869,7.71645
S1183,6.72728,6.0382,6.74399333333,6.83060882353,6.50327692308,5.45865,6.67410344828,6.8377,7.5298
S1184,6.88817333333,6.10636,7.04878,6.98889411765,7.14173076923,5.7471,7.06693448276,7.01763333333,8.156225
S11842,6.9094,6.10372,7.14300666667,7.01260882353,7.06443846154,6.246275,7.18013103448,7.37176666667,8.410575
S11843,6.80347333333,6.06634,6.90282,7.02656176471,7.12725384615,5.78245,7.50464137931,6.46471666667,8.23175
S11844,6.95794666667,5.97898,6.91455333333,7.03012058824,6.94583076923,6.048475,7.09311724138,6.78788333333,8.124525
S11850,6.88976,6.00992,6.59627333333,7.15555,6.27490769231,5.356925,6.89120689655,6.48216666667,7.920575
S11853,6.95437333333,6.032,6.70069333333,6.86210882353,6.93004615385,5.894025,7.06335517241,6.85665,7.6738
S11857,6.70978,6.05504,6.66025333333,6.9549,6.7874,5.36865,7.1814,6.72553333333,7.611525
S11858,6.81461333333,6.01144,6.85051333333,6.89571470588,6.8232,5.150225,7.28127931034,6.81298333333,7.4316
S11860,6.91858666667,6.0288,6.88708,7.10092941176,6.92904615385,5.407,7.40463448276,7.05475,8.2028
S11864,6.75736,6.14662,6.82132,7.05509705882,6.81596153846,6.2463,6.80144137931,6.2962,7.762425
S11870,6.74287333333,6.0587,7.04968666667,7.00089705882,7.16409230769,5.75675,7.34843103448,7.26528333333,8.30945
S11875,6.83985333333,6.06308,6.70491333333,6.81887941176,7.19005384615,5.685875,7.2466862069,7.05566666667,8.10865
S11877,6.52510666667,6.16966,6.62494666667,6.88712058824,6.46258461538,4.698025,6.64360344828,6.51031666667,6.842525
S11878,7.16334666667,6.3867,7.18154666667,7.18340882353,6.84341538462,5.817525,7.20780344828,7.05221666667,8.454725
S11882,6.69104666667,6.1361,6.75795333333,6.83368823529,6.87403076923,5.5176,6.81174137931,6.73666666667,7.712425
S11883,6.48939333333,6.06486,6.75273333333,6.90911470588,6.7047,5.63755,6.95575517241,6.33046666667,7.012025
S11884,6.99244,6.21094,7.14338,7.36758529412,7.10932307692,5.906375,7.51375517241,6.70433333333,7.8706
S11886,6.88003333333,6.06196,6.82203333333,6.89585588235,6.54044615385,5.050125,7.19566896552,6.59205,7.381375
S11897,7.17905333333,6.09322,7.10653333333,7.02076764706,7.15512307692,5.714525,7.51058965517,6.87005,7.940175
S1190,6.81892666667,6.20442,7.16562,6.95042352941,7.27053846154,5.917075,7.28945517241,6.94615,8.0378
S11903,6.54419333333,6.01142,7.00764,6.94033235294,7.20699230769,5.786025,7.60428275862,6.5585,7.462775
S11905,6.68344,6.19802,6.99802666667,7.11577352941,6.69265384615,5.26925,7.42382413793,6.08105,6.825725
S11907,6.70454,5.97646,6.75386666667,7.04167647059,7.03666153846,5.257375,7.14010344828,6.84748333333,8.008
S11914,6.47186666667,5.83254,6.88448,6.80654411765,6.82753076923,5.0086,7.24401034483,6.60588333333,7.08815
S11917,6.91895333333,6.01776,6.85587333333,6.97805,7.15792307692,5.852975,7.2526137931,7.19073333333,7.9547
S11928,6.64581333333,6.10254,6.91645333333,6.99064117647,6.6575,5.54645,6.93222758621,6.69178333333,7.7321
S11929,6.94026,6.04484,7.0032,6.93180294118,7.08533076923,5.2874,7.14935172414,6.8047,8.541625
S1193,6.98851333333,6.20034,7.03712,6.97198529412,7.16929230769,5.754,6.86389655172,6.95688333333,7.856925
S11930,6.73934666667,6.14776,7.00829333333,6.94335,6.88572307692,5.470725,6.89587931034,6.82371666667,8.217
S11934,6.94775333333,6.02528,6.53676666667,6.87811176471,7.01789230769,5.756075,6.96399655172,6.94155,8.26015
S11939,6.82704,5.98202,6.90063333333,6.98182647059,6.98903076923,4.800275,7.44806896552,6.9882,7.7956
S11944,6.96870666667,6.1548,6.68837333333,6.87961176471,7.21196923077,5.627375,7.22916206897,7.21446666667,8.16685
