B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage	otherCells
S4099	1.50168241867888e-07	0.0556082857865108	1.72221909811319e-08	0.0297156725537114	0.0564291947158921	0.0460359237879463	0.812210755765506
S4101	7.73719852635869e-09	0.0568457879788096	3.23137136760185e-08	0.0307420389982723	0.0558752725391968	0.0453193648862048	0.811217495546604
S4104	1.45003213935962e-08	0.0528238554551967	1.71264530593344e-08	0.0300113278931282	0.0582817841773922	0.0459841457431877	0.812898855104321
S412	5.23197232059542e-06	0.0527746361891328	2.77272619371763e-10	0.0284877781751009	0.0579954475467278	0.0462777547429461	0.814459151096499
S4125	1.76834501358316e-08	0.0567146820702309	1.50791968627433e-08	0.0301688286762615	0.0557527362372686	0.045783870880681	0.811579849372911
S4137	4.05471848113626e-09	0.0543766692018574	3.29798754722267e-08	0.029221992916142	0.0564737379107847	0.0471456378718774	0.812781925064745
S414	9.58141630221656e-09	0.0537788289329665	1.48827502383478e-08	0.0296560680547061	0.0560433548750655	0.0477265570288946	0.812795166644201
S4140	1.8682081348903e-08	0.0512490449538227	4.04197045858782e-09	0.0273013866162128	0.0576825599733875	0.0477115133026891	0.816055472429836
S4144	4.30485520445274e-08	0.0514882549956827	2.94151145961016e-09	0.031557168268203	0.056770726556614	0.0452766886923512	0.814907115497085
S4158	4.62229086479779e-08	0.0528725912355083	7.10086061555163e-10	0.0296708367000408	0.0567837202429567	0.0458267220537532	0.814846082834746
S4164	4.01935818426214e-08	0.0518237231742792	6.00836937932775e-07	0.0306704173543698	0.0567726505348023	0.0472023812233955	0.813530186682633
S4171	8.29314546315373e-09	0.0518674551909629	4.87392348491827e-07	0.0303731080652808	0.055982406950447	0.0459126318265772	0.815863902281238
S4175	4.99773899355277e-08	0.0521731927243558	4.20339969883303e-09	0.0323800553653598	0.0562160754521405	0.0468327349595037	0.812397887317851
S4180	2.4208734506516e-09	0.0513644174757547	4.38842344934361e-08	0.0301015536284733	0.0572893020349242	0.0463405618336573	0.814904118722082
S4183	6.78215122907919e-09	0.0522339187492651	3.23631798156262e-08	0.0293637729476203	0.0563257631971657	0.0482661203358534	0.813810385624764
S4188	5.8953655303162e-09	0.0525150705938002	1.69039425427421e-07	0.028705306719612	0.056993173871063	0.0461284473165737	0.81565782656416
S4190	1.71903202649185e-08	0.0563182520025576	1.94815935196264e-09	0.0289249086404722	0.0571033658818186	0.0447915618325376	0.812861892504134
S4191	4.3478830305291e-09	0.0544413203571839	2.75728866744609e-07	0.0291840624605701	0.0566870837261199	0.0463026592694366	0.81338459410994
S420	4.62292703092698e-08	0.0532269584768505	9.66584898106636e-10	0.0298961955962137	0.0566453627258191	0.0452025681032914	0.81502886790197
S4209	1.49367188427234e-08	0.0530146161176449	1.31153419857871e-08	0.0301768842714215	0.0558904767351071	0.0457873353656288	0.815130659458137
S4218	1.46436269782086e-08	0.0504570882336383	3.30540977583639e-08	0.0300877924601595	0.057681397188811	0.0460186305227298	0.815755043896937
S422	2.63546527833475e-08	0.0529742878339784	4.12171149793289e-10	0.0285725242557673	0.0565387734984605	0.0469482974547868	0.814966090190183
S4220	2.13121388021948e-08	0.0519217719903359	7.50338335894658e-08	0.0299266642152392	0.057390976851004	0.0442778344311814	0.816482656166267
S423	2.63409005401162e-09	0.0524804806088504	6.82415754727196e-08	0.0299588284952978	0.0566379248593973	0.0464053111458254	0.814517384014964
S4230	3.24579612256906e-08	0.0502839299784921	1.14062861056616e-08	0.0303447798469467	0.0568699837087356	0.0470044488528657	0.815496813748713
S4236	4.56794140297932e-08	0.0538189652901803	3.09664657998364e-08	0.0307742490674391	0.0546663453745042	0.046241974257891	0.814498389364106
S4242	3.74021919895755e-09	0.0498638894276375	2.18601125256354e-09	0.0278759586391953	0.0582544963641713	0.0427668918932778	0.821238757749488
S4247	1.57526822282129e-08	0.0509962228269428	5.70483307953709e-09	0.0278002687160009	0.0571980289977088	0.0475991331837842	0.816406324818048
S4249	2.04812999457065e-08	0.053088488011349	2.22835774527816e-08	0.0301175179334177	0.0563761870945978	0.0460536390327521	0.814364125163006
S425	5.20420850417022e-09	0.050955520354172	6.14968766390373e-08	0.0283988904322618	0.0566091757948076	0.0450597725884426	0.818976574129231
S4253	1.56627677499066e-08	0.0551448886551914	5.24215274354764e-09	0.029676097939608	0.0561628747520026	0.0456172271437503	0.813398890604527
S4255	1.12182905142357e-08	0.0541552859058746	1.82690990758079e-08	0.029697737638454	0.0560613036998689	0.046672996115743	0.81341264715267
S4257	1.25680868284019e-08	0.0499291377623647	2.32396169413093e-10	0.0319139277524989	0.0562883701012306	0.048549756930003	0.81331879465342
S4263	4.26991796522609e-08	0.0510054556881697	1.7334966880594e-08	0.0306947578622594	0.0554134487520933	0.0452977422088723	0.817588535454459
S4265	6.27623806638232e-06	0.0504942108181967	4.49803493661311e-10	0.0300020144424874	0.0573966218056889	0.0463567630372163	0.815744113208541
S4276	1.19017266640008e-07	0.0522540269157392	8.46066197934566e-09	0.0275816579714374	0.0581834366234788	0.0418972963569106	0.820083454654505
S4278	4.82093229249838e-08	0.0493189959189264	1.32456259480363e-09	0.0301998945081334	0.0570663885106975	0.0474597415620611	0.815954929966296
S4282	3.22218127310038e-08	0.0528383891002801	1.26600945298017e-08	0.0275168876542086	0.0573567125159702	0.0472741120457855	0.815013853801848
S4285	1.35952889165724e-08	0.0545267383165278	7.94176634433958e-09	0.0308110170832644	0.0556222796646765	0.045326712744822	0.813713230653654
S4286	6.58211344408026e-08	0.0506120070817538	6.2534409193476e-09	0.0295421939276353	0.0580927296199429	0.0451850468785339	0.816567950417559
S4287	2.9616345149499e-09	0.053926374359891	1.25467383963054e-09	0.0292490625631516	0.0563436585445075	0.0459352887082467	0.814545611607895
S4294	5.58632534330789e-08	0.0514652808391117	3.90205800922504e-08	0.0281169620665083	0.0574663790841017	0.0449651907928306	0.817986092333614
S4299	3.76858999436388e-10	0.0523300845421774	1.87465889957208e-10	0.0285655549784731	0.0577576616137637	0.0425809471768144	0.818765751124446
S4310	1.39816742964594e-08	0.0541663977105258	5.12665969309649e-09	0.030033378315594	0.0567387632999006	0.0464142336774672	0.812647207888178
S4315	9.14275521209793e-09	0.05255902223627	3.08808861539655e-08	0.032294974971257	0.0565546174106301	0.0456078234409627	0.812983521917239
S4317	4.51855498881498e-08	0.0563016504177407	6.34816152236703e-09	0.029499847156476	0.056780753871508	0.0450211121946026	0.812396584825961
S4321	7.28875406164099e-07	0.05343476045066	7.85597259148459e-09	0.0295931544261425	0.0569455783566408	0.0450543228008722	0.814971447234306
S4345	7.87869770747774e-09	0.054011746127548	1.03497313352083e-07	0.029161052960323	0.0569290312190242	0.0449330097137884	0.814965048603305
S435	3.90413405089223e-09	0.0537439463639761	1.04207252236323e-07	0.0286941030307874	0.0567488192125886	0.0467080978673826	0.814104925413879
S4354	6.45250416338233e-08	0.0525465517195834	8.66348648997347e-08	0.0285693762258781	0.0573877843129452	0.0447554408480608	0.816740695733626
S4356	3.19418320676398e-07	0.0507631754623731	4.27175859909958e-08	0.0299055255021083	0.0570038247625638	0.0441349923543791	0.818192119782669
S4357	5.98353352977079e-08	0.0532159351245028	1.0418293585416e-08	0.0283169011278474	0.0573046280174943	0.0449768887526778	0.816185576723849
S4358	8.84959809796498e-09	0.0496236370998942	2.49871749701598e-08	0.0287956836249188	0.0581978471802714	0.0425078252565577	0.820874973001585
S4359	1.48613515621139e-08	0.0538455489566457	6.70587655896071e-09	0.0281701484311296	0.057139778215373	0.0454352206749625	0.815409282154661
S4360	3.71801952292615e-08	0.0470831890166159	1.80637990810669e-08	0.0303312449519403	0.0568758457255074	0.0485001647000169	0.817209500361925
S4361	5.31617064188577e-08	0.0510377375821991	4.4066656511529e-09	0.0306207826949135	0.0577028490223877	0.0452057685155576	0.81543280461657
S4366	8.25171759685911e-09	0.0564935412639972	4.84351870557935e-09	0.0286464777920665	0.056840155490439	0.0431502988345716	0.814869513523689
S4370	2.88105459339322e-08	0.0541529328415903	1.06401102724219e-07	0.0294290147223857	0.0561890820686187	0.0448313020717729	0.815397533083984
S4377	1.31053197934496e-08	0.0544277575540679	1.08490754882298e-08	0.0301205616877638	0.0565233304307774	0.0459441036610921	0.812984222711904
S4379	2.44604829238285e-08	0.0523758629319599	2.04274254583979e-08	0.0286708464058653	0.0575286707440381	0.0459993095491134	0.815425265481115
S4384	1.18093500572336e-08	0.0510127565568719	6.59888578263079e-08	0.0305820409556846	0.0567082584808686	0.0468289464485716	0.814867919759795
S4390	9.2426932219084e-07	0.0484734265217959	6.94997321301578e-09	0.0294026139888116	0.0572970205967638	0.0455081396444811	0.819317868028852
S4393	3.55757562553387e-08	0.0513996216534777	8.62010283001716e-09	0.0293895419899211	0.0570001633835922	0.0461480483142513	0.816062580462898
S4399	1.25215587936903e-08	0.0540129030311411	2.59168594276693e-08	0.0280064319329883	0.0569092955249191	0.0445326456128787	0.816538685459655
S4400	2.49637196185147e-07	0.0529738020667209	1.00973531608038e-08	0.0290822126818104	0.0567703437747466	0.0454745930783106	0.815698788663862
S4407	2.78967460865636e-08	0.0510632280183502	1.77348591522859e-08	0.0290017044918962	0.057616043015129	0.0435922020873155	0.818726776755704
S4416	2.65597062121087e-08	0.0537631574623331	1.70284465131065e-08	0.0319619351836438	0.0569176074365305	0.0456432222470821	0.811714034082258
S4418	5.41707335520805e-09	0.0521357061943127	1.30199650254504e-07	0.0290078850304176	0.0574020672374302	0.0460403361317363	0.81541386978938
S4419	7.4184251602842e-08	0.0520714104459492	4.81307700360312e-08	0.0298981403202997	0.0566513710138438	0.0473293702565155	0.81404958564837
S4421	9.36741757532028e-06	0.0529065966325474	1.46573190388658e-08	0.0276949074960618	0.0581113794650189	0.0452731792876634	0.816004555043814
S4423	8.49642192001044e-10	0.0506108946007387	2.77797636965036e-08	0.0297600663887576	0.0571420330381164	0.0476391940602583	0.814847783282723
S4426	1.68987970998525e-06	0.051636025187472	1.32499948654731e-09	0.0294507881266904	0.0563771814698861	0.0451134923454932	0.817420821665749
S4437	3.95802202852874e-09	0.0546242076630955	4.72214109226301e-09	0.0287627595429853	0.0567721945704207	0.0461471110749718	0.813693718468364
S4438	1.5654073243576e-10	0.0536249660078233	7.40351735972712e-08	0.0323379784639708	0.0550938833387781	0.0480547324729069	0.810888365524807
S4442	1.42651164597025e-10	0.0522906919061794	7.97102665970053e-07	0.0297410074122521	0.0569644952878111	0.0461906972648736	0.814812310883567
S4450	2.70203667092795e-05	0.0534372769369709	2.69023182039776e-09	0.0294609779267204	0.0565475730097599	0.0465605789145206	0.813966570155087
S4451	3.28783205264343e-07	0.0529852228382906	2.8888176423662e-09	0.0313489733665215	0.055554087577527	0.0456457408670457	0.814465643678592
S4453	2.92378363784689e-08	0.0501399255718727	5.59150944010259e-08	0.0292750347296646	0.0573943337834541	0.044001986881693	0.819188633880385
S4456	8.27618222604119e-09	0.0550091172101812	1.03659300622246e-08	0.0281300253935059	0.0570625006356667	0.045205941978975	0.814592396139559
S446	1.65986432746729e-08	0.0515107502648609	1.32297284549074e-09	0.0305948667039215	0.0567348472410875	0.0474861997981602	0.813673318070354
S4460	2.13322894776295e-07	0.0535901549378666	2.3408017508266e-08	0.030134945682869	0.0567698879099886	0.0448567687192157	0.814648006019148
S4464	5.03666462110874e-08	0.0487013954648898	5.87355687710062e-09	0.0268446206693323	0.0578598056834806	0.0433397957297256	0.823254326212369
S4475	1.9928482994417e-08	0.052647471091681	5.59667566338845e-08	0.0299626697251411	0.0573870106856894	0.0448343855432802	0.815168387058969
S4480	4.37542026003464e-09	0.0516708343661697	5.42117066601034e-09	0.0302679100713029	0.0569890769181357	0.0461805723317789	0.814891596516022
S4490	1.68355314426586e-08	0.0503537152168097	1.3739666465064e-08	0.027814646372467	0.0575753169076374	0.045253116236419	0.819003174691469
S4494	2.64075908929132e-08	0.053469631053771	2.28758716641353e-07	0.0285919863661887	0.0575221422837186	0.0454054215342733	0.815010563595741
S4499	3.03839253309741e-09	0.0487605069323553	2.26199321948834e-08	0.0304444023139803	0.0577939382988278	0.0474243401438693	0.815576786652643
S451	9.22123989989537e-07	0.0526252480132186	3.68344876978459e-08	0.0291415743569195	0.0580044620071504	0.0454793214320029	0.814748435232231
S4517	4.59211963839064e-10	0.0544133602472045	8.4849468261039e-09	0.0270893418072584	0.0569455533578285	0.0447993690686698	0.81675236657488
S4522	5.42200248406726e-08	0.0501946269601344	9.160363842531e-09	0.028141892225947	0.0575668046589517	0.0452424385938519	0.818854174180726
S4523	1.83268703234579e-08	0.0513754344388008	2.10258483914008e-08	0.0291645099126143	0.0579137196616638	0.0439158266833025	0.8176304699509
S4524	5.70367399639335e-09	0.0522007489072243	7.34967103465533e-07	0.0283981676118661	0.0576691043581656	0.0440615775554954	0.817669660896471
S4526	1.38672367268089e-08	0.0508751317979046	4.30420220918827e-07	0.0307539116755274	0.0564274173455115	0.0486726237850124	0.813270471108586
S4530	4.13708911294199e-09	0.0553684547133379	3.67321730281761e-08	0.0284020966252268	0.0567782473041005	0.0446247448302339	0.814826415657839
S4534	9.88315394102256e-09	0.0532078652691444	1.33260976220636e-08	0.0308088569838665	0.0566663335400467	0.0448867279843612	0.81443019301333
S4535	1.72905831244692e-07	0.0539069965054327	1.33310556029119e-08	0.0285550128796139	0.0569579281698838	0.0464317870758148	0.814148089132368
S455	2.47955515026773e-08	0.0522126251842492	1.39482759703779e-08	0.0294970830551624	0.057123935597514	0.0461723341977298	0.814993983221517
S4551	3.06325042005454e-08	0.0515684427554066	1.10322199948147e-08	0.0279098168177866	0.0581924512792028	0.0458683542485634	0.816460893234316
S4558	1.99401881356793e-08	0.054234071846265	1.37982279207211e-09	0.0271710561711503	0.0571536531841653	0.0454038709090917	0.816037326569317
S456	1.35562164169904e-07	0.0532745536618321	1.68418117506581e-08	0.028400179869027	0.0575080662979688	0.0437175902528811	0.817099457514315
S4560	1.49652956946377e-07	0.0494864941984671	2.36713083819368e-09	0.0280282704440719	0.0585843661340609	0.0424916282043736	0.821409088998939
S4566	1.05152398555596e-07	0.05126291320602	2.89005429743842e-08	0.0279245197546526	0.0581759901019305	0.0456457791713166	0.816990663713139
S4573	1.35567614185434e-07	0.0522658254883425	5.62234012998362e-09	0.0283763466357336	0.0568302695574586	0.0456243595778828	0.816903057550628
S4585	3.67242921926643e-09	0.0501760727422733	3.82823461847077e-08	0.0295084886905522	0.0570666750078326	0.0444328540040919	0.818815867600475
S4590	4.46628976224443e-09	0.0487014570939055	1.32564526057426e-08	0.0269152352210679	0.0598793398705592	0.0415824516548028	0.822921498436922
S4595	3.19445581447594e-09	0.0566063659635237	1.06261443687163e-07	0.0275970230193891	0.0571796307102935	0.0432897945964001	0.815327076254494
S4601	1.62374778574588e-06	0.0512658229491655	1.07736720201704e-08	0.0289351182226254	0.0570786038709693	0.0446419444693858	0.818076875966396
S4602	6.1989311799215e-09	0.0531776420220263	1.74651541984666e-06	0.0294552081633631	0.0569723455160165	0.0453082155208944	0.815084836063349
S4603	1.94094090120276e-08	0.0518068515431424	7.00030442842986e-08	0.0293369167508434	0.0571119662197494	0.0463101469949301	0.815434029078882
S4606	1.37466292569486e-09	0.0516892634678192	8.85288314129938e-09	0.0300974340322173	0.0574037098227876	0.046059133950748	0.814750448498882
S4607	8.86780866182605e-08	0.0555860780223042	6.13140699676364e-09	0.0275609752811483	0.0572356309751318	0.0455431108464891	0.814074110065433
S4610	1.38712546389654e-07	0.0511716182034067	2.72983356447151e-08	0.0304609247147066	0.0569634687983263	0.0435000934706984	0.81790372880198
S4612	2.80383419076311e-08	0.0543617151444346	1.6083602607977e-07	0.0294675044955199	0.0554788348892615	0.0462073865451902	0.814484370051226
S4618	2.25751685957206e-09	0.0539730265115495	3.71644725881362e-09	0.0275534134746093	0.057897492223944	0.0426974501729826	0.817878611642951
S4619	1.4077112490723e-08	0.0505071948278309	2.16161490607518e-07	0.0277192461941968	0.0573403850137119	0.0441804656634387	0.820252478062219
S4621	6.40402593195708e-08	0.0529636964470483	8.97154966839917e-09	0.0296897813627846	0.0569135449110987	0.0451010373763504	0.815331866890909
S4629	8.78212886371744e-09	0.05219990468899	2.21035258392554e-08	0.0294784424224388	0.0562744226946696	0.0467182756851227	0.815328923623124
S4630	1.05318225398332e-08	0.0541638216383002	4.52918282072465e-08	0.0283068667218984	0.0569766360360082	0.0436815539062795	0.816871065873863
S4631	1.18896993274966e-08	0.0557480390638808	2.17054518435833e-06	0.028508993117755	0.0571104689823054	0.0434977233722636	0.815132593028912
S4635	6.91947028458326e-09	0.0540872688797054	3.13926420453986e-08	0.0280791468724652	0.0572585347412224	0.0461359652188537	0.814439045975641
S4638	4.90824174555971e-08	0.051113069129274	1.06453618052736e-08	0.0259161290955233	0.059159987168259	0.0451657595277564	0.818644995351408
S4651	3.7012486640875e-08	0.0543442893592695	6.2361643947861e-09	0.0293098288190659	0.0571101621899796	0.0450592889100572	0.814176387472977
S4652	8.20545221795302e-09	0.0528083053276489	1.79624856463803e-08	0.0281765228928489	0.0571132965325516	0.045560517686437	0.816341331392576
S4660	6.17652628577329e-09	0.0537601107501797	2.88120160583055e-08	0.0323490233459179	0.0562024775237717	0.0439333151378672	0.813755038253721
S4670	3.1672157927463e-08	0.0522189181224961	5.8154250826049e-09	0.0284931868391475	0.0574309109849509	0.0456934614129774	0.816163485152845
S4686	1.16991106896509e-07	0.0537879839959117	1.1208088031161e-08	0.0289395759745153	0.0565148867282097	0.0459715236704696	0.814785901431699
S4691	7.27296617772674e-10	0.0526911658533089	6.81725668681282e-08	0.0307252989481444	0.0566289159940031	0.0463498827648575	0.813604667539823
S4697	1.54832639234528e-07	0.0522760535265124	3.35663150142592e-09	0.0304924418762278	0.0565653563570693	0.045974022374149	0.814691967676771
S4703	4.49426094219614e-08	0.0538597757874251	5.24907392051418e-07	0.0262679812912182	0.0583064064760902	0.044715675133536	0.816849591461729
S4705	8.55668647421720e-09	0.050955202629821	1.68219490210449e-06	0.0283804547134024	0.0581795144621652	0.0426955019513651	0.819787635491658
S4706	7.92348197250628e-08	0.0534508391850684	6.60186813587237e-09	0.0270318900771951	0.0577560443354797	0.045376703319984	0.816384437245585
S4708	1.73983322295413e-07	0.057558005192557	2.96118973791301e-09	0.0296305005333249	0.0563569033263103	0.0460208226828454	0.81043359132045
S4714	2.15143072720222e-09	0.0495652651297622	8.14348400352332e-08	0.0284345026056286	0.0586590510936193	0.0423814306159481	0.820959666968771
S4715	2.82326748672617e-08	0.0549096516018922	1.51574012515028e-08	0.0299835345174132	0.056078577716278	0.046614978522506	0.812413214251834
S4717	6.48999126911991e-07	0.0498124789504018	2.78520083003658e-09	0.0273478181679465	0.0582612177037154	0.0443084233824932	0.820269410011115
S4718	6.95112681788398e-09	0.0533973256600541	3.03896517986379e-09	0.0307043330185095	0.056543835562651	0.0445973201033855	0.814757175665308
S4720	8.63213979118469e-09	0.0554440903859595	1.18711204661468e-07	0.0306658628507845	0.0556941355338631	0.0459136340774954	0.812282149808553
S4722	7.8425618159236e-08	0.0520935829956679	7.88154116941553e-09	0.0295206064010187	0.0563835376057212	0.0472685959909811	0.814733590699452
S4726	1.45044006104891e-08	0.0561321234873495	2.04965815780228e-06	0.0290539384269274	0.0561120141314002	0.044632792440169	0.814067067351596
S4733	6.08205235640579e-08	0.0548717879495412	5.1413540092002e-09	0.029509321378146	0.0561693788593543	0.0468581765083594	0.812591269342721
S4744	6.19265674614358e-08	0.0537428102835119	5.78524608778136e-08	0.0315932840305421	0.05600027220907	0.0469509831065255	0.811712530591322
S4748	8.24320124140385e-10	0.0529746777703783	3.12028398196838e-09	0.0302570410424261	0.0567188379738224	0.0459790362973476	0.814070402971421
S4766	7.36129423322227e-08	0.053775194179432	1.33545026599755e-07	0.0310782951350858	0.0551517728675859	0.0457651325605413	0.814229398099386
S4767	1.28289138677413e-08	0.0506901263394264	2.28502425988851e-08	0.0310206101514964	0.056060732471113	0.0462339771247249	0.815994518234083
S4775	1.78528517508674e-08	0.0522184362271829	4.58866185811726e-08	0.0276867329052746	0.0587399353711178	0.0434369831499326	0.817917848607022
S4783	4.1029635872649e-08	0.0511300625067172	8.90472792628413e-09	0.0298008199672656	0.0567091242520584	0.0457630141381735	0.816596929201422
S4790	5.92046739954637e-09	0.0511708529663198	8.12439311873716e-06	0.0298150623758886	0.0570360887022872	0.0473286024664838	0.814641263175435
S4793	1.47993504083233e-08	0.0537459365015901	2.15730624881554e-08	0.0300186745977676	0.0569287206065034	0.0440147898570281	0.815291842064698
S482	8.71533269133828e-09	0.051245261340668	1.12768610082498e-07	0.0286034385223697	0.0580147323941646	0.0430125060163165	0.819123940242538
S4820	6.47492835192145e-09	0.0499593415021389	2.09694117483182e-08	0.0274729744704457	0.0574136605004709	0.0454613543643632	0.819692641718241
S4827	6.54933252144844e-09	0.0502755046701149	1.24294607973184e-07	0.0320967628727903	0.0565502722064892	0.0488594473176587	0.812217882089006
S4831	6.00317961091291e-08	0.0519216660347603	5.52711192024075e-08	0.028870330945667	0.0570512981683107	0.0454169396093113	0.816739649939035
S4839	1.72863392130465e-08	0.0506486637176809	3.37949952085905e-09	0.0319632160809376	0.0555818375731788	0.0470266787806429	0.814779583181721
S4847	2.68854859957634e-09	0.0494805701097477	4.42982999508627e-07	0.0286136432414156	0.0574834621625666	0.0466008384592453	0.817821040355477
S4851	2.06267016532946e-07	0.0536844289585328	2.47447340854759e-09	0.0313813824144066	0.0562176033168533	0.0451798223171312	0.813536554251586
S4853	1.36441355393956e-06	0.0501611316832542	6.24609667877502e-09	0.0295674142877719	0.0575556516158454	0.0434658591088758	0.819248572644602
S4854	5.08454920865314e-08	0.0511006974197186	3.65727771538407e-09	0.0306685157035098	0.0570509353684254	0.0475461153442163	0.81363368166136
S4875	1.64460453259768e-08	0.0513111380093877	1.50584935275931e-08	0.0286986766979853	0.0571402442556359	0.0468207522517113	0.816029157280741
S4889	1.03592931823836e-07	0.0530503171841759	4.28094180498658e-09	0.0289051487498998	0.0568585554570633	0.0463683987280734	0.814817472006914
S4892	7.61220199188372e-09	0.0519451234590942	1.5983796362307e-08	0.0294325207645483	0.0572649374150959	0.0461092057576782	0.815248189007585
S4897	3.9034297101055e-06	0.0544663567403307	8.98035221218237e-09	0.0282702853293039	0.0570298093003604	0.0453605817615661	0.814869054458377
S4902	9.20166598841325e-08	0.0544337112976646	3.82056116548564e-09	0.0293427427832155	0.0567586162089497	0.0452906731278414	0.814174160745108
S4908	1.13976932175157e-07	0.0525868937277357	9.25447346701385e-09	0.0290154763441102	0.0570876640832313	0.0465360985259053	0.814773744087612
S4915	2.14906054306287e-07	0.0514373244316104	1.15205065392931e-09	0.027960667124013	0.0582401155125526	0.0418196885095391	0.82054198836418
S4917	1.10170377225864e-07	0.0536555153873548	3.5995436760915e-09	0.0286055809675964	0.0570131390182578	0.0456426750405773	0.815082975816293
S4918	6.63886481668265e-09	0.0546803004743572	1.32507782294131e-08	0.0307026138044302	0.0567808192010481	0.0444226737910267	0.813413572839495
S4923	8.58028604914344e-09	0.0544774406004509	1.62200484841545e-07	0.029037577661909	0.0570613305333771	0.0454037363408185	0.814019744082674
S4936	3.92581032622709e-07	0.0558144751557225	6.07169102105851e-09	0.0282643822886894	0.0575621611088189	0.0449073764883186	0.813451206305727
S4944	6.04596670718027e-09	0.0503652031561799	2.04682357268315e-06	0.0286325938153231	0.05837562143567	0.0435492539164023	0.819075274806885
S4946	1.55577475136667e-08	0.0551020711688993	1.270472735904e-08	0.0297466423760798	0.0570909654110097	0.044900180186736	0.8131601125948
S4948	1.78802609629556e-08	0.0553950561418246	2.84550666005451e-08	0.0272932308069721	0.0587790332273559	0.0451049235868781	0.813427709901642
S496	8.6733404871819e-08	0.0538940321285175	1.76732481807176e-10	0.030622147501757	0.0554550793441126	0.0475816970593987	0.812446957056077
S4960	4.72819538499582e-08	0.0519887778647215	6.63176911608974e-07	0.0291374676175806	0.0577883821087207	0.044763805368928	0.816320856581184
S4963	2.15062739646687e-08	0.0515382894492323	5.79832263817755e-09	0.0305201092020051	0.0569891832639712	0.0478430566917215	0.813109334088473
S497	5.4688596690659e-08	0.0525399972680292	2.88690396273835e-09	0.0293943362285558	0.0574805710560541	0.0446293242058166	0.815955713666044
S4976	7.39353579312314e-09	0.0548284630029252	2.1231035286965e-08	0.0287566892008187	0.0564794964316911	0.0459085427038773	0.814026780036117
S4980	3.51368366332554e-08	0.0517784135694876	4.00921059244184e-09	0.02971714469538	0.0573410805360193	0.0457815469942661	0.8153817750588
S4981	4.08123773128354e-07	0.0543804314910455	3.45898530038629e-09	0.0292859411922971	0.0569217169306142	0.0459444553669709	0.813467043436314
S4984	5.13847775508723e-07	0.0523341072222262	2.61361799100986e-09	0.031147098617592	0.0570895643428235	0.0447461032055302	0.814682610150435
S4995	7.39366152151419e-08	0.0530239310495074	1.51982812231723e-08	0.0310904536641375	0.0562606839659884	0.0459560192161004	0.81366882296937
S5	3.62276763871496e-08	0.0529826253967066	8.14268662200452e-07	0.0281499873467757	0.0578462923035128	0.0440303414402926	0.816989903016374
S5006	2.80126236434184e-08	0.0524508809520941	1.4868448280008e-08	0.0285714645674662	0.0571052243646765	0.0439447342649551	0.817927652969736
S5047	1.9870609943315e-08	0.052420963400844	3.5781308768999e-09	0.0282451178332853	0.0573043104628096	0.0439549848788129	0.818074599975507
S5048	7.17639503862862e-08	0.0508924018770728	1.0160009037046e-08	0.0302579359336827	0.0580375883314304	0.0435781628289273	0.817233829104927
S5049	6.6913602887753e-09	0.0544247781479679	3.41583982883754e-09	0.029278120468041	0.0570985137025758	0.0447207939243952	0.81447778364982
S5052	2.44733209502758e-08	0.0546197402340068	1.60519869443308e-08	0.0297209984532628	0.0566616868649179	0.044393544883203	0.814603989039302
S5055	1.41125294165423e-09	0.0513956810058308	4.86471142283259e-07	0.0288836733982654	0.0573395482925831	0.0456151597530865	0.816765449667839
S5063	1.61491242763078e-07	0.0488798465302388	1.21834369512705e-07	0.0308461658013526	0.0561189284725314	0.046799731712765	0.8173550441575
S5066	1.0119975796478e-08	0.0534398339326742	7.95682887085374e-06	0.030868673836214	0.0573755611712	0.0454111463891918	0.812896817721873
S5075	4.59492008658185e-07	0.0557222632333937	5.94319059697259e-09	0.0305853499523295	0.0567588782983895	0.0445331279143199	0.812399915166368
S5077	8.56068222304493e-09	0.0511318223197925	5.49298260074736e-08	0.0299478879686287	0.0571154001221787	0.0484736088888338	0.813331217210058
S5079	3.86717802520055e-08	0.0518991136549252	4.89949155457108e-11	0.0280087497440062	0.0582757001778766	0.0438789137123194	0.817937483990097
S5080	1.16354769524654e-07	0.0546726849217735	2.22784489850117e-09	0.029427986702073	0.0566451542014119	0.0463670557402558	0.812886999851871
S5082	3.1575403161917e-08	0.0552073095840382	2.51222345520982e-09	0.0306421867367924	0.0560555440896177	0.0466923884708651	0.81140253703106
S5084	8.5927624666271e-07	0.0531930851475423	1.40645118499347e-08	0.0295288132752742	0.0577504210185026	0.0457040526251508	0.813822754592772
S5085	9.24135290472917e-08	0.050367090839362	9.3061171268358e-09	0.026471517310682	0.0577721559436687	0.0448146540366738	0.820574480149967
S5091	1.15056063452372e-08	0.0525023447148706	4.06957684692017e-09	0.0286869610528231	0.0576680274555526	0.0458702425915522	0.815272408610018
S51	3.41281868896753e-09	0.0489917781010031	3.27780233828195e-08	0.0296411164205758	0.0572829005229174	0.0454586345474357	0.818625534217226
S5105	1.94660326860294e-08	0.0489230484662739	2.2094219917461e-10	0.0285076683185409	0.0578569474740981	0.0420767898932382	0.822635526160874
S5106	3.44523865862531e-06	0.0527714515243792	6.07047958083415e-09	0.0294116721385976	0.0568855361618823	0.0441241707216239	0.816803718144379
