Sample	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	Other
S10969	S10969	0.101691853572925	0	0	0	0.412075288206427	0.0509074447998931	0	0	0.435325413420755	0	2.22044604925031e-16
S10972	S10972	0.153472845551573	0	0	0	0.410677092860792	0.0414047951103729	0	0	0.394445266477262	0	0
S10973	S10973	0.085981490723991	0	0	0	0.596391121356296	0.015759569571853	0	0	0.30186781834786	0	0
S10978	S10978	0.0594072930053841	0	0	0	0.496499163864316	0.042243725089635	0	0	0.401849818040665	0	0
S10979	S10979	0.121483456846986	0	0	0	0.304818244501894	0.0305183648400803	0	0	0.543179933811039	0	2.22044604925031e-16
S10986	S10986	0.0714358553484389	0	0	0	0.395802727758951	0.0278596162145127	0	0	0.504901800678097	0	0
S10989	S10989	0.0968829308202379	0.00304664376064104	0.027599532164437	0	0.565772851033137	0.0602794526870017	0	0	0.246418589534545	0	2.22044604925031e-16
S10995	S10995	0.0661852232534079	0	0.0019811271704736	0	0.512595832468597	0.0533892738495771	0	0	0.365848543257944	0	0
S11005	S11005	0.101345843074583	0	0.00510317713677003	0	0.334917362545279	0.0636805148523138	0	0	0.494953102391054	0	0
S11008	S11008	0.0870747239615503	0	0	0	0.473718244484328	0.0200131849856833	0	0	0.419193846568438	0	0
S11010	S11010	0.108121643647094	0.00288114127441535	0.00757133147325696	0	0.406646835511965	0.0746082829753481	0	0	0.400170765117921	0	0
S11013	S11013	0.0877118745663604	0	0	0	0.469279185784961	0.0432155399759414	0	0	0.399793399672737	0	3.33066907387547e-16
S11016	S11016	0.0947535632682351	0	0.036938612547561	0	0.454376238773436	0.0560743179874361	0	0	0.357857267423331	0	5.55111512312578e-16
S11017	S11017	0.0970059622747635	0	0.0324502922438628	0	0.517911224277314	0.0495346555734533	0	0	0.303097865630606	0	4.44089209850063e-16
S11020	S11020	0.105080482459517	0.00201244783496804	0.0120099272510139	0	0.56225218127716	0.0557243764469025	0	0	0.262920584730438	0	0
S11027	S11027	0.0637513028144393	0	0.019979500202938	0	0.536081910317295	0.049479310909476	0	0	0.330707975755852	0	2.22044604925031e-16
S11035	S11035	0.0697197504178397	0	0.00107819213887875	0	0.517813343600886	0.0362273427008416	0	0	0.375161371141554	0	2.22044604925031e-16
S11041	S11041	0.0776710875758153	0	0	0	0.464278268841756	0.049714196751901	0	0	0.408336446830527	0	6.66133814775094e-16
S1106	S1106	0.0830442914840995	0	0	0	0.462831597403175	0.0344384616814527	0	0	0.419685649431273	0	1.11022302462516e-16
S11071	S11071	0.169170621396239	0	0.071337587678769	0	0.2692427350126	0.117469988423052	0	0	0.37277906748934	0	2.22044604925031e-16
S11076	S11076	0.0808812301535833	0	0	0	0.410494822160384	0.0467522766826217	0	0	0.461871671003411	0	0
S11078	S11078	0.0978853962157671	0	0.00967480993664899	0	0.558357615135101	0.0393819555265142	0	0	0.294700223185969	0	0
S11081	S11081	0.106074454889147	0	0.000117961033906682	0	0.353087532752438	0.0539287627644974	0	0	0.486791288560011	0	4.44089209850063e-16
S11086	S11086	0.0771778822412612	0	0	0	0.566147458980986	0.0413461496134633	0	0	0.31532850916429	0	0
S1109	S1109	0.084878641620472	0.00661669742912968	0.0381447951090455	0	0.566833044161904	0.0452054432995838	0	0	0.258321378379864	0	3.33066907387547e-16
S11096	S11096	0.0476260293328073	0	0	0	0.568720581692867	0.0133045676965513	0	0	0.370348821277773	0	6.66133814775094e-16
S11100	S11100	0.143742832522889	0	0	0	0.441756449609951	0.0453264654429214	0	0	0.369174252424237	0	4.44089209850063e-16
S11107	S11107	0.0836795306431747	0	0	0	0.560961430019178	0.0252479677724214	0	0	0.330111071565225	0	1.11022302462516e-16
S11109	S11109	0.0494723160700809	0	0	0	0.551247226855328	0.0116939279399642	0	0	0.387586529134627	0	0
S1111	S1111	0.0778890297787818	0	0	0	0.180361763937768	0.0542964360675226	0	0	0.687452770215928	0	0
S11119	S11119	0.0477613203870258	0	0	0	0.394501684558905	0.023216373051976	0	0	0.534520622002093	0	0
S11127	S11127	0.0522913612485535	0	0.0493971518461366	0	0.410354449975548	0.0677105661492369	0	0	0.420246470780525	0	5.55111512312578e-16
S11136	S11136	0.143506106776871	0	0	0	0.295934370218485	0.0415645304450545	0	0	0.518994992559589	0	6.66133814775094e-16
S11147	S11147	0.0377465654445984	0	0	0	0.586327556368134	0.0200694246563202	0	0	0.355856453530947	0	2.22044604925031e-16
S11150	S11150	0.03755620783548	0	0	0	0.568345145994049	0.00744355007294455	0	0	0.386655096097527	0	0
S11152	S11152	0.0918218309461685	0	0	0	0.407311523038189	0.0207056013653655	0	0	0.480161044650277	0	0
S1116	S1116	0.11709130775889	0	0	0	0.363009002839776	0.0542365671052242	0	0	0.465663122296109	0	0
S11163	S11163	0.0796561555830921	0	0	0	0.309407982233172	0.0296266890663823	0	0	0.581309173117353	0	2.22044604925031e-16
S11164	S11164	0.0469601672727039	0	0	0	0.633219505956898	0.025878093485047	0	0	0.293942233285351	0	2.22044604925031e-16
S11166	S11166	0.15585799846914	0	0	0	0.1740743096066	0.0383160753583982	0	0	0.631751616565861	0	2.22044604925031e-16
S11173	S11173	0.147256158259864	0	0	0	0.380421253658168	0.0119509283758472	0	0	0.46037165970612	0	0
S11174	S11174	0.107159184988727	0.00610539139839611	0.0110534614996375	0	0.410598828582995	0.080322873624301	0	0	0.384760259905943	0	2.22044604925031e-16
S11182	S11182	0.124908659829648	0	0	0	0.452531764555101	0.0322864677104298	0	0	0.390273107904821	0	1.11022302462516e-16
S11188	S11188	0.0786852486311912	0	0.0211562171483333	0	0.50629571634283	0.0356963897567737	0	0	0.358166428120872	0	3.33066907387547e-16
S11189	S11189	0.0824054833326712	0	0	0	0.484755404094717	0.0462493706232404	0	0	0.38658974194937	0	5.55111512312578e-16
S1119	S1119	0.171167190447453	0.00356903571863346	0.020219717670347	0	0.251312657141976	0.0822937408911207	0	0	0.47143765813047	0	3.33066907387547e-16
S11195	S11195	0.20746147257675	0.00996689673003046	0.0127774353018747	0	0.422862484668135	0.0420520362303048	0	0	0.304879674492905	0	6.66133814775094e-16
S11197	S11197	0.150239907326091	0.00466043531850013	0	0	0.452911487436624	0.0783132470195117	0	0	0.313874922899272	0	3.33066907387547e-16
S11198	S11198	0.0186347338198913	0	0	0	0.80006857343156	0.0124960489210204	0	0	0.168800643827528	0	0
S11211	S11211	0.112989789267864	0	0	0	0.39258611319054	0.0508596538813615	0	0	0.443564443660233	0	4.44089209850063e-16
S11214	S11214	0.0698088368570142	0	0	0	0.387548592946949	0.0550984054678106	0	0	0.487544164728226	0	2.22044604925031e-16
S11216	S11216	0.090996292217507	0	0.024834098914401	0	0.601881849129384	0.0445574666048271	0	0	0.23773029313388	0	4.44089209850063e-16
S11224	S11224	0.0971967018496207	0	0.0140690645176898	0	0.447676060352723	0.0435791062896571	0	0	0.397479066990309	0	4.44089209850063e-16
S11236	S11236	0.0872542577322145	0	0.00340289166171014	0	0.475566551532802	0.0356454171411417	0	0	0.398130881932131	0	5.55111512312578e-16
S11241	S11241	0.0877588834453268	0	0	0	0.446565655768459	0.0383985164040117	0	0	0.427276944382202	0	0
S11243	S11243	0.0770775695873665	0	0	0	0.389002033435644	0.0419684204206002	0	0	0.491951976556389	0	0
S11245	S11245	0.109195302266079	0	0	0	0.3883967011247	0.0299511031481973	0	0	0.472456893461024	0	0
S11249	S11249	0.137665802830034	0.00944104904082898	0.0113660515755407	0	0.50361658901845	0.0674291787101737	0	0.0077550548233442	0.262726274001628	0	3.33066907387547e-16
S11274	S11274	0.144308483592127	0.00330588599297918	0	0	0.284482741736996	0.0620625640000338	0	0	0.505840324677864	0	1.11022302462516e-16
S11280	S11280	0.126045750378803	0	0	0	0.272707489405374	0.0489842018885626	0	0	0.552262558327261	0	2.22044604925031e-16
S11281	S11281	0.0830565901213498	0	0	0	0.328439740377984	0.0461911894109509	0	0	0.542312480089715	0	7.7715611723761e-16
S11285	S11285	0.0758092659779669	0	0	0	0.279343529292757	0.0412454250277485	0	0	0.603601779701528	0	0
S11298	S11298	0.132348148644969	0.0012666286980479	0.00344572892644467	0	0.329752270953179	0.0486615808872314	0	0	0.484525641890128	0	4.44089209850063e-16
S11311	S11311	0.0499373289640763	0	0	0	0.428288211433733	0.0395495043351512	0	0	0.482224955267039	0	1.11022302462516e-16
S11312	S11312	0.0834130760074378	0	0	0	0.53357357516131	0.0308496145885584	0	0	0.352163734242693	0	4.44089209850063e-16
S11316	S11316	0.100488521867834	0	0	0	0.452628765212115	0.0446744857681829	0	0	0.402208227151869	0	2.22044604925031e-16
S1133	S1133	0.101354789480059	0	0	0	0.314111436530736	0.0274899436907914	0	0	0.557043830298413	0	0
S11330	S11330	0.0703181031525416	0	0	0	0.633845297570253	0.0793125101971117	0	0	0.216524089080093	0	4.44089209850063e-16
S11332	S11332	0.18100321825965	0	0	0	0.261090655838822	0.0796061848440406	0	0	0.478299941057488	0	4.44089209850063e-16
S11334	S11334	0.0782125987975043	0	0	0	0.411508906832759	0.0651983083721459	0	0	0.445080185997591	0	2.22044604925031e-16
S11335	S11335	0.0688650869485733	0	0	0	0.531655183371171	0.0104561490960554	0	0	0.3890235805842	0	0
S11345	S11345	0.143386689535183	0	0	0	0.258007796019816	0.0406388335718413	0	0	0.55796668087316	0	1.11022302462516e-16
S11349	S11349	0.0818970192688654	0	0.0539574015659453	0	0.489618482372741	0.0787618428032321	0	0	0.295765253989215	0	8.88178419700125e-16
S1135	S1135	0.0638353070648768	0.00109103407581695	0	0	0.414094494829368	0.0249887721171333	0	0	0.495990391912805	0	4.44089209850063e-16
S11352	S11352	0.0524313029046457	0	0	0	0.571062395828997	0.0236239917554342	0	0	0.352882309510923	0	5.55111512312578e-16
S11353	S11353	0.073374043591696	0	0	0	0.56598717529045	0.0342265430912253	0	0	0.326412238026628	0	0
S11368	S11368	0.0651516192366455	0	0.0163380637023429	0	0.429350520733944	0.0394742804563238	0	0	0.449685515870744	0	2.22044604925031e-16
S11369	S11369	0.114036566787152	0.00653918132450294	0	0	0.420570648245829	0.0578264111194009	0	0	0.401027192523115	0	3.33066907387547e-16
S11371	S11371	0.121278641272112	0.000838083301031211	0.000173353048669241	0	0.37761132626338	0.0971767894697837	0	0	0.402921806645023	0	0
S11377	S11377	0.0640184957151586	0.00189646105938713	0.0050630891879056	0	0.570476710039001	0.0263008469300949	0	0	0.332244397068452	0	5.55111512312578e-16
S11378	S11378	0.104369968325213	0	0.049654260491456	0	0.328568220891182	0.0663906067280108	0	0	0.451016943564138	0	3.33066907387547e-16
S11383	S11383	0.105868629750347	0	0.0211744651997877	0	0.411132307871529	0.071447831323546	0	0	0.39037676585479	0	1.11022302462516e-16
S11384	S11384	0.132890843360516	0	0.0716210811149081	0	0.292611572250328	0.0761011498928762	0	0	0.426775353381371	0	1.11022302462516e-16
S11392	S11392	0.088515186941113	0	0	0	0.381629007889239	0.0550367497014317	0	0	0.474819055468216	0	1.11022302462516e-16
S1140	S1140	0.106793506455447	0	0	0	0.447822904077436	0.0459616896586446	0	0	0.399421899808473	0	0
S11410	S11410	0.0853831506564718	0.00660489807259899	0	0	0.508674844411072	0.0360461226875188	0	0	0.363290984172338	0	2.22044604925031e-16
S11411	S11411	0.128140377133495	0.00315277085790537	0	0	0.402562907050794	0.0694594664249846	0	0	0.396684478532822	0	0
S11414	S11414	0.101475061069902	0	0	0	0.401634377879268	0.0538963834154912	0	0	0.442994177635339	0	0
S11419	S11419	0.0925752028047937	0	0	0	0.487985570567836	0.0246474074496615	0	0	0.394791819177708	0	0
S11424	S11424	0.100068940150366	0.00724141355884153	0.0251655599026587	0	0.362570804827212	0.0540386114913481	0	0	0.450914670069573	0	1.11022302462516e-16
S11425	S11425	0.114554727210387	0	0	0	0.329614665482679	0.0311765666198555	0	0	0.524654040687078	0	0
S11433	S11433	0.118278328196804	0.0119385152036907	0	0	0.438434545889846	0.0385340181355703	0	0	0.392814592574088	0	6.66133814775094e-16
S11434	S11434	0.10638171607047	0	0.010100768624761	0	0.403404554772911	0.0400019322450525	0	0	0.440111028286805	0	5.55111512312578e-16
S11436	S11436	0.0932486761981384	0.00099551621353503	0.000710974806291287	0	0.480322787546873	0.0382645126165179	0	0	0.386457532618644	0	5.55111512312578e-16
S11437	S11437	0.0960303932559727	0	0	0	0.408396729819731	0.0361718309140037	0	0	0.459401046010293	0	0
S11440	S11440	0.0328163417550928	0	0	0	0.632863927589971	0.000141718037394376	0	0	0.334178012617542	0	0
S11449	S11449	0.111854691639689	0	0	0	0.524785023466213	0.0713456642483165	0	0	0.292014620645781	0	4.44089209850063e-16
S11459	S11459	0.181106134250121	0	0	0	0.3786931667278	0.0520466254553089	0	0	0.38815407356677	0	2.22044604925031e-16
S11477	S11477	0.0731076645796404	0	0.000908950592614635	0	0.490163357120327	0.0456893123904735	0	0	0.390130715316944	0	2.22044604925031e-16
S11480	S11480	0.0656500091817882	0	0	0	0.579909562294262	0.0295265697349961	0	0	0.324913858788954	0	0
S11486	S11486	0.0936414446113685	0.00780942408998102	0.00829336866250528	0	0.559664534045269	0.0425300366812605	0	0	0.288061191909616	0	4.44089209850063e-16
S11501	S11501	0.0594846216107415	0	0	0	0.414725689829241	0.037512620384398	0	0	0.488277068175619	0	2.22044604925031e-16
S11504	S11504	0.13089666373431	0	0	0	0.153896291808824	0.0484267201387954	0	0	0.666780324318071	0	0
S11507	S11507	0.110842596836379	0	0	0	0.254599111600725	0.0508501363244697	0	0	0.583708155238427	0	0
S11518	S11518	0.114776596320448	0.00468693222735726	0.0180302655747127	0	0.15198859946332	0.0658202360468533	0	0	0.644697370367308	0	2.22044604925031e-16
S11525	S11525	0.150942097219737	0	0	0	0.245936525620978	0.069868835230069	0	0	0.533252541929216	0	2.22044604925031e-16
S11531	S11531	0.0883351359618055	0	0	0	0.443444340891499	0.0506898178802193	0	0	0.417530705266476	0	0
S11532	S11532	0.163422497838483	0	0	0	0.289057930716504	0.0553613921940331	0	0	0.49215817925098	0	0
S1154	S1154	0.0913362911098451	0	0.0207754752192126	0	0.4089118293812	0.0565475508794059	0	0	0.422428853410336	0	0
S11542	S11542	0.0784619536684876	0	0	0	0.477140849276859	0.0386603086467487	0	0	0.405736888407904	0	0
S11543	S11543	0.0770463555968145	0	0	0	0.461793433743595	0.0267310718051646	0	0	0.434429138854426	0	2.22044604925031e-16
S11546	S11546	0.0700585247640271	0	0	0	0.567158992828133	0.0111416286482125	0	0	0.351640853759627	0	6.66133814775094e-16
S1155	S1155	0.0669880282975309	0	0	0	0.561225889263503	0.0308676979530974	0	0	0.340918384485868	0	1.11022302462516e-16
S1156	S1156	0.127237588242071	0.00373847917254963	0.0411340128420753	0	0.310290737557366	0.135445386705289	0.00789547589850971	0.00853908370789402	0.365719235874245	0	2.22044604925031e-16
S11568	S11568	0.0588043136918266	0	0	0	0.52603686972061	0.0271862276768504	0	0	0.387972588910713	0	0
S11576	S11576	0.125118777914641	0.0040023801417327	0.00447130740914873	0	0.403134095533898	0.0658933321129358	0	0	0.397380106887643	0	3.33066907387547e-16
S11584	S11584	0.0410943394519426	0	0	0	0.533849289974005	0.0187433122445757	0	0	0.406313058329476	0	1.11022302462516e-16
S11586	S11586	0.0895302641651832	0	0	0	0.551727812773387	0.025390897637264	0	0	0.333351025424166	0	1.11022302462516e-16
S11590	S11590	0.0588286973959805	0	0	0	0.48046321129748	0.0348941524871844	0	0	0.425813938819354	0	5.55111512312578e-16
S11592	S11592	0.124861348048108	0	0	0	0.218807631443035	0.0602211949877313	0	0	0.596109825521125	0	2.22044604925031e-16
S11593	S11593	0.135135736263275	0	0	0	0.488130442624782	0.0316748152501957	0	0	0.345059005861746	0	5.55111512312578e-16
S11599	S11599	0.0954139365347705	0	0	0	0.324103078155978	0.0229920465403002	0	0	0.557490938768951	0	2.22044604925031e-16
S1160	S1160	0.106442611479319	0	0	0	0.3270910098082	0.0575306803846922	0	0	0.508935698327788	0	2.22044604925031e-16
S11610	S11610	0.0764056395246236	0	0	0	0.581470840138394	0.0546844283497276	0	0	0.287439091987255	0	0
S11615	S11615	0.105137742104961	0	0.0127072910569181	0	0.484338667508681	0.0594447240384066	0	0	0.338371575291033	0	5.55111512312578e-16
S11629	S11629	0.0503054133980264	0	0.0495711583048956	0	0.586398725207089	0.0576983054293321	0	0	0.256026397660656	0	1.11022302462516e-16
S11631	S11631	0.153465408471834	0.000502609243743553	0.0326252883358616	0	0.44175537439653	0.049567393091127	0	0	0.322083926460904	0	1.11022302462516e-16
S1164	S1164	0.0540062757400151	0	0	0	0.458693383364863	0.0335557585522845	0	0	0.453744582342837	0	0
S11642	S11642	0.0486662281757045	0	0	0	0.407776892687248	0.0496322333662708	0	0	0.493924645770776	0	0
S11656	S11656	0.0479553110076426	0	0	0	0.0250277119550622	0.0181924788435448	0	0	0.90882449819375	0	0
S11663	S11663	0.116927713085178	0	0	0	0.417631062462162	0.0459555506335743	0	0	0.419485673819086	0	0
S11667	S11667	0.107703567762694	0	0	0	0.503707485189011	0.0306801866649341	0	0	0.35790876038336	0	3.33066907387547e-16
S11668	S11668	0.0945104592301878	0	0	0	0.409125848209584	0.0212528144245585	0	0	0.47511087813567	0	0
S1167	S1167	0.103456223250265	0	0	0	0.364524739870046	0.0716906052331832	0	0	0.460328431646506	0	0
S11673	S11673	0.112667833025229	0	0	0	0.284691582896442	0.0489370259022038	0	0	0.553703558176125	0	0
S11682	S11682	0.0713714253171845	0	0	0	0.526347893320083	0.0181240208639166	0	0	0.384156660498816	0	0
S11693	S11693	0.126456675708218	0	0	0	0.296981335331048	0.0349513278392409	0	0	0.541610661121494	0	2.22044604925031e-16
S11696	S11696	0.0710819712993733	0	0	0	0.498396188048026	0.0377992858744844	0	0	0.392722554778115	0	7.7715611723761e-16
S11699	S11699	0.10825414441066	0	0	0	0.466066241250358	0.0508297048169675	0	0	0.374849909522015	0	0
S117	S117	0.122969934624947	0.00317259984412606	0	0	0.291163910142994	0.0811976589743073	0	0	0.501495896413626	0	0
S1170	S1170	0.107289056076384	0	0	0	0.29524156386387	0.0422775009108311	0	0	0.555191879148915	0	2.22044604925031e-16
S11709	S11709	0.0698979993888077	0.00847749654952518	0.000460206699044865	0	0.589164401216532	0.0676564847038551	0	0	0.264343411442235	0	3.33066907387547e-16
S11713	S11713	0.203283005890132	0.00933128127091162	0.00171694163112055	0	0.102676459834172	0.109507574465787	0	0	0.573484736907877	0	0
S11717	S11717	0.0953047912995991	0	0	0	0.390505025368317	0.0593059903442494	0	0	0.454884192987834	0	3.33066907387547e-16
S1173	S1173	0.0494159102482263	0	0	0	0.430803084046023	0.0308518276635465	0	0	0.488929178042204	0	0
S11731	S11731	0.0263708395090465	0.0101863696693971	0	0	0.705504922730802	0.0191758187661844	0	0	0.23876204932457	0	2.22044604925031e-16
S11732	S11732	0.0591162141323717	0	0	0	0.513572491275679	0.0302964864227525	0	0	0.397014808169197	0	0
S11733	S11733	0.143591445868708	0.00643030472735201	0.0105081981792596	0	0.367988178887565	0.0724521951190263	0	0.00995502780979293	0.389074649408295	0	4.44089209850063e-16
S11734	S11734	0.0523882990452229	0	0	0	0.419049446646137	0.0444799485857877	0	0	0.484082305722852	0	0
S11735	S11735	0.106436773113864	0	0	0	0.571499522912523	0.0423180858016826	0	0	0.27974561817193	0	1.11022302462516e-16
S11737	S11737	0.125511548938194	0	0	0	0.30773980187153	0.0501477452189971	0	0	0.516600903971279	0	1.11022302462516e-16
S11745	S11745	0.0567742014933134	0	0	0	0.35858132287538	0	0	0	0.584644475631306	0	3.33066907387547e-16
S11760	S11760	0.103884703242987	0	0	0	0.472499140285053	0.0329186418925314	0	0	0.390697514579429	0	1.11022302462516e-16
S11761	S11761	0.479444651413437	0	0	0	0	0.020228479707288	0	0	0.500326868879275	0	0
S11769	S11769	0.0489711801076948	0	0	0	0.703793943964162	0.0174717147144843	0	0	0.229763161213659	0	0
