Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
S11934	0.0789	0.1626	0.1006	0.2762	0.2295	0.1523
S11939	0.0574	0.246	0.0436	0.3954	0.1919	0.0657
S11944	0.0904	0.1539	0.0606	0.358	0.2022	0.135
S11945	0.0655	0.1547	0.1324	0.3192	0.2114	0.1168
S11957	0.0565	0.1954	0.0551	0.3895	0.3036	0
S11958	0.085	0.168	0.0665	0.3657	0.1941	0.1208
S1196	0.0706	0.1966	0.0794	0.4056	0.1598	0.0879
S11960	0.0748	0.1938	0.1314	0.3121	0.2167	0.0712
S11965	0.0642	0.2241	0.0881	0.2672	0.2568	0.0996
S11967	0.0424	0.1623	0.0696	0.418	0.2246	0.0832
S1197	0.1024	0.2399	0.0864	0.2866	0.1979	0.0867
S11973	0.0864	0.0917	0.0452	0.3024	0.3981	0.0761
S11974	0.0449	0.4255	0.0621	0.2744	0.1395	0.0537
S11980	0.047	0.2556	0.0629	0.4087	0.1588	0.067
S11985	0.045	0.2336	0.0919	0.353	0.1678	0.1087
S11987	0.0558	0.1798	0.0654	0.4341	0.1652	0.0998
S11993	0.054	0.205	0.0601	0.3844	0.2005	0.096
S12001	0.063	0.2955	0.0995	0.3109	0.1676	0.0634
S12004	0.0947	0.2079	0.1042	0.3072	0.2046	0.0814
S12006	0.0969	0.1087	0.0648	0.3045	0.3375	0.0876
S12010	0.0882	0.2017	0.1668	0.2282	0.2295	0.0856
S12011	0.0732	0.2501	0.0956	0.3229	0.179	0.0792
S12012	0.0801	0.2256	0.1109	0.2992	0.2192	0.065
S12022	0.0832	0.2016	0.0765	0.2818	0.2382	0.1187
S12043	0.0521	0.2764	0.0457	0.3445	0.2328	0.0485
S12052	0.0642	0.2155	0.0805	0.2913	0.2442	0.1044
S12056	0.0767	0.1839	0.0821	0.3796	0.2028	0.075
S12057	0.0558	0.2665	0.057	0.3723	0.1841	0.0642
S12058	0.0871	0.2076	0.1015	0.3406	0.1542	0.109
S12061	0.0503	0.1871	0.0594	0.3302	0.278	0.095
S12064	0.0747	0.245	0.0759	0.2358	0.2965	0.0722
S12073	0.0758	0.1835	0.0886	0.38	0.1901	0.082
S12076	0.0946	0.2266	0.101	0.2872	0.1843	0.1063
S12079	0.0747	0.1589	0.0961	0.3764	0.1984	0.0956
S12089	0.0925	0.2682	0.0706	0.3117	0.1596	0.0974
S12098	0.0594	0.2398	0.0794	0.3345	0.2127	0.0743
S1210	0.0815	0.2009	0.0667	0.4078	0.1449	0.0982
S12101	0.0921	0.1832	0.1103	0.2766	0.2094	0.1284
S12105	0.0341	0.2281	0.0398	0.2516	0.3304	0.1159
S12106	0.0892	0.2272	0.0888	0.2405	0.2203	0.1339
S1212	0.0443	0.1876	0.0696	0.3523	0.2335	0.1126
S12120	0.056	0.2598	0.0552	0.395	0.1523	0.0817
S12129	0.0809	0.1756	0.0612	0.3594	0.2284	0.0945
S12137	0.0605	0.2131	0.0539	0.4404	0.1595	0.0726
S12140	0.0915	0.2288	0.0871	0.2518	0.1991	0.1417
S12159	0.0718	0.1624	0.1001	0.3066	0.2783	0.0808
S12170	0.0477	0.2369	0.0892	0.4294	0.1337	0.063
S12178	0.0474	0.2284	0.0918	0.2757	0.266	0.0907
S12179	0.0624	0.1767	0.048	0.3392	0.2601	0.1135
S1218	0.0842	0.1833	0.0709	0.2856	0.2476	0.1284
S12182	0.0615	0.2097	0.0906	0.2705	0.2608	0.1069
S12196	0.0783	0.2253	0.0733	0.3287	0.211	0.0833
S12198	0.0788	0.1889	0.0826	0.3676	0.1757	0.1063
S1220	0.0859	0.3087	0.0612	0.2814	0.1814	0.0815
S12200	0.0585	0.2602	0.0807	0.3454	0.1969	0.0583
S12202	0.0586	0.2614	0.1186	0.316	0.1858	0.0596
S12206	0.0581	0.2483	0.1034	0.3319	0.1835	0.0748
S12208	0.065	0.2928	0.0896	0.2221	0.157	0.1735
S12215	0.0747	0.2537	0.1184	0.2381	0.2196	0.0955
S12221	0.0692	0.1308	0.0905	0.2933	0.3374	0.0788
S12228	0.1002	0.1689	0.0806	0.3183	0.2618	0.0702
S12231	0.0461	0.2146	0.0806	0.4075	0.1631	0.0881
S12240	0.0678	0.1789	0.0934	0.1961	0.3186	0.1451
S12241	0.092	0.3105	0.0983	0.2507	0.17	0.0785
S12244	0.0933	0.2903	0.0905	0.282	0.1813	0.0625
S12245	0.0503	0.2354	0.082	0.3329	0.2042	0.0952
S12249	0.0832	0.2036	0.1236	0.2745	0.1962	0.1189
S12251	0.0593	0.3654	0.0698	0.273	0.1739	0.0585
S12261	0.0907	0.2403	0.093	0.2684	0.2096	0.098
S12264	0.051	0.2789	0.0869	0.2798	0.1867	0.1168
S12265	0.0498	0.2674	0.1244	0.3442	0.1704	0.0438
S12271	0.0568	0.2793	0.0577	0.3676	0.1777	0.0609
S12276	0.0766	0.1603	0.0879	0.234	0.255	0.1862
S12278	0.046	0.4047	0.0633	0.2612	0.1605	0.0644
S12279	0.0727	0.2296	0.0545	0.344	0.1959	0.1033
S12282	0.0632	0.2365	0.0921	0.3756	0.158	0.0746
S12285	0.0795	0.1987	0.0712	0.3268	0.2348	0.0891
S12291	0.0697	0.1999	0.0598	0.3639	0.2224	0.0842
S12294	0.0581	0.2544	0.0843	0.3557	0.1777	0.0698
S12308	0.0549	0.246	0.1048	0.3352	0.1651	0.094
S12335	0.0525	0.34	0.0817	0.2519	0.2124	0.0615
S12344	0.042	0.2276	0.0622	0.2687	0.3165	0.0831
S12347	0.0682	0.3038	0.0808	0.3135	0.1624	0.0713
S12348	0.0952	0.1675	0.0862	0.3021	0.2189	0.1303
S12354	0.1255	0.121	0.058	0.2406	0.3225	0.1323
S1236	0.0612	0.1604	0.0935	0.4096	0.1999	0.0755
S12365	0.055	0.2606	0.0979	0.2633	0.2388	0.0844
S12366	0.0768	0.1904	0.0587	0.4452	0.1582	0.0707
S12374	0.0661	0.2087	0.0494	0.415	0.1831	0.0776
S12385	0.0639	0.209	0.0569	0.3673	0.2052	0.0977
S1239	0.061	0.3638	0.0619	0.3336	0.1313	0.0485
S12391	0.0738	0.1951	0.0731	0.3816	0.1844	0.0921
S12394	0.0659	0.1476	0.0566	0.4329	0.1885	0.1084
S12406	0.0802	0.2143	0.0661	0.3984	0.1566	0.0844
S1241	0.0706	0.189	0.0874	0.3916	0.1817	0.0796
S12410	0.0873	0.207	0.128	0.2502	0.1984	0.1291
S12417	0.067	0.1857	0.0683	0.4467	0.1541	0.0782
S12419	0.067	0.1948	0.1013	0.4351	0.1078	0.0939
S12428	0.0587	0.2302	0.1164	0.3374	0.1968	0.0605
S12431	0.0535	0.219	0.0444	0.3865	0.2412	0.0554
S12432	0.0628	0.2162	0.0868	0.2716	0.2241	0.1385
S12436	0.0674	0.2079	0.0936	0.3507	0.2193	0.0612
S12437	0.0599	0.2719	0.0573	0.3747	0.1427	0.0934
S12439	0.0598	0.2232	0.0834	0.3439	0.1982	0.0914
S12440	0.0685	0.2115	0.0778	0.3357	0.2228	0.0836
S12441	0.0539	0.3703	0.0782	0.3004	0.1116	0.0857
S12447	0.0622	0.176	0.0708	0.3972	0.2066	0.0872
S12450	0.0288	0.2	0.1067	0.4337	0.1529	0.0779
S12452	0.0569	0.2818	0.0652	0.2219	0.3292	0.0451
S1246	0.0697	0.3146	0.0918	0.2845	0.1478	0.0916
S12463	0.0666	0.2624	0.0855	0.3236	0.1739	0.088
S12464	0.0903	0.1484	0.0724	0.2005	0.3634	0.125
S12488	0.1329	0.1963	0.0808	0.1578	0.2984	0.1336
S12489	0.0821	0.204	0.0864	0.3705	0.1916	0.0654
S12496	0.0771	0.2369	0.0915	0.2388	0.2666	0.089
S12500	0.0656	0.2905	0.0759	0.344	0.1946	0.0293
S12501	0.0566	0.2335	0.0925	0.2647	0.2126	0.14
S1251	0.0862	0.2288	0.0904	0.3309	0.1843	0.0795
S12516	0.0827	0.2261	0.0809	0.2344	0.295	0.0809
S1252	0.0835	0.2132	0.1004	0.3491	0.1875	0.0663
S12524	0.0508	0.2397	0.0708	0.3973	0.1905	0.0509
S12527	0.0549	0.2531	0.1016	0.316	0.1776	0.0968
S12535	0.0565	0.1853	0.0715	0.4484	0.1577	0.0806
S12540	0.0523	0.247	0.0625	0.3819	0.2152	0.0411
S12548	0.0646	0.3038	0.0968	0.2925	0.1815	0.0608
S12556	0.0541	0.2636	0.0531	0.374	0.1769	0.0784
S12563	0.0687	0.2516	0.0743	0.3796	0.1664	0.0594
S12568	0.5751	0.1144	0.0317	0.1234	0.0825	0.073
S12569	0.0616	0.2509	0.0706	0.2588	0.2615	0.0966
S12570	0.0648	0.2566	0.0854	0.3481	0.1574	0.0877
S12577	0.0706	0.1761	0.0926	0.4463	0.1796	0.0348
S12582	0.0488	0.3948	0.0496	0.2901	0.1445	0.0722
S12583	0.0533	0.2382	0.1076	0.3518	0.1619	0.0871
S12585	0.082	0.1691	0.0552	0.33	0.2674	0.0962
S12590	0.13	0.1959	0.1011	0.2759	0.2213	0.0758
S12596	0.0741	0.2407	0.1041	0.3132	0.186	0.0819
S12597	0.0589	0.2728	0.068	0.3553	0.1628	0.0822
S12604	0.0818	0.1828	0.0424	0.31	0.2876	0.0956
S12605	0.0531	0.2245	0.095	0.3222	0.1997	0.1056
S12608	0.0539	0.3212	0.1063	0.2596	0.1849	0.0741
S12617	0.0486	0.2039	0.1425	0.2965	0.205	0.1036
S12618	0.0646	0.2442	0.0872	0.2574	0.262	0.0847
S12624	0.0573	0.2102	0.0707	0.3571	0.2112	0.0936
S12628	0.1046	0.2222	0.1208	0.2904	0.1536	0.1084
S12637	0.064	0.2144	0.1176	0.3309	0.1733	0.0999
S12655	0.0604	0.253	0.0565	0.2678	0.2301	0.1322
S12658	0.0628	0.219	0.0691	0.4133	0.1397	0.0961
S1266	0.0806	0.1473	0.0747	0.297	0.2448	0.1556
S12665	0.0563	0.1919	0.086	0.2531	0.3095	0.1033
S12666	0.0822	0.2195	0.0994	0.3608	0.1797	0.0584
S12667	0.0721	0.2264	0.1155	0.2756	0.2136	0.0968
S12675	0.0699	0.1218	0.0456	0.2587	0.3318	0.1722
S12682	0.0611	0.3121	0.07	0.2841	0.2227	0.0502
S12691	0.0632	0.2549	0.0768	0.3428	0.2056	0.0567
S12704	0.0662	0.2093	0.0879	0.3448	0.2025	0.0893
S12706	0.1045	0.1698	0.1102	0.299	0.2427	0.0738
S12707	0.0514	0.3296	0.0883	0.2635	0.2021	0.065
S12721	0.0766	0.1531	0.1923	0.3002	0.1886	0.0892
S12722	0.0632	0.2052	0.0849	0.3387	0.1843	0.1237
S12731	0.0747	0.2316	0.0912	0.3456	0.1585	0.0984
S12734	0.1248	0.2454	0.0722	0.1941	0.2166	0.1468
S12735	0.0601	0.268	0.0858	0.3098	0.2159	0.0604
S12736	0.0953	0.2115	0.0611	0.413	0.1745	0.0447
S12742	0.0474	0.2084	0.0916	0.4448	0.1377	0.07
S12754	0.0858	0.1887	0.0895	0.3361	0.1911	0.1089
S12760	0.072	0.1762	0.0906	0.3268	0.2117	0.1227
S12773	0.0882	0.2301	0.1253	0.3078	0.1595	0.0891
S12775	0.0657	0.1964	0.0585	0.3567	0.2544	0.0683
S12776	0.0433	0.1851	0.0418	0.6088	0.0999	0.0212
S12779	0.0506	0.2964	0.0725	0.2583	0.2394	0.0828
S12781	0.0886	0.2119	0.1199	0.3107	0.1909	0.078
S12785	0.0478	0.2324	0.0551	0.3031	0.2819	0.0797
S12790	0.0614	0.2465	0.0882	0.2198	0.2421	0.142
S12794	0.0788	0.1661	0.0809	0.3449	0.2276	0.1016
S12796	0.0685	0.1885	0.0624	0.3792	0.189	0.1124
S12798	0.0828	0.1785	0.0805	0.1573	0.3719	0.1291
S128	0.0908	0.1604	0.1175	0.1001	0.2924	0.2389
S1280	0.0556	0.1883	0.1009	0.3496	0.2323	0.0733
S12800	0.0658	0.187	0.0568	0.4581	0.1131	0.1192
S12809	0.1147	0.2042	0.0853	0.3014	0.1874	0.107
S12813	0.0829	0.1934	0.0828	0.3715	0.1954	0.0741
S12814	0.081	0.1639	0.059	0.4767	0.1471	0.0723
S12817	0.0797	0.1521	0.1093	0.2515	0.2373	0.1702
S12819	0.1126	0.1895	0.097	0.1839	0.3561	0.0609
S1282	0.0634	0.287	0.1084	0.2954	0.1689	0.0769
S12821	0.0436	0.2714	0.0963	0.263	0.2498	0.0758
S12823	0.0628	0.1525	0.0899	0.4513	0.1486	0.0949
S12826	0.0575	0.1557	0.0814	0.4056	0.1736	0.1261
S12827	0.0823	0.2087	0.0922	0.3079	0.1945	0.1144
S1283	0.053	0.2322	0.1043	0.3236	0.2217	0.0651
S12830	0.0517	0.2125	0.1002	0.4605	0.1085	0.0666
S12836	0.0537	0.2966	0.0622	0.2952	0.1838	0.1084
S12839	0.0643	0.2683	0.0756	0.2558	0.2075	0.1285
S12845	0.0586	0.2093	0.0725	0.3881	0.2126	0.0589
S12848	0.0735	0.217	0.0916	0.2485	0.2575	0.1118
S12849	0.0897	0.248	0.0744	0.2358	0.277	0.0749
S12854	0.0763	0.211	0.0537	0.434	0.1378	0.0872
S12857	0.0811	0.1807	0.0497	0.2227	0.3734	0.0925
S12863	0.0587	0.23	0.0788	0.3485	0.2168	0.0672
S12865	0.0704	0.2232	0.0875	0.2439	0.2095	0.1655
S12866	0.1038	0.2313	0.0972	0.2529	0.2144	0.1005
S12868	0.1012	0.1608	0.1154	0.3121	0.2002	0.1102
S12869	0.0902	0.1998	0.1104	0.3149	0.2146	0.0701
S12872	0.0514	0.2399	0.0442	0.4333	0.1618	0.0694
S12875	0.0679	0.2567	0.1053	0.2394	0.2215	0.1092
S12884	0.0941	0.1874	0.0688	0.3443	0.2331	0.0724
S12886	0.1123	0.2652	0.0647	0.2194	0.2094	0.129
S12888	0.084	0.2322	0.0731	0.3453	0.1691	0.0964
S12893	0.0666	0.2182	0.0753	0.3502	0.2087	0.0811
S12897	0.0664	0.1745	0.0705	0.3718	0.1915	0.1253
S1290	0.0771	0.3225	0.0819	0.2487	0.16	0.1097
S12901	0.0568	0.2283	0.103	0.3771	0.1632	0.0717
S12906	0.0727	0.1704	0.0867	0.3618	0.2035	0.1048
S1291	0.0709	0.2256	0.1179	0.3565	0.1471	0.0819
S12912	0.0825	0.2175	0.1135	0.2939	0.1537	0.1388
S12922	0.0997	0.1215	0.0525	0.07	0.5011	0.1551
S12924	0.0828	0.1736	0.0823	0.3759	0.1856	0.0998
S12925	0.0617	0.2313	0.0971	0.3688	0.1693	0.0718
S12944	0.0642	0.1659	0.1288	0.3432	0.2176	0.0803
S12950	0.079	0.1712	0.0644	0.2699	0.3332	0.0822
S12952	0.0683	0.2442	0.0902	0.3173	0.2014	0.0785
S12953	0.1065	0.1617	0.1103	0.3046	0.2034	0.1136
S1296	0.0499	0.2081	0.0703	0.4304	0.1552	0.086
S12964	0.0719	0.342	0.0649	0.2409	0.1592	0.1211
S12968	0.045	0.2276	0.0626	0.3538	0.2828	0.0282
S12969	0.0604	0.2266	0.1346	0.2902	0.2192	0.0691
S12978	0.0548	0.2663	0.048	0.2359	0.3328	0.0622
S12979	0.0622	0.2439	0.0945	0.3966	0.1291	0.0738
S12982	0.0922	0.1735	0.1194	0.3061	0.2003	0.1086
S12984	0.0511	0.1956	0.0742	0.4301	0.1226	0.1265
S12989	0.0643	0.2135	0.0558	0.3332	0.229	0.1042
S12996	0.0695	0.1574	0.0645	0.425	0.1713	0.1123
S13010	0.0263	0.3067	0.0546	0.3702	0.184	0.0582
S13018	0.1048	0.2289	0.096	0.3103	0.1585	0.1015
S13022	0.0642	0.3071	0.0751	0.3127	0.1884	0.0526
S13025	0.0992	0.2144	0.0749	0.3041	0.2007	0.1066
S13026	0.0858	0.2228	0.0812	0.271	0.2486	0.0906
S13029	0.0623	0.254	0.0916	0.2896	0.2213	0.0811
S13035	0.0635	0.1906	0.0405	0.2571	0.422	0.0263
S13039	0.1508	0.1843	0.0691	0.2838	0.2197	0.0923
S13042	0.0726	0.1703	0.0722	0.411	0.177	0.097
S13051	0.0638	0.1582	0.0619	0.362	0.2442	0.1099
S13053	0.0647	0.1727	0.069	0.3617	0.2417	0.0902
S13057	0.0687	0.2091	0.092	0.3463	0.1875	0.0964
S1306	0.0823	0.2198	0.0629	0.3115	0.2081	0.1153
S13060	0.0758	0.2402	0.0837	0.3441	0.2203	0.0358
S13062	0.0968	0.2314	0.0884	0.247	0.2692	0.0672
S13070	0.0817	0.1745	0.0858	0.2914	0.2438	0.1229
S13073	0.0935	0.2271	0.0687	0.2997	0.2282	0.0828
S1308	0.0675	0.2424	0.1386	0.3604	0.1245	0.0667
S13082	0.0388	0.4081	0.045	0.2427	0.2302	0.0352
S13084	0.0403	0.221	0.114	0.3513	0.144	0.1295
S13094	0.0728	0.1889	0.0953	0.3477	0.1524	0.1429
S13109	0.0711	0.1954	0.0784	0.2875	0.3397	0.0279
S13114	0.067	0.2024	0.0819	0.3794	0.1897	0.0795
S13131	0.088	0.184	0.0773	0.3494	0.1696	0.1316
S13132	0.0933	0.1891	0.1067	0.2863	0.2169	0.1078
S13134	0.0611	0.2374	0.0692	0.279	0.2792	0.0742
S13154	0.0447	0.2968	0.0389	0.3377	0.2052	0.0766
S13161	0.0577	0.2369	0.0668	0.4275	0.1406	0.0706
S13169	0.069	0.2418	0.0415	0.3796	0.1968	0.0714
S1317	0.0942	0.1984	0.0982	0.2996	0.2053	0.1043
S13170	0.0434	0.2751	0.0666	0.4256	0.1557	0.0337
S13173	0.0619	0.203	0.0622	0.3351	0.2379	0.0998
S13178	0.111	0.1466	0.0914	0.3636	0.1946	0.0927
S13192	0.0652	0.1913	0.0812	0.4176	0.1532	0.0915
S13194	0.065	0.2424	0.0643	0.3598	0.1801	0.0884
S13195	0.0926	0.2163	0.1382	0.2001	0.1901	0.1628
S132	0.0772	0.2758	0.0576	0.3484	0.1566	0.0844
S13203	0.09	0.1909	0.0985	0.263	0.2339	0.1237
S13216	0.0713	0.1951	0.0528	0.3492	0.2109	0.1207
S13217	0.0545	0.1659	0.095	0.3798	0.2015	0.1033
S13219	0.0523	0.2916	0.0786	0.3471	0.1605	0.0699
S1322	0.0504	0.2697	0.0673	0.3086	0.2324	0.0716
S13227	0.0894	0.1888	0.103	0.2895	0.2216	0.1077
S13231	0.0801	0.2349	0.1045	0.1792	0.2837	0.1176
S13234	0.0659	0.2097	0.0567	0.4778	0.1531	0.0368
S13243	0.0495	0.22	0.0551	0.2765	0.3281	0.0708
S13248	0.0692	0.1993	0.0988	0.384	0.1696	0.0791
S13253	0.0648	0.2434	0.0717	0.3685	0.1668	0.0849
S13272	0.0646	0.2026	0.0887	0.3869	0.187	0.0702
S13275	0.0481	0.2552	0.0577	0.3763	0.1988	0.064
S13278	0.083	0.1805	0.0678	0.3507	0.2035	0.1144
S13283	0.0924	0.1894	0.0964	0.2658	0.2451	0.111
S13289	0.0559	0.1767	0.0423	0.2938	0.3598	0.0715
S1329	0.0952	0.1635	0.0601	0.3279	0.2536	0.0996
S13291	0.0705	0.1873	0.0931	0.3102	0.246	0.0929
S13293	0.0917	0.1875	0.0652	0.182	0.3533	0.1204
S13296	0.0496	0.2724	0.0905	0.2433	0.206	0.1382
S13299	0.0884	0.2138	0.0729	0.3681	0.1771	0.0797
S1330	0.0662	0.2124	0.0811	0.3772	0.1666	0.0964
S13300	0.0499	0.1596	0.0868	0.3108	0.2888	0.1041
S13305	0.0442	0.4311	0.0394	0.2466	0.1851	0.0536
S1331	0.0721	0.1896	0.0539	0.3871	0.2185	0.0788
S13310	0.0513	0.1755	0.0804	0.3979	0.1872	0.1076
S13311	0.0627	0.2294	0.0769	0.2795	0.1831	0.1684
S13324	0.0575	0.2267	0.0977	0.331	0.1836	0.1035
S13326	0.0848	0.2541	0.0985	0.2182	0.2276	0.1169
S13329	0.0865	0.2147	0.0822	0.3654	0.1663	0.085
S13331	0.0696	0.1585	0.0572	0.3696	0.2524	0.0925
S13336	0.0513	0.295	0.0844	0.2541	0.2462	0.0689
S13339	0.1025	0.2467	0.0728	0.248	0.2098	0.1202
S13341	0.0889	0.1976	0.1015	0.3103	0.1842	0.1175
S13345	0.0816	0.2094	0.0744	0.3175	0.2044	0.1127
S13346	0.0757	0.2097	0.0588	0.3191	0.2361	0.1006
S13349	0.095	0.2163	0.0962	0.2607	0.2085	0.1234
S1335	0.0435	0.2393	0.0723	0.3527	0.2405	0.0516
S13352	0.0536	0.2075	0.0876	0.4193	0.1863	0.0456
S13354	0.0717	0.2259	0.089	0.3252	0.2032	0.085
S13357	0.0801	0.247	0.0945	0.2823	0.1834	0.1127
S13367	0.068	0.1776	0.0689	0.3415	0.2327	0.1113
S13369	0.0618	0.2655	0.078	0.343	0.1686	0.083
S13370	0.0784	0.1549	0.0612	0.4268	0.1826	0.0962
S13374	0.0798	0.1984	0.1105	0.2004	0.2958	0.1151
S13378	0.0492	0.2493	0.0963	0.2986	0.2259	0.0808
S13382	0.0926	0.207	0.1091	0.2948	0.2104	0.0861
S13389	0.0943	0.2309	0.0938	0.3023	0.1693	0.1094
S13391	0.0425	0.1832	0.0561	0.4305	0.1728	0.1149
S13396	0.0769	0.181	0.0962	0.3874	0.1915	0.0671
S13398	0.0623	0.239	0.0916	0.323	0.1541	0.13
S13403	0.0795	0.3091	0.0723	0.2278	0.2047	0.1066
S13405	0.0607	0.2028	0.0868	0.4225	0.1442	0.083
S13407	0.0645	0.216	0.0775	0.2855	0.2258	0.1308
S1341	0.0583	0.2025	0.0834	0.3876	0.1796	0.0886
S13415	0.0995	0.1874	0.0943	0.3235	0.1987	0.0966
S13416	0.0453	0.1932	0.0516	0.2952	0.3534	0.0613
S13420	0.0484	0.2228	0.0878	0.2434	0.2881	0.1094
S13425	0.0609	0.2274	0.0767	0.3127	0.2494	0.0729
S13433	0.0736	0.2151	0.0834	0.3125	0.2454	0.07
S13442	0.0827	0.2592	0.0861	0.2951	0.1984	0.0786
S13444	0.0795	0.1889	0.0639	0.4241	0.1607	0.083
S13445	0.0726	0.2515	0.0903	0.2826	0.2603	0.0426
S13454	0.0386	0.2635	0.0925	0.4513	0.1011	0.0529
S13457	0.0323	0.2418	0.0437	0.487	0.163	0.032
S13461	0.0792	0.1709	0.072	0.3026	0.2828	0.0926
S13471	0.062	0.2391	0.1031	0.4013	0.1381	0.0563
S13472	0.0676	0.2988	0.075	0.3007	0.1874	0.0704
S13476	0.0605	0.1835	0.0905	0.4526	0.1305	0.0824
S13478	0.0866	0.1672	0.0621	0.3651	0.1922	0.1268
S1348	0.0637	0.2153	0.1057	0.355	0.1962	0.0641
S13486	0.0758	0.2814	0.0813	0.2929	0.1906	0.078
S13494	0.0614	0.2585	0.0696	0.356	0.1602	0.0942
S13507	0.1053	0.197	0.0755	0.171	0.285	0.1661
S13510	0.0388	0.1481	0.063	0.4296	0.2179	0.1026
S13511	0.0725	0.2472	0.068	0.2689	0.2992	0.0442
S13512	0.0707	0.3089	0.073	0.2656	0.1717	0.11
S13515	0.0681	0.1982	0.079	0.4127	0.1341	0.1079
S13519	0.0736	0.1443	0.068	0.3211	0.2284	0.1646
S13521	0.0528	0.3286	0.089	0.2699	0.2034	0.0563
S13533	0.0806	0.2092	0.1028	0.2815	0.2272	0.0987
S13537	0.0892	0.1742	0.1002	0.157	0.3232	0.1563
S13541	0.048	0.1918	0.0845	0.3029	0.3075	0.0654
S13543	0.0779	0.2063	0.1063	0.2891	0.2608	0.0596
S13545	0.0684	0.2004	0.1347	0.2874	0.2123	0.0967
S1355	0.0635	0.1963	0.0541	0.4135	0.2179	0.0548
S13558	0.0536	0.2414	0.1087	0.3668	0.1308	0.0987
S1356	0.0418	0.2158	0.0812	0.3119	0.2752	0.074
S13561	0.0515	0.1682	0.0722	0.4582	0.1497	0.1002
S13564	0.068	0.1455	0.0731	0.3171	0.2957	0.1006
S13568	0.0556	0.177	0.0884	0.3724	0.1976	0.1092
S13569	0.0592	0.1836	0.0931	0.3871	0.1983	0.0786
S13570	0.0443	0.2153	0.11	0.4233	0.15	0.0571
S13575	0.0703	0.2953	0.0798	0.3456	0.1515	0.0574
S13577	0.063	0.2671	0.0828	0.352	0.14	0.095
S13585	0.064	0.2624	0.0676	0.3342	0.1807	0.091
S13586	0.0801	0.1702	0.0832	0.3752	0.1577	0.1337
S13587	0.0766	0.1765	0.0635	0.335	0.202	0.1463
S13589	0.0743	0.2004	0.0816	0.3389	0.2308	0.0741
S13593	0.051	0.2141	0.0928	0.3241	0.2505	0.0675
S13605	0.042	0.207	0.0943	0.4009	0.175	0.0807
S13616	0.0436	0.224	0.0711	0.4106	0.1675	0.0833
S13617	0.05	0.3525	0.0769	0.2963	0.1702	0.0542
S13618	0.0529	0.2631	0.0747	0.3353	0.2172	0.0568
S13625	0.0668	0.1781	0.0972	0.3759	0.183	0.099
S13627	0.0762	0.186	0.0952	0.3919	0.1938	0.057
S13633	0.0856	0.211	0.1088	0.2799	0.2205	0.0942
S13636	0.0856	0.3161	0.1137	0.2175	0.1896	0.0776
S13638	0.0582	0.2806	0.086	0.3824	0.136	0.0567
S13646	0.0736	0.2261	0.0856	0.3761	0.1296	0.1089
S13647	0.0697	0.1749	0.0762	0.2894	0.26	0.1299
S13649	0.0753	0.2472	0.0913	0.3414	0.1349	0.1098
S1365	0.0782	0.1966	0.0675	0.3539	0.1909	0.1128
S13654	0.0951	0.1624	0.0747	0.4143	0.144	0.1095
S13656	0.0643	0.2627	0.1122	0.3719	0.1158	0.0731
S13658	0.0675	0.2065	0.087	0.3405	0.2155	0.083
S13664	0.0826	0.2061	0.081	0.422	0.1551	0.0533
S13672	0.0629	0.2428	0.0703	0.3724	0.1697	0.0819
S13674	0.0898	0.2261	0.0901	0.3266	0.1577	0.1096
S13675	0.0382	0.2297	0.0708	0.3399	0.2116	0.1098
S13678	0.0449	0.2764	0.0888	0.2661	0.2648	0.0591
S13679	0.0438	0.2847	0.0579	0.393	0.167	0.0536
S13698	0.0692	0.1906	0.076	0.332	0.2519	0.0802
S13706	0.0575	0.2175	0.0963	0.2924	0.2782	0.0582
S13708	0.0543	0.3066	0.0562	0.333	0.1893	0.0606
S1371	0.081	0.1648	0.0732	0.376	0.1812	0.1238
S13716	0.0664	0.2272	0.0714	0.2686	0.2688	0.0978
S13717	0.0502	0.2189	0.0936	0.2575	0.3307	0.0491
S13725	0.0614	0.2074	0.0779	0.4212	0.1632	0.0689
S1373	0.0708	0.2171	0.0558	0.431	0.1427	0.0826
S13749	0.1092	0.2527	0.0976	0.2983	0.1504	0.0918
S13751	0.1102	0.2206	0.1077	0.2871	0.1754	0.099
S13759	0.0729	0.2434	0.079	0.3584	0.1423	0.104
S13761	0.0382	0.2167	0.0744	0.3254	0.2999	0.0454
S13766	0.0754	0.2273	0.0728	0.2788	0.2359	0.1098
S13778	0.0619	0.1896	0.075	0.308	0.277	0.0885
S1378	0.116	0.2021	0.0778	0.1693	0.3202	0.1147
S13780	0.0819	0.2696	0.0529	0.255	0.2041	0.1365
S13785	0.083	0.2494	0.0742	0.2802	0.2033	0.11
S13789	0.0707	0.1839	0.068	0.4676	0.1268	0.083
S13791	0.084	0.3194	0.0891	0.2286	0.1868	0.0922
S13794	0.0905	0.2298	0.0837	0.3212	0.1864	0.0885
S13795	0.0758	0.1945	0.0548	0.353	0.2243	0.0974
S13796	0.0734	0.2049	0.0851	0.3609	0.1903	0.0855
S13824	0.0687	0.1718	0.0582	0.3532	0.2621	0.086
S13827	0.0642	0.1789	0.0593	0.2887	0.3401	0.0688
S13834	0.0825	0.2123	0.1174	0.3051	0.1993	0.0834
S13837	0.0683	0.2068	0.0654	0.3998	0.1964	0.0634
S13846	0.0609	0.3275	0.1183	0.277	0.1482	0.0682
