Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
S10044	0.0686303097272492	0.00993353852213469	0.0192004365206162	0	0	0	0	0	0.117463671776568	0	0.283320040449626	0	0.0425088587121195	0	0.0231811392083132	0.0221630307282744	0.0497947371329817	0.289511124863195	0.0171552194191783	0	0.0571378929397444	9999	0.442594625395161	1.01485259930142
S10049	0.0811792433496741	0	0.0227128901350149	0	0	0	0	0	0.131160663059773	0	0.243860550789178	0	0.0519651163192035	0	0.0211763224336264	0	0.04407070368691	0.319835160020907	0.0148998489321704	0	0.0691395012735427	9999	0.429887066762488	1.02623549483238
S10057	0.00870696025996376	0	0.01212767572402	0	0	0	0	0	0.145584619630711	0	0.164381455845577	0	0.0225131809238369	0	0.00269594839909648	0.205463262550499	0	0.367689452670769	0.0500238110331517	0	0.0208136329623756	9999	0.420530182561625	1.04079115678487
S10062	0.0520511527728564	0	0.0047482764504815	0	0	0	0	0	0.180521285794293	0	0.23023233401697	0	0.0248622738602482	0	0.0153599517287323	0.0770074994290582	0	0.337583047050702	0.0302238076572459	0	0.0474103712394125	9999	0.447547874673465	1.0141286382565
S10066	0.00680139704730481	0	0	0	0	0	0	0	0.137855619511785	0	0.341782245359828	0	0.0123624716054015	0	0.00659112331067601	0.135441927465274	0	0.280206981767373	0.0450039381579181	0	0.0339542957744404	9999	0.452668421742808	1.01014765603499
S10067	0.0644262994094091	0	0.0300499446774156	0	0	0	0	0	0.122238774411664	0	0.215237854220108	0	0.0390749805746249	0	0.0204620129479863	0.0737675974053962	0	0.361329189645637	0.00858251440345119	0	0.0648308323043075	9999	0.43799790778741	1.01932258070676
S1007	0.0500618428929783	0	0.00577397773760318	0	0	0	0	0	0.159009515754465	0	0.244571421880932	0	0.037047845719571	0	0.00504354298993758	0.0518190460209875	0	0.367450700820859	0.0422308180219464	0	0.0369912881607201	9999	0.431701493184063	1.02825347943858
S10073	0.0407430763048397	0	0.00308063156884994	0	0	0	0	0	0.125267016808861	0	0.221225093742755	0	0.0228516618464327	0	0.0127861913073558	0.0464428374838379	0	0.445410345127392	0.0358713425257305	0	0.046321803283946	9999	0.452351772053167	1.01009067546627
S10077	0.0388523576097742	0	0	0	0	0	0	0	0.17225213317235	0	0.204639688286038	0	0.000450218026513292	0	0.00196941057324351	0.175134791262552	0	0.316800808758144	0.0504064460098684	0	0.0394941463015168	9999	0.440547433640631	1.02395065458259
S10080	0.0274363059663464	0	0	0	0	0	0	0	0.142932973526319	0	0.239252292478471	0	0.0144161989337973	0	0.000920907370158257	0.138319351769142	0	0.360456810490529	0.0591430270692754	0	0.0171221323959612	9999	0.459239487395083	1.00575595234344
S10082	0.0634212548182602	0	0.0118952550671743	0	0	0	0	0	0.166692304257991	0	0.254062478310917	0	0.00859181570892842	0	0.0182556174717526	0.0744728718436222	0	0.325395262376934	0.02250724807508	0	0.0547058920693398	9999	0.454338926348502	1.0084130733912
S10087	0.101518740668825	0	0.016861263655421	0	0	0	0	0	0.160676131092348	0	0.212738004591552	0	0.0340631486302826	0	0.0210031932722405	0.0411860598757409	0	0.32390613448054	0.0209092700147455	0	0.0671380537183053	9999	0.434688355829393	1.02413626704002
S10089	0.0317739473650174	0	0.00851563126063001	0	0	0	0	0	0.114534988861483	0	0.272053075084563	0	0.0137119863695225	0	0.00817150029384813	0.198269978141685	0	0.276265196176981	0.0351469028114041	0	0.0415567936348654	9999	0.43599287837548	1.02335258380738
S1009	0.0619734530910376	0	0.00056571597773975	0	0	0	0	0	0.141238531838827	0	0.149214170530038	0	0.00380787531447121	0	0.00368889452057535	0.123290245162922	0	0.424265558938914	0.0533469894827733	0	0.0386085651427016	9999	0.451364392588747	1.01565599853015
S10090	0.0346725608304354	0	0.0141230554084285	0	0	0	0	0	0.110383244470392	0	0.272644352569095	0	0.0231680985338079	0	0.00780378934513132	0.145045070597484	0	0.301994999520997	0.0371198661044232	0	0.0530449626198055	9999	0.414105503167069	1.04231809905559
S10093	0	0.00202306931576573	0.00279010691059046	0	0	0	0	0	0.143163851471014	0	0.255352314432667	0	0.0386077448137828	0	0	0.207498060055626	0	0.291609889999469	0.0514200164870531	0	0.00753494651403129	9999	0.431351464666148	1.02787850357802
S10094	0.0480355025394056	0	0.00786594783223763	0	0	0	0	0	0.160415739115637	0	0.277993588122965	0	0.0262426393684355	0	0.0139223880043671	0.0536732101237728	0	0.328950711909298	0.0296365420610931	0	0.0532637309227883	9999	0.448672473703854	1.01239966192674
S1010	0.0347475369465392	0	0	0	0	0	0	0	0.175576354626916	0	0.198996462978949	0	0.0115620628294816	0	0.00707882434237199	0.171856518505408	0	0.320621867533221	0.0458112002562523	0	0.0337491719808608	9999	0.445996524519276	1.01767331468071
S10111	0.058776669847027	0	0.0121922258920148	0	0	0	0	0	0.138461285265574	0	0.226133338587837	0	0.0523864275554244	0	0.0200060299822073	0.0313940585033434	0	0.380121177755185	0.0287004697422133	0	0.0518283168691739	9999	0.44406417602281	1.01410271196322
S10116	0.0145830230161024	0	0	0	0	0	0	0	0.149054963378807	0	0.118579806052373	0	0	0	0	0.161657565733153	0	0.468850746098739	0.0629447608838041	0	0.0243291348370216	9999	0.437578428290276	1.03116085221026
S10119	0.053846725485275	0	0.0172648901500926	0	0	0	0	0	0.128973649433475	0	0.227502462316605	0	0.0301955067398251	0	0.0143977678167939	0.127161982923951	0	0.344544702012943	0.0210861390011545	0	0.0350261741198851	9999	0.447460341652147	1.01220028768539
