ID,naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell,basophil,eosinophil,gamma_delta_T_cell,hematopoietic_progenitor,myeloid_dendritic_cell,plasma_cell,plasmacytoid_dendritic_cell
S4908,6.99760666667,6.2087,6.98371333333,7.13662058824,6.99533076923,5.743,7.38691724138,6.73818333333,8.0951,5.82775,5.73456875,6.57037272727,5.35019230769,6.93542105263,6.543825,6.81143636364,5.91712666667,6.00563333333,6.52917368421,5.44944285714
S4915,6.77654666667,6.08396,6.64717333333,6.94053235294,6.25210769231,4.898325,6.92658275862,6.86951666667,7.760175,5.50026666667,5.71734375,6.44675454545,5.41712307692,6.79758947368,5.988975,6.48798181818,5.66130666667,5.80076666667,6.44256315789,5.61484571429
S4917,6.94768,6.21176,6.92328666667,7.06843235294,7.23692307692,5.823575,7.00810689655,6.77786666667,8.302575,5.66156666667,5.7755625,6.66711818182,5.38515384615,6.99991052632,6.58998333333,6.77755454545,5.81292,6.07194444444,6.56436315789,5.46880857143
S4918,6.78667333333,6.05978,6.79607333333,6.87794117647,6.99724615385,6.090925,6.95179310345,7.20405,8.2999,5.15578333333,5.6991125,6.45600909091,5.39460769231,6.78576315789,6.47630833333,6.72721818182,6.11453333333,6.02721111111,6.48932631579,5.42449428571
S4923,6.96484,6.16826,6.93965333333,6.91038823529,7.22976153846,5.922025,7.06744482759,6.8908,7.764475,5.29375833333,5.71490625,6.51371818182,5.29164615385,6.9367,6.545425,6.71825454545,5.90369333333,5.78165555556,6.54234736842,5.37138285714
S4936,7.0677,6.16636,6.85154,6.84608235294,7.23763076923,5.77335,6.9565862069,7.23068333333,8.5802,5.3978,5.66696875,6.52322727273,5.2663,6.75427368421,6.54268333333,6.7513,5.83510666667,5.96044444444,6.51813157895,5.39711142857
S4944,6.77391333333,6.12464,6.65023333333,6.87944705882,6.79516923077,5.263225,6.55796896552,6.50146666667,7.4384,5.367825,6.14444375,6.44376363636,5.20214615385,6.70428947368,6.04225,6.4285,5.67565333333,5.91304444444,6.44894210526,5.58222
S4946,6.80253333333,5.97568,6.91901333333,7.04586470588,7.19117692308,5.785725,7.1019,7.37213333333,8.33085,5.40138333333,5.7983,6.40906363636,5.36766153846,6.92141578947,6.47435833333,6.77409090909,6.03542666667,5.99475555556,6.57352631579,5.47876285714
S4948,6.70756666667,5.94682,6.83216,6.75525294118,7.30149230769,6.382425,6.99634827586,7.14816666667,8.449025,5.3088,5.5241,6.27758181818,5.27233076923,6.81552631579,6.78500833333,6.75027272727,5.93123333333,5.93342222222,6.38848421053,5.37635142857
S496,7.10973333333,6.2229,7.04659333333,7.18975,6.95392307692,6.07245,7.32734137931,7.01478333333,8.42365,5.345,5.98076875,6.69792727273,5.36499230769,7.00338947368,6.55486666667,6.97001818182,5.92083333333,6.1385,6.63878947368,5.47270571429
S4960,6.71196,6.0338,6.86472,6.79492352941,7.01899230769,5.167,7.08707931034,6.86395,7.700025,5.321325,5.7260875,6.4016,5.37821538462,6.76358947368,6.4065,6.63922727273,5.84514,5.83796666667,6.38426842105,5.38606857143
S4963,6.7456,5.85314,7.27830666667,7.28670882353,6.86483076923,5.3798,7.71752413793,6.98061666667,8.3174,5.64195833333,6.10968125,6.69449090909,5.29066153846,7.07128947368,6.53408333333,6.92343636364,6.00898,6.14871111111,6.68484210526,5.49622571429
S497,6.73422666667,6.10548,6.78095333333,6.85958529412,6.92153076923,5.248925,6.98150689655,6.96993333333,7.712775,5.41435,5.811675,6.30723636364,5.34818461538,6.72096315789,6.60053333333,6.70134545455,5.93241333333,5.81414444444,6.43186315789,5.44769142857
S4976,6.89892,5.90604,6.83494,6.93748823529,7.11092307692,6.07245,7.37634137931,7.07113333333,8.238875,5.43196666667,5.79741875,6.50908181818,5.14096923077,7.04025263158,6.634875,6.77472727273,5.74439333333,5.81751111111,6.42277894737,5.35131714286
S4980,6.71610666667,6.04268,7.09830666667,6.96348823529,6.86256923077,5.16435,7.21021034483,6.8807,7.5127,5.40455,5.60945,6.45571818182,5.14745384615,6.79416842105,6.545125,6.54416363636,5.84295333333,5.75392222222,6.46838421053,5.41702285714
S4981,6.98207333333,6.10082,6.97476,7.04954411765,6.88738461538,5.322825,6.81693793103,7.21391666667,8.25545,5.43665,6.0530125,6.55609090909,5.36981538462,6.84752631579,6.523375,6.9762,5.98674,6.12853333333,6.53944736842,5.38812
S4984,6.74498666667,6.07864,7.14246,6.96420882353,6.98713846154,5.550575,7.15973793103,7.1435,7.903725,5.59155,5.86865,6.51054545455,5.38373076923,6.78103684211,6.31805,6.73007272727,5.99962666667,5.87602222222,6.52717368421,5.49109142857
S4995,6.76199333333,6.02768,7.02107333333,7.11190882353,7.04737692308,5.4224,7.33044482759,6.90748333333,8.218225,5.41203333333,5.83596875,6.6388,5.30640769231,6.98991578947,6.67321666667,6.85714545455,5.93833333333,5.99202222222,6.52025789474,5.45128285714
S5,7.40582,6.49288,6.62322,6.78433235294,6.91776923077,5.01585,7.17426896552,6.87096666667,7.5328,5.28553333333,5.820775,6.3725,5.25067692308,6.71387368421,6.341125,6.59502727273,5.68878,5.77636666667,6.39207894737,5.42786285714
S5006,6.97666666667,6.09512,6.54802666667,7.02427058824,6.58579230769,5.5764,6.9107137931,6.81765,7.91635,5.34721666667,5.73806875,6.48175454545,5.32160769231,6.80046315789,5.922175,6.60570909091,5.63914,5.96208888889,6.4686,5.56660857143
S5047,6.80782,5.97704,6.65705333333,6.89502647059,6.84049230769,5.7034,6.98099310345,6.60883333333,7.798075,5.53219166667,5.87053125,6.54253636364,5.39516153846,6.85456315789,6.24665,6.66519090909,5.69318666667,5.89587777778,6.39081578947,5.49962571429
S5048,6.50364,6.08848,6.73613333333,6.59312941176,7.07726923077,6.098325,6.99438965517,7.14843333333,7.378725,5.147325,5.88105,6.41048181818,5.38712307692,6.71761052632,6.38325,6.59826363636,6.11327333333,5.88602222222,6.40444210526,5.41944
S5049,6.82339333333,6.09694,6.7997,7.02648235294,7.12149230769,5.597725,7.11775172414,7.23038333333,8.669025,5.50364166667,5.76415625,6.55465454545,5.33611538462,6.82575263158,6.53224166667,6.77135454545,5.88577333333,5.87116666667,6.49017368421,5.41765714286
S5052,6.81280666667,6.1488,6.82210666667,6.86445294118,7.22330769231,5.753125,7.20989655172,7.2873,8.453325,5.43715,5.70069375,6.54159090909,5.31786153846,6.87272105263,6.58764166667,6.77917272727,6.00910666667,6.05908888889,6.46344210526,5.46041142857
S5055,6.80645333333,5.97438,6.98782,7.00010294118,6.75163076923,5.049975,7.30753448276,6.697,8.015775,5.629,5.84275,6.60165454545,5.29318461538,6.94709473684,6.27630833333,6.61252727273,5.79348666667,5.96757777778,6.48624210526,5.47810857143
S5063,6.61692,5.9107,7.37169333333,6.99404705882,7.0596,5.6188,8.09453103448,6.51988333333,7.09495,5.91928333333,6.17428125,6.42099090909,5.36360769231,7.00117894737,6.77349166667,6.59381818182,5.97224,5.71875555556,6.61255263158,5.39116
S5066,6.91833333333,6.2423,6.95195333333,6.9123,7.0492,5.4804,6.96357586207,7.00688333333,8.08335,5.36985,5.85974375,6.57075454545,5.35073076923,6.79598947368,6.58318333333,6.6422,5.90930666667,6.09346666667,6.47321052632,5.41856285714
S5075,7.038,6.33162,6.86076,6.87333235294,7.30730769231,6.19075,7.04254482759,7.43095,8.475875,5.25309166667,5.72386875,6.49397272727,5.3827,6.90442631579,6.96199166667,6.99048181818,6.14628666667,6.14268888889,6.60318421053,5.41278571429
S5077,6.95912666667,6.18314,7.25731333333,7.16248529412,7.05526153846,5.419325,7.6825,6.9033,7.70785,5.57870833333,6.0825625,6.62859090909,5.32066923077,7.07077894737,6.700375,6.77997272727,5.99995333333,6.07776666667,6.61702105263,5.40178
S5079,6.84029333333,6.17182,6.80387333333,6.88505,6.97530769231,5.34795,6.9733,6.91278333333,8.0627,5.37214166667,5.738925,6.40372727273,5.39197692308,6.92384736842,6.67830833333,6.5689,5.73918666667,6.03865555556,6.53408947368,5.51169142857
S5080,7.45066666667,6.40214,6.90003333333,7.13019117647,7.22276923077,6.60465,6.97314482759,6.81003333333,8.364525,5.328575,5.7587375,6.63182727273,5.33489230769,6.95470526316,6.66575833333,6.91392727273,5.88021333333,5.97563333333,6.61992631579,5.30072285714
S5082,6.66972666667,6.16412,7.18145333333,6.99793823529,7.30260769231,5.886175,7.2722137931,7.28925,8.583825,5.34005,5.80905625,6.64262727273,5.33010769231,6.86917368421,6.994525,7.05374545455,6.10681333333,5.98158888889,6.55845263158,5.41276
S5084,7.15739333333,6.07624,6.98411333333,7.0166,7.13166923077,5.634575,7.28785862069,7.0418,7.983075,5.31388333333,5.8757,6.58281818182,5.27670769231,7.07557894737,6.74483333333,6.72316363636,5.90238666667,6.20607777778,6.54144210526,5.36693428571
S5085,6.69097333333,5.90686,6.72204666667,6.86749411765,6.85366923077,5.170275,7.31801034483,6.43783333333,7.258875,5.42419166667,5.85805,6.4387,5.28376923077,6.82837894737,6.154425,6.29242727273,5.46274,5.79517777778,6.32179473684,5.45813428571
S5091,6.96562666667,6.15138,7.04909333333,7.08837647059,7.16596153846,5.319825,7.22606206897,7.07451666667,7.953875,5.34551666667,5.77838125,6.60481818182,5.32344615385,6.89622631579,6.53748333333,6.84809090909,5.95099333333,5.96452222222,6.56313684211,5.47785428571
S51,6.83889333333,6.34298,6.93992,7.05130882353,6.62587692308,5.754825,7.08111724138,6.34653333333,7.4287,5.55478333333,5.97225625,6.53864545455,5.34201538462,6.99842631579,6.235,6.54499090909,5.77408,6.06557777778,6.39753157895,5.63462857143
S5105,6.6194,6.19566,6.50819333333,6.84172647059,6.37648461538,5.15805,6.70184137931,6.36683333333,7.08425,5.25509166667,5.90555625,6.26449090909,5.38493076923,6.72013157895,5.8971,6.29913636364,5.57041333333,5.83115555556,6.35515789474,5.61071142857
S5106,6.85777333333,6.26338,6.69446666667,6.90729705882,6.78047692308,5.11615,6.91956551724,6.55578333333,7.84235,5.31348333333,5.73854375,6.46337272727,5.38487692308,6.88520526316,6.12695,6.58229090909,5.79417333333,5.80432222222,6.44189473684,5.51181428571
S511,6.86167333333,6.11966,6.79011333333,6.93427647059,7.04386923077,6.2609,7.22952758621,7.45108333333,8.359425,5.25180833333,5.8088375,6.50662727273,5.36066153846,6.96207894737,6.68805,6.94846363636,6.12448666667,5.85098888889,6.51977894737,5.41852857143
S5114,7.03714666667,6.02394,6.60664,6.71557941176,6.94899230769,5.275675,6.81530689655,7.40846666667,8.42105,5.28945833333,5.69145625,6.40182727273,5.25702307692,6.762,6.66058333333,6.77521818182,5.79726666667,5.87443333333,6.52437368421,5.37075714286
S5118,6.74868,6.1099,6.98074,6.98458529412,6.97245384615,5.5535,7.43582413793,6.86876666667,7.5884,5.44075,5.89146875,6.53840909091,5.40836153846,6.95112631579,6.25815,6.66185454545,5.88277333333,5.88604444444,6.55334210526,5.54433142857
S5122,6.80288666667,6.03194,7.08434666667,7.04379411765,7.17115384615,6.06715,7.35505862069,7.10798333333,8.036425,5.46926666667,5.80991875,6.482,5.31656923077,6.86502631579,6.59981666667,6.88799090909,6.1013,6.00273333333,6.57394210526,5.38746571429
S513,7.02564,6.21156,7.16729333333,7.15733823529,7.0413,5.498575,7.46151034483,6.73546666667,7.684775,5.41855833333,5.9524875,6.7298,5.32760769231,7.08627894737,6.722175,6.76431818182,5.91499333333,6.19824444444,6.60866315789,5.40563428571
S5133,6.97162,6.03996,7.16651333333,7.09985,6.79343076923,5.266425,7.33106551724,6.80106666667,8.09035,5.47494166667,5.86995,6.69762727273,5.37396923077,7.01074210526,6.31533333333,6.72826363636,5.83340666667,6.0237,6.54924736842,5.44660857143
S5141,6.93134,6.02908,7.24666,6.88568823529,7.31782307692,5.871425,7.74010689655,7.35483333333,7.9876,5.37100833333,5.832725,6.41998181818,5.31343076923,6.70024210526,6.93005833333,6.82673636364,6.16064,5.78502222222,6.41177894737,5.41541428571
S5144,6.69048666667,5.97794,6.83731333333,6.86670588235,7.172,5.592525,7.1920137931,7.3498,8.347875,5.35386666667,5.83569375,6.59101818182,5.24082307692,6.88692631579,6.45919166667,6.83125454545,6.02351333333,5.91488888889,6.61115263158,5.38773714286
S5153,6.76152,6.0881,6.92089333333,6.97000294118,6.9896,5.436075,7.32044482759,6.55798333333,7.45185,5.29405833333,5.85151875,6.52813636364,5.25716153846,6.96403157895,6.733775,6.52909090909,5.79609333333,5.88411111111,6.49670526316,5.41608857143
S5169,6.81786666667,5.96702,6.61022,6.69959117647,6.9524,5.32505,7.0782862069,7.25035,8.1056,5.30605833333,5.62425625,6.22353636364,5.21819230769,6.62061052632,6.5607,6.62109090909,5.97180666667,5.71323333333,6.23639473684,5.49816285714
S5176,6.87811333333,6.12376,7.15635333333,7.10976176471,7.03734615385,5.8,7.48912413793,6.80325,8.252375,5.51434166667,6.0069875,6.5692,5.32986923077,7.09053684211,6.70060833333,6.69862727273,6.03870666667,6.02265555556,6.57063157895,5.43122
S5181,6.54690666667,6.11186,7.00846,6.88632647059,7.03469230769,5.437575,7.13159655172,6.86413333333,7.791975,5.61254166667,5.74094375,6.47925454545,5.52031538462,6.82659473684,6.49219166667,6.72160909091,6.14280666667,5.98903333333,6.34567368421,5.56276857143
S5185,6.74556,6.21704,6.89022,6.92158823529,7.19047692308,5.463725,7.06005172414,6.64531666667,7.861575,5.4026,5.76285625,6.4031,5.29633076923,6.827,6.79370833333,6.66149090909,5.72490666667,5.90618888889,6.40651052632,5.34378857143
S5186,7.10410666667,6.089,6.7415,7.15266176471,6.35168461538,5.623125,7.1736862069,6.6327,7.98645,5.47223333333,5.88010625,6.35321818182,5.32439230769,6.97883157895,6.360025,6.74603636364,5.85954,5.88014444444,6.64176315789,5.66128285714
S5187,7.33802666667,5.98264,6.69094,7.02850294118,6.78669230769,5.31545,6.88637586207,7.38711666667,8.631175,5.172875,5.719825,6.5692,5.24403846154,6.84487894737,6.29586666667,6.88093636364,5.83309333333,5.93705555556,6.51551578947,5.46977142857
S5190,6.33581333333,6.16358,7.59057333333,7.41125,6.55389230769,4.774875,6.75548965517,5.98766666667,6.432075,5.76598333333,6.39891875,6.80534545455,5.35834615385,6.83451052632,6.00055833333,6.57661818182,6.05073333333,6.26195555556,6.60214736842,5.50174285714
S5191,6.77244666667,6.08838,7.27214666667,7.22033235294,6.74915384615,5.181625,7.69885517241,6.78286666667,7.81215,5.48225,5.9836875,6.74640909091,5.23967692308,7.2052,6.697075,6.70793636364,5.93973333333,5.98351111111,6.60881052632,5.47108571429
S5197,7.09317333333,6.11918,6.64937333333,6.96368529412,6.8736,5.537975,7.13084482759,6.74076666667,7.8432,5.283425,5.91595,6.51299090909,5.22026923077,6.84642105263,6.34125,6.50464545455,5.60732666667,6.0594,6.50583157895,5.47603428571
S5201,6.73138666667,6.1206,7.0031,7.05957058824,6.98459230769,5.76275,7.73604827586,6.40033333333,7.60725,5.344625,5.8805375,6.57031818182,5.22393076923,7.24146842105,6.91800833333,6.61827272727,5.73733333333,5.96343333333,6.51418421053,5.34066285714
S5203,6.67775333333,6.02986,7.021,6.89634411765,7.02696153846,4.8927,7.18032068966,7.00476666667,7.794425,5.48988333333,5.859025,6.5235,5.35503076923,6.9146,6.56840833333,6.68942727273,5.89384,5.99207777778,6.42764736842,5.39874
S521,6.82192666667,6.13982,6.85769333333,7.10074411765,6.77179230769,5.423125,7.19559655172,6.56483333333,8.1025,5.5549,5.95628125,6.57085454545,5.26086923077,7.10822631579,6.71586666667,6.6439,5.88426,6.00338888889,6.61573684211,5.46610285714
S5215,7.18964666667,6.02762,6.62884,6.86765,7.30063846154,5.734825,6.86564137931,7.37286666667,8.49125,5.303825,5.5854125,6.42624545455,5.29949230769,6.70016315789,6.490725,6.92875454545,5.81192666667,5.89713333333,6.52590526316,5.37040857143
S5218,6.82559333333,5.98702,7.04655333333,7.04462058824,7.20810769231,5.824275,7.43599310345,7.19846666667,7.96725,5.48943333333,5.89323125,6.5321,5.40179230769,6.92364210526,6.81783333333,6.96071818182,6.18784,6.0662,6.53798421053,5.46711714286
S5220,6.92921333333,6.14702,6.94937333333,7.06275294118,6.93641538462,5.526325,7.0276862069,6.7671,7.9022,5.518025,5.8785875,6.66139090909,5.25916153846,6.9356,6.48806666667,6.74033636364,5.73204,5.69628888889,6.49425789474,5.47206285714
S5222,7.1317,6.22396,6.80561333333,7.21222941176,6.60913076923,5.8932,7.0801137931,6.5046,7.921525,5.3967,5.90551875,6.62588181818,5.17571538462,6.90353684211,6.33714166667,6.79600909091,5.62137333333,5.94707777778,6.56958947368,5.42958
S5226,6.75434,6.08898,7.12092666667,7.01224117647,7.1609,5.856825,7.58825862069,7.0419,8.08115,5.504225,5.86515625,6.51398181818,5.28020769231,7.02878421053,7.01085833333,6.77201818182,5.84921333333,5.92148888889,6.55395263158,5.32332285714
S5233,6.74889333333,5.99062,7.27390666667,7.11845,7.17941538462,5.732325,7.70215862069,6.76063333333,7.203825,5.523125,5.80865,6.63244545455,5.31403846154,7.12771578947,6.83815833333,6.60565454545,5.94576666667,6.06171111111,6.50643684211,5.40649428571
S5244,6.82695333333,5.9848,6.88539333333,6.7415,7.12685384615,5.231725,7.20447931034,6.93875,7.768525,5.39155,5.843225,6.33897272727,5.29576153846,6.69101052632,6.42775,6.38977272727,5.79051333333,5.72775555556,6.46221578947,5.37115428571
S5251,6.94368666667,6.26622,6.99013333333,7.05410588235,7.27508461538,5.8518,7.31652758621,6.74166666667,7.875,5.33384166667,5.7959125,6.62418181818,5.19096153846,6.94751052632,6.9647,6.79184545455,5.86351333333,6.03031111111,6.54902631579,5.36905428571
S5256,7.17450666667,6.31192,7.1849,7.21113235294,6.98475384615,6.184,7.41742758621,6.96,8.189925,5.52225,6.0090625,6.82388181818,5.30906153846,7.13125263158,6.585825,6.76537272727,6.00147333333,6.07697777778,6.70515263158,5.42596857143
S5276,6.71871333333,6.07328,7.24138666667,7.10986764706,6.73446923077,5.57,7.23992068966,6.82116666667,7.935625,5.42454166667,5.86608125,6.73327272727,5.41766153846,6.89097894737,6.35226666667,6.89381818182,5.83674,6.03568888889,6.51815789474,5.57072
S5286,6.60212666667,6.27016,7.28074666667,6.97925882353,7.43430769231,6.915425,7.27654827586,7.2268,8.2156,5.60430833333,5.84493125,6.69464545455,5.42136923077,6.84156315789,6.8029,7.04306363636,6.47817333333,6.0263,6.43714736842,5.47621142857
S5289,6.93210666667,6.15814,7.02084666667,7.01962058824,7.20155384615,5.595075,7.10825172414,6.97385,7.966,5.4447,5.97433125,6.78391818182,5.27793076923,6.94226842105,6.63123333333,6.78986363636,5.88388666667,5.93042222222,6.59034736842,5.36369142857
S5294,7.42444666667,6.1292,6.71385333333,6.90468235294,7.10296923077,5.84955,7.12303448276,7.21546666667,8.47285,5.211925,5.73946875,6.44313636364,5.15870769231,6.80623684211,6.48345833333,6.77243636364,5.717,5.91393333333,6.54637894737,5.32062
S5297,6.72002666667,6.03286,7.24789333333,7.19828823529,6.75097692308,5.767275,7.68115517241,6.776,7.89575,5.35816666667,6.0323,6.59772727273,5.29310769231,7.13041052632,6.74076666667,6.80223636364,6.14114666667,5.94835555556,6.56298421053,5.49247714286
S5299,6.60487333333,5.90734,6.89794666667,6.92747058824,7.26557692308,5.758,7.69092413793,6.73846666667,7.727725,5.456775,5.83869375,6.54184545455,5.21793076923,6.92203157895,6.55146666667,6.73651818182,5.84466666667,5.82766666667,6.41237894737,5.40331428571
S530,6.90012,6.28056,7.11527333333,7.08653235294,7.26539230769,6.0329,7.22192758621,6.79655,8.498775,5.51003333333,5.72818125,6.60711818182,5.33322307692,7.00715789474,6.733725,6.88954545455,5.94136,5.95396666667,6.52057894737,5.38195142857
S5303,6.86962,6.1866,6.90426,6.89837058824,7.13673076923,5.423575,7.3037137931,6.95838333333,8.180575,5.40994166667,5.8202,6.41324545455,5.22298461538,6.96084210526,6.93161666667,6.76969090909,5.72309333333,5.95331111111,6.50201578947,5.31867428571
S531,7.09419333333,6.10764,7.00813333333,6.87362058824,7.30881538462,5.72075,6.96745517241,7.3483,7.825725,5.37649166667,5.755775,6.58712727273,5.26731538462,6.85036315789,6.70543333333,6.79568181818,6.15838,5.81522222222,6.51669473684,5.40829428571
S5310,6.97536,6.06418,6.96701333333,6.94838235294,7.05843076923,5.358025,7.31679655172,6.95763333333,7.727275,5.263725,5.96501875,6.61406363636,5.29206923077,6.86213684211,6.58403333333,6.63418181818,5.99111333333,6.03998888889,6.52888421053,5.45905142857
S5311,6.61624666667,6.0746,7.00422,6.93312941176,7.28108461538,6.152325,7.36784827586,6.47988333333,7.013325,5.3139,5.854825,6.47501818182,5.29923076923,6.96288947368,6.70718333333,6.46635454545,6.05320666667,5.8879,6.44981052632,5.39404857143
S5318,6.8797,6.164,6.692,7.07746176471,6.70076153846,5.124925,6.82557586207,6.81016666667,7.791125,5.46781666667,5.88974375,6.61747272727,5.42512307692,6.67795263158,6.17153333333,6.85372727273,5.67044666667,5.90321111111,6.47995789474,5.54329428571
S532,6.84585333333,5.90556,6.93026666667,6.88153529412,7.03653076923,5.48795,6.85105517241,6.87411666667,8.124325,5.512275,5.96348125,6.51837272727,5.34697692308,6.76468947368,6.43806666667,6.71008181818,5.8249,6.0165,6.52751052632,5.47664
S5335,7.12984666667,5.97768,6.69284666667,6.91947647059,6.69903076923,4.964925,7.36136206897,6.78771666667,7.918625,5.41378333333,5.709,6.48276363636,5.26366923077,6.95415263158,6.337325,6.59632727273,5.60850666667,5.985,6.45315789474,5.4517
S5338,6.68750666667,6.09704,7.18057333333,7.03338529412,7.40486923077,5.8993,7.51073793103,7.22058333333,8.312625,5.6928,5.84225625,6.62406363636,5.27868461538,6.97967894737,6.9003,6.91388181818,6.07052666667,6.01241111111,6.52661052632,5.32092571429
S534,7.15424666667,6.01304,6.69078,6.69749117647,6.78303846154,5.103525,7.15196896552,6.8508,7.6352,5.40419166667,5.7550125,6.29339090909,5.26783846154,6.73836842105,6.44404166667,6.38858181818,5.65674666667,5.69432222222,6.28765263158,5.49026857143
S5342,6.64205333333,5.94384,6.92085333333,6.76612647059,6.7056,5.017775,6.78808275862,6.835,7.732825,5.42369166667,5.7506375,6.32939090909,5.27582307692,6.42084210526,6.08506666667,6.42691818182,5.7797,5.83433333333,6.21437368421,5.4431
S5346,6.84745333333,6.015,7.05026,7.01847647059,7.25837692308,5.4202,7.4507137931,7.0695,8.157125,5.371775,5.797275,6.63981818182,5.23745384615,7.16805263158,6.946025,6.85533636364,6.05966666667,6.07354444444,6.51622105263,5.36448
S5349,6.75741333333,5.88776,6.89885333333,7.10616470588,6.37933846154,5.29805,7.22945517241,6.78601666667,7.5283,5.34211666667,5.95389375,6.41679090909,5.55886153846,6.87593157895,6.22058333333,6.70559090909,5.68780666667,5.82176666667,6.4853,5.54642857143
S5354,6.77508666667,6.13656,7.17534,7.1392,7.12140769231,5.28475,7.30368275862,6.91203333333,8.2364,5.42311666667,5.9461375,6.5908,5.26336923077,6.95186842105,6.75558333333,6.84779090909,5.94288,5.90244444444,6.54667368421,5.3816
S5360,7.15852,6.1554,6.9475,6.98592058824,7.16296923077,5.8998,7.22199655172,6.84916666667,7.865875,5.40101666667,5.75938125,6.55224545455,5.31102307692,6.89390526316,6.55795,6.6585,5.82898,6.12737777778,6.56597368421,5.38951428571
S5367,6.47492666667,6.0394,7.17763333333,7.06028529412,7.11065384615,5.40635,7.76475517241,6.45506666667,7.587675,5.51576666667,6.01293125,6.4587,5.24349230769,7.15283157895,6.7943,6.58904545455,5.88904,6.00824444444,6.49578947368,5.39439142857
S5374,6.99819333333,6.02506,6.7043,6.87838529412,6.83170769231,5.067175,6.83445862069,6.88061666667,8.091025,5.40221666667,5.79826875,6.4192,5.27919230769,6.80763684211,6.096525,6.59240909091,5.55932666667,5.85218888889,6.53264736842,5.48713142857
S5381,7.09262,6.10166,7.08726,7.04400294118,7.00550769231,5.165125,7.54270344828,7.01948333333,8.3255,5.4857,5.828275,6.61402727273,5.36566153846,7.03862105263,6.745825,6.97272727273,6.13863333333,6.17065555556,6.60128947368,5.40580571429
S5398,6.90171333333,6.23524,6.9289,7.24597941176,6.65806153846,5.07225,6.82814827586,6.7807,8.14965,5.47928333333,5.7833125,6.73230909091,5.37104615385,6.88097368421,6.25205833333,6.63155454545,5.81836666667,6.16187777778,6.71683684211,5.51148285714
S5400,6.78724666667,5.91026,6.64515333333,6.81859705882,6.99109230769,6.025075,7.29814827586,6.59611666667,7.877175,5.32706666667,5.78586875,6.31101818182,5.36334615385,7.00202105263,6.418175,6.53975454545,5.7883,5.84876666667,6.39284736842,5.44215428571
S5403,6.57444,6.11562,6.99934666667,6.99311764706,7.27155384615,6.018575,7.44271724138,6.41446666667,7.7438,5.44746666667,5.788925,6.60973636364,5.33036153846,6.97192631579,6.67813333333,6.62631818182,5.83975333333,5.89456666667,6.46241578947,5.42025714286
S5405,6.504,5.94316,7.07736,6.97067352941,7.17003846154,5.482025,7.63605172414,6.60461666667,7.373225,5.66466666667,5.8270625,6.32022727273,5.26677692308,7.07024210526,6.82430833333,6.55464545455,5.85427333333,5.85508888889,6.43465789474,5.38883714286
S5409,6.92718,6.29628,6.99708,7.16213823529,6.59985384615,5.524625,7.17001034483,6.4228,7.81625,5.62124166667,5.97698125,6.54304545455,5.27489230769,6.92690526316,6.324975,6.74240909091,5.59495333333,5.90504444444,6.55483157895,5.51165714286
S5423,6.88772,6.34204,6.94451333333,7.24113235294,6.79295384615,5.575775,7.22017931034,6.95155,8.474525,5.58480833333,5.94615,6.72414545455,5.38179230769,7.1788,6.53103333333,6.91943636364,5.90748666667,6.0668,6.68762105263,5.49839142857
S5428,6.91696666667,6.02356,7.09641333333,6.94944117647,6.94144615385,5.1702,7.1736137931,6.73241666667,7.731725,5.32179166667,6.25905,6.60637272727,5.36376153846,7.00524210526,6.72603333333,6.73133636364,5.81321333333,5.96483333333,6.56102105263,5.43776571429
S5438,6.86415333333,6.29038,6.84532666667,7.02880588235,7.0748,5.3281,7.19137586207,7.04908333333,8.1633,5.408575,5.9041375,6.55581818182,5.39953846154,6.83518421053,6.662225,6.86576363636,5.90426666667,6.01046666667,6.52727368421,5.51103142857
S5445,6.94761333333,6.0041,6.88563333333,6.94032352941,7.28302307692,5.337925,7.5435137931,6.98645,7.87535,5.29846666667,5.79036875,6.46149090909,5.25888461538,6.95994736842,6.75225,6.53012727273,5.79489333333,6.0626,6.51331578947,5.36710285714
S5455,6.63057333333,6.04864,6.64728,6.83118823529,6.60049230769,4.99,7.0323862069,6.7193,7.401125,5.408725,5.8964375,6.33826363636,5.36536923077,6.80537368421,6.14574166667,6.37879090909,5.60742,5.9223,6.43613157895,5.51705428571
S5464,6.98464,6.15932,6.83518,6.92022058824,7.03921538462,5.74735,7.12624137931,7.15195,8.250425,5.47159166667,5.73480625,6.51698181818,5.26221538462,6.83725789474,6.46954166667,6.86326363636,5.98109333333,5.81607777778,6.51946842105,5.38880571429
S5467,6.74598,6.02428,6.64179333333,6.89270294118,6.76497692308,5.4167,6.93446551724,7.05031666667,8.018175,5.39235,5.67843125,6.57593636364,5.46240769231,6.76186842105,6.20884166667,6.78675454545,5.92951333333,5.92104444444,6.43068947368,5.61527142857
S5473,6.6288,6.23244,6.82193333333,6.91323529412,6.86963846154,5.12565,6.93597241379,6.8346,7.6159,5.3876,5.87680625,6.56720909091,5.35263076923,6.74710526316,6.47640833333,6.52908181818,5.80487333333,5.89451111111,6.45981052632,5.54334
