CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S23428	0.0332	0.1225	0.1192	0.0942	0.1696	0.1853	0.173	0.103
S2343	0.041	0.088	0.1593	0.1274	0.2146	0.1764	0.1282	0.0651
S23430	0.0224	0.0886	0.0814	0.0634	0.0805	0.1633	0.4254	0.075
S23433	0.0406	0.1336	0.1279	0.0836	0.206	0.2098	0.1197	0.0787
S23437	0.0414	0.0932	0.1688	0.1032	0.2635	0.1548	0.123	0.0522
S23439	0.0252	0.101	0.1863	0.1472	0.2275	0.1634	0.0948	0.0545
S2344	0.0449	0.0881	0.2006	0.0972	0.232	0.1446	0.1112	0.0812
S23443	0.0478	0.0891	0.1596	0.1075	0.1792	0.1805	0.1788	0.0575
S23446	0.0388	0.1043	0.1505	0.1015	0.2307	0.156	0.1165	0.1016
S23447	0.0406	0.1138	0.1484	0.0931	0.2204	0.1696	0.1335	0.0806
S23448	0.038	0.1089	0.1532	0.1181	0.2148	0.158	0.1476	0.0613
S23449	0.0356	0.1249	0.1593	0.1216	0.2003	0.172	0.1282	0.0581
S2345	0.0399	0.1216	0.1411	0.0999	0.218	0.1834	0.1177	0.0785
S23450	0.0379	0.1116	0.1532	0.103	0.2459	0.167	0.1017	0.0796
S23466	0.0415	0.1218	0.1357	0.1212	0.1838	0.1636	0.1736	0.0588
S23469	0.0508	0.1064	0.1462	0.1367	0.1724	0.1787	0.1207	0.0881
S23471	0.04	0.0854	0.2293	0.0869	0.1865	0.1452	0.187	0.0398
S23472	0.0481	0.0945	0.1726	0.1176	0.2638	0.1489	0.0981	0.0563
S23474	0.035	0.1049	0.1518	0.1532	0.1466	0.173	0.0888	0.1466
S23476	0.0284	0.1597	0.1369	0.1211	0.179	0.1772	0.1138	0.0838
S23478	0.0448	0.0901	0.1453	0.1037	0.2072	0.1724	0.1593	0.0772
S2348	0.0299	0.1216	0.125	0.1132	0.2273	0.1699	0.0997	0.1134
S23486	0.034	0.0758	0.2062	0.1029	0.2737	0.144	0.1325	0.0311
S23487	0.0342	0.1139	0.1412	0.1402	0.1486	0.2035	0.1324	0.086
S23495	0.0306	0.0949	0.1299	0.107	0.0661	0.2458	0.2343	0.0915
S23497	0.0596	0.1062	0.1706	0.1034	0.2219	0.1729	0.1152	0.0503
S23498	0.0463	0.089	0.1352	0.1	0.1199	0.193	0.238	0.0786
S235	0.041	0.1189	0.1308	0.1012	0.1764	0.1765	0.1357	0.1196
S23502	0.0761	0.1125	0.1456	0.0855	0.1386	0.174	0.179	0.0887
S23503	0.0318	0.1037	0.1595	0.1039	0.2813	0.144	0.1142	0.0615
S23523	0.0398	0.0999	0.2406	0.1047	0.1787	0.136	0.1038	0.0965
S23537	0.0296	0.1009	0.1882	0.1196	0.2054	0.1441	0.1106	0.1015
S23538	0.0465	0.1214	0.1618	0.1118	0.2026	0.1523	0.1327	0.0709
S23545	0.0285	0.0732	0.1761	0.0942	0.2657	0.1537	0.1448	0.0638
S23546	0.0322	0.0925	0.1534	0.1163	0.2728	0.1808	0.107	0.0449
S23548	0.0373	0.1372	0.1608	0.136	0.1801	0.143	0.1265	0.0791
S23553	0.0297	0.1205	0.1538	0.1255	0.1903	0.1746	0.1431	0.0626
S2356	0.0405	0.1215	0.2004	0.1184	0.1628	0.1612	0.1172	0.078
S23561	0.0294	0.1021	0.1701	0.1029	0.2889	0.1405	0.0838	0.0824
S23562	0.0377	0.0965	0.1342	0.0919	0.285	0.1943	0.1056	0.0549
S23564	0.0552	0.1224	0.0906	0.1062	0.2712	0.1701	0.1189	0.0654
S23574	0.0354	0.1103	0.1324	0.1061	0.2484	0.155	0.1159	0.0966
S23576	0.0542	0.1112	0.1536	0.1177	0.166	0.1582	0.1862	0.0529
S23578	0.0288	0.092	0.1599	0.0809	0.2288	0.1633	0.1704	0.0758
S23579	0.0322	0.0959	0.183	0.1183	0.1721	0.1374	0.1669	0.0942
S23582	0.0374	0.1106	0.1513	0.103	0.1739	0.1674	0.1765	0.0799
S23590	0.036	0.1177	0.1163	0.1172	0.1854	0.2195	0.1334	0.0745
S2360	0.0335	0.113	0.1458	0.1146	0.2053	0.1712	0.1244	0.0922
S23600	0.0574	0.136	0.1128	0.1122	0.1946	0.1627	0.1334	0.0909
S23606	0.028	0.0935	0.1971	0.0924	0.2646	0.1494	0.12	0.055
S23609	0.0302	0.105	0.1551	0.1237	0.2484	0.1496	0.1304	0.0575
S2361	0.0379	0.1418	0.1212	0.1146	0.1962	0.1741	0.1093	0.105
S23612	0.0223	0.1222	0.143	0.1197	0.119	0.1923	0.1347	0.1469
S23615	0.0389	0.113	0.1561	0.112	0.2069	0.1811	0.1401	0.0519
S23616	0.0446	0.1063	0.146	0.149	0.2509	0.1394	0.0915	0.0723
S23620	0.049	0.093	0.1163	0.0959	0.219	0.1547	0.1872	0.0849
S23624	0.0341	0.1102	0.1512	0.1017	0.2298	0.1727	0.141	0.0593
S23632	0.0343	0.1069	0.159	0.1009	0.2017	0.1676	0.1532	0.0765
S23640	0.0299	0.1194	0.1364	0.1276	0.1824	0.1848	0.1183	0.1012
S23653	0.0366	0.1088	0.1592	0.1012	0.1582	0.1546	0.1916	0.09
S23655	0.0467	0.0982	0.1546	0.1005	0.208	0.144	0.1716	0.0763
S2366	0.037	0.1109	0.1797	0.1066	0.1952	0.1668	0.1162	0.0877
S23662	0.0345	0.1051	0.2083	0.0873	0.2195	0.131	0.1355	0.0787
S23667	0.0227	0.1423	0.165	0.1156	0.2023	0.1797	0.088	0.0844
S23668	0.0399	0.1013	0.1923	0.1443	0.2267	0.1521	0.0929	0.0504
S23669	0.0392	0.1051	0.1564	0.116	0.2096	0.176	0.137	0.0606
S2367	0.0472	0.0633	0.1513	0.1382	0.1848	0.1289	0.2266	0.0597
S23670	0.0507	0.1053	0.155	0.1055	0.1826	0.163	0.1703	0.0675
S23671	0.0418	0.1039	0.19	0.1054	0.2595	0.1608	0.0743	0.0644
S23673	0.0361	0.1214	0.1127	0.0953	0.1845	0.1699	0.1753	0.1048
S23691	0.0402	0.1092	0.1777	0.0989	0.2798	0.1516	0.0721	0.0707
S23692	0.0281	0.1013	0.1285	0.1184	0.2864	0.1395	0.1142	0.0836
S2370	0.0294	0.1174	0.1349	0.1138	0.263	0.1591	0.1225	0.06
S23700	0.0368	0.1066	0.1697	0.1069	0.2095	0.1556	0.1579	0.0569
S23704	0.0252	0.1314	0.1817	0.1492	0.159	0.1348	0.1111	0.1076
S23707	0.0357	0.1252	0.1155	0.092	0.223	0.1878	0.1374	0.0833
S23709	0.0255	0.1271	0.1298	0.0952	0.2313	0.1816	0.1464	0.0632
S2371	0.034	0.0905	0.1623	0.0913	0.083	0.1998	0.2457	0.0934
S23713	0.038	0.0834	0.1879	0.1152	0.216	0.1809	0.1218	0.0568
S23714	0.0199	0.1227	0.156	0.1148	0.2372	0.1595	0.0993	0.0905
S23721	0.0425	0.0966	0.123	0.1168	0.2245	0.1458	0.1808	0.0701
S23727	0.0555	0.0972	0.1312	0.1202	0.163	0.1864	0.1795	0.0669
S23729	0.051	0.1105	0.1646	0.1217	0.1893	0.1743	0.1135	0.075
S23733	0.0336	0.0868	0.1612	0.107	0.2715	0.1359	0.1448	0.0592
S23736	0.0433	0.1365	0.1483	0.1052	0.1649	0.1853	0.1403	0.0762
S23745	0.0358	0.0979	0.1437	0.0997	0.246	0.197	0.1139	0.0661
S23750	0.0277	0.1142	0.1514	0.1366	0.2295	0.1538	0.1108	0.0759
S23751	0.0339	0.1107	0.1945	0.113	0.1935	0.1366	0.1607	0.0571
S23752	0.0446	0.1312	0.1431	0.1401	0.1831	0.1935	0.0931	0.0713
S23760	0.0313	0.1224	0.1585	0.102	0.2366	0.153	0.1072	0.0889
S23768	0.0382	0.1111	0.1694	0.0874	0.2399	0.1504	0.1272	0.0765
S23771	0.0475	0.0899	0.1404	0.0818	0.1712	0.1839	0.2218	0.0636
S23784	0.0405	0.115	0.1797	0.1198	0.161	0.1843	0.1282	0.0714
S23790	0.0323	0.1352	0.1571	0.154	0.1952	0.1523	0.1226	0.0512
S23795	0.0292	0.1209	0.1119	0.1178	0.1862	0.183	0.1319	0.1192
S238	0.0336	0.1201	0.1471	0.1212	0.1599	0.183	0.1303	0.1049
S23800	0.054	0.1016	0.166	0.118	0.2001	0.185	0.1204	0.0549
S23801	0.026	0.1454	0.1326	0.1058	0.2069	0.1589	0.1241	0.1003
S23803	0.0333	0.099	0.1548	0.1142	0.2417	0.1585	0.125	0.0734
S23808	0.0446	0.1069	0.1349	0.1337	0.2272	0.1701	0.1339	0.0486
S23811	0.0439	0.1224	0.1351	0.1028	0.1678	0.1906	0.1468	0.0905
S23821	0.0351	0.1166	0.1632	0.1248	0.244	0.1351	0.1038	0.0774
S23826	0.038	0.0937	0.1395	0.2222	0.1548	0.1582	0.1124	0.0811
S23830	0.041	0.1141	0.1722	0.1004	0.1981	0.1814	0.1004	0.0924
S23839	0.0358	0.1	0.1853	0.1053	0.1975	0.1789	0.1247	0.0724
S2384	0.0519	0.1082	0.13	0.1193	0.2153	0.1536	0.1496	0.0721
S23841	0.0297	0.1044	0.1877	0.1095	0.218	0.1667	0.1179	0.0662
S23846	0.035	0.0996	0.1538	0.0956	0.234	0.1424	0.1796	0.06
S23847	0.0457	0.0791	0.1752	0.1154	0.1846	0.1553	0.1842	0.0606
S23852	0.0401	0.1183	0.1195	0.123	0.2247	0.1846	0.0928	0.097
S23858	0.0341	0.0836	0.2165	0.1136	0.196	0.1684	0.1355	0.0523
S23868	0.0471	0.0962	0.1273	0.1074	0.186	0.2007	0.1839	0.0515
S2387	0.0334	0.1081	0.1681	0.1342	0.1985	0.1728	0.121	0.0639
S23877	0.0326	0.1204	0.2188	0.1216	0.118	0.1636	0.1249	0.1
S23891	0.045	0.11	0.1953	0.1142	0.1978	0.1813	0.0876	0.0689
S23892	0.0336	0.1064	0.1648	0.1035	0.1823	0.1662	0.1679	0.0753
S23893	0.0546	0.1059	0.0926	0.1988	0.112	0.1979	0.1613	0.0769
S23894	0.0315	0.1224	0.1865	0.099	0.2062	0.149	0.1081	0.0972
S23897	0.0583	0.1069	0.1441	0.1244	0.1891	0.1652	0.1334	0.0786
S2391	0.0481	0.1027	0.1483	0.1136	0.2334	0.1446	0.1218	0.0876
S23911	0.0313	0.0833	0.2582	0.1034	0.1952	0.1315	0.113	0.0841
S23913	0.017	0.0967	0.1907	0.1152	0.2386	0.1582	0.1233	0.0604
S23920	0.0428	0.1426	0.1617	0.1093	0.2086	0.1577	0.0736	0.1037
S23923	0.0359	0.1082	0.148	0.0892	0.2854	0.1643	0.1035	0.0654
S23926	0.0421	0.1354	0.1424	0.104	0.1782	0.1746	0.1442	0.0791
S23936	0.0362	0.1122	0.2115	0.0956	0.2028	0.1586	0.1259	0.0571
S23940	0.0393	0.1088	0.1602	0.1278	0.1675	0.1592	0.1685	0.0688
S23944	0.0261	0.0972	0.153	0.1145	0.2703	0.1645	0.1316	0.0429
S23949	0.0532	0.099	0.1597	0.1273	0.1805	0.157	0.1594	0.0638
S23951	0.0624	0.0838	0.2075	0.095	0.2168	0.1453	0.1361	0.053
S23952	0.0333	0.0974	0.1834	0.1287	0.1637	0.1613	0.1106	0.1218
S23956	0.0415	0.1078	0.1473	0.1098	0.1924	0.1811	0.1203	0.0998
S23967	0.0362	0.1095	0.1235	0.1182	0.2187	0.1775	0.1584	0.0579
S23969	0.0504	0.0899	0.1654	0.0741	0.2407	0.1429	0.1789	0.0576
S23970	0.0353	0.1064	0.1899	0.1195	0.2243	0.1459	0.1185	0.0601
S23971	0.0421	0.1295	0.1513	0.1026	0.1904	0.1541	0.1403	0.0896
S23972	0.0502	0.105	0.1602	0.1145	0.1856	0.1403	0.1542	0.0901
S23986	0.0648	0.0843	0.1545	0.0856	0.1923	0.1657	0.1571	0.0958
S23988	0.0482	0.0984	0.1776	0.1173	0.1518	0.1707	0.1668	0.0693
S23989	0.045	0.0818	0.1851	0.1225	0.2121	0.1606	0.1248	0.0681
S23990	0.055	0.1406	0.135	0.109	0.1821	0.1657	0.1185	0.0941
S240	0.025	0.1343	0.1357	0.163	0.1853	0.1726	0.0993	0.0849
S24001	0.0436	0.1035	0.1549	0.1205	0.197	0.1624	0.124	0.0941
S24004	0.0455	0.1156	0.1309	0.1168	0.1601	0.1503	0.1911	0.0897
S24006	0.034	0.1191	0.1247	0.0887	0.2337	0.2035	0.1262	0.0701
S24016	0.0489	0.1048	0.1229	0.0925	0.2368	0.1875	0.1238	0.0828
S24018	0.051	0.117	0.1475	0.1124	0.2184	0.1588	0.1269	0.0678
S24020	0.0395	0.144	0.1727	0.0845	0.2498	0.1347	0.1124	0.0624
S24022	0.0412	0.1074	0.1803	0.0982	0.1745	0.1507	0.191	0.0567
S24028	0.0361	0.0986	0.1526	0.1159	0.2002	0.1537	0.161	0.0819
S24029	0.0362	0.097	0.1531	0.1323	0.1725	0.1723	0.1234	0.1132
S24031	0.0393	0.1416	0.1331	0.1097	0.1937	0.178	0.1164	0.0882
S24041	0.0232	0.1274	0.1561	0.0981	0.2256	0.1657	0.1294	0.0745
S24050	0.0234	0.0841	0.2378	0.0736	0.2882	0.1129	0.1349	0.0452
S24052	0.0335	0.1082	0.1531	0.1106	0.2346	0.1616	0.1275	0.0709
S24054	0.0294	0.1304	0.1494	0.0824	0.2375	0.1558	0.1556	0.0595
S24063	0.0404	0.0996	0.1547	0.121	0.1648	0.1426	0.221	0.0559
S24065	0.0441	0.0939	0.1874	0.0983	0.2038	0.1574	0.1162	0.0989
S24071	0.0474	0.0795	0.1878	0.1189	0.138	0.1242	0.2629	0.0413
S24078	0.036	0.1186	0.1766	0.097	0.226	0.1539	0.106	0.0859
S24080	0.0528	0.1136	0.181	0.1421	0.1976	0.1645	0.0924	0.056
S24083	0.0424	0.1274	0.1771	0.107	0.1886	0.152	0.145	0.0605
S24096	0.0342	0.1106	0.129	0.1244	0.1823	0.1647	0.1764	0.0785
S24097	0.0597	0.1011	0.1513	0.1085	0.1523	0.1783	0.1574	0.0914
S24098	0.0504	0.1019	0.1781	0.1082	0.1082	0.1492	0.2253	0.0787
S24102	0.0642	0.1017	0.1438	0.1085	0.1637	0.1832	0.1433	0.0917
S24105	0.0509	0.0995	0.198	0.0836	0.2274	0.1544	0.1132	0.073
S24108	0.0364	0.1015	0.1637	0.1127	0.238	0.1521	0.0988	0.0968
S24109	0.0641	0.0842	0.1599	0.0998	0.1412	0.1572	0.2372	0.0564
S24119	0.025	0.0822	0.1862	0.113	0.187	0.1264	0.216	0.0642
S24129	0.0464	0.1161	0.1574	0.094	0.1956	0.1719	0.1108	0.1079
S2413	0.0273	0.1012	0.1727	0.1229	0.233	0.1625	0.1182	0.0622
S24131	0.0244	0.137	0.1209	0.0778	0.277	0.1326	0.1559	0.0744
S24133	0.0218	0.1082	0.1722	0.1217	0.2089	0.1782	0.1163	0.0728
S24142	0.0346	0.1255	0.1527	0.0874	0.1526	0.2343	0.1274	0.0856
S24145	0.0406	0.1044	0.1423	0.1241	0.2398	0.1537	0.1216	0.0735
S24146	0.0318	0.1323	0.1761	0.097	0.1795	0.1551	0.1228	0.1055
S24148	0.0346	0.1051	0.1813	0.1066	0.237	0.182	0.0717	0.0818
S2415	0.0324	0.1326	0.1394	0.1025	0.1904	0.139	0.1723	0.0914
S24151	0.0305	0.1232	0.1441	0.0959	0.2451	0.1528	0.1317	0.0767
S24155	0.0453	0.1206	0.1319	0.107	0.2028	0.1967	0.1389	0.0568
S24159	0.0336	0.0712	0.1593	0.0954	0.2716	0.1463	0.1331	0.0894
S24163	0.0422	0.0788	0.1905	0.1286	0.3146	0.1368	0.0697	0.0388
S24167	0.0411	0.1095	0.183	0.1174	0.1487	0.1599	0.1558	0.0846
S24184	0.0413	0.0823	0.1541	0.1262	0.2472	0.1569	0.1294	0.0627
S24190	0.0342	0.1006	0.1638	0.1008	0.2264	0.188	0.122	0.0641
S24191	0.0354	0.1109	0.1338	0.0964	0.2624	0.1533	0.1066	0.1013
S24192	0.0628	0.0887	0.1617	0.1185	0.1394	0.1793	0.1434	0.1064
S24202	0.0334	0.1006	0.1906	0.1259	0.2045	0.1289	0.1164	0.0996
S24203	0.0454	0.1003	0.1123	0.0962	0.157	0.1761	0.2153	0.0975
S24204	0.0392	0.0904	0.1515	0.1711	0.2399	0.1442	0.0769	0.0869
S24209	0.0312	0.0994	0.1688	0.1062	0.2368	0.1623	0.1436	0.0516
S24212	0.035	0.0936	0.141	0.1073	0.1962	0.1743	0.1773	0.0753
S24215	0.0298	0.1245	0.1565	0.0998	0.1772	0.1892	0.1361	0.0868
S24221	0.0436	0.0903	0.1381	0.1025	0.2053	0.1669	0.1941	0.0592
S24230	0.0372	0.1049	0.1657	0.0934	0.2013	0.1896	0.1356	0.0723
S24231	0.021	0.1151	0.1295	0.1782	0.1505	0.1652	0.1431	0.0972
S24232	0.034	0.0974	0.1955	0.0828	0.231	0.1641	0.1296	0.0657
S24234	0.0283	0.0984	0.1666	0.1403	0.2366	0.1534	0.0848	0.0917
S24235	0.0388	0.128	0.1431	0.0819	0.2532	0.1567	0.117	0.0812
S2424	0.0169	0.1169	0.2199	0.1412	0.204	0.1458	0.0996	0.0556
S24242	0.0366	0.106	0.1987	0.1048	0.163	0.1684	0.1715	0.051
S24244	0.046	0.107	0.1298	0.0992	0.1817	0.1637	0.176	0.0966
S24253	0.0442	0.1174	0.1331	0.1144	0.2306	0.166	0.1011	0.0933
S24262	0.0406	0.0877	0.1416	0.0925	0.1946	0.1744	0.1475	0.1212
S24272	0.0435	0.1303	0.1434	0.0831	0.1914	0.1508	0.1551	0.1024
S24275	0.033	0.1217	0.1692	0.0981	0.2113	0.1481	0.131	0.0875
S24283	0.0422	0.0821	0.1785	0.0836	0.1882	0.1676	0.1891	0.0686
S24284	0.046	0.1127	0.1394	0.125	0.2494	0.1858	0.0981	0.0436
S24286	0.0356	0.1155	0.1356	0.1263	0.1983	0.1722	0.1175	0.0989
S24288	0.0351	0.139	0.1517	0.1267	0.1627	0.1686	0.0995	0.1168
S24293	0.0295	0.0948	0.1845	0.1229	0.2136	0.1364	0.151	0.0673
S24294	0.0218	0.1093	0.2032	0.1153	0.2514	0.1733	0.0764	0.0494
S24296	0.0322	0.1158	0.1602	0.1075	0.1491	0.1888	0.1637	0.0828
S2430	0.0343	0.095	0.1779	0.1341	0.2	0.1584	0.1384	0.0619
S24300	0.039	0.1434	0.133	0.0959	0.2184	0.157	0.1321	0.0812
S24305	0.0395	0.1041	0.146	0.0968	0.2387	0.1981	0.1314	0.0454
S24306	0.0427	0.0938	0.1359	0.128	0.198	0.1673	0.1626	0.0717
S24308	0.0455	0.1297	0.136	0.1022	0.193	0.1728	0.1562	0.0645
S2431	0.0328	0.1014	0.1521	0.0903	0.1801	0.1816	0.187	0.0748
S24322	0.0332	0.0917	0.1413	0.1162	0.1731	0.1814	0.1861	0.077
S24324	0.0369	0.1106	0.1472	0.0867	0.2124	0.1843	0.1342	0.0877
S24326	0.0335	0.11	0.1554	0.1121	0.2002	0.1787	0.1146	0.0955
S24334	0.0283	0.0941	0.1848	0.172	0.1609	0.1621	0.1665	0.0312
S24336	0.0531	0.1045	0.1231	0.1559	0.1864	0.1583	0.1156	0.1031
S24345	0.0615	0.0982	0.156	0.0878	0.2356	0.1616	0.1013	0.0981
S24359	0.041	0.118	0.1552	0.0995	0.2134	0.1563	0.143	0.0735
S24367	0.0379	0.0892	0.2338	0.1032	0.1952	0.1503	0.127	0.0633
S24383	0.0466	0.1191	0.1397	0.129	0.1513	0.1768	0.1334	0.104
S24384	0.0496	0.1088	0.1645	0.1092	0.2731	0.1316	0.0899	0.0733
S24385	0.035	0.0961	0.2264	0.0769	0.1422	0.1737	0.1758	0.0739
S24386	0.0368	0.0996	0.2092	0.1104	0.2002	0.1539	0.0914	0.0985
S24395	0.0388	0.0891	0.1722	0.1176	0.2134	0.1543	0.1356	0.079
S24399	0.066	0.1093	0.1877	0.0983	0.1903	0.1675	0.0788	0.1022
S24409	0.0416	0.0899	0.1871	0.0765	0.2438	0.1671	0.1167	0.0772
S24412	0.0397	0.0995	0.1812	0.1322	0.1988	0.148	0.1359	0.0646
S24417	0.0312	0.1014	0.1962	0.1543	0.182	0.1789	0.0921	0.0638
S24420	0.0536	0.1235	0.1974	0.139	0.163	0.1609	0.0837	0.0788
S24421	0.0365	0.1309	0.1067	0.1296	0.1703	0.1708	0.1715	0.0837
S24422	0.034	0.1084	0.1653	0.0978	0.2384	0.1433	0.119	0.0938
S24423	0.0347	0.1003	0.1612	0.1429	0.1954	0.1708	0.1475	0.0472
S24429	0.0444	0.1025	0.1634	0.117	0.1798	0.1785	0.1614	0.053
S24432	0.0196	0.1312	0.1464	0.1023	0.2565	0.1598	0.1183	0.0658
S24434	0.0283	0.1022	0.187	0.1017	0.2067	0.1516	0.1514	0.071
S24435	0.0519	0.099	0.1905	0.127	0.1771	0.1547	0.1299	0.0698
S24437	0.035	0.0909	0.1295	0.095	0.2186	0.2133	0.1502	0.0676
S24440	0.047	0.099	0.173	0.0997	0.2524	0.1669	0.1052	0.0568
S24442	0.0343	0.0849	0.1887	0.1443	0.1814	0.1414	0.1552	0.0698
S24444	0.0288	0.1271	0.1564	0.0965	0.2105	0.1418	0.152	0.087
S24446	0.0471	0.1103	0.2001	0.1162	0.1572	0.1634	0.1425	0.0633
S24459	0.0328	0.1091	0.1837	0.0986	0.2238	0.1602	0.1033	0.0885
S24468	0.026	0.1307	0.1899	0.1234	0.1758	0.1674	0.1183	0.0684
S24469	0.0263	0.0989	0.2163	0.1071	0.1811	0.1675	0.128	0.0747
S24496	0.0259	0.1211	0.1594	0.0957	0.2397	0.1811	0.0978	0.0792
S2451	0.0298	0.1108	0.1446	0.097	0.244	0.1351	0.1634	0.0753
S24517	0.042	0.0921	0.1632	0.0926	0.2536	0.1354	0.1416	0.0795
S24523	0.0283	0.1197	0.1275	0.1289	0.2067	0.1591	0.1673	0.0624
S2453	0.0372	0.1012	0.1836	0.1013	0.2228	0.1659	0.1334	0.0548
S24534	0.032	0.1094	0.1167	0.1048	0.2978	0.1481	0.1111	0.0799
S24547	0.0461	0.1178	0.133	0.1364	0.2175	0.1712	0.1189	0.0591
S24548	0.0342	0.1177	0.1467	0.0852	0.172	0.1635	0.2113	0.0694
S2455	0.0369	0.0921	0.1804	0.0986	0.2218	0.1546	0.1366	0.079
S24553	0.0392	0.1366	0.1498	0.1336	0.1773	0.1606	0.1262	0.0766
S24555	0.0462	0.1412	0.1445	0.1278	0.1457	0.1978	0.1062	0.0906
S24556	0.0452	0.1173	0.1223	0.0912	0.24	0.1456	0.1313	0.107
S24559	0.0444	0.1258	0.1304	0.1038	0.1991	0.1904	0.1344	0.0718
S24564	0.0555	0.1075	0.1407	0.132	0.1536	0.1582	0.1832	0.0692
S24578	0.0402	0.0894	0.196	0.079	0.2621	0.1403	0.1302	0.0627
S24579	0.023	0.0816	0.221	0.1168	0.218	0.1235	0.1356	0.0805
S24600	0.0338	0.105	0.1391	0.1147	0.1838	0.1762	0.1887	0.0588
S24601	0.0309	0.0962	0.1182	0.092	0.2366	0.1537	0.2203	0.0522
S24607	0.0272	0.0989	0.1918	0.1265	0.2521	0.1446	0.0919	0.067
S24609	0.0459	0.1102	0.15	0.1134	0.2053	0.217	0.1126	0.0458
S24610	0.0381	0.0912	0.1414	0.0789	0.279	0.1541	0.1342	0.0831
S24616	0.0434	0.1179	0.1321	0.1125	0.1775	0.1771	0.1714	0.0681
S24619	0.05	0.0846	0.1583	0.1144	0.1562	0.1581	0.1617	0.1168
S24624	0.0341	0.0806	0.2212	0.1142	0.2858	0.1339	0.078	0.0522
S24627	0.0404	0.1586	0.1253	0.1478	0.1655	0.1437	0.1122	0.1065
S2463	0.0512	0.1194	0.1461	0.1005	0.1847	0.1734	0.1145	0.1103
S24632	0.0306	0.1217	0.1404	0.1369	0.1645	0.169	0.1464	0.0905
S24640	0.0346	0.0946	0.1875	0.1008	0.2392	0.1357	0.1476	0.06
S24643	0.0438	0.1115	0.1469	0.1138	0.1774	0.1672	0.1596	0.0799
S24654	0.03	0.115	0.1376	0.1076	0.1889	0.1634	0.1803	0.0773
S24655	0.0473	0.0981	0.1945	0.0958	0.1707	0.1612	0.1539	0.0786
S24666	0.0327	0.106	0.1627	0.1415	0.204	0.155	0.1146	0.0836
S24667	0.047	0.1185	0.1592	0.1288	0.1351	0.1489	0.1831	0.0794
S2467	0.0523	0.1001	0.1345	0.0989	0.2163	0.1646	0.1645	0.0688
S24676	0.0361	0.115	0.1457	0.1098	0.2297	0.1552	0.1387	0.0699
S24686	0.0398	0.1102	0.189	0.1089	0.1916	0.1558	0.1393	0.0653
S24688	0.0372	0.1109	0.1606	0.1151	0.212	0.1701	0.1116	0.0824
S24690	0.0408	0.1514	0.1193	0.1315	0.1701	0.1597	0.1218	0.1053
S24693	0.0346	0.0981	0.1789	0.1081	0.2888	0.1557	0.0792	0.0565
S24698	0.0445	0.1489	0.1299	0.1027	0.1901	0.1814	0.1213	0.0811
S24702	0.0341	0.084	0.1897	0.1408	0.1746	0.1331	0.1748	0.0689
S2471	0.0333	0.1686	0.1092	0.1223	0.1416	0.1893	0.1435	0.0922
S2472	0.0261	0.1206	0.1437	0.1521	0.225	0.1585	0.1057	0.0683
S24725	0.0426	0.1018	0.141	0.1395	0.1726	0.1347	0.1609	0.1069
S24729	0.0319	0.089	0.1256	0.0914	0.2419	0.1398	0.2036	0.0768
S24730	0.0366	0.0975	0.2036	0.1062	0.2316	0.1624	0.1102	0.0519
S24743	0.0354	0.0917	0.1697	0.1185	0.1729	0.1754	0.1513	0.0851
S24764	0.0337	0.1244	0.1474	0.1138	0.1877	0.1824	0.1228	0.0878
S24765	0.0366	0.1193	0.1199	0.1376	0.2087	0.1532	0.1491	0.0755
S24778	0.035	0.0922	0.1401	0.1101	0.2232	0.1699	0.1463	0.0832
S24784	0.0284	0.1355	0.1424	0.1217	0.1637	0.147	0.1562	0.1052
S24787	0.0471	0.1008	0.1761	0.1211	0.2075	0.1576	0.1024	0.0874
S24788	0.0434	0.127	0.1348	0.1441	0.1601	0.1668	0.1531	0.0707
S2479	0.0497	0.1183	0.1751	0.1368	0.217	0.154	0.0943	0.0548
S24790	0.0326	0.1176	0.158	0.1171	0.212	0.1889	0.0979	0.076
S248	0.0356	0.1205	0.1497	0.1191	0.2273	0.1508	0.1137	0.0834
S24800	0.0535	0.0929	0.1907	0.1129	0.2277	0.1312	0.135	0.0561
S2481	0.0409	0.095	0.1998	0.1244	0.169	0.1534	0.1503	0.0671
S24810	0.0222	0.11	0.1848	0.1038	0.2152	0.1616	0.146	0.0563
S24816	0.0359	0.1058	0.1742	0.1727	0.1934	0.1398	0.1121	0.066
S2482	0.0385	0.1354	0.1144	0.1153	0.1237	0.2164	0.1391	0.1172
S24820	0.0198	0.1007	0.2155	0.0788	0.1796	0.1582	0.185	0.0623
S24821	0.0359	0.0972	0.1289	0.1113	0.2098	0.1689	0.1733	0.0747
S24826	0.0382	0.1184	0.1168	0.1093	0.2195	0.1534	0.1636	0.0808
S24830	0.0587	0.1092	0.1761	0.1072	0.1814	0.1574	0.1444	0.0654
S24834	0.0331	0.1253	0.1647	0.0981	0.2452	0.171	0.0937	0.0689
S24838	0.0287	0.0956	0.1833	0.128	0.2008	0.1447	0.1599	0.059
S24842	0.0474	0.1185	0.1749	0.1145	0.1658	0.1468	0.1353	0.0969
S24843	0.0167	0.1192	0.2752	0.1219	0.139	0.1622	0.09	0.0758
