B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
S23124	1.97158356675659e-05	1.97393854562964e-06	3.44070894070922e-06	0.0408682221139284	0.196805174160546	0.0310253668140562	4.2071207934674e-07	0.731275685716236
S23126	2.75643982293272e-09	9.85288424028992e-08	5.34681615551554e-08	0.0420358312740455	0.195408065270145	0.0329132446517972	4.21964816571927e-06	0.729638484402403
S23130	3.36468474573023e-06	2.25554173758629e-09	2.17437132447788e-06	0.0379386992908609	0.202755749899902	0.033364936270226	6.83403139813926e-07	0.72593438982426
S23136	2.02082163130265e-05	1.95322505474329e-08	7.55129220663638e-08	0.0415303497584848	0.203567952900811	0.0316026178810831	5.67395204798131e-08	0.723278719458616
S23141	2.37360661188577e-08	1.76185505903549e-08	1.07073896389664e-07	0.0408267208158566	0.193361619324505	0.0307162119635619	5.32992488349581e-06	0.73508996954268
S23144	6.01174293983152e-09	9.72196841375653e-09	5.47532315314066e-07	0.0380886811354237	0.19057162785113	0.0355871532004907	3.27690879934116e-10	0.735751974219238
S23159	4.85821870363489e-08	7.27623423227786e-07	5.7981185043962e-07	0.0409925384897328	0.182991877816981	0.0345469766313675	9.22397399960865e-09	0.741467241820484
S23162	1.25703860672607e-07	6.83985120872168e-08	1.12777457776274e-07	0.0433401622918399	0.185847955697035	0.0337305219876899	5.2120572788368e-05	0.737028932570817
S23163	1.77748999563285e-05	1.99267810615862e-08	3.26238084295452e-08	0.0391554276276731	0.202249943130724	0.0322161220813833	1.18491862903388e-08	0.726360667860487
S23166	2.11554889412626e-05	2.9925745745914e-08	5.4645319338511e-09	0.0412611433133032	0.19850692501673	0.032782499623741	1.7236826682189e-09	0.727428239443324
S23170	3.74558592561161e-08	3.69117419690759e-05	9.15417417854902e-09	0.0415495561962535	0.202979053392778	0.029860771273133	1.4932540288987e-05	0.725558728245544
S2318	5.43988760462547e-09	1.25236551336611e-05	6.70169076979521e-06	0.0451233078940454	0.194582204743722	0.0303026850362956	3.68035979787469e-09	0.729972567859786
S23184	9.37634175552753e-11	2.50613801960342e-08	1.29459204571883e-05	0.0456856492228264	0.210712436367589	0.0256392669445758	7.36327747171291e-09	0.71794966902613
S23185	1.6688459131979e-08	8.12854621584537e-09	2.12048168518412e-07	0.0442480033780464	0.197413384082479	0.031908829979975	4.47162249806738e-08	0.7264295009781
S23187	6.55044542642422e-06	2.20473705145556e-09	2.0374585180262e-08	0.0427288032961773	0.189271299226334	0.0333008699137473	8.04410175087928e-06	0.734684410437242
S2319	3.08198400803963e-08	1.52445335698367e-07	6.24531911009315e-08	0.0422095679485341	0.193166450485125	0.0326797973443129	2.37766133713429e-09	0.731943936126
S23192	3.80949271376034e-09	7.12136978778114e-09	4.09396303276173e-06	0.0419407560417795	0.184871327939321	0.0357794528316231	2.53071719955909e-06	0.737401827576182
S23193	1.66508221514781e-08	3.58462004386691e-05	5.52567998612139e-07	0.044049149927353	0.195770393601423	0.0306390384268409	1.33815320574904e-06	0.729503664471918
S23207	2.60516686668733e-08	3.85847412417844e-07	3.19968805193325e-07	0.0425565843630901	0.189998940460811	0.0309728090149442	2.56324843161841e-09	0.73647093173002
S23208	4.636166963187e-08	1.90669257166655e-06	1.19978560134293e-05	0.0434907737129546	0.196981681659395	0.0300714060877322	1.81944158950015e-05	0.729423993213768
S23214	3.11004654513981e-08	1.95741794855219e-09	3.3505487143024e-07	0.0413501095417405	0.200179285669114	0.0323873510211246	5.5864884835211e-06	0.726077299166783
S23216	9.07401819865972e-08	3.71070059086773e-07	6.45523132954048e-10	0.0385816430664443	0.202741079201782	0.0315449198589877	2.75534629350028e-08	0.727131867863559
S23221	1.06576952858834e-07	2.50452603857296e-09	3.59554160193291e-07	0.0459143267559571	0.189954536916859	0.0314787631595448	3.37263472120297e-06	0.732648531897279
S23223	4.16334438592281e-08	8.88633019034777e-10	1.53883237521461e-07	0.040485393699708	0.196755935412934	0.0323378999943967	3.10754187358148e-08	0.730420543412229
S23227	6.00294835704598e-08	1.09802286913037e-08	2.69941673634502e-08	0.0435252033291575	0.197338431651697	0.0311505646532819	2.65468403485443e-05	0.727959155521635
S23233	3.85664279918298e-08	2.3718780320245e-08	8.85604614293312e-06	0.0432599728456305	0.190884892231435	0.0318168556869463	3.59535293504668e-08	0.734029324951108
S23237	1.1477787222094e-08	3.69724699849578e-07	9.05345200646002e-08	0.0417370674741064	0.198503825782001	0.0316081854780711	2.45028117874138e-06	0.728147999247636
S23250	4.46881680113767e-09	2.57532258559e-06	1.28084883968457e-08	0.0436594386761782	0.196079065791625	0.0312636215170707	9.24888050804859e-06	0.728986032534727
S23273	3.51871337322835e-09	1.1815949931352e-07	1.83985129479849e-08	0.041201576933879	0.199068606081693	0.0320086527074994	2.52335098021677e-07	0.727720771865105
S23274	3.13720906426994e-05	5.44958278740668e-09	5.85290437034152e-07	0.0454082691030795	0.191116706500663	0.0297116906413743	1.06409922862076e-08	0.733731360283229
S23277	1.61372636323945e-09	2.07311441062956e-05	3.36161356094364e-06	0.0421721589108239	0.199680652382296	0.0308189001371519	9.18002739891148e-07	0.727303276195595
S23279	1.01605442257524e-05	1.4599810148314e-08	5.55212870398279e-08	0.0452322278287976	0.196065764148473	0.0295331686999197	5.4732303523009e-08	0.729158553925184
S23292	2.15020909135945e-07	1.1743186238005e-08	2.87710719887306e-07	0.0419826787919582	0.192105910744096	0.0332709948266286	1.22137029074197e-07	0.732639779025473
S23309	2.0465513851338e-08	3.72036413846509e-06	6.79744454918932e-11	0.0419389932020722	0.199748983246474	0.0309844856765435	1.9904093072341e-05	0.727303892884211
S23316	3.20856577649845e-09	3.48124223104093e-08	3.01667240864231e-06	0.0383283227407467	0.194152258994205	0.0340794506643926	1.39618881722863e-05	0.733422951019087
S23321	3.88539162813033e-08	1.31546288011225e-08	7.81938843422431e-06	0.03942055709383	0.201054826695726	0.0316032439660223	2.53729621487018e-09	0.727913498310147
S23323	4.34763199877938e-09	2.20728949789619e-07	7.70253981315817e-09	0.0420614180606799	0.197101715800529	0.0314958661076452	1.89555348873816e-08	0.72934074829649
S23326	2.36779256590369e-07	3.50074025756149e-05	6.15957974161403e-07	0.0412911677481007	0.190440546572987	0.033625313064605	1.02019489044981e-07	0.734607010455012
S23328	2.25102789687215e-09	3.88172601110982e-08	5.96501367529876e-08	0.0426637189744231	0.193477635777098	0.0326233394797098	5.13042821191537e-05	0.731183900768225
S23330	9.61323492177016e-06	3.16887061266273e-05	6.40583778140337e-09	0.0432712359113285	0.198054553043071	0.0306372607799298	4.58497556404875e-09	0.727995637333808
S23337	1.10313701860512e-09	1.1646321264968e-08	1.61251998712311e-07	0.0411178392209638	0.204953881390395	0.0311308613948111	5.08427028950879e-07	0.722796735565344
S23338	7.13314061163966e-09	6.62697379838078e-09	5.94469870521254e-05	0.0425751975475157	0.196716805906034	0.031558076859688	8.63647629907709e-08	0.729090372574833
S23343	3.43812546329701e-06	6.02073563204093e-09	2.85994589622416e-05	0.0438773197471976	0.196765801679526	0.0314829175556404	5.68132979564098e-09	0.727841911731145
S23351	5.58514378374127e-05	1.16936484508077e-09	6.73512356282408e-08	0.0419596046493256	0.195036950759603	0.0339577522283668	1.99502051838402e-07	0.728989572902215
S23363	5.37089935355825e-07	3.73526089037233e-06	3.73860194980856e-08	0.0409561449218199	0.19905544736627	0.0330190902714039	7.07659194793621e-06	0.726957931111713
S23364	1.16763803708621e-07	1.35691399265063e-06	2.07227416814353e-08	0.0432134087098564	0.199495611242369	0.0301411696974914	5.61351856855544e-08	0.727148259814559
S2337	3.65647901779224e-09	9.73245616087893e-10	4.89978837247809e-08	0.0433570678220737	0.200113133080211	0.0302742428120745	4.02242612356278e-08	0.726255462433772
S23371	5.04207234498445e-05	5.21064281269567e-06	1.41870730538372e-08	0.0443065296645429	0.191099611297573	0.0322615619700558	3.47089258177997e-10	0.732276651167403
S23374	4.8455212139371e-08	8.86755940088304e-06	2.26083897713357e-08	0.0429510619423089	0.198263835003108	0.0303771288325602	8.72989774426586e-09	0.728399026869122
S23382	6.26177601234012e-09	4.22364148924896e-05	4.08623295168694e-08	0.0417261676552357	0.195551221069806	0.0326555259172133	3.94615669061997e-07	0.730024407203078
S23385	1.60409161478258e-06	1.57067832106112e-05	4.45609969966171e-08	0.0415124996770523	0.198641005148185	0.0311987045995096	1.21412512213809e-08	0.728630422998179
S23388	3.68878627715647e-08	3.19588725362317e-07	1.19104750276453e-05	0.0379652997795313	0.194384704077566	0.0339330396016323	2.07704422079904e-10	0.73370468938195
S23390	5.10512111320138e-09	1.09296554725607e-07	1.21313055529765e-07	0.0423133003112094	0.199147406106549	0.0310367063947374	1.39840225067605e-06	0.727500953070522
S23398	1.40766564377668e-05	2.33392396560529e-07	5.14974111581053e-07	0.0399704644012119	0.19229888715953	0.0347589143113298	2.97168619609422e-06	0.732953937418786
S2340	1.73622791586516e-08	2.32012462409957e-08	0.000350917601842973	0.0450920588575234	0.191624061810846	0.0312919539828919	2.06674928258102e-05	0.731620299690544
S23406	7.18107848495245e-09	8.47921026041778e-07	4.44135196163697e-09	0.0401508539896934	0.184056003631968	0.0354360734010541	1.08602743095184e-09	0.7403562083478
S23412	9.460193417527e-06	1.38468841123006e-07	7.5010681767038e-07	0.0411764228703843	0.191000190301338	0.0324681902166859	1.98381007791861e-08	0.735344828004415
S23417	2.96972018679017e-08	5.62917377093906e-10	1.8808882912082e-05	0.0402132467520287	0.191512956295211	0.0336510490128885	2.21789085477102e-07	0.734603687007755
S23423	3.08471575045761e-08	7.8820640385075e-08	1.6288677515272e-07	0.0408092298472313	0.199577975289365	0.0324624669345407	1.02790234694525e-08	0.727150045095267
S23428	1.07046330967688e-07	6.49605825400487e-06	1.79540512646757e-08	0.0405653635608396	0.191565489568228	0.0328627890165295	1.27173189416146e-07	0.734999609622577
S2343	6.15857224465232e-08	3.95254989255806e-05	4.14271089537669e-08	0.0428491339579346	0.200200345540473	0.0308788141788646	5.83080618112045e-10	0.726032077227891
S23430	1.30005121635355e-05	8.80156061031507e-08	1.74242770687573e-08	0.0411850504334577	0.17945516246819	0.040313647199632	6.65384423833172e-10	0.739033033281289
S23433	2.34640418016884e-06	4.87481640928331e-07	7.12056771804484e-07	0.0423493490426293	0.19322994506641	0.0324179184851849	4.62403102183496e-09	0.731999236839152
S23437	4.59042739854898e-07	0.000175867136618473	1.48972179512815e-06	0.0427772432148173	0.199074719115884	0.0304869924558784	3.41429281526681e-08	0.727483195169339
S23439	2.82159864552743e-06	6.45186185239236e-09	1.21923833968406e-08	0.0425908324908123	0.199742571218131	0.0304242869356099	1.78106550662461e-06	0.727237688047049
S2344	2.20884060684596e-07	3.02532917950852e-09	3.12554224066746e-08	0.0447740561677944	0.19786050703206	0.030487307399007	1.995925389851e-05	0.726857914982427
S23443	2.29414784963226e-10	1.12175698292251e-06	9.78806065853323e-08	0.0414593810448858	0.195305735896402	0.0328386458418922	1.01152249497147e-06	0.730394005827321
S23446	2.23678467029933e-06	3.07233713410028e-07	2.3828117817517e-08	0.0408610916246342	0.197646048573572	0.0328405814983692	1.35137615456039e-08	0.728649696943161
S23447	1.09927570882851e-08	6.96605525159675e-09	2.20132272121859e-07	0.0413002635382419	0.196957643403663	0.0318484654443398	3.84488519505263e-08	0.729893351073819
S23448	1.12306052677434e-07	3.18174116388446e-07	2.60343382157159e-08	0.0442853899527563	0.193091815317432	0.0302268669130141	1.63724639374487e-08	0.732395454929826
S23449	6.85871294429842e-09	1.84728296120764e-05	3.83985499306736e-08	0.041358463699307	0.196930723133211	0.0303003360624136	4.5228819402883e-10	0.731391958565905
S2345	1.80597953438375e-05	6.60392497498967e-07	1.56896729523431e-06	0.0398134832793649	0.198042925349205	0.0330046345348278	1.41587658164322e-09	0.72911866626559
S23450	4.99600526403458e-08	3.95153636152759e-09	1.10236404675032e-05	0.0439986482641633	0.198715046552278	0.0297020168743126	5.92472753411878e-05	0.727513963481849
S23466	4.0029950919691e-09	2.15156777127962e-07	1.49178264212245e-10	0.0498020087856655	0.193599980525646	0.0250330036910984	4.17987004678196e-05	0.731522988988172
S23469	2.88052519628625e-08	2.83046169052292e-06	7.9541896895201e-08	0.0422439267727894	0.191711754773521	0.0325729386461802	9.96259015054741e-06	0.73345847840852
S23471	1.75758221768409e-08	4.69008109850197e-08	4.23515949910547e-06	0.0423042977444416	0.196141444994467	0.0326288201277094	1.65629676080446e-06	0.728919481200489
S23472	8.51458210314168e-09	1.38495431267692e-07	4.25061116300176e-07	0.0413005569098958	0.203128259158951	0.0306310214394112	3.22083819209254e-05	0.724907382038691
S23474	4.04853498025908e-06	5.32652409620485e-09	1.33263442176987e-07	0.0406251672650009	0.191775321735984	0.03353908890156	2.79325623351572e-08	0.734056207039946
S23476	3.47070038927393e-09	1.05288259788854e-06	5.61951581372196e-07	0.0388338808674885	0.19297117008847	0.0329220696821492	3.16866626165323e-08	0.73527122937035
S23478	0.000114035006119421	2.34489044141933e-08	1.04706238157334e-06	0.0452299641967186	0.194380320495347	0.0317805298677536	1.42575999952391e-08	0.728494065665175
S2348	3.75867823063061e-08	2.52312422040605e-08	8.70770244682684e-09	0.0410059236437089	0.193511272110924	0.0308701977385342	7.60605991105942e-08	0.734612458920507
S23486	7.18309138473268e-09	3.2233396540112e-05	6.8555176071798e-08	0.0426365304022267	0.20335124004073	0.0303309608320814	3.15011035074644e-09	0.723648956440044
S23487	2.33515176655942e-08	9.00766779957361e-06	1.7906146836776e-08	0.0433573804714994	0.190698388569297	0.0327547480443113	4.04706817027573e-09	0.73318042994236
S23495	1.83632249715319e-07	7.51252414514005e-08	2.27561603284642e-06	0.0434186935757759	0.176363206748671	0.0371951141038246	5.02610565395265e-10	0.743020450695594
S23497	1.15031374710435e-08	3.53670881017238e-08	8.12343754256436e-09	0.0403428694280356	0.20102617061455	0.0320432705981295	4.60113399173838e-08	0.726587588354282
S23498	4.24487380267077e-06	6.57315778922065e-08	5.78109637150509e-07	0.0436897175634015	0.188510925352428	0.0346792263122505	1.01116173510549e-08	0.733115231945285
S235	1.3526126718044e-05	7.08866682497727e-08	4.83787238792993e-08	0.0417646982032125	0.197415535966128	0.0322338941545094	1.3921056296335e-10	0.728572226144829
S23502	2.40017266952925e-05	1.93087307541187e-07	4.19893194877237e-09	0.0437848815894409	0.190469912856034	0.0333496358298935	2.39464963790509e-07	0.732371131246733
S23503	7.31746683207732e-09	9.71884892994703e-09	1.61892685679199e-07	0.0395293752117912	0.205420093066885	0.0319698551181409	6.99738970807882e-07	0.72307979793521
S23523	1.10207560799449e-08	1.13175170867218e-06	5.04686463321648e-09	0.0430566559287889	0.19583983170952	0.0314266719715936	6.39896232212471e-08	0.729675628581145
S23537	7.16226654850597e-07	1.18156312547052e-06	1.03012193880043e-08	0.0435358789000241	0.196188809029695	0.0309243577489644	3.43145034873122e-09	0.729349042798867
S23538	1.67857817376611e-05	5.64178739373234e-08	2.55573902585709e-09	0.04189322482549	0.195951946655112	0.0309222977537666	8.72823627511232e-07	0.731214813186654
S23545	7.73418652773308e-10	7.8225491555297e-07	4.17943453007652e-06	0.0461074128432334	0.199396391907279	0.0290475184879571	8.87278538559509e-06	0.725434841513281
S23546	2.88340060633571e-06	5.48030475843046e-07	6.08792863712191e-09	0.0428523132694775	0.201511637942161	0.0303363013396198	1.07117375910405e-08	0.725296299217994
S23548	6.83703464955806e-07	2.55427235051003e-05	2.64181396287321e-08	0.0470912118339853	0.188638251905978	0.0294619948235502	1.28320348604923e-07	0.734782160271028
S23553	3.93354453284675e-09	1.53518802392731e-09	3.37673309577764e-05	0.0412511594456808	0.19352911621227	0.0328942964477184	1.43182939498925e-08	0.732291640776347
S2356	9.86655935461905e-05	2.56955471157358e-08	3.84589565294526e-08	0.0416386569278698	0.193026126681957	0.0322919628566406	3.85816776784411e-07	0.732944137968706
S23561	1.2291581621802e-09	7.99083354507347e-06	3.64968391696729e-05	0.0422293593072164	0.202479025140445	0.0302714787284356	6.34329460671252e-08	0.724975584489084
S23562	2.60243965430324e-09	2.78426674119042e-05	1.07353194097071e-07	0.0416002552085154	0.204178012101388	0.0311371110457714	2.2226418498155e-09	0.723056666798638
S23564	2.10172783496366e-08	8.22067154626076e-07	2.88601622813473e-08	0.0417406292828321	0.199557301407022	0.0307513664683067	3.32738956918134e-08	0.727949797623349
S23574	2.52462875084852e-08	3.59682143056575e-08	0.000131373881810617	0.0412671949233202	0.200507024514213	0.0307965265722983	8.98367411168301e-09	0.727297809910182
S23576	1.68689116234006e-06	9.71891790844597e-09	7.49843765343291e-06	0.041858690174357	0.192820716402454	0.0331578719179822	6.50660027318962e-06	0.7321470198572
S23578	3.35051018620354e-05	3.17066315829864e-06	2.15791496779723e-08	0.0416410013918635	0.197383127912424	0.0334782580740251	7.0227283407603e-08	0.727460845050234
S23579	2.48734493092692e-08	4.01442296658868e-09	8.4194076438851e-06	0.0418370207723682	0.195116004784934	0.0333531487279159	2.70560503402257e-08	0.729685350363216
S23582	1.16167325271618e-08	1.16969530297627e-08	6.97145221079509e-09	0.0447037407597955	0.193696389036907	0.0316900130598633	2.81265834739842e-08	0.729909798731713
S23590	1.23593428272416e-08	2.63862209141019e-08	8.1799833377862e-08	0.0387462453457301	0.191369119643085	0.034786226656335	2.00075546205734e-07	0.735098087733906
S2360	6.62708646680228e-07	4.45551900716133e-09	9.98957000471342e-05	0.0413444911119841	0.195521800629736	0.0335637310403468	7.86238663333315e-08	0.729469335729854
S23600	2.55280720270783e-10	2.87522446421698e-06	3.64385941131178e-07	0.0393316954284915	0.191106886498788	0.0331695399694073	4.90064415988352e-08	0.736388589231185
S23606	9.47515264988524e-08	4.39941293908658e-07	4.85471470926326e-05	0.0431546234203704	0.200192849769198	0.030647716184172	2.63300158075751e-08	0.725955702456331
S23609	5.47602833189333e-07	1.74432984409773e-07	2.97314298028204e-08	0.0433707802594732	0.197647406208543	0.0306603791947881	1.15236225361822e-08	0.728320671046326
S2361	5.73277737569183e-05	3.22077116869807e-09	7.97786394429307e-08	0.04199781308016	0.192985350756691	0.0315849473947684	1.7740058386025e-06	0.733372703989374
S23612	6.09673729854816e-09	3.07400685126645e-08	1.40073855578145e-06	0.0447726210325177	0.183282138795679	0.034747030527854	9.85608292705248e-06	0.737186915985661
S23615	1.32733015181813e-07	1.87027174983848e-09	1.25447191315921e-07	0.0428686762775145	0.19512246105504	0.031237193651714	8.5137419002224e-08	0.730771323827834
S23616	9.345341385147e-08	8.90837360387092e-07	2.13985527040503e-06	0.0454860668331623	0.197824609703589	0.0291807205197552	7.9728773276321e-05	0.727425750024173
S23620	9.07839628010194e-06	3.11123844601825e-07	3.68516238416296e-07	0.0400701597679418	0.197063924857005	0.0345860835783277	1.29055705446709e-07	0.728269944704657
S23624	4.20112594699381e-05	9.38657279568717e-09	4.24668737840189e-07	0.0435877230650173	0.196760580587419	0.0318806343059498	5.0340331171647e-07	0.727728113323522
S23632	2.94946191752836e-09	3.08883474863915e-07	6.43538954694023e-05	0.0409592310053898	0.195859234418642	0.0337826836450478	1.60619177546723e-08	0.729334169140597
S23640	8.45235182713455e-09	5.73927809086542e-08	2.55204490207722e-05	0.0410640734574682	0.196438166538386	0.0308545433245868	2.20597296134933e-08	0.731617608325675
S23653	3.25191469302129e-09	2.24438015868238e-08	3.21678657629721e-08	0.0390509948772399	0.194272355209267	0.0345806356955341	3.24676976533722e-06	0.732092709584612
S23655	8.66141844380034e-08	5.38428775002333e-09	7.41979267163279e-09	0.040110608719283	0.194487241751774	0.0339458506322441	2.5556475770925e-05	0.731430643002664
S2366	7.72888841008148e-09	6.27134703644877e-08	3.56011056608781e-07	0.0449866356394256	0.190474439814139	0.031224326644036	1.61338462553453e-08	0.733314155315138
S23662	1.22921230366249e-09	7.19498086634226e-05	3.11891249012532e-06	0.0382542991896213	0.200503411177827	0.0338829848580862	2.81490210461155e-09	0.727284232009197
S23667	1.16349080286686e-05	3.76546605745527e-08	1.60969441914177e-05	0.0427604194095598	0.192639907580464	0.0302921803124632	3.55111314181976e-09	0.734279719639519
S23668	2.14266452686978e-08	2.985286783027e-06	1.76744412116267e-07	0.0426332871740155	0.200153437547005	0.0305420009509551	6.44292325331605e-05	0.726603661637651
S23669	5.21508830523535e-07	7.41001468327038e-05	3.19017012379732e-08	0.0411734952693162	0.198082244427198	0.0328560795136661	7.65418014581704e-09	0.727813519578275
S2367	1.60357440600401e-11	3.27253161913089e-08	2.39123896783313e-06	0.0433060402690684	0.196785584536689	0.0323586910899069	1.13385410746225e-08	0.727547248785475
S23670	3.19473348227745e-05	2.76991141712636e-07	4.18380125979212e-10	0.0408061812602979	0.196379614649588	0.0332922709521076	4.0997278018979e-08	0.729489667396384
S23671	1.87801689447704e-07	1.34975427647257e-05	1.39775419996179e-05	0.0416470077486193	0.201940718950748	0.0305410844300222	1.40612924806917e-08	0.725843511922864
S23673	9.32122570978268e-06	6.85923787738256e-08	3.41245604863075e-08	0.0440724708064185	0.189830651931953	0.0332286117016823	1.39247233741266e-07	0.732858702370064
S23691	9.86601514371581e-08	1.99494748797452e-06	2.05927203429375e-05	0.0396670299938143	0.20543533666257	0.0285216840518157	7.45415738393541e-06	0.726345808806434
S23692	1.51024752572234e-05	1.13380675482924e-06	8.03375439914011e-07	0.0428772425716646	0.200261066876244	0.0311992125310826	1.15887898071045e-11	0.725645438351968
S2370	1.38108646434788e-08	4.55364138875303e-07	1.75584974934237e-06	0.0391517454154215	0.205474526556459	0.0309895741881962	4.32567844519612e-09	0.724381924489492
S23700	5.11218721471637e-08	1.44424405338507e-05	1.07822860929918e-07	0.0409540201391744	0.198324088754835	0.0323820030136772	6.27204313713564e-08	0.728325223986615
S23704	1.00779801884151e-09	1.45488834306309e-08	1.78743566866646e-06	0.0454787768343212	0.192949664411733	0.0309116745721577	3.15917213317562e-06	0.730654922017305
S23707	5.60823255598272e-08	1.02857910755048e-08	1.18278880649863e-07	0.0393684076695105	0.196266886241552	0.0333268738948603	1.46170808935345e-07	0.731037501376271
S23709	6.57386854385673e-05	1.08644844192561e-08	3.8844939591399e-08	0.0396965442435666	0.198880651991333	0.0322553594814426	2.83481944363209e-06	0.729098821069351
S2371	2.08556935795816e-06	2.04385487995815e-08	1.39171420141747e-08	0.0426212447590586	0.182313333301412	0.0370229327791319	3.61851562134423e-09	0.738040365616833
S23713	1.30379362766074e-09	1.9358452033977e-07	1.28438998514325e-07	0.0385075909637319	0.201083062052669	0.0345167689199406	2.58575995381077e-08	0.725892228878746
S23714	6.51680704207163e-05	3.70536621414111e-08	3.96444033193437e-08	0.0412829988009688	0.199899912688649	0.0305350631532978	8.17110231838887e-09	0.728216772417496
S23721	0.000185832910800502	1.0109271504515e-08	4.56731312509611e-06	0.0412360187252341	0.197859335540433	0.0327826205969244	2.28612590421171e-08	0.727931591942953
S23727	1.23562362841949e-05	4.04730465869376e-09	6.37166305514344e-08	0.0430008557383105	0.189433176073984	0.0335191700957525	2.98158449771327e-05	0.734004558246756
S23729	7.70952789173063e-09	5.21293353266826e-07	6.47004920232325e-08	0.0373765298802946	0.195075230569004	0.0337134507864759	1.14365473140717e-06	0.733833051406121
S23733	1.90198761472769e-08	3.02405421654206e-08	6.34265491170372e-09	0.0418767004760374	0.201348554905244	0.0312368977828645	3.81805097548706e-05	0.725499610723026
S23736	3.38577579447646e-09	1.02641595818759e-07	1.28850927844856e-10	0.0381969036197563	0.188786823127482	0.0333955784783181	2.14052102576367e-07	0.739620374566118
S23745	2.86730849834491e-07	2.69899599872797e-08	6.26358110869438e-08	0.0443190242069973	0.197072410764397	0.0306158972782016	2.96646144129928e-05	0.72796262677937
S23750	3.10600169358813e-07	4.50324510741179e-08	8.06744581790095e-08	0.0424802107650349	0.199892360670499	0.029177090461786	1.00112203807731e-07	0.728449801683398
S23751	3.04843970034598e-09	4.21964680449708e-05	3.60234468319196e-08	0.042573060711404	0.198978182355241	0.0304311959992024	1.70139365739955e-08	0.727975308380285
S23752	1.02111059486623e-06	4.02692834955704e-09	1.26165137964645e-07	0.0442032567173367	0.189542673481571	0.0299468794709834	5.91603620881561e-06	0.736300122991239
S23760	1.48119908102565e-08	3.11633391023314e-06	2.69952450366626e-07	0.0404423667136304	0.196871656905725	0.0318614046734327	4.75847823545924e-09	0.730821165850382
S23768	4.23871106232412e-07	8.08450997710743e-07	4.09513180487566e-07	0.0393553122977748	0.199628166728192	0.033088708118964	1.52302524470854e-05	0.727910940767337
S23771	1.29652437643908e-05	1.40236588470085e-06	6.29882743952943e-09	0.0416117137187203	0.191306049941432	0.0344448701035736	7.07464494632985e-09	0.732622985253153
S23784	2.77470353892246e-10	2.90750347364698e-09	7.08975335998941e-05	0.0415754074087375	0.194502180370769	0.031853469374588	1.1428564271446e-07	0.731997927841689
S23790	2.17094390218715e-08	8.60534520068944e-07	1.74609814475888e-07	0.0416700441944566	0.190113883864574	0.0322106649834275	0.000126693656348829	0.73587765644742
S23795	5.91638818428772e-05	1.49217808489826e-07	1.72782333077336e-08	0.0438315140136118	0.191178328221733	0.0318749241001062	8.42256565833697e-07	0.733055061030098
S238	3.18626325001874e-06	2.11427951831109e-05	1.46703624295543e-05	0.0391946945739935	0.190991194677255	0.0330264929521961	1.58875894256027e-06	0.73674702961675
S23800	4.01678268714393e-08	6.40453563315833e-09	3.81046628326766e-08	0.0438854161612232	0.192033529145733	0.0321811380774061	2.56186760798899e-08	0.731899806319936
S23801	3.93760849154055e-08	9.05752111628528e-06	1.29866661515763e-08	0.0378801757862924	0.196905768364698	0.0340248044338967	9.66845279557029e-09	0.731180131862793
S23803	1.62970748053003e-08	6.63000075052453e-08	2.48347397583239e-07	0.0397760531804664	0.199803130734378	0.0324596033982519	2.04354972849465e-05	0.727940446245139
S23808	1.54570736058589e-07	2.40823956840604e-08	3.5108380041996e-08	0.0427350137834988	0.200418760226371	0.0301391162840778	1.51070014122921e-07	0.726706744874527
S23811	2.27175801507589e-09	1.29562110899004e-08	1.72285006846812e-07	0.0413273050618596	0.191369766220968	0.0337945364806091	1.47024894888705e-08	0.733508190021098
S23821	1.11585363244373e-05	2.8038298200221e-08	1.93425462647161e-08	0.0412338888563272	0.202029533630245	0.0306922728215658	8.4720742063922e-08	0.726033014053951
S23826	1.85703446707146e-07	0.000263762637242994	4.25960084708873e-08	0.0464517803471758	0.18781690053584	0.0302699460033877	5.09891640663338e-09	0.735197377077982
S23830	2.867910235852e-09	2.24735298381078e-07	6.99587965309154e-09	0.0413953589181301	0.198176616551415	0.032354651359299	4.48292432620483e-06	0.728068655647742
S23839	8.59470132161214e-09	1.46915561360106e-06	1.94623648654027e-08	0.0443235350022637	0.1908146637171	0.03183310511863	3.23132646043655e-07	0.733026875816681
S2384	4.36911327771056e-05	1.89796302649577e-07	3.33885812200355e-09	0.0425556132787166	0.196430390231339	0.030923827887642	2.06567160330996e-08	0.730046263677649
S23841	3.34305303951652e-07	2.97757259609673e-08	2.97979803499823e-05	0.0418023065597909	0.198394944483168	0.0317549349262139	8.42042271807554e-08	0.72801756776522
S23846	4.58850321809067e-08	3.14810726503372e-07	4.02877016942589e-08	0.0419670287233024	0.200121072891166	0.0330301361276161	1.54195821784405e-08	0.724881345854872
S23847	1.65799422614866e-08	1.19497562246343e-08	5.56475908930138e-07	0.0409014181349274	0.199301611126282	0.0328019138529631	1.78960189265426e-08	0.726994453984201
S23852	1.55457552532706e-09	1.21164644356261e-06	9.5676952318894e-09	0.0401126968402451	0.198992317298999	0.0297812381132101	2.91171663332002e-08	0.731112495861665
S23858	1.58686095702708e-06	1.36184752951607e-06	3.51557475600083e-05	0.0434808016931875	0.194322095924698	0.0315122710796903	4.61672862200318e-10	0.730646726384705
