Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S11944	0.1708	0.0841	0.1986	0.122	0.0608	0.3637
S11945	0.1355	0.0746	0.2248	0.1769	0.0753	0.3129
S11957	0.2148	0.0717	0.1718	0.061	0.0377	0.443
S11958	0.1314	0.0964	0.2334	0.1099	0.058	0.3709
S1196	0.1402	0.0959	0.1454	0.1084	0.084	0.4261
S11960	0.1239	0.1256	0.2658	0.1161	0.082	0.2867
S11965	0.1893	0.1431	0.1803	0.1226	0.0752	0.2895
S11967	0.1067	0.0958	0.1882	0.1139	0.1111	0.3843
S1197	0.1754	0.1227	0.1475	0.1559	0.0798	0.3187
S11973	0.1844	0.0724	0.2011	0.0956	0.0491	0.3975
S11974	0.1242	0.0808	0.1596	0.0822	0.0372	0.516
S11980	0.1267	0.0749	0.1655	0.094	0.044	0.495
S11985	0.1006	0.0837	0.2317	0.0942	0.0503	0.4396
S11987	0.0873	0.1169	0.1889	0.1267	0.0727	0.4075
S11993	0.0957	0.0635	0.1889	0.1008	0.0448	0.5064
S12001	0.1271	0.0889	0.2163	0.1288	0.0793	0.3597
S12004	0.1062	0.0901	0.2685	0.1225	0.0665	0.3463
S12006	0.248	0.1578	0.1602	0.0931	0.067	0.274
S12010	0.0937	0.1281	0.3371	0.1099	0.087	0.2442
S12011	0.1196	0.0836	0.2157	0.086	0.0563	0.4388
S12012	0.1226	0.153	0.1723	0.161	0.0975	0.2935
S12022	0.1234	0.1006	0.2251	0.1168	0.054	0.38
S12043	0.1332	0.0616	0.2114	0.0524	0.0408	0.5006
S12052	0.13	0.0904	0.2086	0.1468	0.0688	0.3554
S12056	0.1353	0.0821	0.2086	0.1047	0.0461	0.4231
S12057	0.1458	0.1146	0.1338	0.1283	0.0598	0.4178
S12058	0.1011	0.1773	0.1774	0.1403	0.0832	0.3207
S12061	0.1246	0.084	0.1882	0.0871	0.0611	0.455
S12064	0.139	0.1053	0.2991	0.0858	0.0465	0.3242
S12073	0.0971	0.0684	0.2188	0.1297	0.0714	0.4146
S12076	0.1261	0.0848	0.2376	0.1293	0.0912	0.331
S12079	0.1441	0.0881	0.177	0.1337	0.0805	0.3766
S12089	0.1732	0.1086	0.1514	0.1217	0.0751	0.37
S12098	0.14	0.0852	0.2046	0.1165	0.0339	0.4197
S1210	0.1568	0.094	0.2245	0.1004	0.0447	0.3796
S12101	0.1174	0.1457	0.2042	0.1516	0.0854	0.2956
S12105	0.1112	0.0801	0.1922	0.0861	0.0471	0.4833
S12106	0.1023	0.1985	0.1938	0.1319	0.0868	0.2866
S1212	0.1588	0.1212	0.1738	0.0797	0.0714	0.395
S12120	0.1236	0.077	0.1892	0.0745	0.0435	0.4923
S12129	0.1676	0.0897	0.2064	0.0874	0.0571	0.3918
S12137	0.1776	0.0994	0.1494	0.0907	0.0483	0.4346
S12140	0.1565	0.0593	0.2499	0.1075	0.0817	0.3451
S12159	0.1709	0.109	0.2543	0.0712	0.0399	0.3547
S12170	0.1174	0.1079	0.2109	0.1013	0.0623	0.4002
S12178	0.0959	0.1329	0.2099	0.0853	0.0441	0.4319
S12179	0.1817	0.1003	0.2136	0.1034	0.0319	0.3691
S1218	0.1526	0.1138	0.1892	0.1161	0.0768	0.3514
S12182	0.1038	0.129	0.2244	0.1269	0.0868	0.329
S12196	0.1613	0.0971	0.1814	0.104	0.0709	0.3853
S12198	0.1672	0.1589	0.1689	0.0792	0.0714	0.3544
S1220	0.1586	0.1053	0.1544	0.1019	0.0543	0.4256
S12200	0.1362	0.1297	0.1474	0.1096	0.0477	0.4294
S12202	0.1297	0.0906	0.2069	0.0977	0.0916	0.3835
S12206	0.0763	0.0726	0.3	0.0793	0.0717	0.4001
S12208	0.1089	0.0729	0.3253	0.0824	0.0398	0.3707
S12215	0.1526	0.0884	0.1886	0.0935	0.0565	0.4205
S12221	0.1899	0.1038	0.2654	0.0396	0.0192	0.3821
S12228	0.1492	0.1124	0.169	0.085	0.0547	0.4297
S12231	0.1055	0.0944	0.2238	0.1196	0.0732	0.3835
S12240	0.1433	0.1344	0.272	0.1224	0.0716	0.2563
S12241	0.1297	0.0718	0.2581	0.0939	0.0535	0.393
S12244	0.189	0.0994	0.1728	0.1206	0.0928	0.3254
S12245	0.1183	0.1225	0.195	0.11	0.0529	0.4014
S12249	0.1454	0.0806	0.2895	0.0846	0.0409	0.3589
S12251	0.1	0.1003	0.1316	0.1399	0.0702	0.4581
S12261	0.1396	0.1277	0.1641	0.1362	0.0898	0.3427
S12264	0.0949	0.0718	0.2759	0.0912	0.0442	0.422
S12265	0.1055	0.0848	0.2354	0.1236	0.0712	0.3793
S12271	0.1231	0.0979	0.1237	0.0874	0.0551	0.5128
S12276	0.1525	0.0704	0.2964	0.0841	0.0503	0.3462
S12278	0.1027	0.0827	0.185	0.1092	0.0391	0.4812
S12279	0.122	0.0544	0.1846	0.0886	0.0436	0.5068
S12282	0.1467	0.111	0.1514	0.1551	0.0514	0.3844
S12285	0.1716	0.0857	0.1463	0.1173	0.0911	0.388
S12291	0.1588	0.1145	0.1541	0.1259	0.0522	0.3945
S12294	0.1192	0.0757	0.1764	0.1151	0.0593	0.4543
S12308	0.1041	0.0843	0.2326	0.1227	0.0569	0.3993
S12335	0.0908	0.0677	0.1728	0.1162	0.0515	0.5011
S12344	0.1121	0.0645	0.2142	0.0846	0.0513	0.4734
S12347	0.192	0.092	0.1686	0.1118	0.0601	0.3755
S12348	0.1986	0.0686	0.2348	0.1002	0.0506	0.3473
S12354	0.2472	0.0867	0.1902	0.091	0.0663	0.3187
S1236	0.1266	0.0847	0.2357	0.1396	0.0559	0.3575
S12365	0.1287	0.1067	0.1966	0.1168	0.0677	0.3834
S12366	0.1558	0.1116	0.1331	0.0923	0.0503	0.4569
S12374	0.178	0.0954	0.1469	0.0998	0.0557	0.4242
S12385	0.1127	0.0595	0.2119	0.0879	0.0397	0.4883
S1239	0.1426	0.0913	0.1547	0.108	0.0498	0.4537
S12391	0.1148	0.0866	0.2488	0.1155	0.0565	0.3778
S12394	0.1348	0.1298	0.1273	0.1223	0.0692	0.4166
S12406	0.1754	0.0949	0.1577	0.099	0.0506	0.4225
S1241	0.1138	0.1351	0.1386	0.1294	0.0917	0.3913
S12410	0.1159	0.1097	0.2418	0.1504	0.0668	0.3155
S12417	0.1313	0.108	0.1772	0.1123	0.067	0.4042
S12419	0.1354	0.0505	0.1919	0.0741	0.0478	0.5003
S12428	0.0867	0.1354	0.2295	0.1321	0.0695	0.3467
S12431	0.1215	0.0753	0.1798	0.0592	0.0454	0.5188
S12432	0.1126	0.0755	0.3157	0.0685	0.0432	0.3845
S12436	0.1469	0.0662	0.246	0.1141	0.048	0.3789
S12437	0.0795	0.0896	0.1652	0.13	0.0461	0.4895
S12439	0.1243	0.1026	0.1851	0.0871	0.067	0.434
S12440	0.1486	0.1389	0.1503	0.1266	0.0756	0.3601
S12441	0.0679	0.1054	0.2665	0.0767	0.0565	0.427
S12447	0.1879	0.0713	0.1452	0.1258	0.0822	0.3876
S12450	0.0978	0.0997	0.2094	0.1137	0.0784	0.4011
S12452	0.1389	0.1465	0.1693	0.0893	0.0635	0.3925
S1246	0.1355	0.0844	0.1972	0.1023	0.0596	0.4211
S12463	0.1518	0.0856	0.2279	0.1235	0.0444	0.3667
S12464	0.1884	0.1172	0.2093	0.1127	0.0661	0.3062
S12488	0.2638	0.1138	0.1316	0.1609	0.0713	0.2585
S12489	0.1024	0.1044	0.1795	0.1298	0.0678	0.4161
S12496	0.1743	0.0808	0.1468	0.1333	0.068	0.3968
S12500	0.1063	0.0847	0.2091	0.1091	0.047	0.4437
S12501	0.1015	0.0816	0.2623	0.0834	0.0628	0.4084
S1251	0.1533	0.1161	0.2005	0.1338	0.0508	0.3456
S12516	0.1289	0.1112	0.2356	0.0682	0.0337	0.4224
S1252	0.1632	0.0919	0.2279	0.1058	0.0727	0.3385
S12524	0.0931	0.0672	0.1994	0.1378	0.055	0.4476
S12527	0.1009	0.126	0.1407	0.1507	0.0761	0.4056
S12535	0.0988	0.0974	0.1339	0.1377	0.083	0.4492
S12540	0.1238	0.098	0.1809	0.0871	0.0513	0.4589
S12548	0.1074	0.0662	0.2447	0.0674	0.0602	0.4542
S12556	0.1168	0.0767	0.1532	0.073	0.038	0.5423
S12563	0.1041	0.0846	0.197	0.0944	0.0369	0.483
S12568	0.7076	0.0434	0.0342	0.031	0.0378	0.1459
S12569	0.1644	0.1253	0.1404	0.1071	0.0679	0.3949
S12570	0.0905	0.0913	0.2473	0.1017	0.0409	0.4282
S12577	0.1539	0.0896	0.1836	0.0871	0.0386	0.4472
S12582	0.1199	0.0935	0.124	0.0781	0.0553	0.5292
S12583	0.0995	0.0816	0.3082	0.0709	0.0309	0.4089
S12585	0.179	0.1102	0.1318	0.1262	0.075	0.3776
S12590	0.177	0.0884	0.2426	0.1907	0.0758	0.2255
S12596	0.122	0.1055	0.2544	0.0941	0.0499	0.3742
S12597	0.1242	0.0779	0.1723	0.1027	0.0421	0.4807
S12604	0.1734	0.1061	0.1661	0.0991	0.0585	0.3968
S12605	0.1294	0.0896	0.2009	0.1478	0.0683	0.364
S12608	0.1134	0.1008	0.1997	0.1414	0.0593	0.3854
S12617	0.0982	0.0691	0.3117	0.0867	0.0434	0.3908
S12618	0.1474	0.0764	0.2227	0.1418	0.078	0.3338
S12624	0.1302	0.1128	0.2097	0.1077	0.063	0.3767
S12628	0.1562	0.1237	0.2204	0.1004	0.0629	0.3364
S12637	0.134	0.0892	0.2487	0.1157	0.0506	0.3619
S12655	0.1256	0.0917	0.1944	0.0995	0.0678	0.421
S12658	0.1182	0.0648	0.2179	0.1299	0.0576	0.4115
S1266	0.1891	0.1071	0.2289	0.0854	0.0527	0.3368
S12665	0.143	0.0705	0.3062	0.0617	0.0539	0.3647
S12666	0.185	0.0786	0.2047	0.1021	0.0561	0.3734
S12667	0.1213	0.1033	0.244	0.0988	0.0604	0.3722
S12675	0.1485	0.1287	0.1906	0.1309	0.0503	0.351
S12682	0.1092	0.0941	0.1768	0.134	0.0582	0.4277
S12691	0.1495	0.1263	0.1693	0.1222	0.0701	0.3626
S12704	0.1048	0.0744	0.2211	0.0885	0.0509	0.4602
S12706	0.1834	0.0801	0.2437	0.141	0.0655	0.2864
S12707	0.1202	0.0618	0.2615	0.0974	0.0268	0.4323
S12721	0.1122	0.086	0.3855	0.0834	0.0495	0.2834
S12722	0.156	0.1249	0.18	0.0995	0.0778	0.3618
S12731	0.1463	0.1076	0.1407	0.1185	0.1267	0.3602
S12734	0.234	0.0901	0.2006	0.093	0.0701	0.3122
S12735	0.152	0.0982	0.1783	0.1305	0.0572	0.3838
S12736	0.1538	0.1093	0.1335	0.0832	0.0508	0.4695
S12742	0.0872	0.1002	0.2479	0.0826	0.0415	0.4406
S12754	0.1732	0.1135	0.1907	0.113	0.0761	0.3336
S12760	0.1192	0.1506	0.1878	0.129	0.0905	0.323
S12773	0.1233	0.1234	0.1933	0.1037	0.0661	0.3903
S12775	0.1365	0.1055	0.1875	0.1154	0.0732	0.3819
S12776	0.1594	0.0731	0.0806	0.0956	0.0422	0.5491
S12779	0.1033	0.1304	0.1839	0.083	0.0686	0.4307
S12781	0.1058	0.0784	0.2915	0.079	0.057	0.3884
S12785	0.1093	0.0805	0.2215	0.0716	0.0481	0.469
S12790	0.102	0.1319	0.2593	0.0996	0.0648	0.3425
S12794	0.1354	0.0817	0.2077	0.1014	0.064	0.4097
S12796	0.1271	0.091	0.1698	0.1425	0.0745	0.3951
S12798	0.1328	0.1551	0.2113	0.0861	0.0422	0.3726
S128	0.1578	0.0861	0.4798	0.0437	0.0274	0.2052
S1280	0.0867	0.0769	0.2432	0.0993	0.0514	0.4426
S12800	0.1158	0.0741	0.1665	0.1134	0.0843	0.4459
S12809	0.1896	0.0998	0.211	0.1264	0.091	0.2823
S12813	0.1884	0.0658	0.1661	0.1364	0.0764	0.3668
S12814	0.1759	0.1102	0.1134	0.1053	0.0563	0.4388
S12817	0.1646	0.1444	0.2508	0.0829	0.043	0.3142
S12819	0.2071	0.1071	0.2379	0.0963	0.0364	0.3152
S1282	0.1432	0.0838	0.1886	0.0958	0.0706	0.418
S12821	0.126	0.094	0.2638	0.1122	0.0505	0.3535
S12823	0.1054	0.1118	0.2329	0.1127	0.0766	0.3605
S12826	0.0956	0.084	0.2565	0.0621	0.0339	0.468
S12827	0.1094	0.0625	0.2758	0.0841	0.0465	0.4218
S1283	0.103	0.0893	0.235	0.109	0.0578	0.4058
S12830	0.1093	0.0976	0.184	0.1126	0.0932	0.4034
S12836	0.1354	0.0868	0.2122	0.083	0.0527	0.4298
S12839	0.0885	0.075	0.293	0.1001	0.0609	0.3825
S12845	0.1287	0.1013	0.1428	0.1055	0.0849	0.4366
S12848	0.135	0.0929	0.2753	0.0683	0.0454	0.3831
S12849	0.1411	0.105	0.1695	0.0898	0.0618	0.4328
S12854	0.1377	0.1291	0.1096	0.0936	0.0535	0.4764
S12857	0.1606	0.086	0.2074	0.0925	0.05	0.4036
S12863	0.1385	0.1104	0.2104	0.1182	0.0553	0.3671
S12865	0.1938	0.1019	0.1526	0.1071	0.0535	0.3911
S12866	0.1556	0.1109	0.1611	0.2075	0.0628	0.3022
S12868	0.1483	0.122	0.2818	0.103	0.0696	0.2754
S12869	0.1151	0.1097	0.234	0.1176	0.0664	0.3572
S12872	0.1836	0.079	0.1244	0.094	0.0374	0.4816
S12875	0.1296	0.0732	0.3069	0.0503	0.0286	0.4114
S12884	0.1548	0.1116	0.1633	0.1403	0.0546	0.3754
S12886	0.1504	0.1776	0.165	0.1193	0.0768	0.3109
S12888	0.1667	0.1071	0.1664	0.1078	0.0613	0.3907
S12893	0.1492	0.1154	0.207	0.0998	0.0593	0.3694
S12897	0.1607	0.1055	0.1934	0.0849	0.0596	0.3959
S1290	0.1395	0.0917	0.1796	0.0865	0.0461	0.4566
S12901	0.1008	0.0854	0.2044	0.1379	0.0714	0.4
S12906	0.159	0.0865	0.209	0.1046	0.0674	0.3733
S1291	0.1156	0.1132	0.1311	0.1073	0.0546	0.4782
S12912	0.1294	0.1019	0.2227	0.1716	0.1163	0.2581
S12922	0.2494	0.1355	0.2661	0.0713	0.0369	0.2407
S12924	0.1749	0.0837	0.194	0.1114	0.0535	0.3826
S12925	0.0937	0.0799	0.1738	0.1431	0.0614	0.4481
S12944	0.1407	0.0927	0.2554	0.1035	0.0614	0.3462
S12950	0.1648	0.081	0.202	0.0671	0.0526	0.4325
S12952	0.1498	0.1286	0.1307	0.113	0.0603	0.4175
S12953	0.1801	0.0987	0.2321	0.1021	0.085	0.302
S1296	0.1124	0.0769	0.1761	0.1251	0.0676	0.4421
S12964	0.1717	0.0624	0.2207	0.0764	0.0469	0.422
S12968	0.1202	0.0959	0.1822	0.0999	0.0484	0.4533
S12969	0.1484	0.0832	0.2345	0.1386	0.0925	0.3028
S12978	0.1611	0.0954	0.2072	0.081	0.0442	0.411
S12979	0.1085	0.1014	0.1866	0.0784	0.0511	0.474
S12982	0.165	0.1318	0.1734	0.1295	0.0744	0.3259
S12984	0.0968	0.0998	0.191	0.1112	0.0832	0.4179
S12989	0.1532	0.1026	0.1408	0.1252	0.0617	0.4164
S12996	0.1648	0.0844	0.1873	0.0977	0.09	0.3758
S13010	0.0648	0.0491	0.2398	0.0622	0.0273	0.5569
S13018	0.0941	0.1427	0.2134	0.0928	0.0956	0.3615
S13022	0.1522	0.1007	0.153	0.1025	0.0459	0.4457
S13025	0.2209	0.1192	0.1848	0.0825	0.0549	0.3377
S13026	0.1995	0.1031	0.2448	0.1191	0.0401	0.2934
S13029	0.1462	0.1079	0.1725	0.1318	0.0951	0.3465
S13035	0.2056	0.119	0.1653	0.066	0.0556	0.3884
S13039	0.2962	0.0783	0.1703	0.0705	0.0461	0.3386
S13042	0.142	0.1304	0.1584	0.1249	0.0714	0.3729
S13051	0.1678	0.1595	0.1728	0.0773	0.0391	0.3835
S13053	0.1315	0.0738	0.1655	0.076	0.0696	0.4835
S13057	0.148	0.1152	0.2094	0.1374	0.0686	0.3214
S1306	0.1576	0.0922	0.2112	0.073	0.0388	0.4273
S13060	0.1114	0.1352	0.1619	0.1607	0.0838	0.3471
S13062	0.1318	0.1703	0.1805	0.1778	0.133	0.2066
S13070	0.1458	0.0806	0.2463	0.1019	0.0673	0.3581
S13073	0.199	0.0897	0.1434	0.0995	0.0894	0.379
S1308	0.0882	0.0894	0.2802	0.0908	0.0581	0.3932
S13082	0.0978	0.0814	0.1808	0.0693	0.026	0.5448
S13084	0.0607	0.0451	0.3794	0.0785	0.051	0.3854
S13094	0.1109	0.0843	0.2578	0.138	0.1069	0.3021
S13109	0.1678	0.0971	0.2286	0.0628	0.0311	0.4126
S13114	0.1447	0.0631	0.2337	0.0987	0.0327	0.4272
S13131	0.0967	0.1478	0.1996	0.1183	0.085	0.3525
S13132	0.1515	0.0845	0.2337	0.104	0.0548	0.3714
S13134	0.143	0.1002	0.1633	0.1248	0.0553	0.4134
S13154	0.1122	0.0796	0.1365	0.1032	0.0369	0.5316
S13161	0.1425	0.0816	0.2255	0.0882	0.0426	0.4196
S13169	0.1362	0.084	0.1285	0.1166	0.0542	0.4805
S1317	0.1229	0.0933	0.2678	0.1199	0.0621	0.3338
S13170	0.0882	0.0998	0.2272	0.0741	0.0391	0.4716
S13173	0.1164	0.0641	0.1754	0.0672	0.0527	0.5242
S13178	0.1889	0.0602	0.1921	0.0856	0.0447	0.4286
S13192	0.1418	0.1076	0.1863	0.1219	0.0507	0.3917
S13194	0.1255	0.1214	0.1372	0.0818	0.0517	0.4823
S13195	0.1205	0.1038	0.3607	0.1023	0.043	0.2698
S132	0.1838	0.0766	0.1594	0.1061	0.0563	0.4178
S13203	0.1476	0.142	0.2	0.1486	0.1136	0.2482
S13216	0.1522	0.0858	0.1857	0.0902	0.058	0.4281
S13217	0.0908	0.0549	0.282	0.08	0.0405	0.4518
S13219	0.1697	0.0984	0.1302	0.1219	0.0934	0.3865
S1322	0.1364	0.113	0.1328	0.0975	0.0605	0.4599
S13227	0.1535	0.1241	0.1821	0.1315	0.073	0.3358
S13231	0.1599	0.1008	0.2086	0.1062	0.0976	0.3271
S13234	0.1311	0.0867	0.1731	0.1046	0.0542	0.4502
S13243	0.0894	0.1193	0.1786	0.0815	0.044	0.4873
S13248	0.1416	0.0869	0.2282	0.0736	0.0619	0.4077
S13253	0.1431	0.078	0.1812	0.1186	0.0604	0.4186
S13272	0.1048	0.0901	0.2051	0.1304	0.0576	0.412
S13275	0.1016	0.0773	0.1979	0.0786	0.0393	0.5053
S13278	0.169	0.1602	0.1146	0.1299	0.0992	0.327
S13283	0.1444	0.0981	0.2285	0.1098	0.062	0.3572
S13289	0.222	0.0726	0.1681	0.0856	0.0463	0.4054
S1329	0.2042	0.1017	0.1569	0.1013	0.0799	0.356
S13291	0.1126	0.108	0.2663	0.1454	0.0598	0.3077
S13293	0.1967	0.1242	0.1689	0.1308	0.0862	0.2932
S13296	0.1101	0.0697	0.2966	0.0576	0.0247	0.4414
S13299	0.1017	0.1093	0.179	0.0985	0.0959	0.4155
S1330	0.1604	0.116	0.136	0.1671	0.096	0.3245
S13300	0.1301	0.087	0.2605	0.1559	0.0429	0.3236
S13305	0.1255	0.0886	0.1158	0.0862	0.0507	0.5332
S1331	0.129	0.0923	0.19	0.0713	0.0506	0.4668
S13310	0.0908	0.0821	0.2281	0.095	0.0404	0.4636
S13311	0.1172	0.0844	0.2496	0.0751	0.055	0.4187
S13324	0.1253	0.1058	0.2058	0.122	0.1024	0.3387
S13326	0.1461	0.0955	0.2654	0.1385	0.0956	0.2588
S13329	0.1264	0.102	0.2256	0.1103	0.0726	0.3632
S13331	0.1638	0.0995	0.1562	0.1043	0.0902	0.386
S13336	0.1058	0.0451	0.2115	0.0718	0.0429	0.5229
S13339	0.1918	0.0903	0.1529	0.1193	0.086	0.3597
S13341	0.1592	0.1227	0.1853	0.1255	0.0812	0.3261
S13345	0.1805	0.0865	0.1989	0.0823	0.0474	0.4044
S13346	0.1384	0.1347	0.1372	0.0909	0.0597	0.4391
S13349	0.1798	0.1344	0.1809	0.1126	0.0753	0.317
S1335	0.1034	0.1087	0.1433	0.1016	0.0422	0.5007
S13352	0.0947	0.0863	0.2167	0.1134	0.041	0.4479
S13354	0.1161	0.1031	0.1953	0.1071	0.0701	0.4083
S13357	0.1113	0.1296	0.2467	0.1165	0.0607	0.3352
S13367	0.1191	0.0797	0.2168	0.1066	0.0685	0.4092
S13369	0.1581	0.0648	0.1648	0.118	0.0682	0.426
S13370	0.1669	0.0926	0.1882	0.102	0.0572	0.3931
S13374	0.1277	0.1535	0.2813	0.0843	0.0526	0.3006
S13378	0.1093	0.0792	0.2967	0.0908	0.0632	0.3607
S13382	0.1625	0.158	0.1688	0.1503	0.0966	0.2638
S13389	0.191	0.0941	0.2066	0.1099	0.0769	0.3214
S13391	0.0956	0.0719	0.2584	0.0461	0.0451	0.4828
S13396	0.1914	0.0714	0.135	0.0811	0.0669	0.4541
S13398	0.1038	0.1106	0.2769	0.0963	0.0522	0.3603
S13403	0.1752	0.0984	0.1667	0.1104	0.0689	0.3804
S13405	0.1137	0.0732	0.257	0.0801	0.0668	0.4091
S13407	0.117	0.075	0.2716	0.0756	0.0413	0.4195
S1341	0.1114	0.1149	0.18	0.1262	0.0786	0.3888
S13415	0.1762	0.0719	0.2347	0.1117	0.0808	0.3247
S13416	0.1231	0.1424	0.1925	0.0795	0.0614	0.4011
S13420	0.1221	0.1036	0.2574	0.0714	0.0485	0.397
S13425	0.1403	0.1167	0.1357	0.1081	0.0675	0.4317
S13433	0.1965	0.0883	0.203	0.0768	0.0577	0.3777
S13442	0.1402	0.1134	0.1779	0.1139	0.0742	0.3804
S13444	0.1122	0.0948	0.1516	0.186	0.0701	0.3852
S13445	0.1255	0.0759	0.237	0.085	0.044	0.4326
S13454	0.0796	0.0707	0.2493	0.0952	0.0436	0.4616
S13457	0.0982	0.0791	0.112	0.0798	0.0343	0.5967
S13461	0.1628	0.0776	0.1795	0.1081	0.0673	0.4045
S13471	0.1605	0.0827	0.1726	0.1057	0.0421	0.4365
S13472	0.1352	0.0582	0.1856	0.0736	0.0421	0.5053
S13476	0.0969	0.1074	0.1566	0.125	0.0922	0.422
S13478	0.147	0.0679	0.2301	0.1157	0.0436	0.3957
S1348	0.0932	0.1012	0.2609	0.0817	0.0426	0.4203
S13486	0.1621	0.0978	0.1282	0.1249	0.0761	0.411
S13494	0.0977	0.1191	0.1743	0.1049	0.0627	0.4415
S13507	0.209	0.0987	0.1961	0.1206	0.0851	0.2906
S13510	0.0889	0.0818	0.2372	0.097	0.0497	0.4454
S13511	0.1801	0.1411	0.2199	0.0465	0.0299	0.3824
S13512	0.1519	0.1105	0.1871	0.0996	0.0591	0.3918
S13515	0.1517	0.0761	0.2106	0.1208	0.0781	0.3628
S13519	0.1615	0.118	0.2507	0.118	0.0532	0.2986
S13521	0.0934	0.0788	0.217	0.1173	0.0365	0.457
S13533	0.1256	0.1093	0.2349	0.1128	0.0757	0.3417
S13537	0.1314	0.1962	0.1803	0.1084	0.1205	0.2632
S13541	0.1045	0.0872	0.312	0.112	0.048	0.3362
S13543	0.1149	0.1524	0.1881	0.1229	0.0664	0.3552
S13545	0.1042	0.0897	0.317	0.1356	0.093	0.2605
S1355	0.1702	0.0933	0.1543	0.1144	0.0536	0.4143
S13558	0.1222	0.0947	0.2638	0.0841	0.0453	0.3899
S1356	0.0883	0.0827	0.2848	0.1361	0.0377	0.3705
S13561	0.0995	0.0849	0.2	0.1036	0.088	0.424
S13564	0.151	0.0902	0.2401	0.1281	0.05	0.3406
S13568	0.141	0.083	0.2133	0.1269	0.0453	0.3904
S13569	0.121	0.1015	0.2332	0.1391	0.079	0.3262
S13570	0.1325	0.0838	0.1997	0.0961	0.0505	0.4373
S13575	0.1294	0.0761	0.1939	0.0748	0.0519	0.4739
S13577	0.1532	0.0729	0.2225	0.0973	0.0735	0.3806
S13585	0.1446	0.1027	0.1598	0.1468	0.0579	0.3881
S13586	0.1177	0.112	0.1808	0.1766	0.069	0.344
S13587	0.1349	0.1052	0.2077	0.0973	0.053	0.402
S13589	0.149	0.0834	0.1954	0.1531	0.0396	0.3795
S13593	0.0938	0.1057	0.2024	0.1187	0.0563	0.4232
S13605	0.1326	0.0961	0.2108	0.0878	0.0468	0.426
S13616	0.1092	0.0643	0.2437	0.0749	0.0547	0.4533
S13617	0.1237	0.1071	0.182	0.0892	0.0483	0.4497
S13618	0.0914	0.0937	0.1598	0.0885	0.0574	0.5093
S13625	0.0976	0.0856	0.2489	0.1386	0.0641	0.3652
S13627	0.1253	0.1034	0.1967	0.1132	0.0664	0.395
S13633	0.2129	0.0833	0.2596	0.0625	0.0411	0.3406
S13636	0.142	0.0896	0.1822	0.0889	0.0504	0.4469
S13638	0.1408	0.0989	0.1716	0.1063	0.0645	0.4179
S13646	0.1132	0.0902	0.2194	0.0759	0.0866	0.4148
S13647	0.1728	0.1046	0.2653	0.0796	0.0371	0.3405
S13649	0.1247	0.0828	0.2291	0.0945	0.0641	0.4048
S1365	0.1771	0.0987	0.1805	0.0842	0.0479	0.4116
S13654	0.1923	0.1015	0.1484	0.1253	0.0874	0.3452
S13656	0.146	0.061	0.225	0.0733	0.0401	0.4545
S13658	0.1023	0.1642	0.1745	0.1009	0.0566	0.4015
S13664	0.1611	0.0931	0.1655	0.1119	0.0738	0.3945
S13672	0.104	0.0895	0.1413	0.096	0.0595	0.5096
S13674	0.1622	0.1117	0.1775	0.1047	0.0839	0.36
S13675	0.0972	0.0712	0.2046	0.1031	0.0445	0.4795
S13678	0.0944	0.0962	0.14	0.085	0.0813	0.5031
S13679	0.0927	0.0662	0.1482	0.0892	0.0389	0.5649
S13698	0.1428	0.0699	0.2495	0.0747	0.0562	0.4068
S13706	0.099	0.1306	0.186	0.1505	0.1051	0.3288
S13708	0.1263	0.1002	0.1508	0.0681	0.0571	0.4975
S1371	0.1744	0.101	0.22	0.1251	0.0497	0.3298
S13716	0.13	0.0966	0.2108	0.1146	0.0871	0.3608
S13717	0.1245	0.0643	0.234	0.0592	0.0452	0.4729
S13725	0.1148	0.129	0.1367	0.1255	0.0886	0.4054
S1373	0.1494	0.0898	0.1618	0.0796	0.0882	0.4311
S13749	0.1648	0.098	0.2266	0.0971	0.064	0.3495
S13751	0.1176	0.0929	0.2184	0.1465	0.0874	0.3371
S13759	0.1806	0.0807	0.2211	0.1067	0.0416	0.3694
S13761	0.099	0.1084	0.1875	0.1139	0.0482	0.443
S13766	0.1375	0.1249	0.1744	0.1235	0.103	0.3367
S13778	0.125	0.1162	0.1985	0.1155	0.0603	0.3844
S1378	0.1479	0.1226	0.1714	0.1789	0.1096	0.2696
S13780	0.1736	0.1342	0.1715	0.0609	0.0496	0.4102
S13785	0.1456	0.0873	0.1685	0.1298	0.0754	0.3934
S13789	0.1471	0.0924	0.206	0.0757	0.0381	0.4408
S13791	0.1331	0.0992	0.1719	0.1219	0.0825	0.3913
S13794	0.177	0.1176	0.1762	0.1344	0.0711	0.3238
S13795	0.1598	0.0791	0.2393	0.0798	0.0344	0.4076
S13796	0.1439	0.0957	0.1648	0.1319	0.0793	0.3844
S13824	0.1826	0.0992	0.157	0.0872	0.0464	0.4276
S13827	0.1392	0.1183	0.2393	0.0667	0.0486	0.388
S13834	0.1087	0.1347	0.2375	0.1482	0.0635	0.3074
S13837	0.1484	0.0939	0.1405	0.1143	0.0577	0.4452
S13846	0.1251	0.0611	0.2489	0.0738	0.0434	0.4477
S1385	0.1265	0.0952	0.1906	0.1282	0.0519	0.4076
S13851	0.0979	0.09	0.2024	0.1075	0.0801	0.4221
