ID,HPCA_B_cells,HPCA_Monocytes_CD14plusCD16minus,HPCA_NK_cells,HPCA_Neutrophils,HPCA_T_cells_CD4+,HPCA_T_cells_CD8+
S11903,6.673452,8.46194,7.367966,8.94129,7.316828,7.501446
S11905,6.580858,8.429612,6.90267,8.62647,6.770862,6.846462
S11907,6.77877,8.248612,7.226968,8.586426,7.505372,7.508642
S11914,6.564502,8.237606,6.878374,8.641532,6.969984,6.926592
S11917,7.053808,8.348698,7.343024,8.70856,7.605542,7.612632
S11928,6.578796,8.271382,7.304188,8.33092,7.431362,7.457206
S11929,7.04574,8.37626,7.161144,8.631168,7.670974,7.586036
S1193,7.044426,8.299324,7.249754,8.237306,7.588768,7.502628
S11930,6.774872,8.174388,7.360724,8.264596,7.675794,7.646978
S11934,6.862746,7.88092,7.380812,8.30792,7.695834,7.739052
S11939,6.717404,8.541602,6.899452,8.820636,7.37518,7.207548
S11944,7.087174,8.181664,7.31315,8.66003,7.813094,7.79095
S11945,6.770616,8.255664,7.492594,8.63371,7.7287,7.83306
S11957,7.303478,8.560476,7.131942,8.961444,7.785682,7.61493
S11958,6.720656,8.31312,7.198102,8.565174,7.362768,7.2216
S1196,6.630462,8.44621,6.991702,8.845164,7.206734,7.048384
S11960,6.843056,7.941924,7.285344,8.284962,7.471312,7.414982
S11965,6.859,8.017646,7.19988,8.406108,7.567424,7.65878
S11967,6.448696,8.258596,7.0446,8.654634,7.484904,7.276742
S1197,6.662232,8.171142,6.824126,8.284756,7.005306,6.783634
S11973,7.440052,8.306858,7.43377,8.711806,8.194292,8.14908
S11974,6.802402,8.733466,7.17512,8.82499,7.360978,7.436416
S11980,6.900286,8.644608,7.279166,8.96731,7.496668,7.52311
S11985,6.836898,8.589812,7.424668,8.835732,7.636268,7.670354
S11987,6.59708,8.37886,7.100024,8.794064,7.362846,7.208286
S11993,6.89676,8.49384,7.341638,8.82079,7.749876,7.722948
S12001,6.633494,8.294268,7.152792,8.61452,7.234962,7.24099
S12004,6.602584,8.078496,7.169862,8.234488,7.343506,7.260572
S12006,7.128796,7.793124,7.049518,8.293446,7.691328,7.486588
S12010,6.603174,7.806182,7.439428,7.891442,7.412076,7.469086
S12011,6.931632,8.506042,7.400558,8.670812,7.565508,7.502126
S12012,6.334452,8.117138,6.889552,8.374676,6.971268,6.857878
S12022,6.707162,8.004842,6.948032,8.160032,7.402624,7.046826
S12043,7.299246,8.693838,7.305094,8.97982,7.83354,7.757468
S12052,7.040196,8.250494,7.226806,8.53653,7.746448,7.619544
S12056,6.9313,8.289292,7.143162,8.687064,7.455386,7.409074
S12057,6.770092,8.52918,6.988254,8.833344,7.464858,7.34273
S12058,6.32005,8.065344,6.896474,8.502172,6.763374,6.815694
S12061,7.010212,8.312442,7.179266,8.65626,7.674262,7.59848
S12064,7.042972,8.40887,7.428488,8.38928,7.850434,8.004056
S12073,6.732564,8.508322,7.219438,8.79217,7.316436,7.206272
S12076,6.634874,8.012042,7.047662,8.26937,7.233072,7.210034
S12079,6.786012,8.24581,7.070574,8.79395,7.24465,7.32761
S12089,6.717876,8.270534,7.01225,8.42536,7.193268,7.190422
S12098,7.001726,8.470948,7.259166,8.72932,7.604434,7.596244
S1210,7.094924,8.43287,7.40041,8.745652,7.68882,7.719134
S12101,6.67737,7.878134,6.859692,8.222666,7.057168,6.904494
S12105,7.177724,8.541522,7.29069,8.765702,8.149886,7.929812
S12106,6.342316,7.910566,6.991154,8.07322,7.105848,6.906834
S1212,7.09146,8.438758,7.209916,8.73566,7.914682,7.725034
S12120,6.878702,8.558064,7.199594,8.839012,7.52297,7.51404
S12129,7.021996,8.340934,7.181888,8.58092,7.591338,7.490564
S12137,7.040852,8.582542,7.087432,8.994768,7.374244,7.310484
S12140,6.795212,8.239586,7.26261,8.335368,7.450724,7.64565
S12159,7.257518,8.419466,7.585736,8.735356,7.930166,8.04589
S12170,6.793784,8.596318,7.257422,8.905822,7.405428,7.542098
S12178,6.848034,8.156416,7.29888,8.411458,7.765138,7.669158
S12179,7.233952,8.311514,7.23921,8.758708,7.943556,7.815342
S1218,6.835502,8.046624,7.125524,8.314746,7.67385,7.406612
S12182,6.638878,7.97146,7.028762,8.27096,7.438526,7.19218
S12196,6.930644,8.414276,7.216018,8.602824,7.526314,7.413272
S12198,6.83148,8.422046,7.280536,8.76556,7.591616,7.647422
S1220,7.177938,8.548662,7.21725,8.726936,7.621872,7.610472
S12200,6.913488,8.221036,7.060908,8.685692,7.493108,7.35094
S12202,6.634982,8.293976,7.13709,8.561096,7.253444,7.248574
S12206,6.757324,8.55952,7.44684,8.713854,7.596302,7.663416
S12208,7.015772,8.363138,7.478738,8.287594,7.75006,7.817422
S12215,6.963296,8.185054,7.320834,8.354008,7.67056,7.563006
S12221,7.412556,8.46483,7.627012,8.708784,8.153714,8.073302
S12228,6.853886,8.412658,7.087024,8.563158,7.584952,7.243358
S12231,6.706846,8.337656,7.13968,8.743132,7.414674,7.37477
S12240,7.014926,7.935236,7.290412,8.12642,7.782412,7.818236
S12241,6.89463,8.26515,7.21419,8.24627,7.408264,7.360638
S12244,6.895164,8.26799,7.084604,8.455494,7.27868,7.203766
S12245,6.732504,8.3262,7.161244,8.631838,7.518006,7.414012
S12249,6.965952,8.347088,7.50531,8.455782,7.628128,7.673462
S12251,6.744938,8.380232,6.997214,8.496252,7.21573,7.181424
S12261,6.6938,7.928738,6.909034,8.1573,7.257742,7.07001
S12264,6.888092,8.433424,7.418156,8.56045,7.690302,7.828014
S12265,6.605068,8.360698,7.286002,8.555154,7.309962,7.37765
S12271,6.85266,8.628392,7.102138,8.88426,7.543748,7.33252
S12276,7.11184,8.13011,7.424476,8.262658,7.924292,7.876842
S12278,6.839638,8.484658,7.26793,8.666068,7.478688,7.498204
S12279,7.213372,8.806914,7.309838,8.956088,7.854892,7.82494
S12282,6.869198,8.387152,7.072886,8.624114,7.222324,7.173372
S12285,6.906368,8.28389,7.200026,8.506382,7.66454,7.539696
S12291,7.17307,8.479,7.180412,8.885968,7.65455,7.55441
S12294,6.925826,8.589406,7.267024,8.903888,7.487194,7.46335
S12308,6.706616,8.320656,7.271056,8.485682,7.420584,7.544798
S12335,6.751298,8.505818,7.210866,8.417506,7.494604,7.383978
S12344,7.34691,8.696312,7.445634,8.91661,8.062078,8.068846
S12347,6.897936,8.378798,7.11263,8.549228,7.17934,7.22558
S12348,7.000798,8.203626,7.289202,8.42901,7.642654,7.60263
S12354,7.298432,7.815834,7.200288,8.105636,7.895822,7.705686
S1236,6.879302,8.354004,7.320002,8.698438,7.574954,7.490742
S12365,6.752748,8.124574,7.090022,8.167338,7.505892,7.378306
S12366,6.897102,8.495444,6.993896,8.920284,7.322682,7.150336
S12374,7.06916,8.57167,7.14349,8.865538,7.612308,7.458922
S12385,6.902318,8.64824,7.301308,8.860556,7.794128,7.560382
S1239,6.907728,8.55738,7.164968,8.737938,7.387074,7.481714
S12391,6.9638,8.329292,7.413744,8.72196,7.630588,7.734928
S12394,6.690964,8.30351,7.011,8.739624,7.464994,7.191518
S12406,7.061162,8.65268,7.224458,8.962858,7.56287,7.557358
S1241,6.663608,8.438668,7.088618,8.766736,7.13931,7.213898
S12410,6.626698,7.808006,7.165154,7.956952,7.303462,7.266368
S12417,6.73512,8.43688,7.05704,8.859064,7.357802,7.20358
S12419,7.051548,8.81944,7.485576,9.074032,7.550024,7.669866
S12428,6.569998,8.200366,7.31347,8.42783,7.455448,7.502674
S12431,7.040322,8.588824,7.07763,8.950054,7.747262,7.548082
S12432,6.999218,8.37005,7.49651,8.504098,7.79159,7.890056
S12436,6.88136,8.39995,7.377204,8.75643,7.47926,7.661816
S12437,6.933012,8.640154,7.157154,8.993456,7.568608,7.568516
S12439,6.53996,8.472326,7.26886,8.611454,7.518176,7.406854
S12440,6.797036,8.194162,7.03516,8.503622,7.567106,7.394174
S12441,6.551618,8.571396,7.31586,8.655978,7.060984,7.351184
S12447,7.035578,8.477736,7.056918,8.88038,7.59561,7.3787
S12450,6.434066,8.507298,7.235644,8.993966,7.183222,7.353168
S12452,7.002366,8.234454,7.05951,8.392134,7.691224,7.462716
S1246,6.961772,8.424804,7.434312,8.626024,7.60643,7.737774
S12463,7.120536,8.308884,7.308378,8.587098,7.57511,7.753638
S12464,7.27285,7.90231,7.232344,8.058514,7.98755,7.692786
S12488,7.084168,7.608312,6.997286,7.65055,7.65581,7.347694
S12489,6.686924,8.299586,7.02502,8.631946,7.271378,7.1505
S12496,7.060758,8.101074,7.09846,8.319556,7.65899,7.509416
S12500,6.72783,8.459452,7.244004,8.679782,7.45631,7.459478
S12501,6.908716,8.370274,7.509448,8.525778,7.745672,7.828642
S1251,6.948494,8.332894,7.212106,8.57129,7.4665,7.484108
S12516,7.358518,8.612506,7.548202,8.617344,8.024554,7.875498
S1252,6.958804,8.349066,7.286348,8.584422,7.432962,7.470474
S12524,6.76944,8.642266,7.311112,8.972246,7.514734,7.722634
S12527,6.644092,8.176314,7.062836,8.529096,7.379302,7.295954
S12535,6.606212,8.80899,7.042708,9.110014,7.2584,7.002916
S12540,6.84127,8.479024,7.065942,8.765048,7.392282,7.348584
S12548,7.010528,8.422798,7.337792,8.478068,7.507624,7.561928
S12556,6.920462,8.689596,7.138154,8.894504,7.700018,7.457688
S12563,6.716216,8.58276,7.23874,8.68536,7.404864,7.436584
S12568,8.15435,7.897342,6.65962,7.90562,7.103994,6.779846
S12569,6.899898,8.300818,7.08585,8.528206,7.750184,7.522534
S12570,6.804248,8.588836,7.331828,8.722524,7.47451,7.543984
S12577,6.887974,8.53319,7.346578,8.945484,7.485944,7.556532
S12582,6.7815,8.657944,6.936488,8.624118,7.244624,7.1122
S12583,6.927588,8.544844,7.57927,8.828008,7.720796,7.885444
S12585,6.908118,8.093934,6.914536,8.337308,7.595956,7.245982
S12590,7.054026,8.020352,6.951174,8.390174,7.188484,7.258496
S12596,6.67191,8.319092,7.330788,8.569298,7.496772,7.511486
S12597,6.889452,8.475256,7.166232,8.721078,7.439882,7.44826
S12604,7.002892,8.187622,7.047806,8.447498,7.77084,7.377948
S12605,6.863796,8.041458,7.131038,8.416532,7.4356,7.49924
S12608,6.65142,8.211942,7.139214,8.297214,7.292034,7.307946
S12617,6.999078,8.466324,7.653498,8.72508,7.761594,7.995936
S12618,7.110188,8.23741,7.359448,8.445722,7.543048,7.72401
S12624,6.685744,8.240044,7.225648,8.482568,7.54446,7.475264
S12628,6.87189,8.020678,7.207014,8.300878,7.23892,7.229744
S12637,6.818606,8.218596,7.38374,8.500048,7.53674,7.588014
S12655,6.810164,8.275374,7.21321,8.53656,7.853774,7.693254
S12658,6.805178,8.723788,7.19657,8.932434,7.37827,7.296634
S1266,7.157106,8.255968,7.428526,8.573098,7.887666,7.907894
S12665,7.090198,8.160752,7.465436,8.339884,7.939024,7.859668
S12666,6.961546,8.345762,7.244724,8.624512,7.350066,7.455834
S12667,6.80783,8.158316,7.420038,8.423116,7.611392,7.588118
S12675,7.067708,8.019894,7.090584,8.311488,8.006096,7.662352
S12682,6.788178,8.377024,7.014572,8.51698,7.422992,7.271682
S12691,6.62665,8.426528,7.02071,8.587874,7.39992,7.277284
S12704,6.932262,8.575776,7.370462,8.72493,7.692244,7.592514
S12706,6.76856,7.925902,7.166164,8.293324,7.399258,7.435338
S12707,7.176378,8.718416,7.550064,8.926984,7.74012,7.949178
S12721,6.973868,8.161694,7.742078,8.46177,7.754404,7.911506
S12722,6.512364,8.314984,7.170178,8.600982,7.514538,7.408184
S12731,6.59864,8.231984,6.916178,8.60943,6.862954,6.887948
S12734,7.171034,7.943678,7.131546,8.03041,7.692288,7.580394
S12735,6.827648,8.207432,7.048584,8.464556,7.29876,7.347054
S12736,6.962032,8.73737,7.096948,8.963034,7.270412,7.129846
S12742,6.640798,8.505772,7.44107,8.828072,7.481902,7.587362
S12754,6.877082,8.178994,7.099666,8.524172,7.41515,7.348666
S12760,6.612858,7.884186,7.01825,8.298102,7.348252,7.315298
S12773,6.645072,8.216946,7.172716,8.365968,7.05821,7.028704
S12775,6.855366,8.11139,7.022634,8.518214,7.605742,7.371236
S12776,6.805398,9.11982,6.876026,9.56061,6.78511,6.822416
S12779,6.83245,8.34233,7.274298,8.49359,7.787808,7.680812
S12781,6.983072,8.486828,7.480208,8.565672,7.543714,7.642742
S12785,6.826602,8.35398,7.373776,8.680438,7.801468,7.793198
S12790,6.704556,8.181182,7.287806,8.16898,7.758192,7.588032
S12794,6.988722,8.345264,7.23087,8.680002,7.568596,7.476046
S12796,6.708294,8.343472,6.938776,8.733686,7.421126,7.166158
S12798,7.084764,7.95003,7.345474,8.060482,8.035344,7.874176
S128,7.36321,7.7374,7.827148,7.71647,8.16103,8.45697
S1280,6.768724,8.570568,7.377034,8.784104,7.68267,7.533816
S12800,6.666444,8.68545,6.943414,9.037316,7.104732,7.029496
S12809,6.902392,7.904554,7.008416,8.2217,7.219154,7.116286
S12813,6.69121,8.32872,7.142306,8.774132,7.364214,7.394936
S12814,6.750784,8.39466,6.993958,9.022064,7.325558,7.129846
S12817,6.867898,7.856238,7.334014,8.141788,7.73744,7.571634
S12819,7.376418,8.15341,7.500426,8.308264,8.078428,7.949048
S1282,6.802194,8.334254,7.296946,8.451514,7.563386,7.619912
S12821,6.759292,8.218114,7.405132,8.454126,7.705222,7.780388
S12823,6.548046,8.220504,7.182806,8.75549,7.4519,7.369328
S12826,7.001658,8.671118,7.538068,8.919634,7.911052,7.900198
S12827,6.942568,8.584482,7.353838,8.572438,7.574948,7.506638
S1283,6.956998,8.488218,7.406784,8.781318,7.64982,7.663866
S12830,6.52756,8.414378,7.17701,8.938224,6.977404,7.259406
S12836,6.997848,8.489828,7.282844,8.636138,7.713294,7.66905
S12839,6.82413,8.364482,7.554036,8.434312,7.8573,7.88553
S12845,6.711292,8.352026,6.93817,8.820234,7.298574,7.247948
S12848,7.130952,8.32526,7.392204,8.508988,7.860214,7.819268
S12849,6.830574,8.2072,7.15088,8.265814,7.69172,7.406366
S12854,6.380732,8.753962,6.948686,8.888288,6.975288,6.830118
S12857,7.12942,8.119004,7.179094,8.325106,7.97041,7.714748
S12863,7.038082,8.490622,7.409094,8.764806,7.600318,7.732022
S12865,7.111438,8.228858,7.314454,8.441258,7.875778,7.766364
S12866,6.952636,7.929872,6.929728,8.286658,7.307658,7.134692
S12868,6.832804,7.902244,7.309856,8.181686,7.562446,7.62191
S12869,6.618082,7.879728,6.945336,8.183854,6.979152,6.93109
S12872,6.873944,8.76306,6.909312,8.996804,7.379656,7.02274
S12875,7.32613,8.517242,7.68634,8.615154,8.020606,8.042144
S12884,6.9293,8.212094,6.874182,8.513892,7.480336,7.091672
S12886,6.705608,8.05566,6.867976,7.913018,7.203874,6.969988
S12888,6.908842,8.445452,7.14097,8.625956,7.434982,7.336226
S12893,6.90708,8.266802,7.27057,8.625086,7.558798,7.517128
S12897,6.806424,8.224246,6.984828,8.617232,7.532052,7.252732
S1290,7.101768,8.316988,7.234964,8.375778,7.636286,7.586414
S12901,6.645272,8.284028,7.16322,8.57509,7.233684,7.295744
S12906,6.969366,8.316856,7.34229,8.689956,7.659954,7.672856
S1291,6.726762,8.59898,7.12843,8.89981,7.098016,7.259786
S12912,6.592336,7.837292,7.116878,8.266614,7.205664,7.247224
S12922,7.304566,7.427186,7.34668,7.157246,8.21318,7.91415
S12924,7.106388,8.348626,7.23554,8.797352,7.541498,7.478208
S12925,6.591526,8.49642,7.073128,8.821208,7.09032,7.217048
S12944,6.962988,8.174004,7.425768,8.624562,7.722088,7.75193
S12950,7.354304,8.622128,7.480784,8.834908,8.118862,8.003932
S12952,6.876204,8.279544,7.097354,8.502792,7.452564,7.29954
S12953,6.863232,7.899502,7.187816,8.146944,7.419966,7.366502
S1296,6.797854,8.633366,7.217772,8.88238,7.45273,7.421156
S12964,7.078874,8.403318,7.27296,8.415844,7.610552,7.65067
S12968,7.07554,8.53238,7.28815,8.925258,7.740578,7.660084
S12969,6.846528,8.051792,7.200336,8.499754,7.462716,7.477262
S12978,7.130248,8.302814,7.228388,8.42917,7.9369,7.779828
S12979,6.63891,8.632098,7.257402,8.822124,7.347486,7.30757
S12982,6.879672,8.113582,7.069456,8.365304,7.24537,7.14418
S12984,6.440896,8.516676,7.24071,8.846888,7.385842,7.336394
S12989,6.869566,8.219624,6.862288,8.629718,7.512394,7.19647
S12996,7.051952,8.445108,7.242426,8.885262,7.73314,7.590462
S13010,6.71564,8.817638,7.3588,9.039786,7.81606,7.790628
S13018,6.54675,8.173096,7.205296,8.471786,7.238894,7.202554
S13022,7.044818,8.545608,7.098946,8.717204,7.52434,7.40202
S13025,7.229056,8.1988,7.258822,8.543294,7.671886,7.649196
S13026,7.233768,8.223246,7.32058,8.511068,7.64639,7.734192
S13029,7.11639,8.37922,7.306032,8.715946,7.509882,7.731996
S13035,7.260084,8.395486,7.077768,8.691106,7.835498,7.67951
S13039,7.431608,8.34194,7.279626,8.446776,7.717616,7.618326
S13042,6.780866,8.152148,6.967254,8.758314,7.35767,7.271024
S13051,7.013072,8.272848,7.219774,8.69908,7.699268,7.608382
S13053,7.330034,8.686172,7.45188,8.970176,7.985942,7.915812
S13057,6.925208,8.186766,7.14976,8.610764,7.359026,7.47342
S1306,7.251414,8.477764,7.36651,8.548226,7.877706,7.698656
S13060,6.682708,8.217612,6.91311,8.640288,7.074476,7.023336
S13062,6.280094,7.60042,6.478588,7.925004,6.723826,6.483724
S13070,6.991774,8.349662,7.364862,8.545158,7.706526,7.56331
S13073,7.182202,8.395484,7.165732,8.55722,7.633104,7.576012
S1308,6.723732,8.355712,7.46543,8.684332,7.37622,7.607726
S13082,7.1313,8.757524,7.278806,8.764876,7.74922,7.636632
S13084,6.790528,8.475212,7.602254,8.68786,7.688836,7.97857
S13094,6.818012,8.157834,7.26082,8.664104,7.492308,7.633978
S13109,7.529602,8.471932,7.405334,8.773128,7.881904,7.894994
S13114,7.251672,8.575302,7.46824,8.868514,7.64729,7.803136
S13131,6.419344,8.304934,6.83186,8.623758,6.907272,6.69142
S13132,7.045126,8.196332,7.3044,8.348796,7.499752,7.41592
S13134,7.013818,8.433764,7.069308,8.63757,7.65096,7.473644
S13154,7.00095,8.644458,6.952784,8.829222,7.691108,7.410788
S13161,7.033324,8.470428,7.168466,8.903762,7.406054,7.432838
S13169,6.973832,8.650894,6.900414,8.848688,7.54537,7.22424
S1317,6.965994,8.450264,7.34819,8.403978,7.516318,7.488526
S13170,6.725916,8.66831,7.24412,9.034086,7.364496,7.480984
S13173,7.139956,8.574058,7.266208,8.89011,7.791378,7.659008
S13178,7.219188,8.339978,7.213776,8.576018,7.581776,7.490438
S13192,6.827984,8.318942,7.172548,8.736116,7.368888,7.363396
S13194,6.761568,8.417474,7.02347,8.588374,7.483746,7.27398
S13195,6.656694,7.726542,7.476922,7.883988,7.603236,7.733576
S132,7.00074,8.382278,6.95139,8.58908,7.358122,7.218142
S13203,6.677362,7.768874,7.049794,8.096924,7.31641,7.249318
S13216,7.051122,8.499582,7.137358,8.732392,7.831282,7.47326
S13217,7.111832,8.60142,7.592532,8.916104,7.862684,7.977382
S13219,6.693764,8.355568,6.88828,8.573108,7.165938,6.994792
S1322,6.781176,8.568594,7.03139,8.67155,7.445468,7.251118
S13227,6.887338,7.927742,7.071762,8.239772,7.454774,7.325808
S13231,6.795778,8.080042,7.281996,8.014772,7.683622,7.601008
S13234,6.909854,8.54122,7.188582,8.986564,7.350516,7.341256
S13243,6.80621,8.571266,7.31016,8.584706,7.96241,7.70435
S13248,7.14887,8.409692,7.361216,8.813524,7.606702,7.68318
S13253,6.76416,8.333054,7.087524,8.761502,7.477986,7.384282
S13272,6.709784,8.174444,7.019692,8.606886,7.182814,7.168186
S13275,6.972496,8.608984,7.361442,8.90523,7.715828,7.74058
S13278,6.484654,8.01804,6.593502,8.353208,7.102024,6.74662
S13283,7.081664,8.196146,7.35989,8.483248,7.809968,7.71973
S13289,7.414448,8.522676,7.277614,8.931358,8.069096,7.972872
S1329,7.3233,8.225582,7.139872,8.648352,7.809786,7.638398
S13291,6.716122,8.055962,7.29427,8.36294,7.53817,7.44176
S13293,7.084618,7.810258,7.05874,8.011428,7.861684,7.60977
S13296,7.301344,8.627212,7.707262,8.76469,8.031972,8.20177
S13299,6.818008,8.421388,7.031278,8.74923,7.35363,7.227808
S1330,6.593186,7.97011,6.591168,8.46115,7.021992,6.69786
S13300,6.70567,8.177016,7.272424,8.565828,7.704596,7.5985
S13305,7.131848,8.73092,7.031714,8.829166,7.642556,7.475902
S1331,6.993554,8.444304,7.177696,8.866092,7.735556,7.555364
S13310,6.74947,8.482184,7.2719,8.735706,7.497126,7.364662
S13311,6.70224,8.370818,7.25912,8.24764,7.46503,7.472396
S13324,6.705338,8.213322,7.17009,8.467482,7.376546,7.407386
S13326,7.123256,8.092888,7.389414,8.365542,7.483954,7.798362
S13329,6.60126,8.330844,7.072612,8.622024,7.176832,7.193722
S13331,6.860302,8.285726,7.107896,8.645846,7.709432,7.496674
S13336,7.07551,8.598438,7.406484,8.555584,7.728688,7.645266
S13339,7.03294,7.965266,6.881218,8.164152,7.431658,7.270064
S13341,6.42973,7.984772,6.770756,8.340226,6.88061,6.743194
S13345,6.96435,8.214578,7.3248,8.369614,7.672854,7.571958
S13346,6.739126,8.20905,7.006886,8.408118,7.537692,7.320448
S13349,6.976714,8.111312,7.333426,8.30901,7.602284,7.652644
S1335,6.875968,8.483996,7.169614,8.80941,7.558494,7.443576
S13352,6.79938,8.49393,7.384428,8.889286,7.518382,7.636832
S13354,6.730578,8.251492,7.114336,8.402212,7.36397,7.177988
S13357,6.595182,8.165728,7.15993,8.280706,7.401522,7.331488
S13367,6.8428,8.382428,7.185238,8.689932,7.83511,7.477738
S13369,6.843348,8.279786,6.957456,8.66364,7.22039,7.157904
S13370,6.960504,8.431522,7.203746,8.785624,7.633648,7.51508
S13374,6.861346,7.985384,7.38305,8.22501,7.73008,7.695716
S13378,7.09722,8.582748,7.565164,8.794032,7.859736,7.93944
S13382,6.5281,7.73912,6.861882,8.129842,7.019898,6.841446
S13389,6.667028,8.113572,7.025266,8.321494,7.205184,7.124278
S13391,6.942702,8.686016,7.46874,9.06883,7.871024,7.90488
S13396,6.933166,8.305476,6.936896,8.626096,7.217408,7.076172
S13398,6.867722,8.329032,7.302058,8.567172,7.570626,7.585554
S13403,6.911044,8.270042,7.035014,8.264662,7.365194,7.307426
S13405,6.728612,8.364414,7.341506,8.783942,7.435462,7.531686
S13407,6.972362,8.43626,7.457928,8.536402,7.90585,7.923248
S1341,6.574876,8.20302,7.019584,8.599722,7.296144,7.132598
S13415,7.030482,8.133628,7.225864,8.438534,7.509362,7.417196
S13416,7.06074,8.369646,7.151,8.756996,7.93608,7.697622
S13420,7.093414,8.46392,7.548774,8.629948,7.97581,8.009908
S13425,6.727082,8.3454,7.092,8.55571,7.492864,7.357332
S13433,7.20909,8.352966,7.361264,8.635872,7.732334,7.69984
S13442,6.926882,8.256838,7.1779,8.436404,7.52048,7.449672
S13444,6.598448,8.404646,6.814928,8.76533,7.015238,6.858652
S13445,7.162502,8.487092,7.232622,8.630268,7.62415,7.582838
S13454,6.668738,8.84672,7.521352,9.151804,7.262404,7.61671
S13457,6.860944,8.816224,6.970484,9.262196,7.321822,7.241174
S13461,7.136122,8.273922,7.2667,8.496932,7.807294,7.65901
S13471,6.97195,8.540964,7.274212,8.814766,7.359768,7.379868
S13472,7.17795,8.724594,7.417936,8.71504,7.78157,7.70947
S13476,6.654294,8.718068,7.228012,9.116236,7.240706,7.369876
S13478,7.104624,8.4197,7.142536,8.668492,7.60593,7.453092
S1348,6.97379,8.385876,7.431524,8.825764,7.609352,7.722368
