naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	otherCells
S23330	0.0228303766586489	0.00633003908405521	0.00158268415690769	5.23564287425453e-05	2.89050224808434e-06	0.0999105570223055	0.216702249105756	0.0638387500713245	6.58228289643341e-05	0.00496794653390556	1.37985365360842e-05	8.36419829815717e-06	0.0820987752336055	1.31448292197347e-05	3.39043431759089e-05	0.000169060176723466	3.34542496081599e-05	3.03408384360888e-06	1.48278810102558e-05	0.286059353558971	0.21526861051615
S23337	0.026270134886409	0.00103385645362936	0.00611414647858649	5.31767657511459e-06	5.26437429843994e-06	0.094604171151644	0.223082989506626	0.0598501065778373	4.86652449985864e-05	0.00368249830735015	2.37194584848664e-07	3.50447655443109e-06	0.0809113412661666	4.03146845412228e-07	1.13217848393901e-05	0.000382778873427581	1.46864002311762e-05	8.39557995770657e-06	1.10923168063406e-05	0.288500517673971	0.21545857062866
S23338	0.0170263265273682	0.0149341119644462	0.00206512372245593	1.97829367622692e-05	1.15251280556644e-05	0.106638791474577	0.201641898767991	0.0703600943892346	0.000110964020422941	0.00591999941824169	6.05684274462648e-06	6.37290882581318e-05	0.0751776600668216	3.9280766032936e-06	3.62884791852278e-06	0.000146509737953229	1.88067479491495e-05	1.6615359879577e-05	1.34400231068909e-05	0.287039136484237	0.218781870374972
S23343	0.000173497455832444	0.0344849756435976	0.0137551309214904	1.40743717244692e-05	1.49599773629835e-05	0.103093887232745	0.201710396623851	0.062166971430838	0.000141356484665394	0.00451583317987423	3.13719703720978e-06	4.36119540268518e-06	0.0798827621992989	9.1161736916801e-06	2.01193689146671e-05	0.00020399721006516	7.66000481586364e-06	2.9972191344014e-05	3.55630017108305e-05	0.286852167751812	0.212880060383924
S23351	0.000892149731158532	0.0277536097323718	0.00221447998144584	3.44775812639874e-06	5.08576632269581e-05	0.0918291798234761	0.209388395904261	0.0742502562921824	0.000105337487137526	0.00572667926205076	1.86613484920444e-05	5.42744918460694e-06	0.0808001889529609	2.97697350701486e-06	7.67130375104729e-07	3.94273778929541e-05	1.69025501377633e-05	5.36047076933187e-06	1.62953148556531e-06	0.293211597670051	0.213682666909707
S23363	0.0245321336748826	0.00674207641827432	0.0062889830453629	3.58961086874235e-05	3.73504237920721e-06	0.0937359412291765	0.211090887317936	0.0645054435229007	0.00015760755313611	0.00543380516494796	1.8886461348142e-05	4.33013103171699e-05	0.0808198145031394	5.92433362455316e-06	2.29174992567827e-05	0.000174491425820077	0.000108863083440403	9.26124435305549e-07	5.72825310381831e-05	0.287770978767206	0.21845010488269
S23364	0.000182009231367211	0.030377048591914	0.000583922506691808	5.50594268995709e-06	3.20342158671071e-05	0.0977816572812897	0.22245488064127	0.0584765181124029	9.68917589560193e-05	0.00734535787081566	3.4482948866529e-06	2.3569633733615e-05	0.0798474057804809	8.87857541363864e-06	3.78334647613296e-06	8.19273628504605e-05	1.34139456612904e-05	8.21627081480678e-07	1.36454186810109e-06	0.287365487936713	0.21531407280157
S2337	0.0211552030595656	0.00606392302379711	0.000678946718895722	1.09663266202465e-05	1.07359441491998e-05	0.100475810429035	0.219235906604413	0.0650257614532792	8.02903161127009e-05	0.00727835751169619	9.82795747852466e-06	8.8139029224772e-07	0.0797941026162594	1.10170537760386e-06	2.57443433055121e-05	8.60950488998338e-05	4.13595012826315e-05	2.73909227561974e-05	7.46543375406419e-05	0.287679722208218	0.212243218581025
S23371	0.000593506981462508	0.0330597204648898	0.00360909931302429	7.08636023997807e-06	1.70763893773385e-05	0.106453530428451	0.203060056186504	0.0706159306368282	0.00020283060427075	0.00565005645412297	1.14097070321325e-06	3.82994259679567e-05	0.0786579692915399	6.15213676378736e-06	1.83417410375819e-06	0.00020127559037265	5.77910723261021e-05	5.75329230329174e-07	1.39811748074039e-05	0.283161725374863	0.214590361640151
S23374	0.000418848227521342	0.0263686390242715	0.000714244419935078	3.6372128982014e-05	2.36645407743311e-07	0.102949933216954	0.223275178023941	0.0571127580881495	0.000468341885441283	0.0051987263893763	4.63644298459629e-06	2.01078891508157e-06	0.0797682207125729	2.14326526308503e-07	2.25302193039397e-05	0.000156443445298659	7.32070921935596e-05	9.66494281039002e-07	1.50898957676681e-05	0.291353422937669	0.212059979594507
S23382	0.00114402038941717	0.0304943762782437	0.00350665228505689	2.74480059846196e-05	6.77898488829606e-06	0.0984734858012753	0.206607402029656	0.0688088658776858	0.000468957559426449	0.00792747505986017	1.95395606022796e-05	4.69581992313846e-05	0.0757319687751943	1.5203650044165e-05	2.19226261453785e-05	9.23265682191846e-05	4.16694216093918e-06	1.13997411160614e-05	1.87945367606607e-05	0.289215593356912	0.217356663772119
S23385	0.00137103359030081	0.0283998129719298	0.00145134201625351	0.000180543101283136	1.97729161205223e-05	0.099648722511065	0.214834672401455	0.0613056526204909	0.00010642550978083	0.00983087102206264	6.89466989799951e-06	6.16084713342499e-06	0.0769231749747091	2.24498771324454e-05	3.16994915935309e-05	0.000105716863259062	1.12529728778404e-05	3.95790050550593e-06	6.11699050846711e-05	0.29224539668814	0.213433277148925
S23388	0.0271385038270849	0.00284600499673866	0.0100201650645515	0.000172101816869913	3.91587174420772e-06	0.0760865516988223	0.20714528069478	0.0713131821363923	0.000181796261448161	0.0116271655453273	6.88170486049808e-06	1.28662459903075e-05	0.0717848073124825	5.41193140618722e-07	3.74601190728689e-05	0.000238074845029261	1.03213807867848e-05	3.03928558424246e-05	5.51011994177916e-06	0.306136532558156	0.215201943750938
S23390	0.00641362245312427	0.0196857127549827	0.0124414888671237	6.4330699620177e-05	1.45638983825958e-05	0.105290360735009	0.206074161806827	0.0579672890246401	0.000148614310122203	0.00609295473687416	3.4185485136525e-05	3.28495174445641e-07	0.080048620706807	1.15535211864772e-05	2.71515969447152e-05	5.19869731689761e-05	0.000101713099650677	1.32125964133676e-05	3.58331395076253e-05	0.29072264991713	0.214759665182175
S23398	0.00995858523212789	0.0210671097982616	0.00124539432405312	9.63213429777173e-06	8.30972956957721e-06	0.091405406990403	0.20432577917138	0.0721504980030792	0.000342649158989749	0.00729555216381863	1.99738004379647e-05	1.11820215777145e-05	0.0769297078153365	4.67624871402289e-07	1.94230428703938e-05	0.000133035661686746	2.4526972529604e-06	2.69596937139416e-06	2.42147780392515e-05	0.297611064586745	0.21743686529583
S2340	0.000695968699447896	0.0268260445457232	0.00116956848663168	1.44826961295811e-05	9.4229901100527e-07	0.0922124418181806	0.214024491920783	0.0750006491893135	1.73854546209607e-05	0.00344576523918124	3.507043829912e-06	1.33737508150865e-05	0.0858899891367331	1.86663923285208e-05	1.04522735999215e-05	9.18867853776859e-05	3.09778186603833e-05	4.33187235019698e-06	1.56356235122292e-05	0.291514694433399	0.208998744520371
S23406	0.0247749055411321	0.00887382090251227	0.00268894811268473	5.96827046525153e-05	2.03352771005657e-06	0.0927478458979986	0.186107946573159	0.0679499170830103	0.000446745696522198	0.0109913380269549	1.95935718391993e-05	2.10209600931003e-06	0.0854367921763801	1.55075892155789e-05	1.73583892462589e-05	0.000130069040844155	7.08026355756118e-05	3.38702754739831e-06	9.87724347347814e-06	0.299827854760873	0.219823471402659
S23412	0.000204256452762362	0.0389105591663609	0.00494983227891994	3.40438186882713e-05	1.92527965193014e-05	0.0915828025427366	0.194606761995189	0.0651383429363578	0.000412299769281322	0.00880891782490162	1.44048118869373e-05	1.4421284652384e-05	0.0722996717089808	1.27092553269029e-05	6.84505837501152e-06	0.000130945096934099	9.33043345718394e-06	1.42331533778108e-05	4.16628721922629e-06	0.302400653799267	0.220425549528805
S23417	0.0322872361316148	0.000162692982727928	0.000625218853739471	1.26861703101507e-05	2.29842083209249e-05	0.0968991358297121	0.201669663080718	0.0625616924317827	0.000118418551458457	0.0090592048258965	3.84393921920886e-06	2.30610253244314e-05	0.0781187559333661	4.01472079620632e-07	1.61535422594321e-05	5.12759108220523e-05	2.07775189901681e-05	1.24285535775814e-05	8.79375905935208e-06	0.301618938534757	0.216706636744264
S23423	0.00853214523913308	0.0199641676218501	0.00113282919870152	2.51462612027315e-05	1.98447907469216e-05	0.0926131697652118	0.214734458288478	0.068110468931181	0.000103792827301785	0.00640358793189255	1.0193471710868e-06	5.94555773933225e-06	0.0812491661658228	6.69207628665882e-06	3.09963305988627e-06	5.65222894732892e-05	3.15334109037867e-05	2.15197080694785e-05	1.12040232144072e-05	0.293011582054911	0.213962104877648
S23428	0.0186347408702512	0.00499099776997807	0.00513245269048654	3.5036013342719e-06	1.26524224696528e-05	0.0914257332371339	0.19561140786015	0.0784308011647194	0.000176717806681794	0.00667757864137903	5.04317458463617e-05	0.000133353304704015	0.0844005262171605	1.01822626691708e-05	2.2943894736839e-05	0.000237011198937622	2.72763430165905e-05	2.28207431295116e-06	6.28459274178457e-05	0.295414355387585	0.218542205579029
S2343	0.00112881423654673	0.0266654477465476	0.00161981990063983	2.26393531496351e-06	6.47783429354526e-06	0.0978195246804498	0.221762646280125	0.0648375820149465	0.000300177125672542	0.00392586317746505	1.10294274587442e-05	2.97389818977604e-05	0.0809053539617011	1.07271420014003e-05	6.17785364742213e-05	5.45522144181681e-05	5.64528207795401e-05	6.55514195614625e-07	6.52570816678702e-06	0.292597112576326	0.208197456184579
S23430	0.00869693188750185	0.0231029416499735	0.00212786424265817	1.10085073628228e-05	8.98638901640059e-06	0.0860088583274441	0.18547875528682	0.101724541192404	0.000110901553803954	0.00482884745032508	3.18069818558235e-06	3.31772085173811e-07	0.0785477077550111	3.58275135246724e-06	1.05981270327848e-05	0.000127920339006533	3.37286919396565e-05	9.52555067843355e-06	1.67281586549588e-05	0.297218967203959	0.211928092464785
S23433	0.000939316285844345	0.0276020937029912	0.00112470070443561	5.63331897008909e-05	1.31358832530371e-05	0.0827210541356243	0.213673016135414	0.0703885728243819	0.000293732648430314	0.00527254539583742	1.1178951790119e-05	2.32727309570226e-05	0.0880652451229458	4.9851893469311e-06	3.34808768185352e-05	0.000111373713479964	3.5244207281113e-05	2.1202169973485e-05	2.86098301723188e-05	0.298743340054883	0.210837566246438
S23437	0.0209456699216765	0.0065071449188244	0.00621317307971281	9.69286362071357e-06	5.03475601137388e-06	0.0971506680390399	0.216223151998694	0.0615062979441041	0.000211300955872321	0.00620480919678244	4.50033595558779e-06	2.81977295226438e-06	0.0792678016469525	5.96172170066794e-06	9.88577183006158e-06	6.28327937730282e-05	1.12253512775683e-05	7.93280362330238e-06	4.12095040825483e-06	0.289318206516607	0.216327768660581
S23439	0.00088728834934549	0.0248607216351255	0.00544294254375256	2.87054632695457e-05	4.15349810861115e-06	0.101945347413773	0.219930611261605	0.0566450777434538	0.000245929695374634	0.00681571512549077	1.18923019136842e-05	3.35880001254437e-05	0.080350547920216	1.51214273320625e-07	1.22333942214697e-05	0.000170140818669144	3.08722754686415e-05	2.37311369115233e-06	1.503178036685e-05	0.289952349711462	0.212614326740292
S2344	0.0216754193004948	0.00712430706738539	0.000601706358867702	5.98094899012188e-06	8.70885449188423e-06	0.105694672136556	0.216096262111997	0.0665225207747275	0.000150382536579888	0.00443721524870054	2.85893144697714e-05	1.80142591386157e-05	0.0844847369871141	6.40033636926366e-06	2.19656719145688e-05	4.43488957716638e-05	5.95227176896226e-05	8.89693485974053e-07	2.79626724415033e-06	0.278261735576791	0.21475382494122
S23443	0.0355014731901524	9.3209271257152e-05	0.0134400958503703	1.78192086441943e-05	2.06180284956751e-07	0.0976616961468095	0.198251358073799	0.0646352527937299	0.000140716229167267	0.00566000610208994	6.19856063005794e-06	2.88626192714923e-06	0.0785532716544612	4.63387701832576e-06	3.3219961110121e-05	0.000283608230615936	2.73798059505372e-05	5.08623758301177e-06	6.31730217929532e-06	0.287785523739242	0.217890041322977
S23446	0.0230479094867969	0.00265416682280404	0.00401567082090201	2.93325723436878e-05	2.56263236264168e-06	0.0887729540010391	0.215921004919539	0.0688435386156128	0.000266130028729543	0.00934900148390096	2.36324496731122e-05	1.9226914619163e-05	0.0796715782478616	4.44429663151925e-06	2.95686500583264e-05	0.000158522581790124	4.99936102533771e-05	2.08500379289504e-06	6.69889613969553e-05	0.292184024362829	0.214887663537063
S23447	0.0212938985335113	0.00811641669918292	0.00424968981209879	6.70751777483531e-06	1.33594268470766e-05	0.0853752439800504	0.208825746455102	0.0758221501097815	0.000254119450439494	0.00497972606726802	5.34271527245305e-06	3.4701436211627e-06	0.0817526408189444	1.40628694432473e-05	5.87471540721374e-06	0.000124586688926423	3.48472959523853e-05	2.04614043706414e-06	2.01093867209326e-05	0.291669410602197	0.217430550571021
S23448	0.0178206747167419	0.0104760030629657	0.000843218128352332	7.15221583534909e-05	7.23917929458901e-06	0.100281789396208	0.213435363968862	0.060453296750883	0.000148224988702183	0.0058263501865801	2.16753723997441e-06	8.89155787686439e-06	0.0836399577091312	7.6116657232444e-06	8.38137724175737e-07	0.000175792358091255	4.32863904575395e-05	1.88249583774605e-06	2.44707387025345e-05	0.291899172028497	0.214832246843775
S23449	0.00154502893854008	0.0271773753071472	0.00528456893460412	6.68568411911758e-05	1.49751685556974e-05	0.0916563102462019	0.201280999308045	0.0625205355983968	0.000125791787891737	0.0100417351949637	3.04285316671797e-07	4.85003397156827e-05	0.0782449517868137	1.05119499312789e-05	1.64643752788564e-05	7.3634818495644e-05	1.29259357406092e-05	1.31365564856809e-05	2.61526664214646e-05	0.304576868420386	0.217262371539877
S2345	0.0251219993591558	0.00275035220665688	0.00352167205772619	2.90614290868634e-05	8.52507945740842e-06	0.0891955234497473	0.212436668549485	0.0664947217525013	1.77193329689778e-06	0.00818484130324215	7.43264699169976e-06	9.44186284887805e-05	0.0845359370381873	8.48389454815083e-06	0.000123132334824101	5.79570046939165e-05	1.65072356414722e-05	9.72176613735421e-06	6.12744549768252e-06	0.291877154934142	0.215517989950492
S23450	0.0129110586863031	0.0198482434585498	0.000718807779871261	4.54397195652508e-05	1.89292524566191e-07	0.10294752502672	0.218972069816217	0.0556937524715629	0.000102097418315896	0.00366150659871802	1.68186739444252e-06	1.35669747321961e-05	0.0817114208124346	6.83196050873484e-06	8.81718831849417e-06	0.000162957227305095	1.07297936265078e-05	1.18687793330804e-06	4.08415772190721e-05	0.288510810986114	0.214630464466065
S23466	0.0388740518916591	0.000180828121010766	0.0164705218293562	4.22348590092938e-05	9.19472986339158e-06	0.0870203477858568	0.19556172529418	0.0630309905230131	0.000138442016040996	0.00801444374930296	2.92897881876134e-06	3.96997422023715e-05	0.0768649135917329	8.47105466281301e-07	1.57064415446895e-05	0.000285480051803263	5.3290452405426e-06	3.91122786457988e-05	5.29693120397023e-06	0.298423652506856	0.214974252527193
S23469	0.0234390906034119	0.00617386466612061	0.0156263743880847	1.23158435055894e-06	1.52866415154003e-05	0.10298330344529	0.18956336653928	0.0630679869035464	0.000143021053543924	0.00593685193990917	1.66966856692151e-05	3.89421680950078e-05	0.076795604188246	2.04423651943462e-05	2.19868017517083e-05	0.000171352767769927	1.91061799955352e-06	6.1500673566951e-06	6.49418986845955e-05	0.296588587633284	0.219323007040896
S23471	0.0230033527116402	0.00496669265682717	0.00675733727944753	7.28210775973761e-06	1.42386469859062e-05	0.0934218344240391	0.214719899777545	0.0679528971972878	0.000109922139892095	0.00561954337862669	1.03728775790512e-05	2.16946117360834e-05	0.0829450241783727	2.68131567333985e-06	6.11828038437544e-05	0.000152210623096171	2.04576856176968e-05	1.04127841394065e-06	3.44749979138924e-05	0.286481236677922	0.21369662262978
S23472	0.000360710319414225	0.0314121510801673	0.0027888958280999	7.09995927563341e-05	1.08564096679683e-05	0.0956602906193677	0.221726192976677	0.0558749981766023	0.000293094623092859	0.00689325660465736	7.92764012236768e-06	2.53579560762247e-06	0.0772656504602286	5.86300128240138e-06	6.28073795135219e-06	6.00313245572452e-05	3.35559189299812e-05	1.68756934482958e-05	3.34774557746573e-05	0.29162427345252	0.215852082289074
S23474	0.0198593240449108	0.00414764690022642	0.0102536010428249	2.14922245925844e-05	7.71870447437363e-06	0.109788397602644	0.189176584560161	0.0649459440066268	0.00060340441841558	0.0075761378819481	1.37918619163718e-06	2.63708333590632e-05	0.0795298940259801	2.23303161501183e-05	1.80300869551606e-05	4.85656134098197e-05	3.72104909902286e-05	4.23064193784381e-06	3.70004767903707e-05	0.296141661813144	0.217753075128267
S23476	0.00728660807129886	0.0252964859572485	0.00567104432156164	8.51595760851233e-05	2.01020968892356e-05	0.0848806277157594	0.199935972218826	0.0604606404335949	0.000339301282384706	0.0106990874154569	2.72501969615186e-05	2.18082638957968e-06	0.0792785910827413	2.78376101758403e-07	1.20181666879862e-05	4.70979412373726e-05	6.42695762642821e-05	1.09079846649727e-05	1.54433397574152e-05	0.309185749036362	0.216681184383726
S23478	0.00120139582863225	0.032856105755591	0.000935049025904208	2.54504257321997e-05	9.88343456469601e-06	0.103342704105708	0.211256139242812	0.0721790894096134	0.000504890438041619	0.00336780412479562	6.17044181152457e-06	1.30417916829886e-05	0.0789148656474633	1.56585961406829e-06	1.49027510193264e-06	0.00013521714317248	3.12906176497058e-05	2.80387185114848e-06	1.20724963481028e-05	0.282629401958468	0.212573568105442
S2348	0.0195770164683562	0.00667903918147285	0.00262051903596841	0.000127919008594487	9.33020129300898e-06	0.0848824577949567	0.211517097436155	0.059475342528738	0.000357773358473862	0.0103288746556789	1.42097267418361e-05	1.32786331663884e-05	0.0807778514990281	1.35126066024819e-05	2.38779865987128e-05	0.000154222350247742	4.16644819520439e-05	1.01800878769713e-06	3.51596341476222e-05	0.302936031484029	0.220413803919011
S23486	0.000682482424427391	0.0255445453052424	0.000272526638227921	1.12110241169507e-05	9.39467864484873e-06	0.102129985555951	0.230691789334124	0.0601029639891958	0.000150597656766784	0.00260173964976987	6.22874485511875e-07	1.02400745804783e-05	0.0827367675619973	3.11918595409899e-06	5.48527385921653e-05	0.000125828340710312	2.45855657469813e-05	1.09746649530184e-06	1.91167814227171e-05	0.279927350439088	0.21489918271446
S23487	0.000598527493762517	0.0303279408180029	0.00169528896670173	1.11103014976012e-05	7.00236020048947e-06	0.100172506013531	0.193424680782143	0.0671617909691107	9.7105092423402e-05	0.0286461273633062	1.03735611937255e-05	1.57287294011497e-06	0.0714071224020148	1.39467293664431e-07	3.08703427749204e-05	0.000119352628050618	7.6547272256756e-06	4.40119760950874e-07	3.34924550823992e-05	0.289340078704211	0.216906822558773
S23495	0.0271536528639753	0.00721475757008565	0.0166202455188921	3.20723245237563e-05	4.22164345563069e-06	0.108032258849228	0.162704826620243	0.0820850103980517	0.000150376095184604	0.00736138433740668	1.98718054831228e-05	7.68773323711157e-06	0.0786040316984746	3.1211286220941e-06	1.00635689322669e-05	0.000504490911839913	4.43433353025444e-05	8.3632360464448e-06	8.03046484579287e-07	0.292222189015528	0.217216228299003
S23497	0.0219652956905262	0.00772210979485767	0.002864994163177	2.93617018058514e-05	3.52902611442574e-06	0.0881287276526514	0.218703090085796	0.0618317983812566	0.000120496329902075	0.00694743895063344	1.56230458438331e-05	1.30745305496295e-05	0.0819648892729749	4.94450159675918e-06	4.27538021950803e-06	9.70758120817127e-05	2.28117880689396e-05	9.69648059137638e-07	5.66535295672917e-05	0.292345388121487	0.21715745259283
S23498	0.00138193423452137	0.0328049593727024	0.00104352106032272	1.08177576496746e-05	1.66694940645344e-06	0.100828027319274	0.198372840707448	0.0792280439495266	0.000232777630797481	0.00360373802471832	7.02333887477222e-06	1.36720195805706e-05	0.0784426659171348	3.01736777418087e-06	4.68060937318897e-05	0.00026474688463836	1.98043577399152e-05	6.58381247331247e-07	1.47506410513708e-05	0.291318349412898	0.212360178578962
S235	0.010627793915357	0.0204775159958882	0.000823027297448141	5.09849411452926e-05	5.3399248177793e-06	0.0934356115321603	0.204926987749787	0.068834624674215	0.00014756089049768	0.0072603852653423	6.62590207212493e-07	9.04702328339051e-06	0.0816650756144262	5.49508682081654e-06	2.29137627697153e-05	3.65664286962261e-05	1.28639029026086e-05	9.27518046650872e-06	2.12304118908452e-05	0.292978258091039	0.218648779720839
S23502	0.0079630875347061	0.0315456063157876	0.00193564521994032	1.52337723319207e-05	6.40611912768118e-06	0.105151468586053	0.199045916238481	0.0708675344195416	1.8023177298506e-06	0.00695009790040282	1.0547595979969e-05	0.000116927770104155	0.076137797677628	2.40835358952085e-05	3.15692524669616e-05	3.68854129028694e-05	2.27216337094894e-05	2.74072625948304e-05	1.29400968213828e-05	0.284349020884725	0.215747300453069
S23503	0.00801922378500831	0.0232836140512106	0.00401281448624386	1.08468067500261e-05	4.01857096227101e-06	0.0876394898791654	0.227187955666681	0.0583744799890222	2.53191478924918e-05	0.00947298673054163	1.21389432747696e-06	6.20589988836525e-07	0.0749519497094458	5.71645721016632e-06	2.93589933766363e-06	0.000194507070657694	1.15479481571033e-05	2.27560906392347e-05	2.55063904356773e-05	0.294143961814631	0.212608535021692
S23523	0.0243125415565108	0.00448219242132832	0.00623323403593933	5.27447499417677e-05	1.6555552549342e-05	0.10769508714064	0.203361027378806	0.058145425190938	0.000293983845761168	0.0113412796352362	1.40340453178941e-05	9.66391071898914e-06	0.0793656144394527	1.07884795717627e-05	6.74375785330278e-05	0.000146448989769157	1.66939823607304e-05	2.82562017746881e-06	3.75276940903989e-06	0.286203523850748	0.218225144826289
S23537	0.000719878834887176	0.0288913649720896	0.00418050485720693	2.84485276045289e-06	1.00344992166058e-05	0.105797526515911	0.203318632301704	0.0646514455047408	0.000141162741778827	0.00718998352353748	5.76431051518924e-06	4.04814945194049e-05	0.0767693834838683	1.04421631239302e-06	1.07902047746855e-05	7.74603361639557e-05	4.05115945342786e-05	2.15688271586075e-07	1.36661835945446e-05	0.289354894057329	0.218782409826284
S23538	0.00468185011302261	0.0266508983888159	0.000897507246529118	1.0113586746087e-05	5.58821521672482e-06	0.0865855998827108	0.208772936198039	0.0675088140057112	0.000121057511347583	0.0104790149857958	9.57111740043357e-06	1.38027234815438e-05	0.0785771642608166	3.434620360301e-05	7.46358616534142e-06	6.03820682860273e-05	6.64317015189059e-06	7.12204377758969e-06	5.48256923604061e-07	0.29840143496643	0.217168141469029
S23545	0.000257759071395047	0.0277158852620717	0.000460882235433237	1.62475632232981e-05	2.29353522403722e-05	0.0980580349678242	0.22356182272278	0.0702522075420174	0.000182638721287766	0.00394752097774083	3.28438570345055e-07	7.35848974455626e-06	0.0812945364338366	7.57774349173418e-07	7.56475401643935e-06	0.000547743250895003	0.000141207678142872	7.3029936631311e-06	2.67021438401871e-05	0.282859904498305	0.210630659128623
S23546	0.00592460560347721	0.0202385207864523	0.00253536885482275	8.86846403595621e-06	1.03996747212228e-05	0.0892583205739947	0.230894859716495	0.0617942787719949	6.50558089361528e-05	0.0099909853657741	1.32718051579208e-07	3.11804428903165e-05	0.0763109418058753	4.25595192139726e-06	2.65591756571484e-07	8.68545719525061e-05	0.000101239095453926	1.76070353805058e-05	3.09908606876919e-06	0.293347401039847	0.209375759040097
S23548	0.00470798926281228	0.0239672117408484	0.00240185247716609	4.59399217316759e-06	5.37178766501691e-06	0.109639121060126	0.200543474334964	0.0617958705892442	7.97539605969937e-05	0.0055984711163183	1.31961825146249e-06	5.08603086123078e-05	0.0825090735540392	9.31025473018692e-07	2.73729560105905e-06	4.39348363019462e-05	9.37582789164489e-06	9.88351997621577e-07	1.70621042867892e-06	0.293592006592165	0.215043356057323
S23553	0.0225775587964466	0.00960450150789242	0.00516917581748488	1.78184027924714e-05	2.726047600348e-06	0.0957399029780564	0.195811186527373	0.0613446089203644	0.000130962074403984	0.0208813273405335	5.1513856727441e-06	1.49058582425581e-06	0.0802110612687887	9.70194493469636e-06	1.17645391813883e-05	0.000145005070955261	2.44129569583948e-05	3.27894255461636e-06	2.39139985276469e-06	0.28958853446239	0.218717439029939
S2356	0.0111786702380351	0.0193663533431658	0.00709896325538109	8.92191554830297e-07	4.57142539562623e-06	0.0986574875898915	0.200908192393344	0.0617950684500144	0.00011027399468099	0.00713795712185213	2.16226809563354e-05	6.15522607667137e-06	0.0817914697096882	9.7336859372724e-06	8.43536135553523e-06	0.000111637987509	6.2199183219994e-05	1.39485281044142e-05	2.98654058732651e-06	0.293134565464908	0.218578815628342
S23561	0.0177533558173201	0.00974799965784237	0.00295235602656501	3.33620668745936e-05	1.39147761989932e-05	0.100602257372387	0.224532838607063	0.0557698614603226	0.000730072657774395	0.00676335543256289	2.88686208476794e-05	1.79320238377284e-05	0.0753534265546523	1.94327637660796e-05	2.23041348017729e-06	0.000109852194899733	8.02722537491123e-06	9.81316267614777e-06	4.94147896275698e-05	0.290378554039243	0.215123074336683
S23562	0.0179549624809314	0.0095068687220124	0.000870459467948361	2.56080826257817e-05	8.55290560141858e-06	0.0911756078981853	0.226621358304981	0.06964763565738	0.000108881342438638	0.00547274097244369	5.93281392477556e-07	6.36533923784467e-05	0.0819149684603278	3.53998433434199e-05	1.90934609391611e-05	6.38525149184104e-05	8.06763929368501e-05	3.83940881949043e-06	2.7317390601019e-05	0.282814713657783	0.213583216362012
S23564	0.00167512553172924	0.0275053793210047	0.000337223804891399	3.32171139562494e-05	7.86537809636994e-06	0.0905604982402726	0.217438871478891	0.0671601215850334	6.29997342304043e-05	0.00722364369071618	2.90579964924947e-05	3.72580245832915e-06	0.080099355096135	6.47277133962575e-06	2.32429842614292e-05	0.000500265207998055	6.16189509436194e-06	8.00408993900649e-07	2.74931547329838e-05	0.296874747513306	0.210423731290365
S23574	0.000559729886995559	0.0329203270272982	0.00119867664748065	3.72986136173057e-05	1.31651541466381e-05	0.0946879993988987	0.217674974536965	0.057061754698066	0.000787600109162391	0.0107554141983021	1.82557528163027e-05	9.19038293828661e-06	0.0786018363357349	5.02978609793696e-08	1.30094410958727e-05	0.000165267930129006	3.15082645343417e-05	1.33729350521102e-05	1.4431337103784e-05	0.290393609619941	0.21504252743186
S23576	0.0101936503812066	0.0231396090087275	0.00372860029274158	8.76231167780898e-06	1.42940116973581e-05	0.101999852986495	0.198276268718965	0.0630893647238965	0.000241297434297597	0.00576662219986425	1.61190644577174e-05	9.14709275455334e-06	0.078383003301912	8.51213727178074e-06	4.12109733172845e-05	0.000224321578655591	4.74971669155266e-05	1.34226200181254e-06	1.31307183763524e-05	0.296545683463169	0.218251710171599
S23578	0.0119896166879432	0.0165407428365017	0.00204838879854923	1.36817673005115e-05	1.41436897969727e-05	0.0926053305842283	0.217719950243753	0.0781734768003595	0.000206843471265005	0.00507519785093895	1.00615096829633e-05	3.46822812499944e-06	0.0754947943661333	4.16897103485841e-06	1.11466328927956e-05	9.45371298072035e-05	7.40533926939017e-05	2.82337112278491e-06	1.26358098295372e-05	0.285662395506122	0.21424254235192
S23579	0.0111386197300969	0.0202430715285237	0.00761153456311584	4.01462393350741e-06	6.39045681750062e-06	0.101962777444585	0.203139884339141	0.0679530780613344	0.000140844032767857	0.00675965534375648	3.30141390331135e-05	1.71653016163696e-05	0.0743418131292495	1.53901405074116e-05	2.43405209334132e-05	0.000190985245090822	3.08640040786097e-06	1.40831392435504e-05	7.76327429323054e-06	0.290128933040039	0.216263555545514
S23582	0.000528242884003873	0.03128701975469	0.000803034531013219	1.62715879418064e-05	7.10291957558053e-06	0.100794220672342	0.211420294796274	0.0668705965744019	0.000361550202351979	0.00268677959520141	5.89395945820566e-06	1.00697084409245e-05	0.0826345027661968	3.58024023941598e-06	1.20989476883451e-05	0.000251719045063063	4.98579807587897e-05	1.01884124399869e-06	7.93789478938578e-06	0.28897348983986	0.213274717258465
