Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	otherCells
Mix_83	0.0294118111856704	0.0294256564101278	0.0294249661336173	0.0294176748268051	0.0294105078855408	0.0294028380910795	0.0294116047781608	0.0294038342107516	0.0294146524463276	0.029405284827573	0.0294040789922324	0.029413564924948	0.0294177063975525	0.0294099821232038	0.0294043533105966	0.0294126978386125	0.0294130373521956	0.0294198311041608	0.0294234613785951	0.0294041936211965	0.0294466007509725	0.0294110028733584	0.0294031279128727	0.0294100879350633	0.0294063572501844	0.0294046043540073	0.029412508913249	0.0293786130822317	0.0293855391432522	0.0294109056644644	0.0294144118821607	0.0294187701759163	0.029419804672298	0.0294242352526065	1.69229841484597e-06
Mix_84	0.0294107076265144	0.0294237364043964	0.0294230308946964	0.0294283061065031	0.0294177701016334	0.0294160081103357	0.0294113596964964	0.0294037581726081	0.0294134136487689	0.0294046353910184	0.029404820040706	0.0294123813474895	0.0294173733841015	0.0293847889641739	0.0294045230920301	0.0294115528277443	0.0294127136060953	0.0294192455724855	0.0294214929323769	0.0294036358887741	0.0294349216226811	0.0294056085281751	0.0294031730847505	0.0294099261451572	0.02940562289357	0.0294050632864272	0.0294183066740137	0.0293797902541986	0.0294091061136802	0.0294099618479005	0.0294129694565033	0.0294167136329481	0.0294203697835733	0.0294222838844281	9.28983044712339e-07
Mix_85	0.0294105049662607	0.0294212133967467	0.0294206758222964	0.0294169674921909	0.0294188658168943	0.0294147024893225	0.0294131113316631	0.0294051810637856	0.0294127777838212	0.0294055626013252	0.0294062368668876	0.0294112082079505	0.0294148595496051	0.029409192551362	0.0294073112547163	0.0294118945684521	0.0294367324047597	0.0294163611431477	0.0294195039471998	0.0294125342104787	0.0294133636602193	0.0294056988891221	0.0294046876232637	0.0294120971651502	0.0294063926619374	0.0294071296166373	0.0294132244459455	0.0293860784598672	0.0293903455185453	0.0294099071653521	0.0294125637529555	0.0294156235787204	0.0294164418333682	0.029420106625821	9.41534228582341e-07
Mix_86	0.0294117636209615	0.0294249678764562	0.0294242382357821	0.0294176420568266	0.0294104720379567	0.0294025544487009	0.0294115665160172	0.0294038370455512	0.0294146106485851	0.0294054087724878	0.02940408305734	0.0294126518415574	0.0294176701805634	0.0294100587868771	0.0294043866300779	0.029413520408466	0.0294130001411228	0.0294197975457599	0.0294256569815373	0.0294043416364909	0.0294465602137402	0.029411006387101	0.0294031299010073	0.0294100485600223	0.0294064592826689	0.0294046330264299	0.0294125068893066	0.0293788964022321	0.0293855090762202	0.0294109652409827	0.0294143687640101	0.0294187381518872	0.0294197733527779	0.0294234656750685	1.71060742726326e-06
Mix_87	0.02941181118567	0.0294256564101279	0.0294249661336173	0.0294176748268049	0.0294105078855408	0.0294028380910795	0.0294116047781598	0.029403834210752	0.0294146524463271	0.0294052848275729	0.0294040789922323	0.0294126978386124	0.0294177063975528	0.0294099821232034	0.0294043533105966	0.029413564924948	0.0294130373521959	0.0294198311041614	0.0294242352526071	0.0294041936211965	0.0294466007509729	0.0294110028733593	0.0294031279128729	0.0294100879350635	0.029406357250185	0.0294046043540079	0.0294125089132487	0.0293786130822315	0.0293855391432522	0.0294109056644645	0.0294144118821606	0.0294187701759154	0.0294198046722988	0.0294234613785958	1.69229841240348e-06
Mix_88	0.0294116653000026	0.0294254950325628	0.0294248047570277	0.0294175134608758	0.0294221937142722	0.0294054115377111	0.0294114748599245	0.0294037010242508	0.0294145284068129	0.0294051446423595	0.0294039427651735	0.0294134173651371	0.0294175730753524	0.0293854053704207	0.0294037269485843	0.0294125510919751	0.0294129056852988	0.0294194413051883	0.0294103465359488	0.0294040546826559	0.0294464746011376	0.0294108681035317	0.0294029963838556	0.0294099598683511	0.0294062158875103	0.0294051598732607	0.0294123712666835	0.029378499130387	0.0294098381142744	0.0294107606903744	0.0294140448688322	0.0294186088084193	0.0294233000041299	0.0294240738770488	1.53096066901615e-06
Mix_89	0.0294117740492491	0.0294249562611377	0.0294242253803694	0.0294187502048846	0.0294104848707137	0.0294028243944542	0.0294115766328509	0.0294038140195096	0.0294146208818529	0.029405237664754	0.0294040599170005	0.0294126622167587	0.0294178752871438	0.0294099416851106	0.0294043982457488	0.0294135307335092	0.0294130102218151	0.0294176542619822	0.0294256465374196	0.0294044337968945	0.0294465703839241	0.0294109832501572	0.0294031071144673	0.0294100587151234	0.0294063121589954	0.0294048263966819	0.0294124903431184	0.0293785858617412	0.0293854807298259	0.0294108669243784	0.0294143790416626	0.0294198099098139	0.02941978526207	0.0294234515066131	1.81513826791324e-06
Mix_90	0.0294112977226668	0.029421800454651	0.0294205959406473	0.0294180515916776	0.0294099948746768	0.0294046972056569	0.0294125779646517	0.0294056112418185	0.029413640996709	0.0294059936655377	0.0294067248503088	0.0294120226287409	0.0294159031308568	0.0294097973094948	0.0294063029700162	0.0294127301025861	0.0294249766570554	0.0294174375348253	0.0294223530015507	0.0294129061194876	0.0294142448850575	0.0294061580949134	0.0294050885935657	0.0294252571240393	0.0294068772345348	0.0294062274500441	0.0294137388942471	0.0293855345529142	0.0293904859875934	0.0294105557815173	0.0294134198437501	0.0294166635097435	0.0294175014424717	0.0294212154049928	1.61523699926391e-06
Mix_91	0.0294116195237876	0.0294254871963631	0.0294247969212664	0.0294174949351443	0.0294103255641934	0.0294053774970302	0.0294114205247622	0.0294036634338581	0.0294144653713696	0.0294050849138015	0.0294039083913394	0.0294133756870655	0.0294175237608107	0.0294097877435347	0.0294045250981391	0.029412507423384	0.029412853932997	0.0294196505804021	0.0294232921693247	0.0294042814330733	0.0294464146169991	0.0294108321572954	0.029402957042847	0.0294099027983937	0.0294061590417929	0.0294047558280023	0.0294123383558386	0.0293784412661285	0.0293853299877892	0.0294107126825413	0.0294142237561711	0.0294185908761367	0.0294221776009896	0.0294240660417518	1.65584567612953e-06
Mix_92	0.0294117877990819	0.0294249652283798	0.0294242343474835	0.029417663227914	0.0294104938347167	0.0294028439844706	0.029411588805096	0.0294038316932698	0.0294146336543236	0.0294052531731525	0.0294040766496618	0.0294126757009349	0.0294176920516434	0.0294099560140687	0.0294043661544129	0.0294135439667942	0.0294130222161259	0.0294198188760098	0.029425655504782	0.029404449690114	0.0294465829494787	0.0294110004423669	0.0294031253004693	0.0294100710757716	0.0294063273040161	0.0294046150627725	0.0294125066470503	0.0293786094681047	0.0293854982102707	0.0294108809554971	0.0294143920379978	0.0294187591710085	0.0294197942283763	0.0294234604735918	1.82410079141437e-06
Mix_93	0.0294075452626246	0.0294240475566091	0.0294250369836144	0.029418342497093	0.029410260970528	0.0294024537019869	0.0294111536799015	0.0294014915253065	0.0294135138423119	0.0294035306521547	0.029412693670295	0.0294114009025467	0.0294178833873971	0.0293835347877756	0.0294010636964538	0.0294119550813169	0.029413759464241	0.0294186670689437	0.0294243984720461	0.0294035223055458	0.0294477187178462	0.0294094290299936	0.0294019317667751	0.0294107649776112	0.0294056141893702	0.0294024373352599	0.0294125687051336	0.0293790043239926	0.0294105473260683	0.0294117195833281	0.0294152385095914	0.0294223855463027	0.0294254182874699	0.0294274387928901	1.52739967507198e-06
Mix_94	0.0294116518629434	0.0294254815940084	0.0294247913185239	0.0294175000229896	0.0294103330995231	0.0294053981013157	0.0294114614225535	0.0294036875879063	0.0294145149693999	0.0294051312060105	0.029403929328819	0.0294134039278785	0.0294175596375836	0.0293853919355371	0.0294039553802729	0.0294125376548132	0.0294128922478151	0.0294196562981275	0.0294221802759464	0.0294040412464448	0.0294464611619614	0.0294108546662665	0.0294029829475982	0.0294099464311008	0.0294062024510293	0.0294051464367893	0.0294123578285515	0.0293784856965394	0.0294098246774322	0.0294107472534209	0.02941403143149	0.0294185953704495	0.0294232865657359	0.0294240604385988	1.51752462373977e-06
Mix_95	0.0294116195237872	0.0294254871963636	0.0294240660417526	0.0294174949351448	0.0294221776009896	0.0294053774970292	0.0294114205247613	0.0294036634338574	0.0294144653713695	0.0294050849138019	0.0294039083913401	0.0294125074233835	0.0294175237608102	0.029385329987789	0.0294045250981389	0.0294133756870664	0.0294128539329975	0.0294196505804014	0.0294247969212664	0.0294042814330729	0.0294464146169987	0.0294108321572951	0.0294029570428473	0.029409902798394	0.0294061590417927	0.0294047558280027	0.0294123383558388	0.0293784412661283	0.0294097877435341	0.0294107126825412	0.0294142237561715	0.0294185908761368	0.0294103255641923	0.0294232921693251	1.65584567768384e-06
Mix_96	0.0294116296077358	0.0294254818201738	0.0294247915447905	0.0294174895555486	0.029410320180016	0.0294054064600471	0.0294114465808841	0.029403686201685	0.0294144973088061	0.0294051006829048	0.0294039281175069	0.0294133841011231	0.0294175464231158	0.0293853521337065	0.0294042986294189	0.0294125166485261	0.0294128782431519	0.0294196452014418	0.0294232867922229	0.0294042984461473	0.0294464444921069	0.0294108533666485	0.0294029814664447	0.0294099307031888	0.0294061736361875	0.0294047868115851	0.0294123566937942	0.029378483213385	0.0294097996996563	0.0294107236758258	0.0294140127187554	0.0294185854970018	0.0294221722234949	0.0294240606649715	1.6504580006016e-06
Mix_97	0.0294118111856696	0.0294249661336168	0.0294242352526067	0.029417674826805	0.0294105078855408	0.0294028380910797	0.0294116047781601	0.0294038342107523	0.0294146524463272	0.0294052848275731	0.0294040789922318	0.0294126978386124	0.029417706397553	0.0294099821232034	0.0294043533105977	0.0294135649249482	0.0294130373521956	0.0294198311041605	0.0294256564101278	0.0294041936211971	0.0294466007509725	0.0294110028733588	0.0294031279128728	0.0294100879350632	0.0294063572501843	0.0294046043540083	0.0294125089132493	0.0293786130822318	0.0293855391432513	0.0294109056644635	0.0294144118821604	0.0294187701759158	0.0294198046722983	0.0294234613785956	1.69229841540108e-06
Mix_98	0.0294063664287321	0.0294226374487751	0.0294241353592589	0.0294163078806447	0.0294175602893671	0.0294092608202205	0.02940982149308	0.0294015771766272	0.0294122398039692	0.0294038009265278	0.0294033274428164	0.0294116204321134	0.0294174122668931	0.0293861417317985	0.0294032677073909	0.0294121412780914	0.0294130958115723	0.0294177220902696	0.0294228753571866	0.0294132690117612	0.0294521693720121	0.0294158326545308	0.0294012367472	0.0294083227181857	0.0294047670924797	0.0294042420917529	0.0294041615390498	0.0293817632104236	0.0294094628201566	0.0294110217840673	0.029413532297665	0.0294202534788953	0.029422762805139	0.0294246986947572	1.19193658898453e-06
Mix_99	0.0294113582257586	0.0294240750899301	0.0294248047293848	0.0294174789222703	0.0294103089211614	0.029405473191052	0.0294114348307053	0.0294037054599015	0.0294144848411975	0.0294052693507555	0.0294039480674268	0.029413371081051	0.029417535089721	0.0293853768356944	0.0294037603135278	0.029412794357668	0.0294128667067833	0.0294190532843777	0.0294233025305077	0.0294042036104295	0.0294464322877967	0.0294108730295459	0.0294030001710167	0.0294099187266219	0.0294063185427432	0.0294048587373758	0.0294123703108126	0.0293787863514723	0.0294099150841991	0.0294108204577783	0.0294139999828253	0.0294185750154831	0.0294224845264127	0.0294254938333146	1.54750329772746e-06
Mix_100	0.0294108779177531	0.0294249508847303	0.0294242200036576	0.0294187448258195	0.0294104794866058	0.0294028533563081	0.0294116026890854	0.0294038367874415	0.0294146528194099	0.0294052534339531	0.0294040796432699	0.0294126714419879	0.0294178979496215	0.029385502875848	0.0294041717766498	0.0294135391476525	0.0294130345320793	0.0294176488824575	0.0294256411612987	0.029404450810065	0.029446600259148	0.0294110044596138	0.0294031315381715	0.0294100866200334	0.0294063267534848	0.0294048573803113	0.0294125086811734	0.0293786278091277	0.029409953641325	0.0294117841332872	0.0294141680040293	0.0294198045309223	0.0294197798834389	0.0294234461295807	1.80975065788846e-06
