ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated,Plasma cells,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,Dendritic cells resting,Dendritic cells activated,Eosinophils
S12781,6.57853870968,6.28516923077,7.54105384615,7.205695,7.450165,8.47600714286,6.41975909091,7.19305384615,4.95936153846,6.63358333333,6.32971333333,5.98158235294,6.14352173913,5.69056,4.92406666667,6.11125862069,6.18966666667,5.99147878788,6.2108,5.481935,5.74762,6.28267272727
S12785,6.21151290323,6.20796153846,7.25433076923,6.962025,7.19684,8.5046952381,6.49608636364,7.66474615385,4.91772307692,6.83075,6.37124,5.89391764706,6.07223478261,5.68357,5.03077619048,5.89798275862,6.13941666667,5.96953333333,6.14372142857,5.351115,5.7827,6.45506666667
S12790,6.25205483871,6.05362307692,7.35100769231,6.911475,7.081855,8.11163809524,6.56087727273,7.49523076923,4.97435384615,6.76496666667,6.33821333333,5.76814411765,6.02518695652,5.72584,4.94656190476,5.92521724138,6.16892083333,5.99917878788,6.13724285714,5.43494,5.61646,6.15639393939
S12794,6.39472580645,6.43333846154,7.35476153846,7.030425,7.05221,8.52559285714,6.45119545455,7.31250769231,4.91271538462,6.3454,6.34459333333,6.03873823529,6.01292608696,5.750405,5.13086190476,6.08806551724,6.08837916667,6.14147878788,6.18747857143,5.366905,5.92717,6.30503333333
S12796,6.09330645161,6.15296923077,7.30551538462,6.471595,6.644895,8.4439952381,6.42108181818,7.21076923077,4.91168461538,6.50848333333,6.57684,5.75382941176,6.10663043478,5.795935,5.07381428571,5.95786896552,5.959575,5.95654848485,5.97342857143,5.403425,5.72476,6.28938181818
S12798,6.5340516129,6.31576153846,7.08268461538,6.748065,7.15902,7.90280952381,6.67206363636,7.73553076923,5.03853846154,6.87315,6.16382666667,5.86896764706,5.99137391304,5.791765,5.16860952381,6.11138275862,6.32955416667,6.06653939394,6.21284285714,5.4527,5.83094,6.36179393939
S128,6.79350967742,6.61084615385,6.8843,7.20507,7.765035,7.62674047619,6.62111818182,7.6626,5.24414615385,7.50695,6.06139333333,5.75600294118,5.87911304348,5.52623,5.02848095238,6.0768862069,6.46729583333,5.99673030303,6.80814285714,5.4788,5.82928,6.14995151515
S1280,6.24684193548,6.1751,7.53364615385,7.164845,7.396645,8.68425,6.61884545455,7.26963076923,5.0104,6.58996666667,6.55008666667,5.93234117647,6.17657826087,6.00137,4.99709047619,6.09615517241,6.30145416667,6.12151515152,6.17756428571,5.5972,5.66178,6.17993030303
S12800,6.13981290323,6.16884615385,7.52721538462,6.862685,6.84435,8.87452380952,6.23811818182,6.91165384615,4.89713076923,6.0869,6.50826666667,6.05886176471,6.1969,5.867935,5.20538571429,5.86826896552,5.94714583333,6.00633030303,5.88802142857,5.61533,5.84184,6.46662121212
S12809,6.49973548387,6.34824615385,7.07446153846,6.63304,6.767155,8.13262142857,6.36206363636,7.13548461538,4.88649230769,6.17381666667,6.53778,5.85100294118,5.88136086957,5.83355,4.97234761905,6.01334482759,5.95205833333,6.04354242424,6.11285714286,5.461885,5.637955,6.08115454545
S12813,6.08897096774,6.21262307692,7.37033076923,6.87219,6.77288,8.46519285714,6.18227727273,7.08184615385,4.89593846154,6.2177,6.54388666667,5.78908823529,6.13312608696,5.754715,5.03243809524,5.9668137931,5.95509583333,6.00387272727,6.27363571429,5.478545,5.891635,6.35464848485
S12814,6.4438516129,6.33206153846,7.50503076923,6.725195,6.670125,8.87052380952,6.39705909091,7.03836923077,4.87431538462,6.37971666667,6.53073333333,5.93241764706,6.12896956522,5.7052,5.14804285714,5.90557931034,5.93932916667,5.95512727273,6.03231428571,5.43551,5.71228,6.24126969697
S12817,6.53779354839,6.11497692308,6.94965384615,6.944435,7.183355,8.07473809524,6.63975909091,7.46888461538,5.06306923077,6.80925,6.08598,5.82656176471,5.95465652174,5.6329,4.9651047619,5.97373103448,6.2448,6.07288787879,6.21114285714,5.35982,5.623905,6.11270606061
S12819,6.77084193548,6.46565384615,7.16360769231,6.981365,7.388235,8.07068571429,6.68016363636,7.74583076923,5.0771,6.65701666667,6.3377,5.90255882353,6.00154347826,5.87318,5.16484761905,6.08101034483,6.27034583333,6.06707878788,6.41345714286,5.544435,5.9083,6.41843333333
S1282,6.32989677419,6.17296923077,7.40071538462,7.068255,7.06052,8.25832857143,6.31517727273,7.07521538462,4.89233846154,6.40668333333,6.19248,5.84319705882,6.1112826087,5.805865,4.92812857143,5.95210689655,5.96942916667,5.90527878788,6.09587857143,5.560625,5.931085,6.34212424242
S12821,6.07203548387,6.16059230769,7.28267692308,7.01888,7.227945,8.22970952381,6.40969545455,7.5301,4.95261538462,6.50453333333,6.4154,5.80209411765,6.07267826087,5.87815,5.04242380952,5.92985862069,6.11100416667,5.97175454545,6.36666428571,5.44333,5.85743,6.25921515152
S12823,6.14394516129,6.00333846154,7.25362307692,6.817585,7.013245,8.70792619048,6.40948181818,7.24020769231,4.91025384615,6.58448333333,6.39459333333,5.79455294118,6.01313478261,5.72595,4.95195714286,5.84991724138,5.9915,6.0569,6.12789285714,5.313815,5.665385,6.20825757576
S12826,6.64084193548,6.30561538462,7.64723846154,7.284705,7.513605,8.84352857143,6.50818181818,7.39039230769,4.84723846154,7.00971666667,6.59222,5.93172647059,6.14323043478,5.762735,5.05615238095,6.07818965517,6.31353333333,6.04368181818,6.40188571429,5.42569,5.742945,6.34775454545
S12827,6.42919677419,6.28373846154,7.61271538462,7.248795,7.40714,8.47423333333,6.62102272727,7.3179,4.96113076923,6.64286666667,6.56218,5.99987352941,6.23862608696,5.95376,5.12408095238,6.11958965517,6.347175,6.16675151515,6.05042857143,5.706325,5.74661,6.43123333333
S1283,6.30398709677,6.2984,7.3832,7.142985,7.16864,8.48715952381,6.41668636364,7.37483076923,5.00968461538,6.52923333333,6.45681333333,5.86064705882,6.11625217391,5.961205,5.04581904762,6.08064827586,6.06384583333,5.97994242424,6.1355,5.42991,5.93488,6.4860969697
S12830,5.95280967742,6.00753846154,7.54201538462,7.317915,6.918085,8.5582,6.01279545455,6.50472307692,4.87746153846,6.00245,6.37159333333,5.73579117647,6.09444782609,6.02002,5.30788571429,5.88914137931,5.61999166667,5.9162969697,5.96815714286,5.407855,5.90531,6.48276666667
S12836,6.34526129032,6.35278461538,7.5793,6.94174,7.08545,8.42966428571,6.45293636364,7.32476923077,4.93082307692,6.68325,6.36096,5.90153823529,6.16406521739,5.69255,5.00530952381,5.94573103448,6.13382083333,5.93876363636,6.16517857143,5.613635,5.8879,6.28087272727
S12839,6.20874516129,6.26539230769,7.4627,7.187945,7.422335,8.27782619048,6.62340454545,7.51112307692,5.04385384615,6.98291666667,6.46480666667,5.94928235294,6.18723913043,5.92052,5.10005714286,5.93882758621,6.25307083333,6.12110606061,6.4676,5.59355,5.867455,6.25862121212
S12845,6.19050967742,6.07561538462,7.31208461538,6.62952,6.713495,8.47246428571,6.30463181818,7.06606923077,4.81772307692,6.3337,6.50257333333,5.91202647059,6.15742608696,5.68264,5.11865714286,5.92982413793,5.896375,5.81691515152,5.98862857143,5.439205,5.845805,6.47920909091
S12848,6.39921612903,6.39973846154,7.42414615385,6.888275,7.271975,8.22218571429,6.49608181818,7.42034615385,5.00131538462,6.90563333333,6.40631333333,5.92922352941,6.03779565217,6.06518,5.23689047619,6.04313103448,6.1767625,5.98009393939,6.19924285714,5.45685,5.97571,6.58093636364
S12849,6.34649032258,6.42140769231,7.39569230769,6.862965,7.13582,8.21287142857,6.65735454545,7.41442307692,4.95780769231,6.31928333333,6.24082666667,5.92156176471,6.0659,5.58617,5.07601904762,6.00186896552,6.25897916667,6.1502030303,6.01837857143,5.46804,5.781705,6.13315151515
S12854,5.99346774194,6.103,7.82364615385,6.910015,6.77943,8.86741428571,6.30809545455,6.8481,4.84230769231,6.1396,6.62207333333,6.09252647059,6.23213913043,5.818575,5.09724761905,5.93106206897,5.8697875,6.02306666667,5.90102857143,5.513405,5.73491,6.13913939394
S12857,6.70462580645,6.29205384615,7.24813076923,6.75636,6.939185,8.16400714286,6.63676818182,7.71438461538,5.0315,6.72431666667,6.24010666667,5.86532941176,6.04234782609,5.67424,4.99306190476,6.14669655172,6.33422916667,6.13835151515,6.19665714286,5.39257,5.84128,6.16914545455
S12863,6.60041290323,6.29065384615,7.44743846154,7.17346,7.17191,8.61255,6.40573636364,7.39121538462,5.06565384615,6.59715,6.56317333333,5.92122352941,6.15796956522,5.794605,5.06537142857,5.97799310345,6.1033375,6.07133030303,6.30663571429,5.551875,5.86796,6.42975454545
S12865,6.39454516129,6.30716923077,7.1768,6.86603,6.8694,8.14459761905,6.55907272727,7.51848461538,4.97576153846,6.77621666667,6.4758,5.78042941176,6.08137826087,5.662965,5.11953333333,5.9974,6.17044166667,6.03024848485,6.30838571429,5.42183,5.69742,6.44516969697
S12866,6.33160967742,6.26357692308,6.87003076923,6.614065,6.549385,7.9815,6.32157272727,7.11144615385,5.03296153846,6.0663,6.46074,5.78307058824,6.00013913043,5.90261,5.26933333333,6.0387,5.90935,6.04796060606,6.0283,5.48103,5.637655,6.6075969697
S12868,6.34266451613,6.18619230769,7.09056153846,7.12986,7.236495,8.10618809524,6.40324090909,7.11426153846,4.97774615385,6.55228333333,6.29899333333,5.79682058824,5.91089130435,5.860885,5.00459047619,5.8879,5.99295,6.01504545455,6.23964285714,5.310135,5.654,6.09068787879
S12869,6.30254516129,6.16128461538,6.95610769231,6.70049,6.865825,8.17686190476,6.30781818182,6.87648461538,4.85894615385,6.4204,6.41204,5.83490588235,5.94476086957,5.79155,4.93820952381,5.9955137931,5.9393875,6.12399090909,5.9036,5.37791,5.633465,5.97939393939
S12872,6.38228387097,6.22606923077,7.64564615385,6.70414,6.66048,8.89561190476,6.32698181818,7.17138461538,4.76724615385,6.30055,6.36320666667,6.00300588235,6.14729565217,5.655625,4.99475238095,6.03301724138,5.94654166667,5.90316363636,5.73940714286,5.519645,5.819515,6.36825454545
S12875,6.65520322581,6.40310769231,7.59086153846,7.23612,7.676505,8.35175952381,6.59418636364,7.5901,5.03657692308,7.0056,6.48843333333,6.01628235294,6.27223478261,5.839095,5.0389952381,6.11225517241,6.32042916667,6.05163030303,6.38535714286,5.790165,5.902855,6.41945454545
S12884,6.54400645161,6.36430769231,7.2552,6.64839,6.815435,8.57251428571,6.67551363636,7.35225384615,5.07659230769,6.54356666667,6.65111333333,5.93956764706,5.98636956522,5.710905,5.09354761905,6.09460344828,6.31510833333,6.11701515152,5.90072142857,5.431225,5.786355,6.10993030303
S12886,6.29448064516,6.16948461538,7.40507692308,6.74101,6.871905,7.89096190476,6.46851818182,6.97753076923,4.95336923077,6.44583333333,6.24750666667,5.87969705882,6.10487826087,5.623135,4.93220952381,5.87771034483,6.05560416667,6.08317272727,5.94559285714,5.60291,5.64589,6.06067575758
S12888,6.30951935484,6.29668461538,7.33866153846,6.89342,6.829205,8.34281428571,6.30645454545,7.11730769231,4.913,6.30606666667,6.52337333333,5.88547941176,6.10863913043,5.936085,5.21028571429,6.05114482759,5.94007083333,6.04015757576,6.10676428571,5.495365,5.978965,6.58062121212
S12893,6.44034516129,6.18913076923,7.24518461538,7.034795,7.11124,8.41420714286,6.37200909091,7.31578461538,4.89991538462,6.34405,6.44168,5.85560294118,6.06986086957,5.961905,5.24933333333,5.94149310345,5.99471666667,6.01606060606,6.12157857143,5.448465,5.905075,6.4907
S12897,6.32063225806,6.28290769231,7.176,6.771965,6.88918,8.54310714286,6.58341818182,7.42914615385,4.79070769231,6.52436666667,6.24998666667,6.23448823529,6.04912173913,5.838785,5.12831428571,6.00523448276,6.129825,6.01525151515,5.97249285714,5.37167,5.951525,6.35872121212
S1290,6.64636129032,6.24969230769,7.48799230769,7.05584,7.08388,8.20261666667,6.42753181818,7.35551538462,4.97120769231,6.60468333333,6.48577333333,5.95966764706,6.17540434783,5.987985,5.04823333333,5.94976551724,6.04968333333,5.96563030303,6.16149285714,5.49815,5.79705,6.31395454545
S12901,6.13145483871,6.07395384615,7.39928461538,6.888795,6.95829,8.40827380952,6.20522272727,7.16321538462,4.95747692308,6.38138333333,6.53571333333,5.79308235294,5.99458695652,5.897855,5.07864285714,6.00036896552,5.87514583333,6.02756060606,6.11765,5.508395,5.79038,6.31177878788
S12906,6.40537096774,6.24996923077,7.24849230769,6.96777,7.180035,8.47263333333,6.50056363636,7.39401538462,4.96733846154,6.65518333333,6.41364,5.84268235294,6.10130869565,5.83916,5.11476666667,6.02042758621,6.1567625,6.08338787879,6.21896428571,5.44703,5.75405,6.32145757576
S1291,6.3107483871,6.29037692308,7.64187692308,6.927015,6.824315,8.58128809524,6.15926363636,6.86574615385,4.79799230769,6.34788333333,6.59617333333,5.97608235294,6.13109565217,5.95176,5.22408571429,5.98339655172,5.95349166667,6.03011515152,6.22716428571,5.349045,5.817105,6.55462424242
S12912,6.10979677419,6.02952307692,7.04974615385,6.788155,7.003475,7.99948333333,6.31258636364,6.94396153846,4.84833076923,6.29165,6.4471,5.67074117647,5.96193913043,5.739235,5.0609047619,5.98422413793,5.93157083333,6.04750606061,6.19133571429,5.284985,5.70197,6.10704545455
S12922,6.85711935484,6.42360769231,6.88195384615,6.77365,7.154125,7.18776190476,6.8812,7.86626923077,5.06907692308,7.12065,5.99206666667,5.75187647059,5.84726956522,5.4779,4.80459047619,6.06291034483,6.50866666667,6.18249090909,6.23608571429,5.358105,5.712915,5.91248787879
S12924,6.6481,6.37077692308,7.40547692308,7.04355,6.997405,8.5001,6.35440909091,7.33216153846,4.93698461538,6.36196666667,6.60758,5.85808235294,6.08985217391,5.83883,4.99161428571,6.18372413793,6.04657916667,6.15738484848,6.2848,5.52905,5.88654,6.24907878788
S12925,6.09391612903,6.22666923077,7.44096923077,7.020225,6.925715,8.5310452381,6.12501363636,6.75082307692,4.89731538462,6.30106666667,6.49251333333,6.01337058824,6.09746956522,5.991315,5.23944761905,6.02675172414,5.81478333333,6.00255151515,6.03348571429,5.50876,5.98811,6.324
S12944,6.38809032258,6.26570769231,7.07058461538,7.050535,7.301825,8.37622857143,6.48196363636,7.51034615385,4.95561538462,6.49931666667,6.45582666667,5.79400294118,6.01246521739,5.923435,5.10996190476,5.91962068966,6.06750833333,6.02734848485,6.37712857143,5.444185,5.8504,6.38457272727
S12950,6.85601935484,6.36959230769,7.47060769231,7.077865,7.283095,8.55367142857,6.62321363636,7.80811538462,4.93947692308,6.78441666667,6.4669,5.89353823529,6.27035217391,5.851265,5.07038095238,6.26047931034,6.39673333333,6.15736666667,6.38887857143,5.563995,5.916105,6.48055454545
S12952,6.33897741935,6.22568461538,7.43736923077,6.836175,6.896115,8.30375,6.39730454545,7.25296153846,4.88366153846,6.35198333333,6.36834666667,5.84069411765,6.0235173913,5.8957,5.00977142857,5.96380689655,6.07274166667,5.96856969697,5.88605714286,5.49685,5.7796,6.19736969697
S12953,6.42099677419,6.12829230769,6.92474615385,6.8753,7.11766,8.08788571429,6.49625909091,7.30146923077,5.02210769231,6.56366666667,6.42396,5.80625882353,5.90676086957,5.673045,4.92324285714,6.03772758621,6.067,6.04887878788,6.17307142857,5.356815,5.66646,6.00906969697
S1296,6.30659032258,6.13787692308,7.62253076923,6.982785,7.12294,8.65923095238,6.3224,7.11863076923,4.8736,6.32343333333,6.62281333333,5.93884705882,6.22472173913,5.607675,4.98320952381,6.01451034483,6.02290833333,6.03431818182,6.14386428571,5.52008,5.87779,6.37907575758
S12964,6.53697419355,6.42636923077,7.45746153846,7.001965,7.081705,8.22049761905,6.38325454545,7.47225384615,5.0466,6.62401666667,6.46105333333,5.96479411765,6.1748173913,5.929,5.04854761905,6.02463448276,6.08544583333,5.97553333333,6.24471428571,5.641565,5.93278,6.31919090909
S12968,6.3868,6.32919230769,7.44606923077,6.90941,7.011515,8.64746666667,6.47395909091,7.48680769231,4.90444615385,6.49126666667,6.51714666667,5.94133823529,6.19233913043,5.78065,5.1216047619,6.11197931034,6.10532916667,5.99576666667,6.22125714286,5.60024,5.88727,6.58563333333
S12969,6.19785806452,6.12002307692,7.23538461538,6.78209,6.673675,8.11186428571,6.16264090909,7.05814615385,4.98302307692,6.11566666667,6.4493,5.72294117647,6.03142173913,5.76807,5.1921952381,5.88843793103,6.11583333333,5.91965151515,6.1881,5.495125,5.734225,6.37903939394
S12978,6.44549677419,6.42746923077,7.33832307692,6.95387,6.805045,8.2291,6.49635,7.69432307692,5.00289230769,6.57465,6.3059,5.83058823529,6.15287826087,5.856185,4.99264285714,6.11079310345,6.1655875,5.99273333333,6.12565,5.525785,5.93257,6.33481818182
S12979,6.25087096774,6.04573846154,7.59796923077,7.06614,7.131605,8.66676190476,6.32487272727,6.97438461538,4.76636153846,6.51101666667,6.55611333333,5.92634117647,6.1778826087,5.68188,4.94643809524,5.85372758621,5.89336666667,5.92877272727,5.93063571429,5.552755,5.6292,6.28493030303
S12982,6.48589032258,6.18209230769,7.15890769231,6.777845,6.959975,8.33856904762,6.42609090909,7.0681,4.91836923077,6.42768333333,6.483,5.84897941176,6.0488,5.873045,4.98248095238,6.00124137931,6.09716666667,6.03415454545,5.97099285714,5.410595,5.71622,6.13268181818
S12984,6.02996774194,5.99005384615,7.46954615385,6.95727,7.028745,8.72908333333,6.35608636364,7.12343846154,4.78372307692,6.48085,6.66114666667,6.01312352941,6.10461304348,5.743015,4.92756190476,5.88102413793,5.87647916667,5.94741818182,6.15772857143,5.579185,5.793975,6.38480606061
S12989,6.21816451613,6.16749230769,7.17906153846,6.5376,6.673515,8.43546190476,6.49403636364,7.37678461538,5.0549,6.6532,6.35958666667,5.9561,6.05651304348,5.934165,5.24501428571,5.98734482759,6.06695833333,5.95701212121,5.91133571429,5.405245,5.774945,6.60670606061
S12996,6.50813548387,6.22851538462,7.26417692308,7.026365,7.020825,8.71690952381,6.48745454545,7.43346923077,4.86100769231,6.5984,6.45932666667,5.82356470588,6.05686086957,5.877115,5.07240952381,6.04118965517,6.14894583333,6.04088181818,6.09655,5.33026,5.70202,6.37866969697
S13010,6.01915483871,6.29903076923,7.70438461538,7.046425,7.281625,8.89649761905,6.5258,7.45383076923,5.10258461538,6.7966,6.63782,6.02837647059,6.1665173913,6.275245,5.21599047619,5.89730344828,6.14860833333,6.02515757576,6.26882142857,5.515995,5.873005,6.43249393939
S13018,6.12133548387,6.11139230769,7.24961538462,6.85676,7.094565,8.30682380952,6.39827272727,7.25703846154,4.99701538462,6.14466666667,6.46875333333,5.88516470588,5.95645217391,5.803835,5.01912857143,5.91561034483,6.03436666667,6.04804242424,6.1072,5.40515,5.592,6.11027272727
S13022,6.35068064516,6.34620769231,7.49068461538,6.80363,6.82915,8.36893809524,6.37204090909,7.15259230769,4.86613076923,6.45763333333,6.50464,5.87605,6.1748826087,5.72837,4.9283952381,6.01224827586,5.97162916667,5.89431515152,5.97691428571,5.47114,5.798695,6.33023333333
S13025,6.81524516129,6.38225384615,7.14652307692,6.92321,7.07366,8.36040952381,6.43095454545,7.50101538462,4.9943,6.48705,6.33718666667,5.84086176471,6.07868695652,5.9227,4.93456190476,6.04100689655,6.06176666667,6.03570909091,6.12224285714,5.44304,5.789745,6.33392727273
S13026,6.58860645161,6.44160769231,7.21041538462,6.893425,7.129285,8.1753047619,6.34525909091,7.20017692308,5.05509230769,6.48625,6.28946666667,5.97712058824,6.02559130435,5.658705,5.14865238095,6.13897586207,6.00474583333,5.95203636364,6.31495,5.59831,6.00284,6.45350909091
S13029,6.32238709677,6.33780769231,7.28952307692,7.04013,6.98723,8.14519047619,6.34755,7.02006923077,5.11483846154,6.42323333333,6.48850666667,5.83764705882,6.17976086957,5.990295,5.34084761905,6.11661034483,5.92414166667,6.01118181818,6.43687142857,5.68763,6.04724,6.63806969697
S13035,6.63559032258,6.41481538462,7.41492307692,6.79541,6.615705,8.37620238095,6.41248181818,7.55686153846,4.90064615385,6.56183333333,6.48605333333,5.75625588235,6.02857391304,5.909565,5.16707142857,6.19305172414,6.14857083333,5.91643333333,6.33292142857,5.39242,5.92903,6.53739393939
S13039,6.82636129032,6.80890769231,7.44078461538,6.941575,7.09764,8.28890714286,6.47823181818,7.40675384615,4.97869230769,6.57068333333,6.39868666667,5.99662941176,6.07304347826,5.64289,5.01272857143,6.13388965517,6.15065,6.06357272727,6.19800714286,5.63896,5.9267,6.29208484848
