naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	otherCells
S15111	0.010213117646616	0.0681172477238867	0.22032795626067	0.0270210584275316	0.038864176698343	0.0255037211965274	1.08471121249273e-08	0.178668446697311	0.431284264502002
S15113	0.0254498291937683	0.0524522756006809	0.217159497150892	0.0275132142610043	0.0370827691832748	0.0272094746955411	7.67068252529343e-09	0.180598956027266	0.43253397621689
S15115	0.0198039539318107	0.0540299445646036	0.234506792464918	0.0292131945516057	0.0326831578949468	0.0288673276034537	8.82071774773857e-09	0.173543345984989	0.427352274182955
S15120	0.0225262900064325	0.0540104221052334	0.236716612159999	0.0287269804501904	0.034571400733146	0.0264045743755143	4.12884835620039e-09	0.171330486845603	0.425713229195034
S15121	0.0382121065525244	0.0448099163095703	0.229220016835686	0.0312916669911591	0.0358770129486129	0.0250183647477501	9.3321437833974e-09	0.168090445895797	0.427480460386756
S15124	0.020858702798147	0.0576758104122621	0.229185531871849	0.0260504159074158	0.0351052830135986	0.0277907233658142	8.1837190873343e-09	0.174051297315621	0.429282227131573
S15126	0.0137563383062744	0.0621020899339361	0.224737732626849	0.030880585183396	0.0359421563375448	0.0275239125234193	3.54778553646142e-09	0.178000085496671	0.427057096044123
S15129	0.0201940991424923	0.0531934510104194	0.221165125754095	0.0310601582711482	0.0314424014868051	0.0362025053755554	1.35516438208359e-09	0.173397844300915	0.433344413303405
S15130	0.00906765216444858	0.0632403965945237	0.238560451574778	0.0284828158224201	0.0355738458752083	0.0247306932611214	1.6084503963237e-06	0.172101915687946	0.428240620569158
S15153	0.00955076953606903	0.0625832743400477	0.219519810605507	0.0295276667106725	0.033992530355763	0.0306737973813064	1.48542272715662e-09	0.177111408348881	0.437040741236331
S15160	0.0140177472765976	0.0544454550598418	0.230413987386757	0.0287170290521359	0.0321402681364699	0.0334112747326635	1.47111906861172e-09	0.17277821843428	0.434076018450135
S15167	0.0155501065515975	0.0597896190245971	0.220967369878305	0.0307807714053866	0.0370938185239519	0.0291285715501189	3.05719058877144e-10	0.178000446407752	0.428689296352571
S1517	0.00924473116240397	0.0643828572016323	0.228927269263417	0.0276040865407238	0.0366453528216114	0.029994393825034	1.19078296743555e-08	0.169325523238857	0.43387577403849
S15179	0.032613197384135	0.0492606085481758	0.222813345710166	0.0280786236093889	0.035864320324871	0.0284323915877452	5.37502615509308e-09	0.174775984181461	0.428161523279031
S15184	0.0301472566404816	0.0509216856713611	0.229094950154892	0.0267649808766964	0.0361633319588339	0.0260000514024516	2.4463547717832e-07	0.174910607094004	0.425996891565802
S15192	0.0304326465831448	0.0495381256288146	0.225815951628681	0.0307193513539181	0.0361498784295204	0.0258091026083256	1.60096576239472e-09	0.174297261154471	0.42723768101216
S15193	0.00728627625277301	0.0669322488202035	0.238137013039804	0.0275691585393532	0.0350424331458691	0.0281358483228081	3.70268714619682e-08	0.172672002794827	0.42422498205749
S15198	0.0286920831722987	0.0441576391367995	0.215391660459316	0.0265178850591358	0.0353602028539158	0.0286251250902306	3.14445777328614e-09	0.175601969494444	0.445653431589402
S1520	0.0167207311879362	0.0574979907816679	0.222391915337662	0.0276089734925957	0.0346026844274419	0.0298536299668011	5.33261789213935e-09	0.174423661688529	0.436900407784749
S15208	0.0161885432207286	0.0579348971847739	0.230813049679922	0.0274817281941188	0.0358468637527715	0.0272079939209737	4.42905816817983e-09	0.18011841286421	0.424408506753443
S1521	0.0144106620755774	0.0577002718384234	0.222474594777285	0.0266319353973933	0.0372056559981786	0.0271259148642825	3.83752592506388e-10	0.182615737585568	0.431835227079539
S15216	0.0239883316774942	0.050469524807377	0.225459263283871	0.0283000313554998	0.0337377766626056	0.0291097040094497	1.46894003776044e-08	0.180516775548953	0.42841857796535
S15218	0.0211555367657465	0.0535360428395185	0.209125538259482	0.0278443129338524	0.0396194542675143	0.0272749565220464	1.51903542546182e-08	0.183876761286566	0.437567381934919
S1522	0.0142964019349629	0.0555397494825162	0.236949243684309	0.0273803498271242	0.0304861981705763	0.0311303207644417	4.11464169684124e-09	0.173232521826599	0.430985210194829
S15223	0.0301030478152006	0.0459594078486193	0.219032104186163	0.0311808090469827	0.0362877235293267	0.0307258718098847	2.02635640946546e-09	0.178078783176017	0.428632250561449
S15237	0.0246455222970613	0.0526765165469674	0.244446214998236	0.0270967437068064	0.0327228098837112	0.0264071564431638	3.22138469348698e-08	0.170710963232689	0.421294040677518
S15239	0.0159239040779826	0.0578301024473131	0.235165481494955	0.0268905424762507	0.033761300238334	0.0262501308043376	1.94352080369856e-09	0.175251037265702	0.428927499251605
S15241	0.0240634935924866	0.0481742169613493	0.220736175983171	0.0310730867422656	0.0386560550924948	0.0297673634272306	4.49793441985596e-09	0.17974544300824	0.427784160694828
S15246	0.0128540962692267	0.0608932564817997	0.229673775014367	0.0271080420924623	0.0342809881269828	0.029841627928954	1.72177279789602e-09	0.174925884079475	0.430422328284959
S15254	0.0264885258482507	0.0538101166564918	0.242869448730131	0.0297569485870999	0.0409405926998295	0.0218646855385721	1.19499462782233e-08	0.174914268573638	0.409355401416041
S15258	0.0232256073489608	0.0506152598319058	0.221388628925723	0.0289961489551098	0.0374737561737561	0.0256369047603576	1.89561354593933e-08	0.179105077598033	0.433558597450018
S15259	0.0105356623575659	0.0642844738816028	0.248275653686204	0.0273711079840488	0.0342260319566993	0.0225474944905107	2.05405694261043e-09	0.169861664779472	0.42289790880984
S15264	0.0144532547154305	0.0580570349800147	0.231047103249129	0.0323806462083674	0.0327130253385699	0.0288569246734529	1.71880206903567e-09	0.167579500016223	0.434912509100011
S15266	0.0205137566735348	0.057196889313809	0.222045925326765	0.0284766804477261	0.0407719876374005	0.0262920810068811	1.69421894811691e-09	0.179636436030753	0.425066241868912
S15273	0.0172272178125539	0.0551430291971507	0.222544854608767	0.0265103619377613	0.0361071057409697	0.0299699955361442	1.14915065765633e-08	0.176085580676517	0.436411842998629
S1528	0.0343597005322545	0.0385857639434641	0.229772900255667	0.025846635676462	0.0347788229263057	0.0291183993794776	1.0720824627425e-09	0.170779700198269	0.436758076016018
S15285	0.0109298951207987	0.0618602608170174	0.242488386826492	0.0305440290511181	0.0331386611931547	0.0290087465107986	3.88375823134217e-09	0.175382699296411	0.416647317300451
S15294	0.028066490065124	0.0450121151335857	0.238129852980584	0.0319518138059543	0.037134113202246	0.0288929775112779	1.96789131168162e-09	0.173355449727694	0.417457185605643
S15304	0.0232438377010415	0.0499868328639639	0.230595100148276	0.0266879866581936	0.0343534508675255	0.032750946197976	1.67218348120076e-06	0.171361704435725	0.431018468943817
S15308	0.00891411984096975	0.0643503098594084	0.232346875936273	0.0299172354836471	0.0330442503797179	0.0284535840803762	9.20242877812969e-10	0.174907695830446	0.428065927668919
S15313	0.0335754573329602	0.046083352260297	0.233917346897893	0.0267875712106231	0.0346871626452835	0.0261251739717541	8.94391616398512e-08	0.172032679631527	0.426791166610501
S15329	0.0188668937018149	0.0561031824018099	0.220249502238635	0.0287520730439687	0.0326985236546185	0.0340685156826418	6.94898293248402e-09	0.171275999210088	0.43798530311744
S1533	0.0158110331186307	0.0579155704629248	0.226059393704535	0.0304747744431636	0.0338596950666492	0.0296117624912129	6.67170469879744e-09	0.180511150681186	0.425756613359993
S15338	0.00864818050376659	0.0660082916984537	0.237821592944982	0.0306180057685141	0.0369557340222713	0.0254173813889059	1.03828613500294e-08	0.172739361269799	0.421791442020447
S15340	0.0199515341643947	0.0560873582274137	0.233432324761397	0.0281642372764483	0.0344950457751995	0.0254827187153502	3.10669743018444e-09	0.172058387581403	0.430328390391696
S15345	0.0236194213835128	0.0496487655974038	0.208808210555222	0.0285718703780814	0.0355681016514252	0.0378070961688136	4.03239796012712e-10	0.178646773330746	0.437329760531555
S15354	0.0234477468971372	0.0552812990743988	0.211556647391561	0.0267924345491937	0.0386496350175031	0.0291355273221479	1.08195090352929e-08	0.181861473610684	0.433275225317865
S15366	0.0217707975085038	0.0574423811172196	0.221424904510522	0.0292514463768299	0.0370433952715063	0.0267034946016509	1.30434676362882e-07	0.178883217721462	0.427480232457629
S15368	0.0331243733029667	0.0454567792479213	0.230203510448219	0.0290372707888258	0.0340966446311099	0.0298400138993902	3.01036478888995e-09	0.176575743514547	0.421665661156655
S15372	0.015341690171966	0.0540326841507944	0.223048229196639	0.0303878874036153	0.0340527853758227	0.0318366051702954	5.03757186157243e-08	0.174346321629123	0.436953746526026
S15374	0.0364854123355167	0.0440127552655257	0.220710567265948	0.0298901106403112	0.037288760606588	0.0293538962621699	2.81945912262256e-07	0.181719955431526	0.420538260246502
S15375	0.0281828693635047	0.0493623757898372	0.233477219652078	0.0299406125129481	0.0361235206632471	0.0250098726832513	2.93051642734028e-10	0.171984125333793	0.42591940370829
S15380	0.0258474182363578	0.0482099075046678	0.234681612787055	0.0265848494399982	0.035680478461908	0.0267538827166324	1.35819769487518e-10	0.178312693057222	0.423929157660338
S15382	0.0219539535685118	0.0548551598608126	0.232915493873184	0.0283115235071348	0.0371207036724383	0.027359855919587	3.91944159866544e-09	0.175861565907873	0.421621739771016
S1539	0.0223223444740028	0.049859846972967	0.230615614709975	0.0337651125009205	0.0334122868163712	0.0294447861486325	1.47601778897035e-08	0.172288991087431	0.428291002529523
S15394	0.0176817198968958	0.0585963851646323	0.234664044757628	0.0273521417819657	0.0367561850191669	0.0266075684975982	1.21673960923555e-08	0.178364787525621	0.419977155189096
S15401	0.0293774705605047	0.0466929479465872	0.230385585377613	0.0311534317730226	0.0346566961232267	0.0301408519958356	2.30685926050612e-09	0.172990463535625	0.424602550380726
S15413	0.0293155981703814	0.0508751467731981	0.217235596595749	0.0280438471769201	0.0412005360652712	0.0277919959942749	2.71047563810973e-09	0.177507701202249	0.428029575311481
S15417	0.0238971646633288	0.0515981025297971	0.230685805742061	0.0267855814710202	0.0374122032229654	0.026054056811787	4.62813977679785e-09	0.171078780568469	0.432488300362432
S1542	0.0301941648299438	0.0471603959529635	0.225499075051918	0.027661182086708	0.0373540658328713	0.0263372363556544	2.48762758473491e-09	0.176856019787993	0.42893785761432
S15420	0.0151897789927681	0.0595324196197179	0.239526671880324	0.029393694493553	0.0399314400254464	0.0227180578003455	2.05845261701038e-09	0.174494503392317	0.419213431737075
S15427	0.031845097269155	0.0482789600397158	0.235887098925397	0.0275835021422008	0.0369695540924441	0.0242166594439364	1.59635696639895e-09	0.173474263326509	0.421744863164285
S15428	0.0389618382136696	0.0445611754606551	0.230867444061438	0.0296275043806436	0.0354576728589733	0.0297897944186869	1.78453579754181e-10	0.176078104815896	0.414656465611584
S15429	0.0212185413817301	0.0592112289935349	0.218619844737728	0.0294545834304521	0.0364886357721106	0.0299435943629581	1.37467581043754e-08	0.180515445099308	0.42454811247542
S15432	0.0198575096190105	0.0585232931634289	0.225689870256883	0.0270054489896361	0.0359672892093594	0.0297867077382338	4.30366538629315e-09	0.17495461365902	0.428215263060763
S15433	0.0191483535017026	0.0576676064759527	0.227768996734297	0.0316836560252207	0.0344337175790098	0.0269991008486159	1.30589179260052e-10	0.175207711773848	0.427090856930764
S1544	0.0144372256140871	0.0613132318124452	0.239159041632926	0.0286562231147979	0.0350422356043582	0.0253041519581042	5.13747414260348e-09	0.168364334515428	0.427723550610379
S15446	0.0214057733229221	0.0519680199292036	0.23302208408256	0.0256778692952686	0.0365023756318094	0.0270612731568839	2.70899588740572e-08	0.176910645870707	0.427451931620686
S15452	0.0213112036642366	0.0544091387077367	0.227281605835449	0.0324687132249534	0.0334889604114203	0.0266302418564761	4.3168915078902e-09	0.173323909406173	0.431086222576663
S15455	0.0235519426032451	0.0521533684188817	0.219360047422711	0.028974072022837	0.0336730088943823	0.0314563202326977	4.07376279397021e-09	0.176689073133409	0.434142163198073
S15458	0.0285971369856313	0.0510508378241747	0.228572501821119	0.0287278157790881	0.039003985965199	0.0236584199735523	4.73113562808944e-10	0.174505611795461	0.425883689382661
S1546	0.0273082238582688	0.0471912098379711	0.227125216778554	0.0288426445739426	0.0319349709253825	0.0317212605008889	5.63716251608394e-09	0.176665103531186	0.429211364356644
S15463	0.0222339109843674	0.052242154603136	0.231719322751789	0.030264242790451	0.0344500672218393	0.0282610099553431	3.77299676689738e-09	0.172250797616189	0.428578490303889
S15470	0.0174731813587267	0.0585062773441443	0.222579627870356	0.029625101204589	0.0357010303879251	0.0286408420709893	6.3999896793344e-09	0.17670467769107	0.43076925567221
S15479	0.0217522920439788	0.0453009165920915	0.230683389680532	0.0283424644991892	0.0327821964950106	0.0285328806001196	2.54939821000653e-09	0.171563021166312	0.441042836373368
S15487	0.0202196445474521	0.0582109988529068	0.231598544423577	0.0288859104474847	0.0365875149636507	0.0272773454144629	9.02097557694485e-11	0.174683530195566	0.42253651106469
S15490	0.00266078748578933	0.0682862162235764	0.237605839965775	0.0297932942850062	0.0345306367908372	0.0265002065710896	1.92145034177623e-08	0.177661109009167	0.422961890454256
S15496	0.0212356478738832	0.0552049737688976	0.239217862948565	0.0325135277789826	0.0334281684347913	0.0268515705807279	5.19031107229586e-09	0.1715626288471	0.419985614576742
S1550	0.019421842831667	0.0540873749836679	0.236076897067797	0.0248668254416502	0.0384790895605533	0.0246741594459544	1.21622354574688e-08	0.170679089331163	0.431714709175312
S15503	0.0145664369832559	0.0601519971276859	0.21569047612827	0.0277230172238479	0.0353096703388162	0.0288692512775053	3.08461463593379e-08	0.176979717643065	0.440709402431408
S15513	0.0261455726700522	0.0501216698143112	0.238126148459678	0.0234907735153061	0.0358784156618609	0.027544645867419	1.17790713992219e-09	0.170215735486713	0.428477037346753
S15515	0.0180883243558062	0.0603338401375385	0.226953981368481	0.0277570470659815	0.0367103851167969	0.0247728665244547	6.44093995610582e-10	0.174052083359106	0.431331471427741
S15525	0.0373993021343961	0.0404510911286272	0.219801236216856	0.0276772722761108	0.0327910208148612	0.0359131824919317	3.34573568950349e-09	0.174818585358331	0.43114830623315
S15526	0.0192747474684952	0.0530970709899959	0.230745571423449	0.0290037673283685	0.0347262128614854	0.0248032211433143	6.35775565908225e-09	0.177951954716316	0.43039744771082
S15527	0.0250679728126554	0.0494967986041155	0.220826756813691	0.0261715522304711	0.0352440521407488	0.0278811536381371	4.98180731575984e-10	0.175746325062451	0.43956538819955
S15528	0.0279114683367515	0.04678703884387	0.22300226772543	0.0317837467553501	0.0349537723193958	0.0304973222291109	4.73471304258486e-09	0.173895186820611	0.431169192234767
S15543	0.0114037138974641	0.0645912256166953	0.228003666496181	0.0311822994987567	0.0357190969525589	0.0253621994862582	9.78677758791693e-10	0.176711292794285	0.427026504279124
S15545	0.0128348126132039	0.0572787124122314	0.228173966911073	0.0277760503493197	0.0341106090996996	0.0329679256236925	8.83490378009936e-09	0.171525403247307	0.435332510908569
S15556	0.027925467668977	0.0482988620345346	0.237338502602356	0.0278783959297452	0.0349020832283265	0.0277345249992807	1.40029237556575e-09	0.171024499659167	0.424897662477321
S15558	0.0253259445215863	0.0502628741626882	0.227078284469375	0.0272726658496956	0.0354514292590121	0.0283673307564318	3.13026679561588e-06	0.178414565088632	0.427823775625783
