B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	otherCells
S3907	0.044889718133286	0.0229719540352668	0.0113478619280136	0.000156263648647578	0.112405508716487	0.0669382771648865	0.00674151367317143	0.027448731572016	0.0594531197921135	0.00982970973742358	0.0289650932645157	0.608852248334172
S3908	0.0509911040150636	0.0188647049253542	0.0158172007633711	1.52370303828098e-06	0.110886314713809	0.068403518155023	0.00609347130116205	0.0256892908628059	0.0591129196558056	0.00857677151623689	0.0271867561101839	0.608376424278146
S3914	0.0460550445682586	0.0224758450343826	0.00902820503547729	3.90807665970502e-06	0.113269615789432	0.0738341487893376	0.00789876842405966	0.0258225021320651	0.0556855508792834	0.0075189046498758	0.0304389073996584	0.60796859922151
S3925	0.0438257824026249	0.0286337784880519	0.0108455645290852	7.86636675579487e-08	0.111216708258815	0.0717825932493099	0.00637511824401647	0.0254348883394847	0.059019330400428	0.0100340992414409	0.0273327916462968	0.605499266536779
S3928	0.0502044072043068	0.0238495471800124	0.0107229358083658	1.50773079539365e-08	0.109074611086332	0.0682295991790774	0.00759147088380739	0.0277815225148105	0.0551945388189576	0.00918407114769536	0.0287494851514473	0.609417795947879
S3929	0.0468444838309129	0.0242585531610567	0.0103055255956805	2.74196768236661e-05	0.109268533561384	0.0665964492238226	0.00596898006782178	0.0271856931194308	0.0579781382531062	0.00925132828319959	0.0298201968035819	0.61249469842318
S393	0.0533633161886254	0.0206227717558595	0.0100632762408202	1.85717210093778e-07	0.111888952125453	0.0704428859555111	0.00687213834390877	0.0267048448864357	0.0577887396358042	0.00842441706369256	0.0283613646989792	0.6054671073877
S3930	0.0406931663126146	0.0249975121495095	0.00785603691273274	2.15376765579863e-06	0.107939063723142	0.0727079301325845	0.0071711201800415	0.0275270598121393	0.0584668071699963	0.0086340292841653	0.0312799298836079	0.612725190671811
S3933	0.0480039904669216	0.0213699481462563	0.0109984165389843	0.000746255688199709	0.111160845731683	0.0674190940845522	0.00834447554844431	0.0255641046033982	0.0580507081418597	0.0114143928876287	0.0256810335120559	0.611246734650016
S3939	0.0556550797384031	0.0171854337232958	0.0172105887596575	3.92452445053112e-07	0.113238681860767	0.0645615983651787	0.00754037926020794	0.0257135069255986	0.0565216672356608	0.0116998461113107	0.0237725578939877	0.606900267673487
S3946	0.0413370056702633	0.0258068922841916	0.00766291909252589	3.46818952229179e-07	0.11010681284243	0.0698020695596977	0.00658924175125822	0.0271460832056759	0.05765348017526	0.0109908860284691	0.0288369540347209	0.614067308536555
S3947	0.0474919618505136	0.023580982356248	0.00829655307521777	4.6685679792578e-06	0.109387539179319	0.0683497098263837	0.00584057129411991	0.027482059128113	0.0589228866400837	0.0116198092857628	0.0298557836191149	0.609167475177144
S3957	0.047415991729852	0.0231484136382501	0.00906667859734986	2.49140362543485e-07	0.107808251862699	0.0741396277534932	0.00713858608377428	0.0262686506581947	0.0585747968327903	0.0117136658104241	0.0262966536410867	0.608428434251723
S3960	0.0468736982738291	0.021951171407275	0.00686558771075728	7.39848316971303e-07	0.106449846600825	0.0753079321512449	0.00523685973427314	0.0247625140577035	0.0596772285746672	0.00878990917262563	0.0330611113511221	0.61102340111736
S3963	0.0450094098271173	0.0210018615060042	0.00668114329979949	5.08617240497169e-07	0.110846682338751	0.0651097332769358	0.00875173828651239	0.026660899274682	0.0581564347745025	0.0101206288802371	0.0290538200379626	0.618607139880256
S3968	0.0451749857856731	0.0229387968228917	0.0097848360989838	4.31368497923567e-06	0.112430725996712	0.0736943796849418	0.00707223405391376	0.02611738460474	0.0573128938322939	0.0109283963608039	0.0262161975399279	0.608324855534139
S3974	0.0532013785565422	0.0178562781668171	0.0137385821128335	1.93891062254854e-08	0.112058387456372	0.0761040072548819	0.00651205006332131	0.0257912475298007	0.056524935426856	0.00897063128676296	0.0274045319585262	0.60183795079818
S3982	0.0561917229226649	0.0167589986839803	0.0103140102692269	0.00019542166781569	0.107815012419113	0.0648020564436448	0.00446727399670177	0.0264264972471612	0.0582229451730974	0.00807357008344327	0.0319234442660707	0.61480904682708
S3983	0.0488305031213005	0.0216512642036728	0.0114339427252548	1.60734324194883e-07	0.111770471064612	0.0663262365280785	0.00790738656243587	0.0258051939913608	0.0571380636740305	0.00905573343445795	0.0284775657384911	0.611603478221982
S3985	0.0477981927069373	0.0242795723734334	0.00767146589744569	0.00088489018231183	0.107536701924046	0.0705438144691431	0.00819470927743342	0.0247634061065651	0.0591274520622782	0.00881791547413525	0.0295874496260614	0.61079442990021
S399	0.0463978007280078	0.0244706206802621	0.0142052103837037	4.00681342863918e-08	0.114963968024563	0.0684187274370449	0.00690071126792139	0.0274835074410944	0.057546805225236	0.0135650662438283	0.0242361433372053	0.601811399162999
S4001	0.0495438759907872	0.0250809230047562	0.0104255594973521	0.000321377002340905	0.115182501645072	0.070358966720472	0.00681861768839978	0.0247161532387479	0.0589852043079183	0.0135817690340249	0.0222999447542853	0.602685107115844
S4004	0.0537793554568146	0.0178864642361742	0.00643607956252013	6.98001767302566e-07	0.104161859703731	0.0775457743390591	0.0078909599775472	0.0260951462745022	0.0575720457074138	0.00788292965024204	0.0285925232992177	0.612156163791011
S4009	0.042750718822253	0.0253910414462542	0.00828810309644304	5.86042961651812e-07	0.106857988730976	0.0677626908998361	0.00648949952517671	0.0261841421109625	0.0570034799159525	0.007034616952143	0.0333798999830379	0.618857232474003
S402	0.0424130876587264	0.0310391094645486	0.003094508254825	1.89541145180486e-06	0.110571738894498	0.0696335316673159	0.00596951848161447	0.0255718000858115	0.0595902117643995	0.0124672997839759	0.0268878299403977	0.612759468592436
S4031	0.0439966406908921	0.0233118157911222	0.0109328203250816	6.2316737779633e-07	0.110619565171965	0.0678550998695609	0.00819939682677301	0.025172206606121	0.0566869103680667	0.00914019725503942	0.029110451927538	0.614974272000462
S4032	0.0493511597128701	0.0225629488754119	0.00761999609155858	3.54662078083575e-07	0.108376924248865	0.0760711798447659	0.0069414644675389	0.0248085101367846	0.0579830558212674	0.00908775706935942	0.0265492164096453	0.610647432659855
S4043	0.0434893592413093	0.0232845441308388	0.012114299268469	3.92727889237929e-08	0.109059474248798	0.0700220144868053	0.00721477455300175	0.0255552029445486	0.0562085215024327	0.0100511871376515	0.0280324728958561	0.6149681103175
S4048	0.050730600301786	0.0194220945512158	0.00749030566856962	3.64854810638985e-07	0.105626304606931	0.0738055898688784	0.00785978133721942	0.0267579318450759	0.0572729158124824	0.00989855242870026	0.0268099973436231	0.614325561380707
S4050	0.0440835769784586	0.023282905910792	0.00785623828076394	1.1221150315018e-06	0.109105550683448	0.0722206464303151	0.00638235548239591	0.0263987140720558	0.0579870071216526	0.0112630087833416	0.0292466376504016	0.612172236491343
S4061	0.048477988799057	0.0235309998831724	0.00803629038182465	1.48575629172742e-05	0.102741299090483	0.072006990555014	0.00648023160277964	0.0257628419115318	0.0585140538296522	0.0126184134851409	0.027841404572727	0.6139746283257
S4064	0.0517950915094018	0.0209940510950858	0.0106978284464629	3.09192673470815e-06	0.111835063389794	0.069388878556153	0.00586946034300463	0.0259937663549104	0.0584933030679465	0.00569871257543147	0.0312818119829504	0.607948940752124
S4067	0.0498677871877938	0.0212242498410126	0.00867604746715685	8.92216154346046e-07	0.113615832201256	0.0760052011540959	0.00632748216481952	0.02485712310311	0.0580375505765603	0.00987196372833527	0.0253412475716223	0.606174622788083
S4069	0.05382547213825	0.0201173710036937	0.0104045250364967	4.81638330014571e-07	0.108568554197932	0.0685828094964799	0.00754582429165293	0.0258245912064451	0.0594151746450385	0.0112078050428386	0.0259734319057173	0.608533959397126
S4070	0.0462757733549456	0.023749280144029	0.0074138282644174	2.35278822303031e-06	0.106084856172529	0.0716660483458472	0.0075273006317015	0.0270349106388593	0.0587858947134688	0.00933770537925275	0.0286764479136034	0.613445601653123
S4078	0.0490853462952032	0.0202998815412572	0.00735341917959214	2.25931228054406e-05	0.108344585022914	0.0756816320875443	0.00821540793611601	0.0251452353586022	0.0597583289444048	0.0110097348691218	0.0264395173995818	0.608644318242857
S4084	0.0444853489297042	0.0248484018215148	0.0091792684116023	2.08846727629498e-07	0.11102669886996	0.0701503576146243	0.00751248369075255	0.0265756513239566	0.0564545758773645	0.0103887823578311	0.0278377693596314	0.61154045289633
S4088	0.0456948878299353	0.0216250184470807	0.0107154139875137	2.09448163193499e-07	0.112696231714108	0.0711313976876033	0.00720989593302046	0.0257796452817197	0.0578825598546068	0.0112280708951929	0.0273236298845638	0.608713039036493
S4089	0.0519940565253063	0.0205494694318419	0.00904529398968855	7.41309580210335e-08	0.109852032857877	0.0696433953018688	0.00531291002890745	0.025266677591925	0.0583363629566034	0.00732389438644369	0.031254660295934	0.611421172502646
S4094	0.0506805088087692	0.0201865584681438	0.00825770497199085	3.19955396901549e-06	0.108877477867972	0.0708402103731356	0.00646703103079437	0.025900561622556	0.0569545067923016	0.010113894118625	0.029764594514519	0.611953751877224
S4097	0.0490134230120902	0.0219029926536517	0.00572037148352757	0.000474476624872914	0.112112564896835	0.0714478753714984	0.00765613478429681	0.0253574895486594	0.0583486590563489	0.00811125856691619	0.0284681169616584	0.611386637039644
S4098	0.0734803474863126	0.0131360309349415	0.0104459310402717	1.38950804705461e-08	0.112669356037607	0.0615596768215339	0.00509715304440312	0.0262768607212515	0.0553788362303992	0.00974697735330525	0.027012341627013	0.605196474807881
S4099	0.0455139773699401	0.0262710851520034	0.0133170377282508	2.32367841218887e-07	0.116724919993287	0.0712815056634281	0.00716038123101126	0.0244688365980457	0.0576666640612841	0.0140210060944115	0.0232678604242743	0.600306493316223
S4101	0.0465395990210339	0.0239944817439885	0.0103603305375532	4.25931325898169e-08	0.117129914169109	0.0757426310716422	0.00647991575507624	0.025170255403321	0.0567038130414304	0.0123866897902428	0.0259710063173551	0.599521320556115
S4104	0.045176046358425	0.0230543324313534	0.00953990757676026	3.57260837172118e-08	0.110757139371802	0.0671848701397258	0.00706440597551759	0.0263603172804148	0.059412583684867	0.0146531563686325	0.0226803246746409	0.614116880411777
S412	0.0477113736838451	0.0216364690714745	0.00419384929321146	1.15738744627757e-07	0.10968938707615	0.0746591688058509	0.00671552498165974	0.0262371970072906	0.0602695228913764	0.0123969888974843	0.025500836620939	0.610989565931973
S4125	0.0565534585251505	0.0189135170538336	0.0127725921332099	5.00740688923036e-09	0.11317636389843	0.066600137202968	0.00803742082653699	0.0250944465476023	0.0567764016386663	0.0177503191819455	0.0228546772435174	0.601470660740733
S4137	0.0529704896606225	0.0203902185722107	0.0117309475196389	2.00140721745763e-08	0.11076285888468	0.0705990739657711	0.00593925492632566	0.0254157135512203	0.0603705131978811	0.0101096081715824	0.0262598548941137	0.605451446641881
S414	0.0505797525363499	0.0241044919848042	0.0100403843645572	1.38370695611382e-05	0.109856139737416	0.0677049278576433	0.00843157946931232	0.0252395135428415	0.0586111504628646	0.00917643263291362	0.0257971164570998	0.610444673884636
S4140	0.0542591005516943	0.0180147110237512	0.0097923371698148	4.21388584791698e-07	0.10722151248271	0.0662257787804527	0.00812142809012848	0.0255024470676273	0.0589485494314261	0.00967458450375667	0.0282561104714313	0.613983019038622
S4144	0.0471528312284181	0.024213920435506	0.0104450903650292	5.86307574438989e-07	0.109354809494731	0.0630040503451203	0.00582131298996452	0.0270230904413641	0.0579203542886337	0.00980174842677816	0.0302990078060693	0.614963197870811
S4158	0.04737777940147	0.0219517611498564	0.00999512178862822	1.72619777927017e-07	0.109195784532104	0.0673714040722499	0.00915055437959271	0.0254815530188096	0.0591043365761306	0.0113088374916038	0.0248714248389211	0.614191270130856
S4164	0.0465657945890713	0.024000667057109	0.00706547784827528	0.00265694148913333	0.112567384368837	0.0651606317905643	0.00729939209072067	0.0271408906176555	0.0583877036042811	0.0150031855910366	0.0246571226850185	0.609494808268297
S4171	0.0505387469553943	0.0218688224584715	0.00701320913633572	9.2324281767236e-08	0.112275135035466	0.0702099754093356	0.00832950755776557	0.0249636592334626	0.0586016111714156	0.00972818214198534	0.030745312973226	0.60572574560286
S4175	0.0442202472983202	0.0245197218274669	0.00368498855232828	1.16389452948881e-07	0.106452612862176	0.0759061241842778	0.00686246792199031	0.0257750535408911	0.0597044627102414	0.01457805664095	0.0236721367059995	0.614624011365906
S4180	0.0451975535601926	0.0223110915134199	0.00713454885952036	1.52330423383828e-06	0.107112740716839	0.0733660888829644	0.00855363805995527	0.0263732903991814	0.058458255931162	0.0142317575719942	0.0249004412429467	0.612359069957591
S4183	0.0478410910962927	0.0225897792058465	0.00655881759805268	0.000102593188256234	0.105507149469727	0.0735157751697366	0.00826623524314207	0.0260370934241569	0.0604080853810291	0.00935280060456361	0.0262116218542209	0.613608957764976
S4188	0.0509929958366053	0.0215755678287464	0.0100476087199893	1.91882238970396e-06	0.109465478997425	0.0721524198959697	0.00764116090003343	0.0257733816361351	0.0575059705050661	0.0101393619290393	0.0264759870123181	0.608228147916282
S4190	0.0549165028920362	0.0183635821028212	0.0141957284931966	1.47216741055189e-06	0.11440141797119	0.0707539442113401	0.00646920348583544	0.0251504082707042	0.0590114875157667	0.00907917587563044	0.0252327433095456	0.602424333704523
S4191	0.0501591646698233	0.0230957000659173	0.010157522509878	2.01834696297935e-07	0.110439301203885	0.0696144889346379	0.00836328262154685	0.0241086803653984	0.0576410911816164	0.0100550395446625	0.0274940978015451	0.608871429266393
S420	0.0551922020655818	0.0183885100246319	0.00992257011980104	8.64471777464e-07	0.107622626056887	0.0721153819507264	0.007667052175748	0.0262158926091596	0.0579658363964859	0.0116325524583324	0.0252846547349944	0.607991856935874
S4209	0.052219518167916	0.0205752961272341	0.012628437358118	2.32749675391693e-07	0.110656287001561	0.0720912727014813	0.00783670410869642	0.0256327404084899	0.0589968638370358	0.0091728035835843	0.0268906746523407	0.603299169303867
S4218	0.0372274970649404	0.0271026996151888	0.00377479917819128	0.0032777279160414	0.106662858352547	0.0724387579086042	0.00676451868064279	0.0272082587687384	0.0576053372523937	0.00818364080822711	0.033633176051895	0.61612072840259
S422	0.0491651367761002	0.0214258887941876	0.00969233505671475	3.10107726697539e-07	0.108453048244822	0.0707845248732399	0.00762725436588031	0.0255678032679769	0.0597026288326381	0.00868718372843203	0.0284508544067356	0.610443031545546
S4220	0.0439732699609402	0.0248627900737328	0.00766912804077801	5.78896497091034e-07	0.110869267956875	0.0724388857427067	0.0061499879834525	0.0258542760192706	0.0584449286896454	0.0118166069835427	0.0276306631406299	0.610289616511929
S423	0.0486458958157342	0.0233163102251578	0.00303863441323209	0.00312086032581201	0.109681126270876	0.0749901290916113	0.00842085433555973	0.0252847376339251	0.057156653436903	0.00706255429829941	0.0290234981969471	0.610258745955942
S4230	0.0516185641073641	0.0197210807949551	0.00819392677775366	4.89543849228845e-07	0.105388810952119	0.0631348398196739	0.00846958162581772	0.0260788309896583	0.0592119142640098	0.0122459063335014	0.0269266303964173	0.619009424394881
S4236	0.0511341362577956	0.0181594106559276	0.00701166402176275	9.64057641793299e-08	0.110127220262471	0.0779793451601483	0.00698012911536917	0.0257752601964556	0.0581348943166665	0.0104194477638512	0.0272116785437175	0.607066717300071
S4242	0.0466537089916911	0.0217312905617581	0.00733577819819558	1.72112130164901e-07	0.109971340944095	0.0722365564621798	0.0090969837868687	0.0259809784513697	0.0558229891091264	0.00725069061967667	0.0314037755398726	0.612515735223036
S4247	0.0561411454414159	0.0180252321113921	0.00921886658650209	1.91357994447087e-07	0.105289523172049	0.0667123719960105	0.00687896638955969	0.0260456945808383	0.0616867931061542	0.00633861724736104	0.0327001990271036	0.610962398983619
S4249	0.0508750021057878	0.0211463712228762	0.00974570358772875	5.95166366344816e-08	0.109659649161588	0.070279776628956	0.00741488171768409	0.0249222662095195	0.0581497378989555	0.0124459741681663	0.025855935846087	0.609504641936014
S425	0.040523491601695	0.0292190920134183	0.00911464125889301	7.66334923724599e-07	0.112545729748152	0.069686720340921	0.00667664958782135	0.0275238968975338	0.0577114656808942	0.00705252881369491	0.0313582897593056	0.608586727962747
S4253	0.0519275858854959	0.0181593292753665	0.0148453230609543	1.23661080560398e-06	0.112660977662113	0.0683812180286159	0.00689508775721687	0.0261308535601465	0.0577395535388772	0.0109967988977463	0.0268968426966924	0.60536519302597
S4255	0.04082648006015	0.0317478372146364	0.0116536130020514	1.80345156558436e-06	0.112780200331227	0.0690937886119065	0.00623256487006781	0.026015103152461	0.0592975523603584	0.00922417419357936	0.0277320725575137	0.605394810194483
S4257	0.0452025406245932	0.0224674143451589	0.00433878891428238	3.13322348901755e-06	0.106624332792719	0.0707938514193776	0.00855033600645905	0.024895264199935	0.0609307097827591	0.0101946429972525	0.0283848078288692	0.617614177865105
S4263	0.0479219042223171	0.0216468790382063	0.0116191484347491	1.66924966993633e-07	0.107290890885226	0.0668995739817562	0.00638503349503151	0.0264590034152506	0.0584545909730696	0.00893049430828873	0.0306081378867957	0.613784176434342
S4265	0.0498983105465345	0.0193181755567326	0.010762402394377	5.83123433219671e-07	0.110120857860257	0.0635104653477798	0.00635698565598576	0.0270824548008603	0.0579465170491411	0.0104468214535704	0.0309961317306036	0.613560294480725
S4276	0.0492171099340418	0.0203780469361498	0.00905085550969655	7.96042082780177e-07	0.112583052800812	0.0711782803858123	0.00710976086352417	0.02569326763246	0.056546747042182	0.00935538408321256	0.0290612688155833	0.609825429954443
S4278	0.0456140086896482	0.0238442509370206	0.0089310280785938	2.19721119302854e-07	0.104512204567986	0.0645545787632255	0.00675278184404109	0.0271530467245886	0.062462154670958	0.011948899687037	0.0272672262971396	0.616959600018642
S4282	0.0475480522420159	0.0216944082846306	0.00688485973098349	7.67653390196253e-07	0.108425859919291	0.0751614915010417	0.0100891608824836	0.0254616436030676	0.0588792473953922	0.00974952072686476	0.0264320319542634	0.609672956106575
S4285	0.0441796210880306	0.0256713274410172	0.0102509747245209	0.000807254153897945	0.111854865062198	0.0703873126554921	0.00592756591931656	0.0282913265615805	0.0567105211745156	0.0115516354748824	0.0275152985132195	0.606852297231329
S4286	0.0432345675326022	0.025629012667847	0.00671974647326331	1.43820275602078e-08	0.10775792221107	0.070684749374045	0.0062980204348037	0.0265661594257153	0.0595677228467564	0.00925061692416761	0.027489046471223	0.616802421256479
S4287	0.0444218585728369	0.0207425134858785	0.00936005610076522	0.000297872196060967	0.113347423666287	0.0713456121238423	0.00783849877116291	0.0264535060105697	0.0573650406678384	0.0114565080797816	0.0274996383140491	0.609871472010927
S4294	0.0481615572361906	0.0226865814416273	0.00839928788841497	4.46580938846608e-07	0.108410282881886	0.0680875983208536	0.00701822778166556	0.0259637837060743	0.0593539289199118	0.0112020163485998	0.0275858489438482	0.613130439949989
S4299	0.0415947442893756	0.0246991363613753	0.0104899356939001	2.88327961580137e-07	0.110496768525007	0.0715719296048188	0.00751515088908906	0.026272512519494	0.0549600155011936	0.0118132470866733	0.0279710375318422	0.612615233669269
S4310	0.0529204662602935	0.0207848710018269	0.0145810169212465	0.00177791627943473	0.109769396254946	0.065127339738248	0.00668938874434703	0.0254046599419265	0.0593342809104051	0.015190231896814	0.0217219953110519	0.60669843673946
S4315	0.0473148893548999	0.025434731175588	0.0107882852520435	2.14232514594567e-07	0.109823742754656	0.065183279275146	0.00703748313057841	0.0254379744568356	0.0570285209344279	0.0120980803643761	0.0244454199311865	0.615407379137747
S4317	0.0456276383060251	0.0233878607080661	0.0122957953042201	0.0037865572021335	0.11229712438415	0.0656860511465444	0.00675622090402056	0.0259906928875534	0.0563954694178175	0.0119038969976565	0.0279873221968788	0.607885370544934
S4321	0.0484833849644692	0.0225772981499185	0.008010226003048	2.42357440123091e-07	0.112237637370248	0.0714561133904349	0.00840383567280726	0.0264972996041056	0.0551387399000638	0.0139645361908301	0.0241807960935563	0.609049890303078
S4345	0.0460582146172115	0.0287943963059377	0.00736733187055236	2.03728130043957e-08	0.111528580848352	0.0734545734081997	0.00712309799718993	0.0250391394377289	0.0586743083467664	0.0117740933134058	0.0240893009893575	0.606096942492485
S435	0.044731064773985	0.0261866623741087	0.00922668681425334	9.12628176948153e-07	0.110053938374366	0.0720034682952115	0.0080367354586527	0.0260572162335982	0.0584021071118152	0.011834008139568	0.025354926209751	0.608112273586513
S4354	0.048097792414148	0.021336781159276	0.00726072105713456	7.56254325879229e-07	0.110184448575705	0.073580894275571	0.00715935821147148	0.0256975682443662	0.057218313013062	0.00936631299382889	0.0278092432997341	0.612287810501376
S4356	0.052045131827386	0.0188601160099772	0.00848362168474008	6.93928631892561e-08	0.109110497692274	0.0702588032433671	0.00802922003761184	0.0263290104846191	0.0559879867831146	0.00823308126188008	0.0288112357609985	0.613851225821168
S4357	0.0521069133734604	0.022441439365471	0.0101208064065036	1.78245935026184e-07	0.111291343264045	0.071666750557246	0.00737463190504777	0.0260183942097441	0.0577043498026416	0.011084053215545	0.0251381315488336	0.605053008105527
S4358	0.0441615091123485	0.0233541340404014	0.0057372233573115	5.50233835966594e-07	0.108844045260428	0.0767652667679108	0.00749482236869133	0.0282888982656644	0.057055336104209	0.00910415547223585	0.0280382631131144	0.611155795903849
S4359	0.0495295428282269	0.0246587002043037	0.0130896222723671	0.00102061650154569	0.110183003888005	0.0652984458702651	0.00674482989030535	0.025752400698508	0.0585351960405752	0.0108104201806503	0.0275777773244593	0.606799444300789
S4360	0.0439487789311627	0.0233409385758053	0.0058431958442095	1.07029215082788e-06	0.105949694252148	0.0686832593652313	0.00999060527099613	0.0271191439075444	0.0609337127722319	0.0126151903223932	0.0272663888721745	0.614308021593952
S4361	0.0474116464252939	0.022095726862198	0.00474536347055836	2.48773807703767e-05	0.106989517242864	0.0692092952529352	0.00640351131797858	0.0263675041878697	0.0581398873448596	0.00982360582337947	0.0323691330870235	0.616419931604269
S4366	0.0543277769896227	0.0214506058498899	0.0141379604816039	4.75837193877576e-07	0.113614478305506	0.0682866532223881	0.00752441249685022	0.0253673430774697	0.0542594410537374	0.0112990552350602	0.0247042535183229	0.605027543932355
S4370	0.0555494783284178	0.0178855674476107	0.00920077209729685	5.23972832223632e-08	0.109588824403205	0.0732057936497986	0.00913550925369858	0.0257747886888882	0.0567551718007817	0.00934436474263795	0.0251986506280021	0.608361026562379
S4377	0.0454844056377685	0.0243950327770948	0.0119314367935538	1.13403936238989e-08	0.112046797915989	0.0710613749928966	0.00584586802800127	0.024855293358225	0.0589413070513153	0.00946708623011775	0.0281016004613071	0.607869785413337
S4379	0.045260691381904	0.0244036934655182	0.0101903928003357	3.6457201336582e-07	0.111537735383168	0.0671828924346257	0.00714175370299379	0.0264669000034567	0.0585327567528493	0.010590116488105	0.0279228878348361	0.610769815180194
S4384	0.0465637517587044	0.0217082105600553	6.31096617873064e-07	4.87383114240217e-08	0.109615841818197	0.0757499468635422	0.00609745397586006	0.0274474473826486	0.0596583992144701	0.0100426213044414	0.0285461347590429	0.614569512528109
S4390	0.05285272573111	0.0172404218092203	0.0077486935660272	1.49198154669123e-07	0.104716696854215	0.0688094146421158	0.00785747789080462	0.0261356000051831	0.0590017482794238	0.0098929344660032	0.027957936991223	0.617786200566519
S4393	0.0451015439494072	0.0229675777560573	0.010351709783886	6.53087912746571e-08	0.110963135178434	0.0654188734039201	0.00759715144447552	0.026331230800447	0.0593044032423571	0.0079257625439645	0.0309486207073525	0.613089925880907
S4399	0.0494083970928749	0.0232692313559454	0.01196320373707	7.21715880140567e-08	0.113040361151548	0.0687952102018904	0.00772305621321742	0.0267410265723398	0.0569525375717431	0.00858101566778247	0.0289890926672541	0.604536795596746
S4400	0.0432358913141339	0.0243081683778043	0.0120551697226094	7.9109163569407e-07	0.111447633880138	0.0681213158010617	0.00771898087636696	0.0253990874675408	0.0584133759628332	0.0158497262611995	0.0249312539072768	0.6085186053374
S4407	0.0515939753877117	0.0201492887885809	0.00576170563133428	2.84182746361541e-07	0.109359302233832	0.0752878629339582	0.00603621640684634	0.0277663775652393	0.0573141979609148	0.00500113601034158	0.0320496116188771	0.609680041279617
S4416	0.047612198875898	0.0209824506826717	0.00747911368914079	4.27341970613844e-08	0.111702192739987	0.0759530204719727	0.00551364302699502	0.0261067561712745	0.0571054399214841	0.0119812838026125	0.0285792014573647	0.606984656426402
S4418	0.0448952572843518	0.0242014058357074	0.0047898268298164	0.00325378939881752	0.10765983488606	0.0739981433371649	0.00795955920258051	0.0260795696346688	0.0571371295521412	0.0131702103418959	0.0247263922415468	0.612128881455249
S4419	0.0451448964704434	0.0239788169592052	0.00901963813786404	0.000842185163028028	0.109488808925208	0.0684990592861589	0.00548777920721512	0.0268297565219908	0.0603133010599054	0.0129336048754365	0.0271434845262889	0.610318668867255
S4421	0.0463193779564156	0.0247537472721045	0.00981128977738958	3.46330196219364e-07	0.113077002435413	0.0685592396720155	0.00816810666019943	0.0258089337651404	0.0559228808873422	0.00922315120952893	0.028067209397101	0.610288714637154
S4423	0.040116217466652	0.0240919424902587	0.000995550554802309	0.00166149546759274	0.108005747760832	0.0800849492103737	0.0095657922319238	0.0268007522572793	0.0588842257540265	0.0110574225571454	0.0274807519869923	0.611255152262121
S4426	0.0443561105242747	0.0244690588864513	0.00571999954989301	6.9395194027184e-07	0.110481465828048	0.0732989593747078	0.00726256619617658	0.025205565739041	0.0587248521867251	0.0103133166371461	0.029239123199429	0.610928287926167
S4437	0.0506655905987584	0.0220340292833418	0.0118131215540683	9.52924572630014e-06	0.112968048781971	0.0687839155638673	0.00878294413516179	0.0239473020794354	0.0574787373095643	0.0146245590880665	0.0230004554621608	0.605891766897878
S4438	0.0543404190466397	0.0193085809636928	0.0107374135500108	6.40775858466766e-07	0.107142626568573	0.0697168190670946	0.00661713824833427	0.0269462621208436	0.0586096612934152	0.0120998133767272	0.0274344645797683	0.607046160409042
S4442	0.04940565429905	0.0208401157417647	0.0114008067321739	3.07905218674486e-05	0.109908059826572	0.0665610267491238	0.00840829563471506	0.0261765012247958	0.0575568594492096	0.0128004987075472	0.02669628299962	0.610215108113561
S4450	0.0498780530964206	0.0236434366435462	0.00887732459545063	3.38361466070374e-08	0.109841510437398	0.0706538500284642	0.00671903313735498	0.0252471921255507	0.059632647019329	0.0105938224812552	0.0266236036788462	0.608289492920237
S4451	0.0473984442490212	0.022063384863654	0.0129246870301862	2.62779018160794e-07	0.110262577359197	0.0682220344394948	0.00751196787410466	0.02557096032009	0.0570625914430025	0.0112116031763287	0.0272085726865217	0.610562913779382
S4453	0.049213203936214	0.0200648340793569	0.00942537641619533	9.52450059732455e-07	0.108069587231061	0.0684969852736034	0.00658108411209041	0.0268714910521527	0.0570835822758966	0.0073007347013399	0.0315745028870919	0.615317665584938
S4456	0.0516375904552771	0.0226993755844592	0.00990982494623472	0.000767514695741768	0.112073387452546	0.0661595772537239	0.00719006666632026	0.025846908292696	0.058181118614807	0.0106924825744373	0.0266373433322026	0.608204810131554
S446	0.0504464539703378	0.019259523155876	0.00678669591892255	1.6930768878073e-07	0.112003521687576	0.0717079077370516	0.00763366892683647	0.0247886140875066	0.0593311275064108	0.0125980200788974	0.0253112829390356	0.61013301468386
S4460	0.0484106106124128	0.0215264741950227	0.0100137119944642	2.80014881913453e-06	0.116020248538635	0.0699777636591925	0.00604728058095245	0.0260000856788278	0.0582131595209621	0.0126608727725397	0.0251637531133345	0.605963239184837
S4464	0.0464452843931003	0.0206208097826329	0.00595146756593807	6.05731818268556e-08	0.105758438390133	0.0708106395414202	0.0107081083169442	0.0280040891493561	0.0551587477758318	0.007011955882797	0.03154684395432	0.617983554674344
S4475	0.0503799553236234	0.021626167557916	0.00817877503764495	1.61662283586994e-06	0.112656556816699	0.0737237648653288	0.00654750977946259	0.0252002573194949	0.0567103591786188	0.00969227514549794	0.0259808609973099	0.609301901355568
