naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	otherCells
S3239	0.0334842092299193	0.0532463640605031	4.25320275856676e-08	0.00731841113457029	4.55890992207805e-06	0.0713573324068699	0.235965498231626	0.264602566548802	0.0102476591690774	0.323773357776682
S324	0.02434770860063	0.0591191163432774	2.64248252031789e-10	0.000124182336167473	0.00665134261198739	0.0754600190931809	0.231898589741287	0.284655709606719	0.00831015136971339	0.309433180032789
S3244	0.0111933523053569	0.0656264825183747	3.39441759857242e-08	1.80951869337543e-08	0.0119138098078087	0.0994152022593193	0.230644741798813	0.28352713436875	0.00223348113704962	0.295445743765165
S3245	0.0160219985914836	0.0643990848189303	1.24243800820155e-08	0.00147891378223218	0.00363933283638558	0.0931647824898059	0.232209766580418	0.277255901099402	0.00933660705104267	0.30249360032592
S3250	0.0236586479403474	0.0579474782070076	3.28426226681071e-09	0.00366104618973205	0.00822736739951532	0.0786607808184326	0.239890330234379	0.275644025064939	0.00761267264217143	0.304697648219214
S3251	0.0429721531286636	0.0511622906969115	1.40092555278457e-07	5.56753958481705e-09	0.0121891866566637	0.089528906272018	0.232153183555056	0.270603742945032	0.00529349680397134	0.296096894281589
S3253	0.0228737944107822	0.0536276611196581	1.00691462079286e-07	0.000977767243925784	0.00886447559457385	0.0923714521441198	0.22842136464069	0.284492397212411	0.00795400408008127	0.300416982862296
S3261	0.00993986722904827	0.0643034440007252	1.57673679677197e-08	0.00145943734170325	0.0124720675563271	0.0749721570668013	0.261872642432937	0.268731540920025	0.00231301209052082	0.303935815594544
S3262	0.0258856955588488	0.0533181247686412	8.42607471462985e-09	0.00178619924122734	0.00925076359108062	0.0871628043798438	0.237352329905994	0.285552976069706	0.00477278200723637	0.294918316051348
S3266	0.0119017594519088	0.06775977652025	2.33639528184059e-06	2.47645693424992e-06	0.0150868366360097	0.0952544074344375	0.221284093524395	0.27952258142533	0.00626707580923869	0.302918656346214
S327	0.024529481789726	0.0579598527308513	2.75980019080248e-08	0.00635936779543279	0.00238718709207919	0.0881289299978942	0.234258747833423	0.278236975310204	0.00704535513160405	0.301094074720784
S3272	0.0222799913355471	0.0536116447642481	7.23546775399074e-10	0.00286521534591462	0.00659177864711875	0.0976579913037103	0.247492106324537	0.268788386929644	0.00338782728171607	0.297325057344017
S3274	0.0249449684462888	0.0539802504764721	6.68134074790836e-09	0.00679120504474338	0.000553841644588995	0.0874386561862408	0.224878722103781	0.292499302673314	0.0102261397391214	0.298686907004109
S3279	0.0197603626130701	0.0598700251092495	1.61799627979068e-08	0.00318537266882536	0.00905288214387387	0.0787599006283554	0.23591310238567	0.284075353528906	0.0115426861227352	0.297840298619352
S3282	0.0186310129416459	0.0641757715277414	1.70598509556385e-06	7.81058383121373e-08	0.0095647817211564	0.090048001219901	0.229812192444853	0.290105706123264	0.00502688275648742	0.292633867174018
S3295	0.0160354470563799	0.0622027236926247	5.62557863887595e-08	3.93479247192815e-08	0.0121498714507815	0.0864419850323515	0.235461801806897	0.277154329163319	0.00400849044736705	0.306545255746568
S3299	0.0229363123789097	0.0537325982724168	4.32927920669808e-09	0.00200034617450807	0.00816208028900701	0.0830614695846518	0.238283717398684	0.288783793288964	0.00624074738433256	0.296798930899247
S3311	0.0260108612504084	0.0548720824280855	2.61993719411134e-08	0.00375752330259925	0.00310855987276401	0.0713792682671115	0.268171571798122	0.256763088400817	0.00590798411325336	0.310029034367467
S332	0.0208238788391531	0.0551806989316042	5.70960678340234e-08	7.67097897387621e-09	0.0141910778435089	0.0779293949087044	0.240367816571645	0.286417860844452	0.00842766001348665	0.296661547280399
S3321	0.0368702930800625	0.0478981716943779	9.85142290066134e-09	0.00543398547142177	0.00164648266990808	0.0765510399109068	0.2251209228354	0.281553408641687	0.0129952527493572	0.311930433095456
S3328	0.0219329220977645	0.0602136154512555	4.95600130957683e-07	0.00385269113035035	0.0048221973881439	0.0827398473905998	0.228395656415038	0.289062200571277	0.00854159056490995	0.30043878339053
S3334	0.0226126979163299	0.0597823108721028	9.05432909418977e-09	0.00153556437189722	0.0170368834535092	0.0710125225624552	0.231874428455796	0.283484831819494	0.00693740024891308	0.305723351245173
S3343	0.0206714410502967	0.0648962221676	1.86895569265628e-08	0.000829368411335316	0.00707315596767291	0.0864398134386204	0.240356555224896	0.277396391278895	0.00542517831685236	0.296911855454275
S3346	0.0181583123887611	0.0623793445210721	3.53435510770543e-08	0.00639507431948856	0.00589726846009307	0.0946082034842164	0.221931617866626	0.278986421557532	0.0100564948823156	0.301587227176344
S3350	0.0184133147289573	0.0624151655595007	1.50855550521634e-08	0.00462787030052912	0.0067024182485919	0.0853342273370736	0.242859099625186	0.271707195252964	0.00683116853497088	0.301109525326672
S3356	0.0274143433403532	0.0539184363355054	2.36134716738042e-07	0.00577329119946779	0.000985016452475951	0.0850708618545828	0.244945352916693	0.268171861410315	0.00620905738541194	0.307511542970478
S3359	0.0127780773947394	0.0640176304236983	1.17374598651463e-06	0.00432410365394245	0.00766401469256675	0.0971193214108006	0.221696146846045	0.281533746408122	0.00559013031786631	0.305275655106232
S3360	0.0396862181675	0.049409750279184	1.58428234640879e-07	0.0109053935020002	2.80743537099778e-08	0.0709999103223285	0.235651604403504	0.280260606375032	0.0093047983025355	0.303781532145328
S3364	0.0255129248296434	0.0580990075789215	4.54282079630477e-08	0.00584688220462149	0.00560694187673217	0.0692543500253426	0.229540644791579	0.284890223161068	0.0102256166350616	0.311023363468822
S337	0.037022465012591	0.048876732293016	1.39531796623188e-08	0.00862887710610895	4.15008737891226e-05	0.0737666126761661	0.236337288424514	0.282114752095114	0.0102366209318574	0.302975136633663
S3373	0.027144607192962	0.0540914415970537	1.90017126207593e-08	0.00142346008332315	0.00170304201559016	0.0806824268894678	0.244151493256275	0.279722903535949	0.0106643437047068	0.30041626272296
S3376	0.0448588997246278	0.0404080836780579	6.60656090800702e-07	0.00573500338507803	0.00298288550741089	0.0812926678760539	0.232627728744121	0.279522041617134	0.0105332880005542	0.302038740810871
S3380	0.0394641614675913	0.0439628031844883	4.06010054425612e-08	0.00768366857351001	8.85687280921618e-09	0.0778243199721226	0.234327010097161	0.275609267067843	0.0148345145322336	0.306294205647172
S3387	0.0265270669572698	0.0548610127283404	7.65939795193071e-09	0.00486637247813144	0.000549505935447285	0.0882857764419749	0.241816452881624	0.269411003106157	0.00989344619170449	0.303789355619953
S3390	0.0287948224887549	0.0567316400295793	4.38247278121816e-07	0.00652659691740456	2.23257067377356e-07	0.0799172386968035	0.234565015324319	0.282702719281991	0.00880406668526765	0.301957239071535
S3392	0.0218466246677801	0.051366617933431	6.49542253109594e-07	0.00601418672856456	3.10237722287887e-05	0.0830100664719367	0.253517076725088	0.274027115184957	0.0065120157854775	0.303674623188282
S3397	0.0166964333309465	0.0615337119546844	2.90569133519683e-08	3.29271435286907e-07	0.00736101612807629	0.0733802289588244	0.252921966491382	0.279924703295889	0.0082795726382085	0.299902008873641
S3400	0.0259483153969872	0.0528617645565868	7.09659205023346e-09	0.000343302554762685	0.0062052479480523	0.0939390839315076	0.240709903465423	0.280330717031161	0.00296280844626335	0.296698849572664
S3410	0.0403396952331575	0.0440375694930408	3.14461404949037e-08	0.00888488826705211	6.74034110799151e-07	0.0813510698428732	0.237020395022427	0.267766090305311	0.00881998804620404	0.311779598309683
S3417	0.00966281814653792	0.0702964115489016	6.82193441332692e-09	0.00234639402192094	0.00933079220053389	0.0738328080900247	0.244817768079414	0.273522595673065	0.00979600509473227	0.306394400322935
S3421	0.0171201386147065	0.0652031270593204	5.90962505434325e-08	0.00553963274437656	0.000513242364110128	0.0724021002994662	0.236243672138907	0.281446662786463	0.0115480056570934	0.309983359239306
S3425	0.0194376118915379	0.0628041156392041	5.19417936283929e-08	0.0027728782604739	0.00820920920016152	0.0806366364783434	0.219862222977859	0.28985637626769	0.00952440590190105	0.306896491441035
S3426	0.0301108982341251	0.0545771901852456	3.25935843021125e-09	0.00109345232506327	0.00392233344364764	0.0767684877356996	0.251621980536686	0.276849864966465	0.0079459456075529	0.297109843706156
S3435	0.0251023752926515	0.0570457264970238	4.07912715833356e-08	0.000838231275885835	0.0119877233304473	0.0783465624441792	0.23624846267372	0.274386471997715	0.00695366861281479	0.309090737084291
S3448	0.029053598674173	0.0517685982648592	2.36801989253621e-08	4.19078183023955e-07	0.00929931766003067	0.10080525751173	0.227311934324552	0.279849052672597	0.00589307218334959	0.296018725950326
S3456	0.0182013493029076	0.0627055714884042	2.09257603329243e-08	0.00464846286983165	0.00468862562289974	0.0977616419134689	0.242183760912894	0.258578908479204	0.00707044750812152	0.304161210976507
S3466	0.0315669559714809	0.0563319525340218	1.91971253050403e-07	0.0109527790056341	0.0032274446685347	0.0673794504952909	0.213731631092386	0.278637312327142	0.0134503487271187	0.324721933207138
S3467	0.0253017476558629	0.0560522682101643	1.28555221765889e-08	2.07482103155691e-07	0.0141875078722245	0.0923818847937491	0.223103425190569	0.283988527884881	0.00334680544504112	0.301637612609882
S3473	0.0213424102467046	0.0599432424181144	7.84489335222304e-10	0.00441056512536175	0.00747478642215477	0.0854669362445539	0.230560859856717	0.27680375999941	0.0128741950722736	0.30112324383022
S3475	0.0180179279375813	0.0651836793778573	1.72168448640096e-07	1.59107523503591e-05	0.0108056125388674	0.0792661123550231	0.239422651017064	0.277273000688131	0.00667889063929116	0.303336042525386
S348	0.0246528855136847	0.0543557338028068	6.02288357294931e-09	0.00800322743569252	0.000309870294948552	0.0841957538091546	0.241188853134521	0.26529151775095	0.0131952136537199	0.308806938581638
S3485	0.0227841221762898	0.0649006459185398	6.22385301783466e-09	0.00877933355645029	0.0110403709195035	0.0652078565312532	0.213223092126296	0.280805769611894	0.0119734212347235	0.321285381701197
S3486	0.0278040335667664	0.0511577528055414	1.41983319657876e-07	0.0059580098292899	0.00345310990282563	0.07753775413555	0.241526578225212	0.279643270567721	0.0108909067849564	0.302028442198818
S3492	0.0359146502480861	0.0491922964527032	1.51197455325558e-08	0.00817897997734263	6.67707184345661e-07	0.0700540885828319	0.223868558400262	0.281312206823817	0.0126109087076587	0.318867627980369
S3496	0.00515214922883967	0.0646309960667593	6.02800076874323e-08	3.75777379189749e-07	0.0133191636172402	0.0925912862479981	0.24735604993382	0.269863603767329	0.00941048006326541	0.297675835017361
S35	0.0183048609538179	0.0578372081589836	2.04532098246555e-07	0.00280191360551662	0.0055969223030316	0.0941019103303049	0.239284010690398	0.283103022745713	0.00348250383391765	0.295487442846219
S351	0.0248464216288232	0.0584458233479882	5.14202746710683e-09	0.00814017532643815	0.000205063926688587	0.0811794448849925	0.232779345515071	0.283817752542257	0.00892265363389644	0.301663314051818
S3510	0.0199151594097973	0.0622295037031809	3.21860732832932e-09	0.00217290862488081	0.00905571477418384	0.0889305272547705	0.228727926361371	0.283574403626402	0.0075731748715496	0.297820678155257
S3514	0.0183010370496276	0.0598041946465019	2.44160581416092e-08	0.00427987344607286	0.000931136643965863	0.0858450704704406	0.237932592339632	0.275990795267375	0.00854678888058288	0.308368486839743
S3516	0.0037718203793701	0.0718674771206886	1.49762163197388e-07	0.00257561354209026	0.00937480944569757	0.0835766227294166	0.252402596162439	0.267537505129226	0.00464475401827902	0.30424865171063
S3517	0.0218297546974397	0.0574171813734462	1.25906388722538e-08	0.000262148051446712	0.00917317929856222	0.0854513855469023	0.238917180833342	0.281614190416965	0.00548655226580215	0.299848414925455
S3521	0.0231682908721998	0.0615507675550137	1.03631371057365e-08	0.00597836256765169	0.00484475180672546	0.0794499645860037	0.234974540389013	0.264522126214188	0.0100911372153636	0.315420048430704
S3525	0.0194332095756889	0.0578547014667653	9.953518641693e-07	0.00236295249643751	0.00335230854828921	0.0887756898665296	0.243332400232206	0.269868172615579	0.00752288116750247	0.307496688679138
S3527	0.0328031963186924	0.0434710958536736	1.28901024151079e-08	0.000493216163662877	0.00337187477016244	0.0813023465621719	0.258416599315819	0.277340253700228	0.00616753798565848	0.296633866439828
S3531	0.0206077121277994	0.0575870125060702	9.03567134567499e-10	0.00326909195322811	0.0106894780222443	0.0824241227592155	0.240398052839437	0.270993381547965	0.00624718011066614	0.307783967229807
S3542	0.0261050723247101	0.0578626010383716	7.72273356200909e-09	0.00512445619724739	0.00104441867836315	0.0702831565779745	0.23182099966894	0.291855698362503	0.00828273491512449	0.307620854514032
S3545	0.020826585840168	0.0579250070560412	2.78595901386329e-08	0.00238545123696351	0.00705295128607747	0.0826508417230469	0.255074568763871	0.266666909820222	0.0106430659663433	0.296774590447677
S3547	0.0185787035862463	0.0564020629003021	1.34149241620092e-08	0.00189726699191431	0.00400528754649896	0.0819731387630501	0.26016216293164	0.264787151566404	0.00792140070729559	0.304272811591724
S3548	0.0293786030952073	0.0507531909195971	6.2371463225421e-08	9.87381068298428e-05	0.0151506349622697	0.0791964316250819	0.236332461097372	0.283957346909146	0.00371257866407203	0.30141995224896
S3550	0.0105156084725279	0.0719124933225365	5.25212648308487e-09	0.00119138212010295	0.00888441940813558	0.0938903300812037	0.234900229958362	0.272710995238068	0.00755654724534241	0.298437988901594
S3551	0.0200101820773562	0.0592740434536615	5.06797733154438e-07	0.000177119920299649	0.00532645323374986	0.0873565021016589	0.236109068799863	0.28560809050954	0.00692820292989204	0.299209830176246
S3557	0.0316847932831866	0.0487136844818858	2.33953909930242e-07	0.00312785681156997	0.00484969269203431	0.0746434697780365	0.244439912899434	0.284604992330408	0.00913622217538865	0.298799141594146
S3567	0.0285848808942161	0.0514895908038236	2.37544674115664e-08	0.00164032387289217	0.0021340075953811	0.083717233582371	0.234090485742332	0.298452847203442	0.00937803073409442	0.29051257581698
S3569	0.0155987716264995	0.056525052776884	1.16867431505302e-08	4.61655393019987e-08	0.0151402206894985	0.082941269252169	0.240212477318423	0.276225493153507	0.00467950875047821	0.308677148580259
S3570	0.030039787219628	0.0547727167610726	5.334673030673e-08	0.0036231408687091	0.00488125489034247	0.0711625502376209	0.240576319193111	0.283961628706989	0.00817314387003169	0.302809404905764
S3579	0.0117882059649542	0.0667833555649264	2.92547608844844e-09	0.00314179165511084	0.0150084789882911	0.0866376702753646	0.218052303882107	0.276489172156317	0.00581061027861521	0.316288408308838
S3587	0.0243961718996689	0.0541017455514431	1.9545556899256e-08	0.000418883881496179	0.00865949561357746	0.07721314610629	0.24680093024485	0.279356644338011	0.008262941850799	0.300790020968307
S3589	0.0269979858300888	0.0566249955997824	1.75472095268985e-07	0.00795498799123865	0.00361182264401747	0.0842119641522942	0.233826005769677	0.270352281205942	0.0060067470796013	0.310413034255262
S3592	0.0261748008398072	0.0521139235272192	1.35853916613175e-10	0.00386895685310456	0.00655042518780359	0.0846652242886077	0.241229653772708	0.28013220156103	0.00848674736625521	0.29677806646761
S3599	0.0167418957888139	0.0628836191626318	1.19154848338919e-09	0.00910413426534702	0.000827346361618502	0.0878687786079205	0.239878052451808	0.270645195401712	0.00710012688600617	0.304950849882594
S36	0.0258420392081356	0.0590853740655749	1.25279608256825e-07	0.00365564047321549	0.00710553563635507	0.0710187494069033	0.240984429020177	0.269399713805483	0.00853838840218565	0.314370004702362
S3610	0.0176367531803575	0.0616484003532404	2.63244703800453e-08	0.00321046798268253	0.00663415200884242	0.0930029869642555	0.235346444436594	0.2736923884835	0.0118835941528322	0.296944786113225
S3620	0.0300028866931439	0.0527781837668075	3.77864258688292e-09	0.000235964945533905	0.00603331280385425	0.0720875260696375	0.244595042728292	0.279705565509152	0.00960095245924929	0.304960561245687
S3630	0.0309835412848479	0.0492956765919206	2.27687986434154e-07	1.14764026623338e-07	0.00307738126686653	0.079395734054032	0.243924489453104	0.280098562776857	0.0130060436406986	0.300218228479661
S3636	0.0200873356016983	0.0618031583940738	1.2463643656617e-07	7.23931653961185e-08	0.0104434004273899	0.0813594558837948	0.238007334224518	0.278730000329307	0.00633200962954816	0.303237108480068
S3637	0.037692857180521	0.0759387726235215	6.04595846979923e-09	0.000524071456476246	0.0166192015491414	0.0869764970191855	0.216133177333083	0.260193306939396	0.00474326536338054	0.301178844489336
S3655	0.00855481505961998	0.0714796275744942	6.78330638805147e-08	0.00535099290105079	0.00824946676842815	0.0828356236604499	0.24106978872879	0.267185175698845	0.00897900803559579	0.306295433739662
S366	0.0231474566396155	0.0557967178542578	3.10415833448952e-08	0.00224915023599293	0.0129410735615609	0.0728139281251843	0.237993884102743	0.289436700873635	0.00747015034765441	0.298150907217773
S3667	0.029723036405816	0.0523043316826237	5.84787519124458e-08	0.00403991708977985	0.00460552528539346	0.0918965707811781	0.245577747771518	0.26698455099212	0.00555075754844527	0.299317503964373
S3668	0.0230753818350512	0.0562481398613155	3.61021345779677e-08	0.00311407449764681	0.00195694208004599	0.085207745461932	0.247584308064684	0.278376361378418	0.00637983289520471	0.298057177823567
S3694	0.0291954278021941	0.0520702767873323	1.46293099110752e-08	0.000447068113113697	0.0101078725239831	0.0960873207307403	0.231154864972133	0.282572824578718	0.00533520407576028	0.293029125786715
S37	0.026598592878314	0.0565328563118468	1.23151710445881e-08	0.000594450416022366	0.007368702826184	0.0794970289816658	0.241044135234614	0.285673648559139	0.00734620499891589	0.295344367478128
S3701	0.0143532461073797	0.0651183985311556	2.07814891278254e-10	0.000872778298719587	0.0107531690036782	0.0790820883285492	0.245329984259616	0.275632179686734	0.00624352195101435	0.302614633625338
S3704	0.0107260599628505	0.0687331476329145	2.61850682627842e-08	0.000735650378254847	0.0122572698599252	0.076571993342215	0.241209673674199	0.28574741272553	0.00758433224567033	0.296434433993373
S3706	0.0222015256961374	0.0581948199364195	6.11961684460719e-09	0.00113816457732728	0.00992277786107909	0.0874036073046864	0.239938128239088	0.27413469969288	0.00493656994900948	0.302129700623756
S3707	0.025518454717938	0.0567051676088985	1.39802536984609e-09	0.0070767527731889	0.000116483975010319	0.102882874688354	0.236284523394784	0.260564741663816	0.00939865537931097	0.301452344400674
S3711	0.0299259944546452	0.0523641515795563	8.4652644616769e-09	0.00706142055318211	0.00587821483179914	0.0843024218023381	0.226859056977394	0.28317093039234	0.00925513592814073	0.30118266501534
S3713	0.0271791706594846	0.0556421592613318	3.56953323545666e-08	0.00149005631461435	0.00307692437028224	0.0726485697273834	0.246778275290826	0.276291760531307	0.00979483197366248	0.307098216175776
S3715	0.0193980487063734	0.0566540504858096	1.44995178410748e-08	0.00421792092861801	0.00487359676556905	0.0896570509657039	0.242309770297438	0.27560786370029	0.00422565780319454	0.303056025847485
S3721	0.0314038479537839	0.0470681277111142	3.09434264933678e-08	0.00337696098390072	0.00691383831722788	0.088085293434743	0.250799858519534	0.260208888866711	0.0071259779799897	0.305017175289569
S3725	0.0195402136206586	0.0624403476993179	2.97441071907414e-08	0.00389197076352225	0.00848272994216509	0.0878326349885014	0.22602159019748	0.279470691143247	0.01015943266969	0.30216035923131
S3726	0.016224589595285	0.061963978477509	6.66790465391353e-08	5.19976419709317e-08	0.0102159838029361	0.0784835567186519	0.245355220287443	0.282615856935243	0.00835411932491393	0.29678657618133
S3727	0.0368630780699248	0.0463257362722204	4.27497075130712e-08	0.00341765527321203	0.00753157902575422	0.080295826074673	0.241463813222428	0.276786347307813	0.00982499179049981	0.297490930213767
S3733	0.0251892558520166	0.0581614300236177	2.37853025128312e-07	0.00547627905849807	0.0071406029324372	0.0788571255402532	0.216815643951051	0.288212817263209	0.00905728555843341	0.311089321967458
S3734	0.0466652272820137	0.0387195484956398	4.34912583596912e-08	0.00104486334083994	8.58998380097147e-05	0.0727628113641803	0.234479728440558	0.29783551384569	0.0131222175484894	0.295284146353321
S3736	0.0145156838904971	0.0658299359722483	2.84378232367523e-08	0.00774876219495695	4.08282749032596e-08	0.07792095705736	0.246145292924532	0.270484530626377	0.0112949713228134	0.306059796745118
S3752	0.0213584880578785	0.05444739204824	1.01895886574095e-07	0.00237378950863993	0.0064605125980764	0.0819271615242813	0.246576087324579	0.277126874621139	0.00898428522018015	0.300745307201099
S3755	0.0226291042975474	0.0550694318132663	2.59598161157456e-07	0.00334374612619182	0.00811084587423189	0.0882922763558906	0.226878888475622	0.28899424643517	0.00862353770567387	0.298057663318246
S3760	0.0188316397329765	0.0567686737807731	9.98441081572133e-08	0.000410582908214744	0.00845987687647871	0.0784808739809236	0.252362817101604	0.275132569133776	0.00680460810738556	0.30274825853376
S3762	0.0195396646542185	0.0560898021644795	7.01209735572417e-08	0.000357063903621197	0.012148878570341	0.0773080331642023	0.249123307272828	0.278703849603182	0.00370865412615465	0.303020676419999
S3768	0.0206870191582392	0.0591191953464403	1.11615999978372e-07	0.00751154238592855	0.00735659100999835	0.0800529878769948	0.226642561053021	0.282359372365882	0.00875670486560651	0.30751391432189
S3779	0.0182601623526345	0.0614229463661594	2.1696492789016e-08	0.00385957978468317	0.0127917389498805	0.0781865502468574	0.240796733547291	0.264188005058912	0.00899198996085949	0.311502272036229
S3783	0.0233092228731736	0.0588107414562612	9.79160910402845e-09	0.00472248386630777	0.0043857783245455	0.0838953813029525	0.237018814808285	0.268799809984335	0.00856276163081165	0.310494995961719
S3788	0.0304088864869892	0.0515466028381089	1.25632280146375e-07	1.47897452514012e-07	0.00522970573055482	0.0902999078072786	0.234656659831971	0.287466608371128	0.00590295549348373	0.294488399910754
S3790	0.0182855134350233	0.0584424172473327	4.13984429209244e-09	0.0034121781735149	0.00903134437843185	0.0862422250907045	0.235354091562848	0.280248566260977	0.00827711039817711	0.300706549313146
S3794	0.0318019865939363	0.0473431408474426	1.62278145747489e-07	0.00392514950831144	0.00438438744004161	0.0839534443845722	0.231022190441556	0.286926049986032	0.00824503694011248	0.302398451579849
S3796	0.0226737316018933	0.0551027394451625	0.00274397689253987	0.000395024751132987	0.0136726306576791	0.0901294012445662	0.222902255680295	0.291765013830201	0.00454057356209189	0.296074652334439
S3798	0.01945613264119	0.0625119589589564	4.09511532649014e-08	0.00277476557955352	0.00971033816181198	0.097856297518632	0.227528126241602	0.267966572102302	0.00968754472622851	0.302508223118571
S380	0.0421945456348764	0.0422514116924836	4.45450201498507e-09	0.00307081852314524	0.00232243313434497	0.0856218476149142	0.232305713827492	0.287960963014038	0.00804909163071255	0.296223170473491
S3802	0.0219297305052367	0.0587355439245802	7.35372415123806e-09	0.00339376826959741	0.00553616143831045	0.0807586142692408	0.239678900567298	0.2767703269187	0.0110409462590813	0.302156000494231
S381	0.0186187112451822	0.064973576289761	2.45991628854737e-08	0.00184248735382881	0.00429337580157645	0.10197973888192	0.226989853301378	0.273508425981978	0.00679932641300125	0.300994480132211
S3812	0.0260840114491221	0.0574099840328569	1.67471687663009e-07	0.00416944180181379	0.00838929572155621	0.0732451768048503	0.229025988392427	0.286026953639367	0.00968691056947028	0.305962070116848
S3813	0.022727477498058	0.0540488098471992	4.22737342208831e-08	0.000428264357893806	0.0092929546988327	0.0748985628636386	0.247083508177995	0.293985086559929	0.00360484051925977	0.29393045320346
S3822	0.0182525570118833	0.0624228346926946	1.44614331144409e-07	0.00633428910830026	0.00640887138896216	0.0673460079499178	0.235315212031493	0.285003507406353	0.0117584886804827	0.307158087115583
S3826	0.0183591416202204	0.0631577338430133	1.18312325239308e-07	0.00082255473573503	0.00895911504565476	0.0724426534254307	0.237327721306636	0.291319215425669	0.00967976648897491	0.297931979796341
S3827	0.0211049846410031	0.0534133049783495	9.78293442658096e-09	0.000547740159086428	0.0131821511483214	0.0840706170192328	0.246851524916982	0.267247671786647	0.0090403374484665	0.304541658118977
S3828	0.0186392720712464	0.0600134328283037	3.71132860055713e-09	1.9632482472436e-07	0.0102404383463573	0.0790111292815358	0.240348307533348	0.282152874810131	0.00708976648979881	0.302504578603126
S3834	0.0171222257285951	0.0606073523354916	5.366098599058e-09	3.67865587664114e-05	0.00910665280583299	0.0800655315068053	0.248194726165597	0.280009502232077	0.00791328120696952	0.296943936093766
S3838	0.0160975508446391	0.061160297112582	2.27440698593551e-08	0.000970126263538799	0.0126924701493501	0.0854778338485091	0.230803604876784	0.279718402122272	0.0109785265854033	0.302101165452852
S3845	0.0313521747788717	0.0511445348170604	5.83246022124194e-08	0.000778588321110719	0.00687271728003906	0.0865249490983813	0.229233704183852	0.293807489313693	0.00650322120371482	0.293782562678674
S3848	0.0170055307936648	0.0646614083100921	1.34963512572119e-08	0.00226846017939603	0.00977937192043438	0.0844875269092295	0.225965792119368	0.287074564524934	0.00860238950802952	0.3001549422385
S3850	0.0250963192161898	0.0574059971707185	2.20547362501328e-08	0.00180839716121559	0.00354219988605092	0.0840445661576013	0.239876054974297	0.275775705678027	0.00883708116009285	0.303613656541071
S3855	0.0290884343847805	0.0533138385365754	2.08484871783847e-07	0.00586549340928879	0.00380465257382734	0.0905968653240091	0.220823710859061	0.281892786467635	0.00996414712891808	0.304649862831032
S3858	0.0138389685037712	0.0662718879692214	1.89950403898596e-07	0.00548330702046606	0.00460539845933361	0.0812328961755566	0.23819688687621	0.274501990686362	0.00498720025667297	0.310881274102002
S3867	0.0177112639502607	0.0638159750613489	3.57703128576729e-08	0.00277684609955702	0.00358862477963069	0.0808609818654417	0.249787621423757	0.260123999695779	0.0072924643734797	0.314042186980432
S3871	0.0155818639259764	0.0660156865594754	1.24356223257568e-06	0.00188136187850467	0.0122564387956107	0.0816630842343363	0.235866459450334	0.272389024277433	0.00842057331831214	0.305924263997785
S3879	0.0199999207324456	0.0612628270149422	6.85931237448492e-07	0.00168522903854467	0.00772376640965819	0.0909421628642484	0.24041358009048	0.272073498372328	0.0099296950152935	0.295968634530823
S388	0.0159471027276624	0.0615796018686897	1.0244720092995e-07	0.00363951332667266	0.0056006998298035	0.0909693738791732	0.231020654431031	0.270912070924402	0.00703430631057999	0.313296574254785
S3880	0.0223044294387904	0.0577047254190955	2.6483076554787e-09	4.16089931653472e-08	0.00915647683859104	0.0870049667724342	0.234867466575449	0.28775913307446	0.00475561187731987	0.296447145746559
S3881	0.021247545100537	0.0599714099863328	5.30831304814931e-08	0.00355245542490061	0.00966246723141448	0.069407796862246	0.248670237622103	0.268226555521466	0.00827951507007589	0.310981964097794
S3889	0.0166141556460783	0.0669252334646896	1.1780646655033e-07	0.0121194919600446	0.00184344368598142	0.0841222875674856	0.210032837472178	0.267636551126032	0.0117497936667569	0.328956087604287
S3892	0.022309369520614	0.0599233988567721	2.86139721743188e-08	0.00661658421366445	0.00286680373677996	0.0952255854868748	0.238261845507998	0.272120450303655	0.00636460868198268	0.296311325077687
S3894	0.0140544966565803	0.0665855628236832	2.18119809758008e-08	0.00364166843292529	0.00178469703072942	0.0914685620706832	0.23152879747211	0.283361816146294	0.0102413910143979	0.297332986540616
S3903	0.0268060452973167	0.0571523804066767	1.00731101345207e-08	0.00599872545195619	0.0059244970710157	0.0866578208004309	0.234537866929278	0.269237564230686	0.00923237344675622	0.304452716292773
S3907	0.0163606525072706	0.0610778809084827	2.75916793616689e-09	0.00766620865805797	0.00480778341337692	0.0779527234465152	0.237387211074974	0.281675600825997	0.00729821293236326	0.305773723473794
S3908	0.0253613984913439	0.0563560893521641	3.22139398707518e-08	0.00820151024052765	1.1011344997952e-07	0.0694327245081382	0.237103709249759	0.288023410377657	0.00856295351108035	0.306958061941939
S3914	0.0207284621786704	0.0591911732096811	1.83041620725183e-09	0.00343850405210806	0.00303772368511283	0.0803277412004923	0.241225103292908	0.284567732783482	0.011232932776124	0.296250624991005
S3925	0.0179635378682016	0.0660841500549225	1.1410853265683e-09	0.00237579987686913	0.00979506948800001	0.0756418772025843	0.237170111517328	0.282980382684256	0.00894193491838563	0.299047135248367
S3928	0.0284190416438037	0.0584385626300628	6.03956135929025e-08	0.00863440899544633	2.09145988727838e-08	0.0684703327304735	0.228514811800895	0.283302019336021	0.00902730191669831	0.315193439636387
