B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	otherCells
S4188	0.0332875553149621	0.0251785673426434	0.00582125956422221	0.025753711594025	4.25925642581437e-09	0.23740576600297	0.00552465986811483	0.0173879569615856	0.0229424718477334	0.0547474616615311	0.571950585582956
S4190	0.0377599332412577	0.0222914094736974	0.00646895382196994	0.0226896924516666	1.11462353146648e-09	0.217915706092067	0.00863734632242204	0.0208055330134371	0.0245161854290548	0.0535671438249383	0.585348095214866
S4191	0.0323377366710055	0.026336574550905	0.00591423466892274	0.0259944303954986	1.18016476977613e-08	0.238126488917168	0.0021336919274254	0.026529100745505	0.0217948732266414	0.0468266600908941	0.574006197004387
S420	0.0376992060588469	0.0218476390055931	0.00627801708635483	0.0262033442205873	2.14640393353299e-07	0.232109264369292	0.00373666632858682	0.0226124810226727	0.0212915725777206	0.051142560743427	0.577079033946525
S4209	0.0343571182878028	0.0247832311826623	0.00594203647250694	0.0239106360451078	4.4651175663774e-07	0.232526404441027	0.0110407516671117	0.0145079130185828	0.0221669499951633	0.0543856958752622	0.576378816503017
S4218	0.0227624639484252	0.0289449994373351	0.00546565522714551	0.0246345386845426	4.86132259881935e-08	0.24137689086035	7.51418141430622e-07	0.0279826535837353	0.0212711417634149	0.0475304395121417	0.580030416951542
S422	0.0320826262526936	0.024178358456027	0.006082477783029	0.026178519397532	2.1872237756442e-08	0.241748839796484	0.00263675803461762	0.0246363177835293	0.0204550663804039	0.0489565414817847	0.573044472761661
S4220	0.0273442028181963	0.0288911417313315	0.00594065662634803	0.0277261417950504	2.01817843008899e-08	0.227561261905508	0.0030079285986896	0.0193844462915325	0.0223888552943317	0.055681898030887	0.58207344672634
S423	0.0305609239580412	0.0274894903446287	0.00624625756637047	0.0299938010075517	2.413216656973e-07	0.230809620432949	0.00435144771450162	0.0137116392789161	0.0224679296106581	0.0600034571396809	0.574365191625036
S4230	0.0337241246017315	0.0233028151739838	0.00609250334034693	0.0231574671443593	3.71154732806082e-09	0.245640501604453	0.00444240260944284	0.0204522833910214	0.0217542651830533	0.0434490782565665	0.577984554983494
S4236	0.0334047197909387	0.0225690983910825	0.00614234025574931	0.026441373380494	9.44187585759039e-08	0.231383960544478	0.00512916237675467	0.0126370415655618	0.0236634202814027	0.0626947415979727	0.575934047396807
S4242	0.0298760143976278	0.0257983501480575	0.00541913286631156	0.0213675820509197	3.56659075154491e-08	0.242390595373877	0.00213589868319516	0.0255421950557873	0.0201329027336457	0.0488425311683722	0.578494761856299
S4247	0.0376251577413208	0.0220239266193809	0.00616641783898467	0.0228014825348404	1.37374123891322e-07	0.24330427186034	0.00663497710795876	0.017286849901137	0.0214407387242159	0.0466554392430415	0.576060601054656
S4249	0.0337163500213353	0.0240319676275377	0.00575008110438104	0.0242955289737113	1.25752801981194e-08	0.244600384126701	0.00458707999305715	0.0215379877049716	0.022828717575041	0.0494685298997374	0.569183360398246
S425	0.0239783847839881	0.0324016186638348	0.00531928077096145	0.0230300431142154	1.44593001804671e-09	0.245988520077841	0.00997879049824076	0.0179075188733625	0.0223177184021219	0.0452264503076243	0.57385167306188
S4253	0.0338784734075908	0.0225879450303173	0.00546995069043972	0.0249641347444167	1.27371749355128e-06	0.237652398728892	0.00698609770778137	0.0253010110081228	0.0228212209805979	0.045831210045903	0.574506283938445
S4255	0.0259771018090364	0.0322300240828724	0.00564216170321251	0.0242165195849526	5.62712905957445e-08	0.243517493633019	0.00781167917572639	0.0214716980034078	0.0236060909956652	0.046565784387819	0.568961390352998
S4257	0.0287390529153978	0.0253494696736422	0.00667072186064459	0.0265164945627205	3.53608405938668e-08	0.240386757406935	0.00231001700973659	0.0173646956858078	0.0228956684603945	0.0518881023142455	0.577878984749635
S4263	0.0319688629748103	0.0239388355284943	0.00555077552839046	0.0254557553574465	1.22344136103198e-09	0.241469347070553	0.00805887240602142	0.017271126032785	0.0212545826132171	0.047879212781855	0.577152628482986
S4265	0.0323621040924584	0.0231149229678097	0.00539413261835903	0.0248168552661257	9.49060048308607e-10	0.247498878746999	0.00398022112021163	0.0280629475115251	0.0219160111507978	0.0382585575862969	0.574595367990357
S4276	0.0325762815413734	0.0236463012319095	0.00555543221639764	0.025501626179745	3.25474503091581e-09	0.231946111738598	0.00600808196384291	0.0211155366096614	0.0228402835232681	0.0487193228610236	0.582091018879435
S4278	0.0298056169640904	0.026196847791756	0.00658062344488453	0.0246079207738151	5.53270824261423e-10	0.240823840129117	0.00626595735756952	0.0187395746459306	0.0230838014972327	0.0445383823324652	0.579357434509868
S4282	0.029703789938391	0.0255987493415791	0.00646417584893812	0.0260329055756185	6.37393488225535e-09	0.239972869653834	0.00391660288436222	0.0169098685239201	0.0221678747549464	0.0564154701810133	0.572817686923463
S4285	0.0283008805905921	0.0281153312597036	0.0055704750780078	0.0215580883341342	7.49103509873055e-08	0.236492157595891	0.00181250191520508	0.0282517608327419	0.0211712311549084	0.0493266138295569	0.579400884498908
S4286	0.0271753167208917	0.0287991475478981	0.00643405024040269	0.0252537172252915	1.58694722648171e-08	0.231616327149915	0.00242398324615925	0.0182406234886024	0.0226260784372909	0.054704268076942	0.582726471997134
S4287	0.0274272647259285	0.0246045706522375	0.00603186428158292	0.0264525066970383	2.02290657662883e-09	0.240520088788216	0.00671958069938229	0.0193233685923355	0.0234058677983008	0.0511325183154369	0.574382367426635
S4294	0.0318773777469811	0.0254740577939371	0.0059732479516897	0.0241829781902418	6.23139647397005e-10	0.238794312935138	0.0058791830355177	0.0167031450813098	0.0215432819970111	0.0502875788831112	0.579284835761923
S4299	0.0259534276551208	0.0276920475450011	0.00546043940411958	0.0246364334218956	3.38534828625913e-08	0.232448284467641	0.00490628811353121	0.0222988062263565	0.0211374681509948	0.05261333253346	0.582853438628397
S4310	0.0359548853977669	0.0237620837670049	0.00579533663368279	0.0249355846776147	5.13713810824792e-08	0.230584536398451	0.0071130921989481	0.0263690041013049	0.0224830540363116	0.0442727822950199	0.578729589122514
S4315	0.030592187333207	0.0285100910416061	0.0059505666912535	0.0295526908987709	4.1538458782903e-08	0.225263743389163	0.00367191828075898	0.0244626001682378	0.0223309365387195	0.0451854990791236	0.5844797250407
S4317	0.0288961456709004	0.0262785624983413	0.00538850998368556	0.0213903271111159	1.56303769702185e-08	0.239909466755121	0.00366710776367482	0.0329148296866033	0.0216826030705665	0.0421365594513303	0.577735872378284
S4321	0.0322573477247884	0.0255333685742279	0.00601551820902215	0.0257947478849267	2.38564969105647e-08	0.227247238463964	0.0051125460911716	0.0195700001975477	0.0229583979704713	0.0531490461623447	0.582361764865039
S4345	0.0300247752329142	0.031244615657903	0.00647832382578762	0.0251528071265031	2.91913516540658e-08	0.223328286725344	0.00438054813728533	0.0167915434017779	0.0236810249509853	0.0570181431199785	0.58189990263017
S435	0.0270218058123375	0.0295622869866771	0.00577081035072576	0.0233419476306562	6.11829392053756e-08	0.243279823895237	0.00165765037272739	0.0236749791719914	0.0220784028819439	0.0522622560883177	0.571349975626447
S4354	0.0311083473638739	0.0247744290496876	0.0052753104904975	0.0249694500608242	8.12807557162042e-08	0.239454473344298	0.00368657611046372	0.0188428463537103	0.0219442886485726	0.0536114148957993	0.576332782401517
S4356	0.0347735733031372	0.0223559526912563	0.00604824543599786	0.0262774868832083	9.74636138362333e-09	0.232166804370339	0.00934848164263686	0.0108533103723896	0.022523056179672	0.0543558232553372	0.581297256119665
S4357	0.0347738006507895	0.0260608650467299	0.00623994572390085	0.025854835616431	8.33080869257798e-09	0.222814794694645	0.00385123085352906	0.022784231839875	0.0225422669870327	0.0523850906239206	0.582692929632338
S4358	0.0275203520041764	0.0276991672650438	0.00549205416835761	0.0256786499256264	3.9084307632073e-08	0.226546859708802	0.00546325080028751	0.0108389751941696	0.0236172037409716	0.061805831875486	0.585337616232772
S4359	0.0315275474761045	0.0276941563410815	0.00527583724243255	0.0252090628479802	5.16183578636309e-09	0.2429141079798	0.00500873692910301	0.0270813774834688	0.0216738145383984	0.0426323760330898	0.570982977966705
S4360	0.0273934560186767	0.0263636469369894	0.00617631236703568	0.0249247602618653	1.41729820713665e-09	0.251504860064203	0.00436017112891468	0.0182762968373328	0.0218631078284167	0.0465162954088191	0.572621091730448
S4361	0.030856349208384	0.0249129184386523	0.00587242486958895	0.0254186378986926	4.00136105112522e-09	0.239947880762613	8.076448855259e-06	0.0244266524638702	0.0216753426805984	0.0463277589266691	0.580553954300716
S4366	0.0359918012556952	0.0256045624405294	0.00520753164650224	0.0273945226452141	4.13253407546743e-08	0.225659799874744	0.00466296281120575	0.0273038303473044	0.0219975675126567	0.0473569911915463	0.578820388949261
S4370	0.0362949829165484	0.0229520733877932	0.00640915703876665	0.0239416623910446	4.03779277299795e-09	0.231302708381337	0.00665551674683108	0.0127272722640688	0.0229117972069243	0.0601914698037351	0.576613355825158
S4377	0.0287571437068641	0.0272342690430897	0.0054682197448894	0.0285436704303821	9.44593814142277e-09	0.239355464670729	0.00260080376437196	0.0263208635806639	0.0234411814652448	0.0480370312523587	0.570241342895468
S4379	0.0290831906858254	0.0268030310255645	0.00560410360471706	0.0238852294503736	1.66424324163724e-09	0.242639489369919	0.00401400155917781	0.0239394231687873	0.0224766633165455	0.0465180817663138	0.575036784388532
S4384	0.0310778464525039	0.0238593713164932	0.00615196729696524	0.026292393051496	4.9411585310187e-09	0.239271815494882	1.25522714955394e-07	0.0136579084001546	0.0233414729674595	0.0592552619944609	0.577091832561711
S4390	0.034030742910268	0.0220922503643299	0.00607794065793388	0.0288015960183855	5.02976959821466e-09	0.240088404604882	0.00722259016992223	0.0149255952964472	0.0208166354103211	0.0483223976972104	0.57762184184053
S4393	0.0269028170531651	0.0275356847160991	0.00564056908904021	0.025607593092941	5.56640732780336e-09	0.247683320997745	0.00650687086083628	0.0194203773491493	0.0219858940572552	0.0471038480238084	0.571613019193553
S4399	0.032207878939404	0.0268460030380862	0.00572976437069622	0.0236283640124766	6.28760540813013e-11	0.235434761767979	0.00609687935906174	0.0241365158848287	0.0216418824501961	0.0476727658628187	0.576605184251577
S4400	0.0260978662832782	0.0282498445833775	0.00557185021509918	0.0227190001979824	1.9264337394828e-09	0.240454725054983	0.00509439409930363	0.0262011622359293	0.0226718827265921	0.044565673184078	0.578373599492943
S4407	0.0349910092384374	0.0231978260335035	0.00559574187378339	0.0242065260373844	1.88362326533844e-08	0.233915307480717	0.000161711457659501	0.0236902537202791	0.0216967469907327	0.0533953031080188	0.579149555223252
S4416	0.031500964283913	0.0237588164747575	0.00640156012264175	0.0257317666371453	6.4798803754071e-09	0.228407611066309	9.14377002285717e-07	0.0246491083000856	0.024305100470624	0.0556084623804663	0.579635689407175
S4418	0.0278627675370862	0.0271776728301476	0.00584258942918683	0.0265401317245545	2.13644215536717e-06	0.234947231415799	0.00135623947511915	0.0239993416332382	0.0209007827735475	0.05211177674937	0.579259329989796
S4419	0.0293238982835505	0.0264000539335633	0.00620840127443004	0.0250365181005361	1.77333697227207e-08	0.238405226695978	0.0032863905392585	0.0263305567329266	0.0220671386471524	0.0446340525333568	0.578307745525878
S4421	0.0292740154070359	0.0279138244142599	0.00601270358070488	0.0253797495752118	4.55899987278409e-10	0.236028393187742	0.00616993827518097	0.0169418299432317	0.0228657919157006	0.0534443821664294	0.575969371078603
S4423	0.0239879357436788	0.0273800984798822	0.00599485570633687	0.0263753974551084	6.73076385508392e-08	0.24585865985798	0.00149387371780747	0.0185595649689114	0.0217615067455202	0.056410169447523	0.572177870569613
S4426	0.026186898711868	0.0294294766174903	0.00558155881888583	0.0247583102606708	6.29891117323879e-09	0.242835476517367	0.00371440907372411	0.0188047574642468	0.0222041448124366	0.0522859241013358	0.574199037323064
S4437	0.0335035585812992	0.0250317835858857	0.00562021478327577	0.0250306553428772	2.58792953052024e-08	0.235643260813635	0.00445025592982527	0.0258948713552946	0.0235030508126625	0.0471247632812485	0.574197559634701
S4438	0.0367155781731788	0.0227753705513718	0.00629470250082734	0.0258233716896942	1.28359576542829e-07	0.235358892593846	0.00321621733071104	0.0230827454132047	0.0218351734239668	0.0507082017712723	0.574189618192351
S4442	0.0323154690696482	0.023964988193326	0.00580818314769592	0.0238570660313284	2.32482710292521e-07	0.247198204553858	0.00701459454125951	0.0206328401291957	0.0214675732875692	0.0463309147162705	0.571409933847138
S4450	0.0329018519452116	0.0272528102195159	0.00578655391000067	0.0254234700028279	6.17111625038561e-09	0.231709046721173	0.00469517636256535	0.0195738003838009	0.0222823851250549	0.051824887555401	0.578550011603333
S4451	0.0311477930607021	0.0248357126185935	0.0058766553930401	0.0276486181415177	4.4860789339738e-09	0.236264581352909	0.00552424119143522	0.0252035195222367	0.0223396429978894	0.0458897734922467	0.575269457743351
S4453	0.0310281115884474	0.0242778583146724	0.00600619181721293	0.0302083125118194	1.47964875693825e-07	0.237369211582539	0.00457223573469429	0.019659677081093	0.0212264596137877	0.0476715644623406	0.577980229328517
S4456	0.0342738820960151	0.0254657640520404	0.00556181253053975	0.0261512367481388	5.25230041189537e-08	0.24290482300697	0.00427064142245728	0.0247792264548858	0.021815499662036	0.0441074832454384	0.570669578258474
S446	0.0328446665909866	0.0235430287740556	0.00591778534928448	0.0283414262727905	4.12712177958489e-08	0.238121288091984	0.00542251683913844	0.0134782138129308	0.0246817632429724	0.0562728214754395	0.5713764482792
S4460	0.0312276577502048	0.0252483286111694	0.00584271410841787	0.0260626454211962	2.88247284908595e-08	0.228949076541775	0.00242575075364275	0.0275272359113459	0.0225960827449158	0.0475761610397174	0.582544318292887
S4464	0.0300417377416401	0.0237917965722868	0.0055372438285968	0.0239320601635711	1.58023605446012e-07	0.246401857567954	0.0099557543407423	0.00705721245267848	0.0213265957517668	0.0545432973360839	0.577412286221074
S4475	0.0333285817967282	0.0258892885456531	0.00648240890932524	0.0268554785679449	8.70437941872448e-08	0.221389605957696	0.00313387874351512	0.0206707861329567	0.0235971308560723	0.0560061765076887	0.582646576938625
S4480	0.029492678336244	0.0284236495566747	0.00592571709011271	0.025984876660712	3.15395085947092e-09	0.237506697602914	0.00405428744554118	0.024638608625235	0.022081308336955	0.0446809263794135	0.577211246812247
S4490	0.040741662031751	0.0191589095673029	0.00598219247044827	0.0247580979361896	1.07662338543715e-07	0.228558609816325	0.00558785832104381	0.0228166981663529	0.02059144888352	0.0437747600800492	0.588029655064679
S4494	0.0314054544536168	0.0311875974233542	0.00599383813982134	0.0262362937412758	1.95636832793446e-10	0.233017617008309	0.00107623025792453	0.0198895944917733	0.0212587897907203	0.053728678586759	0.576205905910809
S4499	0.0323661888045969	0.0254481284196367	0.00592712187047987	0.0256622988636149	9.97829303252659e-09	0.245694206058125	0.00066386442248304	0.0221562588846674	0.021888224222894	0.0443718052998405	0.575821893175368
S451	0.0292548743373193	0.0256801954698836	0.00563223986459842	0.02238433033274	5.95921923252292e-08	0.237509452120842	0.00502967503829494	0.0232636058104599	0.022963335221686	0.0503638939878694	0.577918338224115
S4517	0.0289596464271485	0.0273823394497435	0.00575966433371086	0.0276032808717727	8.81871406471046e-10	0.237768670418086	0.00876619274892479	0.0147977731075549	0.0231236410982236	0.0534477506229365	0.572391040040027
S4522	0.032142556188621	0.026870085382188	0.0062939515336156	0.0258993515185177	4.84114869158533e-09	0.237148132817518	0.00745591545807836	0.0182197077557221	0.0214294119292057	0.0429167164842582	0.581624166091127
S4523	0.0329865919445665	0.0228358569945023	0.00590052168650343	0.0295511292497431	8.95283968885214e-09	0.229499748395544	0.00581623056518388	0.0201695647115207	0.0228034447832852	0.0508892423366607	0.57954766037965
S4524	0.0321137926822696	0.0256874751526869	0.0058234103779457	0.0269953242179847	2.47952781996948e-09	0.232846006044724	0.00631489386580419	0.0128246303975251	0.0235959945868054	0.0585519724184812	0.575246497776245
S4526	0.0322905841202165	0.0240018559568025	0.00661993470074025	0.0264902536245564	2.27291903254309e-09	0.238752591531492	0.00327511646573065	0.0197624848991445	0.0244572774737159	0.0520043993865791	0.572345499568103
S4530	0.0288981599414363	0.0292603432334901	0.00609894677283248	0.0253610019514274	5.24071342145982e-08	0.225450959054043	0.00430097409984129	0.0260810316481104	0.0228381537214674	0.0504720522278902	0.581238324942327
S4534	0.0303548888660224	0.0270889621235753	0.00583370373951879	0.0254625232023676	2.37816768361793e-08	0.233510274122345	0.00607798723179707	0.0241271977796254	0.0228782431690806	0.0471407243328587	0.577525471651132
S4535	0.0359165285718166	0.0241293427396428	0.0058372131265608	0.0263202579860319	1.27101276242025e-09	0.231416589011647	0.00505679716813265	0.0258613605942515	0.0217894573924975	0.0433226200365703	0.580349832101836
S455	0.0298881779347844	0.0270195532210271	0.00601184411399425	0.0276734392434895	8.92896979194779e-07	0.235737366373625	0.00454013030960931	0.0246929581297937	0.0221963568079432	0.0445545473319197	0.577684733636835
S4551	0.0226839583115192	0.0321056659634259	0.00575177212552514	0.0279350298661863	2.61211687343825e-08	0.242340671728609	0.00334093199289192	0.0235287630427428	0.0216029677241194	0.0461172724798778	0.574592940643934
S4558	0.0343874196054727	0.0246028484802541	0.00580948741158429	0.0226276723407781	1.40635366097724e-09	0.241104593950295	0.00502776443430839	0.0217149381953656	0.0215384196736034	0.051450517875989	0.571736336625995
S456	0.0243869279435165	0.0322295706786412	0.00603500523370164	0.0284734131747673	2.53009401002614e-08	0.229726145484118	0.00832706315810572	0.0194790395910429	0.0213773396848452	0.0491413496594814	0.58082412009084
S4560	0.0311547000019586	0.0268288382734502	0.00551227271626026	0.0238847347792251	6.32317645365075e-09	0.235584831254086	0.00417807656929965	0.0177366484025562	0.0210848410231523	0.0507257608471433	0.583309289809692
S4566	0.0286300774584796	0.0278540457572748	0.00573304326311298	0.0261122245801094	3.15212659939008e-07	0.234590796375032	0.0061879848301454	0.0179567629262724	0.0203635659737405	0.053040614381378	0.579530569241795
S4573	0.0279195455994143	0.0273532511330404	0.00565961426335867	0.0268618081873448	3.36579007486552e-09	0.247024819810209	0.00508589767928337	0.0182563787534127	0.0212620037282646	0.0515995052887088	0.568977172191173
S4585	0.0308418263092896	0.0256630576052109	0.00591509126999184	0.0276947816777917	3.62099595008602e-08	0.235535751423762	0.0028153225975272	0.0218849829267709	0.0207605205046363	0.0478861104978738	0.581002518977186
S4590	0.0296102846424004	0.0260538985859489	0.00564303262487009	0.0221067209541075	1.19114861564148e-09	0.228797392814545	0.00931546060989796	0.00938010781279932	0.022949770538842	0.0551989434412218	0.590944386784218
S4595	0.031956573497775	0.0260763750560553	0.00543757082404211	0.0261417392826672	3.3233731270382e-08	0.230412254527732	0.00674580060234586	0.0200504160787663	0.0225466892427563	0.0537848347356496	0.576847712918479
S4601	0.0287555601382187	0.0265722597960841	0.00560481694282233	0.0234048743838875	6.11101416844329e-09	0.240523001597994	0.00493284866547311	0.020975991005923	0.0207710542692512	0.0477504025126608	0.580709184576671
S4602	0.0259705023937789	0.0313424897914438	0.00574520968007638	0.0299100955515556	2.46046832029788e-10	0.233381344422913	0.0038977494700531	0.0244307315795129	0.0236472268927272	0.044263372702135	0.577411277269757
S4603	0.0325677933520286	0.0252191847247686	0.00615490369769507	0.0236718035968197	1.35333513355525e-08	0.236484728200134	0.00282537991876282	0.0232258578669154	0.0219128619310794	0.0494419516358663	0.578495521542579
S4606	0.0339512659949463	0.0242454044031648	0.00617362736567437	0.0249526893327575	6.44730106324588e-09	0.234519856808639	0.00504810583696245	0.017326271668824	0.0228196454785992	0.0535767025343013	0.57738642412883
S4607	0.0298667104125367	0.0274247162462465	0.00547927627110976	0.027787635367172	5.4817819085034e-08	0.242972327536858	0.00108519788475754	0.0282139777168433	0.021547391240281	0.0455720635534603	0.570050648952916
S4610	0.0321821872778599	0.0250657300572785	0.00545114435964186	0.0247393822341625	7.57599444151701e-08	0.242765092885327	0.00307962041636914	0.0233834895577291	0.0200902746950935	0.0474602872149323	0.575782715541662
S4612	0.0283912297427414	0.0282937450151899	0.0051471922579119	0.0240793625823298	8.13712912112613e-09	0.252230083827823	0.00312537072144743	0.0247853875663427	0.0223272146943456	0.0471167085362918	0.564503696918448
S4618	0.0296773930843499	0.027990743262719	0.00548800956278405	0.0205607046780446	1.60788763892764e-08	0.229607133446282	0.00518709435939812	0.0268896697521018	0.0234472329349563	0.0462445037003207	0.584907499140167
S4619	0.0372333940672025	0.0204270323702875	0.00561680638127578	0.0243812725977025	3.05648923939642e-09	0.240172342846615	0.00718544691492885	0.0156399921847602	0.0196257032676634	0.0507734875637254	0.578944518749349
S4621	0.0301960285623589	0.0259222815082575	0.00572345788653659	0.0250581642590577	6.62341436770638e-08	0.235899992225795	0.00160162935056678	0.0224428753936904	0.0231679462669061	0.0560103498984842	0.573977208414203
S4629	0.028367544343853	0.0293666642118143	0.00599134118710934	0.0239013739544214	1.7993586082909e-10	0.240053838794425	0.00565179655994818	0.0213048073009112	0.0223933849563196	0.0494272667121397	0.573541981799122
S4630	0.0273419271767017	0.0286508006484527	0.00485138149210998	0.0244568640923886	2.2425494166323e-07	0.251513960643518	0.00156953100792281	0.0320688641711859	0.0216018194039445	0.041625056301858	0.566319570806976
S4631	0.0273880257684394	0.0284710299758953	0.00489293684121261	0.0233352101884979	6.00464724429688e-09	0.238852091288418	0.00831716850764604	0.0241953397086984	0.0246485491920768	0.0456801937729153	0.574219448751553
S4635	0.0280922482564537	0.0269602830216009	0.005633179559314	0.0261374991233183	1.67278517252448e-09	0.246425746172989	0.00405190022612797	0.0237477320521333	0.0228740489424114	0.0499556940288123	0.566121666944054
S4638	0.0314777307473631	0.0270456291130015	0.00525734487731259	0.0247782364335209	1.91215436468588e-09	0.241832924444292	0.00693393085952257	0.0200569402456492	0.0205809583082721	0.0432912743243394	0.578745028734572
S4651	0.0243692303584242	0.0327999278419344	0.00623367761052809	0.0234044028490515	1.18011074107607e-08	0.231115721190383	0.00839023100452302	0.0215778208153963	0.0229335177832557	0.0492628735293329	0.579912585216063
S4652	0.029204914128775	0.0268129554170473	0.00539963743711527	0.0231670329892633	4.87402072013041e-08	0.248476540487283	0.00261460275357748	0.0218412144834486	0.0229627210477001	0.0514753621757112	0.568044970339871
S4660	0.0320577823894772	0.0252259753261588	0.00594759044144873	0.0237346893800359	3.98427320558836e-08	0.230889503902097	0.00203428631886474	0.023445304203675	0.0230378432803181	0.0520943432516565	0.581532641663536
S4670	0.0262561054848972	0.0299201594196701	0.00626535064605125	0.0285647424001236	1.0586449331422e-09	0.232352343385156	0.0053705402908801	0.0175965187484794	0.0215230646310065	0.0523815668312845	0.579769607103806
S4686	0.0300684065363466	0.0276751297278031	0.00571084018131968	0.0224685007785112	9.49911314969547e-07	0.237691555641988	0.00540644603686174	0.0242816293827668	0.02286181100634	0.0496149682811807	0.574219762515568
S4691	0.0298290578297245	0.0254023860735224	0.00612237270841542	0.0261360069890859	1.07268939650723e-09	0.235700715110875	0.000753470051041533	0.0249111284858447	0.0209310053871228	0.0506109650739894	0.579602891217689
S4697	0.0269971962153848	0.0281179101618511	0.00576685247881681	0.0252162566292263	1.86337732316707e-07	0.236804974621023	0.00345682040039854	0.0271347066303909	0.0229822965959421	0.0474556553416595	0.576067144587575
S4703	0.0373164670773451	0.0207038823461995	0.00582810383095187	0.0234259979976939	2.97554720626014e-07	0.232242417898931	0.00811817141321475	0.0255232700127205	0.022100576049223	0.0444788298547178	0.580261985964282
S4705	0.0272833487603263	0.0283554803717125	0.00489405688406095	0.0258696638990672	1.31184753953581e-06	0.237722313703377	0.00617426696077638	0.0218241066935337	0.0214640718666613	0.0455128263423558	0.580898552670589
S4706	0.0314632027823099	0.026717988324323	0.00559233546034991	0.0259065760917382	1.26735188432423e-09	0.237092433096896	0.00379684213311408	0.0244200348857861	0.0217040586565971	0.0477038787457008	0.575602648555832
S4708	0.0354682059627261	0.0311545348348906	0.0067128037669627	0.0270964327966642	5.10471308408214e-09	0.203473518245901	0.00297268218433544	0.0272462409140862	0.0262298793291258	0.0533026646226767	0.586343032237918
S4714	0.0281439320595126	0.0285653094149403	0.00602927673811604	0.0235082536287879	5.82465349840832e-09	0.228051547713588	0.008984208734791	0.0172668009688607	0.0204731460795184	0.0472855690037087	0.591691949833522
S4715	0.0275453668208435	0.0293693187963379	0.00578656516333316	0.0260506211692497	4.90962516136103e-08	0.230573790135226	0.00501295350864682	0.0229833094540528	0.0240434837069254	0.0536949355761618	0.574939606572972
S4717	0.0252460786767107	0.0271217268492298	0.00546422353494881	0.0235950293949013	7.21887916402448e-08	0.24744977579268	0.00851676031494879	0.0180701377159436	0.022191836517119	0.047116907393346	0.57522745162138
S4718	0.0378177725676826	0.0208918810631017	0.00674067832202488	0.0300745848910516	2.55005205802916e-08	0.214405428709866	0.00529741265707004	0.0160479994213009	0.0239651856528705	0.0603221126055738	0.584436918608938
S4720	0.0322611473886059	0.0242400926491782	0.00595211185445909	0.0253225809810174	5.99563094461803e-08	0.236477106168845	0.00664840758262774	0.0298385822212736	0.0235726837714642	0.04183647594898	0.57385075147724
S4722	0.0348617528543566	0.0242177534118408	0.00565286874502713	0.0217320267501946	1.1254119963392e-07	0.250646652472592	0.00589575007520419	0.0216451803485917	0.0212695871800015	0.0454824072595372	0.568595908361455
S4726	0.0273438487769822	0.0289449321374704	0.00541162096342578	0.0238889546662007	6.69562395825856e-09	0.236981924157659	0.00180699858514674	0.0227385173795234	0.0228947174900422	0.0564218554008552	0.57356662374707
S4733	0.0302249542948122	0.0293328415965332	0.00572270713641012	0.0273813497185021	4.14747730218814e-09	0.238742733067918	0.00295248705004555	0.0223224511596776	0.0224478416998633	0.0510392117466436	0.569833418382117
S4744	0.0273159065684134	0.0324374177228357	0.00632253596749308	0.0287551022937991	2.80279604286773e-09	0.228179533071469	0.000501687523972738	0.0291139355836922	0.0228915825152641	0.0466093996106819	0.577872896339582
S4748	0.028078732229439	0.026298805190112	0.0059421824540593	0.0258601353606037	4.67657469423044e-11	0.241744595423321	0.00345657864245341	0.027512279802411	0.0230031035366248	0.0428045065558269	0.575299080758384
S4766	0.0420136121394158	0.0233652532866903	0.00625208491488322	0.0256956089734104	1.02250762523947e-08	0.221227574129758	0.00227320040246517	0.0203129761578053	0.0229791660845401	0.0532373490825084	0.582643164603447
S4767	0.0320527637491651	0.0241693043436415	0.00652469825915914	0.0268648575232539	2.63726543119136e-07	0.23102452269909	0.0064914820916767	0.0195730396657458	0.0228567687027257	0.0506779887001336	0.579764310538866
S4775	0.0279346536621178	0.0279796415870425	0.00544157096823648	0.0221501300081213	1.22608445465277e-08	0.239782649936917	0.00463872798448619	0.0249902940348358	0.0207950688359153	0.0460118483917305	0.580275402329752
S4783	0.0299779208813496	0.0251671426609617	0.00634668348937436	0.0249198841818068	5.77904848768803e-10	0.239415397062149	0.00411919052506883	0.0195331382763533	0.0209044034729593	0.0484547960157638	0.581161442856309
S4790	0.0269738225040707	0.0268200316314003	0.00623794749671603	0.0281894233204292	9.45151134033133e-08	0.234225694246677	0.00605568782080604	0.0177208531983997	0.0239759382068391	0.0534504958787176	0.576350011180831
S4793	0.0281651245561673	0.0268069354619591	0.00600368210375575	0.0257686208288731	5.05316579735714e-09	0.232692181264144	0.00435283501917601	0.0232342778717849	0.0216823610227395	0.0507731737095249	0.580520803108709
S482	0.0247573897513059	0.0291415730962584	0.0055840209183177	0.0248429601110497	1.15428434002746e-08	0.232499844275667	0.00904672370372511	0.0200935469081173	0.0225872261509776	0.0459802527812021	0.585466450760535
S4820	0.0274617321740027	0.0286844778427898	0.00589983728834014	0.0258808035674858	7.3817028621238e-09	0.239624158897957	0.0082540776965645	0.0142843944451781	0.0206911839605788	0.050552857362713	0.578666469382687
