B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
S11599	0	0	0.2481	0.058	0.0015	0.3628	0.2195	0	0.0169	0.093
S1160	0	0	0.2182	0.0979	0	0.3358	0.1514	0.0148	0.0035	0.1784
S11610	0	0	0.2057	0	0	0.5044	0.1865	0	0	0.1034
S11615	0	0	0.2388	0.1011	0	0.4162	0.094	0	0	0.1499
S11629	0	0	0.2211	0.1765	0	0.4317	1e-04	0	0	0.1706
S11631	0	0	0.3808	0.0422	0	0.235	0.1689	0.0305	0	0.1427
S1164	0	0	0.223	0.0944	0	0.4714	0.1337	0	0	0.0776
S11642	0	0	0.2584	0.1655	0	0.3752	0.184	0	0.001	0.016
S11656	0	0	0.2504	0.0824	0.002	0.2881	0.1551	0	0.0115	0.2105
S11663	0	0	0.16	0.0391	0	0.4237	0.2011	0	0	0.1761
S11667	0	0	0.2182	0.0521	0	0.3814	0.16	0	0	0.1882
S11668	0	0	0.2057	0.06	0	0.4538	0.1308	0	0	0.1498
S1167	0	0	0.1813	0.1402	0.026	0.3779	0.1513	0	0	0.1233
S11673	0	0	0.1917	0.0727	0.0689	0.305	0.1885	0	0	0.1732
S11682	0	0	0.1662	0.0488	0.0036	0.5696	0.1284	0	0	0.0834
S11693	0	0	0.2115	0.0481	0	0.343	0.2203	0	0	0.1772
S11696	0	0	0.191	0	0.0044	0.4434	0.212	0.044	0	0.1052
S11699	0	0	0.1942	0.0402	0.0103	0.4806	0.1757	0	0	0.0991
S117	0	0.037	0.2323	0.1004	0	0.2548	0.1971	0.0525	0.0779	0.0478
S1170	0	0	0.1865	0.0463	0	0.442	0.2036	0	0	0.1215
S11709	0	0	0.2137	0.0866	0	0.4575	0.1081	0	0	0.1341
S11713	0	0.0127	0.2182	0.1485	0.0586	0.0999	0.1542	0.0977	0.0256	0.1845
S11717	0	0	0.1762	0.0628	0	0.3469	0.2122	0	0	0.2019
S1173	0	0	0.1838	0.099	0	0.4776	0.0804	0	0	0.1591
S11731	0	0	0.3444	0.0057	0	0.534	0.0966	0	0	0.0194
S11732	0	0	0.1974	0.0136	0	0.5064	0.1451	0	0	0.1375
S11733	0	0	0.2082	0.1066	0.0227	0.2277	0.1584	0	0	0.2764
S11734	0	0	0.2527	0.1682	0	0.4352	0.1024	0	0	0.0415
S11735	0	0	0.182	0.1115	0.0046	0.4606	0.0898	0	0	0.1513
S11737	0	0	0.2197	0.1159	0.0325	0.2805	0.1695	0	0.0212	0.1608
S11745	0	0	0.2462	0.0252	0	0.4521	0.2333	0	0	0.0431
S11760	0	0	0.2095	0.0084	0	0.4417	0.2287	0	0.0236	0.0881
S11761	0.2878	0.0631	0.1355	0.0856	0.0542	0.0695	0.242	0	0.0236	0.0387
S11769	0	0	0.2585	0.0717	0	0.5752	0.0921	0	0	0.0024
S11783	0	0	0.1792	0.0536	0.0227	0.3944	0.147	0.0087	0	0.1944
S11784	0	0	0.1689	0	0	0.5012	0.1772	0.003	0	0.1497
S11786	0	0	0.207	0.0127	0	0.5343	0.1487	0	0	0.0972
S11797	0	0	0.1942	0.1205	0	0.4042	0.1312	0	0	0.1499
S11799	0	0	0.2178	0.1147	0.0327	0.4056	0.1188	0	0	0.1104
S118	0	0	0.2127	0.0394	0	0.4772	0.1254	0	0	0.1452
S11800	0	0	0.2706	0.0639	0	0.3724	0.1016	0	0	0.1916
S11802	0	0	0.2232	0.1234	0	0.4365	0.174	0	0	0.0429
S11806	0	0	0.161	0.0276	0	0.5843	0.1541	0	0	0.073
S11807	0.1986	0.1974	0.1306	3e-04	0	0.1302	0.2167	0	0.027	0.0991
S11810	0	0	0.2175	0.0077	0.0098	0.3273	0.2486	0.0309	0	0.1582
S11811	0	0	0.2724	0.0558	0	0.5165	0.0706	0	0	0.0847
S11812	0	0	0.2238	0.1293	0.0107	0.3963	0.1556	0	0	0.0843
S11820	0	0	0.2462	0.0533	0	0.4645	0.1152	0	0	0.1208
S11822	0	0	0.2113	0.0239	0	0.5979	0.0902	0	0	0.0766
S11823	0	0	0.1734	0.0536	0	0.4825	0.1669	0	0	0.1235
S11826	0	0	0.1439	0.1412	0.0282	0.4781	0.087	0	0	0.1215
S1183	0	0	0.2556	0.0988	0	0.2566	0.2523	0	0.0239	0.1129
S1184	0	0	0.2645	0.0189	0	0.3597	0.2171	0	0	0.1398
S11842	0	0	0.2006	0.104	0	0.3092	0.0902	0.0045	0	0.2915
S11843	0	0	0.2381	0.066	0	0.4632	0.0824	0	0	0.1502
S11844	0	0	0.2232	0.0532	0	0.3761	0.1635	0	0	0.1839
S11850	0	0	0.1807	0.1212	0.0532	0.2387	0.2272	0	0	0.179
S11853	0	0	0.1179	0.0388	0.0033	0.5372	0.1853	0	0	0.1174
S11857	0	0	0.1546	0.0563	0	0.5261	0.1731	0	0	0.0899
S11858	0	0	0.1874	0.0532	0	0.5434	0.1727	0	0	0.0433
S11860	0	0	0.2206	0.036	0	0.4076	0.166	0	0	0.1698
S11864	0	0	0.3509	0.152	0.057	0.2695	0.1194	0	0	0.0513
S11870	0	0	0.1895	0.005	0	0.4888	0.1695	0.0023	0	0.145
S11875	0	0	0.1278	0.0551	0	0.5045	0.213	0	0	0.0997
S11877	0	0	0.2425	0.0854	0.0447	0.3257	0.1518	0	0.0943	0.0556
S11878	0	0	0.2555	0.06	0.0045	0.3238	0.0844	0	0	0.2718
S11882	0	0	0.2397	0.1068	0	0.3404	0.1607	0	0.0187	0.1337
S11883	0	0	0.2248	0.0918	0	0.533	0.121	0	0.0021	0.0274
S11884	0	0	0.3201	0.1169	0	0.4585	0.1046	0	0	0
S11886	0	0	0.1821	0.0154	0	0.5469	0.1608	0	0	0.0948
S11897	0	0	0.2313	0	0	0.5317	0.1486	0	0	0.0884
S1190	0	0	0.2538	0.1187	0	0.4276	0.1158	0	0	0.0841
S11903	0	0	0.2332	0.0824	0	0.5658	0.0388	0	0	0.0798
S11905	0	0	0.2932	0.1365	0	0.5094	0.0608	0	0	0
S11907	0	0	0.2095	0.0569	0	0.439	0.1631	0	0	0.1315
S11914	0	0	0.321	0.0561	0	0.4471	0.1595	0	0.0162	0
S11917	0	0	0.1614	0.0618	0.0345	0.4453	0.1626	0	0	0.1345
S11928	0	0	0.2237	0.0872	0.0557	0.3356	0.1888	0	0	0.1089
S11929	0	0	0.2159	0	0	0.4395	0.1369	0	0	0.2076
S1193	0	0	0.312	0.0838	0	0.3155	0.1754	0.0276	0	0.0858
S11930	0	0	0.2128	0.0836	0.0249	0.3039	0.1685	0	0	0.2063
S11934	0	0	0.1054	0.1001	0.0039	0.3826	0.1873	0.0257	0	0.195
S11939	0	0	0.2496	0	0	0.5519	0.1688	0	0	0.0298
S11944	0	0	0.1332	0.0539	0	0.445	0.1681	0	0	0.1999
S11945	0	0	0.1344	0.1877	0	0.3887	0.084	0.0264	0	0.1788
S11957	0	0	0.1686	0.0092	0	0.5472	0.2033	6e-04	0	0.0712
S11958	0	0	0.1994	0.0224	0.0174	0.4131	0.2087	0	0	0.1389
S1196	0	0	0.2212	0.0078	0.0334	0.5663	0.1419	0	0	0.0293
S11960	0	0	0.1621	0.0988	0	0.4106	0.2193	0	0	0.1092
S11965	0	0	0.1536	0.1159	0	0.4	0.1359	0.0092	0.0134	0.172
S11967	0	0	0.1328	0	0	0.5153	0.1879	0	0	0.164
S1197	0	0	0.2924	0.0298	0	0.4086	0.208	0	0.0504	0.0108
S11973	0	0	0.0948	0.077	0.0452	0.3066	0.1306	0.1081	0.0409	0.1969
S11974	0	0	0.4042	0.0856	0	0.3834	0.0833	0	0	0.0435
S11980	0	0	0.2252	0.0614	0	0.5433	0.0824	0	0	0.0878
S11985	0	0	0.2292	0.0826	0	0.423	0.0494	0	0	0.2156
S11987	0	0	0.2015	0	0	0.5283	0.1755	0	0	0.0947
S11993	0	0	0.1997	0.0193	0	0.4758	0.1434	0	0	0.1618
S12001	0	0	0.2429	0.1068	0	0.4983	0.1207	0	0	0.0313
S12004	0	0	0.1932	0.0876	0.0128	0.348	0.2128	0	0	0.1456
S12006	0	0	0.1189	0	0	0.4384	0.2444	0.087	0	0.1112
S12010	0	0	0.1594	0.1562	0.0736	0.2338	0.2012	0	0	0.1758
S12011	0	0	0.2576	0.0859	0	0.3949	0.1675	0	0	0.0941
S12012	0	0	0.28	0.0565	0	0.4111	0.1739	0	0.0218	0.0567
S12022	0	0	0.1751	0	0	0.3644	0.3312	0	0.0121	0.1172
S12043	0	0	0.2297	0.0066	0	0.4894	0.1485	0	0	0.1257
S12052	0	0	0.1684	0.0507	0.0054	0.4109	0.2121	0	0	0.1525
S12056	0	0	0.1674	0.0399	0.0018	0.514	0.1412	0	0	0.1358
S12057	0	0	0.2282	0	0	0.5144	0.1873	0	0	0.0701
S12058	0	0	0.2225	0.0798	0.0112	0.5348	0.1285	0	0.0018	0.0213
S12061	0	0	0.1811	0.0586	0	0.455	0.1588	0	0	0.1465
S12064	0	0	0.2135	0.0746	0.0102	0.3355	0.0816	0	0	0.2846
S12073	0	0	0.1594	0.031	0.0225	0.5234	0.129	0	0	0.1347
S12076	0	0	0.204	0.0804	0.0022	0.4126	0.1718	0	0	0.1288
S12079	0	0	0.1707	0.0917	0	0.5729	0.0626	0	0	0.1021
S12089	0	0	0.2657	0.0529	0	0.4447	0.16	0	0	0.0767
S12098	0	0	0.264	0.0484	0	0.4238	0.1336	0	0	0.1302
S1210	0	0	0.1887	0.0801	0	0.472	0.1241	0	0	0.135
S12101	0	0	0.1846	0.0525	0	0.4496	0.1948	0	0.0114	0.1071
S12105	0	0	0.192	0.0025	0	0.3641	0.2244	0.0515	0	0.1654
S12106	0	0	0.2555	0.0373	0	0.2689	0.263	0.0387	0.0215	0.1151
S1212	0	0	0.1399	0	0	0.4768	0.2275	0	0	0.1558
S12120	0	0	0.2185	0	0	0.5255	0.116	0	0	0.1401
S12129	0	0	0.2126	0.0162	0	0.4386	0.2253	0	0	0.1072
S12137	0	0	0.2096	0.0045	0	0.6043	0.1285	0	0	0.0531
S12140	0	0	0.2552	0.1331	0.0031	0.3299	0.1089	0	0	0.1698
S12159	0	0	0.1468	0.1084	0.0333	0.3778	0.0792	0.0425	0	0.212
S12170	0	0	0.23	0.0861	0	0.5104	0.0705	0	0	0.1031
S12178	0	0	0.1422	0.0494	0.0119	0.3904	0.2203	0.0396	0	0.1462
S12179	0	0	0.1032	0	0	0.4632	0.1805	0.0486	0	0.2045
S1218	0	0	0.183	0	0	0.3944	0.2453	0	0	0.1774
S12182	0	0	0.1516	0.0087	0	0.3813	0.3394	0	0	0.119
S12196	0	0	0.2195	0.0601	2e-04	0.4439	0.1982	0	0	0.0781
S12198	0	0	0.1929	0.0861	0	0.4859	0.0962	0	0	0.139
S1220	0	0	0.2694	0.0631	0	0.4378	0.1506	0	0	0.0791
S12200	0	0	0.1983	0.0443	0	0.5167	0.1766	0	0	0.0641
S12202	0	0	0.2738	0.0765	0.0329	0.4406	0.1347	0	0	0.0416
S12206	0	0	0.2141	0.1172	0.0064	0.3932	0.1094	0	0	0.1597
S12208	0	0	0.2656	0.1457	0.0063	0.2711	0.1043	0	0	0.2071
S12215	0	0	0.2405	0.0748	0.0388	0.3213	0.2133	0.0034	0	0.1079
S12221	0	0	0.0947	0.0769	0.0086	0.3856	0.1932	0.0617	0	0.1793
S12228	0	0	0.2551	0.0072	0	0.3622	0.2521	0	0	0.1235
S12231	0	0	0.1688	0.0338	0	0.5728	0.1482	0	0	0.0764
S12240	0	0	0.1726	0.1042	0.0351	0.2602	0.1885	0.0172	0.0073	0.2149
S12241	0	0	0.3075	0.1361	0.0245	0.2961	0.1703	0	0	0.0655
S12244	0	0	0.2806	0.0494	0	0.409	0.2038	0.0028	0	0.0544
S12245	0	0	0.216	0.0161	0	0.4554	0.182	0	0	0.1305
S12249	0	0	0.1774	0.1178	0.0149	0.3345	0.172	0	0	0.1834
S12251	0	0	0.3398	0.0599	0	0.4138	0.1359	0	0	0.0506
S12261	0	0	0.2204	0.0563	0	0.378	0.2149	0	0.0258	0.1047
S12264	0	0	0.2269	0.1295	0.0083	0.373	0.1347	0	0	0.1276
S12265	0	0	0.308	0.1254	7e-04	0.4123	0.1403	0	0	0.0134
S12271	0	0	0.2762	0	0	0.5058	0.153	0	0	0.065
S12276	0	0	0.1309	0.0716	0.0023	0.2797	0.1912	0.0207	0	0.3037
S12278	0	0	0.3376	0.0514	0.0032	0.3999	0.1138	0	0	0.094
S12279	0	0	0.2349	0.0498	0	0.4575	0.129	0	0	0.1289
S12282	0	0	0.3088	0.0629	0	0.4252	0.1306	0.0241	0	0.0483
S12285	0	0	0.2285	0.0308	0	0.3963	0.2242	0	0	0.1202
S12291	0	0	0.186	0.0289	0	0.4913	0.1681	0	0	0.1257
S12294	0	0	0.2165	0.0641	0	0.4897	0.1249	0	0	0.1048
S12308	0	0	0.2459	0.1026	0	0.4352	0.129	0	0	0.0872
S12335	0	0	0.3387	0.0837	0	0.3357	0.1649	0	0.0077	0.0694
S12344	0	0	0.2268	0.0282	0.0326	0.392	0.1028	0.0277	0	0.1901
S12347	0	0	0.2638	0.0695	0	0.492	0.1308	0	0	0.0439
S12348	0	0	0.1561	0.063	0.0204	0.4429	0.1577	0	0	0.1598
S12354	0	0	0.0833	0.0478	0	0.2711	0.2644	0.0685	0	0.2648
S1236	0	0	0.129	0.0519	0	0.5422	0.1784	0	0	0.0985
S12365	0	0	0.2694	0.0352	0	0.3452	0.2192	0	0	0.131
S12366	0	0	0.2088	0	0	0.5875	0.1584	0	0	0.0453
S12374	0	0	0.221	0	0	0.5273	0.1528	0	0	0.0989
S12385	0	0	0.2104	0.0073	0	0.4144	0.2263	0	0	0.1416
S1239	0	0	0.3524	0.0653	0	0.388	0.1136	0	0	0.0807
S12391	0	0	0.1693	0.0814	0	0.4675	0.1146	0	0	0.1672
S12394	0	0	0.15	0	0	0.5664	0.2115	0	0	0.0722
S12406	0	0	0.2534	0.0496	0	0.4996	0.134	0	0	0.0634
S1241	0	0	0.2435	0.081	0	0.508	0.1117	0	0	0.0558
S12410	0	0	0.2004	0.083	0.0125	0.314	0.2442	0	0	0.1458
S12417	0	0	0.1818	0.0082	0	0.6094	0.1781	0	0	0.0226
S12419	0	0	0.2456	0.1061	0	0.5011	0.0518	0	0	0.0954
S12428	0	0	0.2467	0.0809	0.0141	0.3881	0.1672	0	0	0.1029
S12431	0	0	0.1635	0	0	0.5598	0.1626	0.0059	0	0.1082
S12432	0	0	0.2244	0.1163	0	0.2974	0.1715	0	0	0.1904
S12436	0	0	0.2295	0.1106	0.0169	0.4397	0.0974	0	0	0.1059
S12437	0	0	0.2512	0.0067	0	0.5031	0.1042	0	0	0.1348
S12439	0	0	0.2892	0.0279	0	0.3875	0.1669	0	0	0.1286
S12440	0	0	0.1842	0	0	0.4416	0.211	0	0	0.1632
S12441	0	0	0.3297	0.1333	0	0.4267	0.0562	0	0	0.054
S12447	0	0	0.1915	0	0	0.5032	0.1796	0	0	0.1257
S12450	0	0	0.223	0.0675	0	0.584	0.0725	0	0	0.0529
S12452	0	0	0.2343	0	0	0.3715	0.193	0.0939	1e-04	0.1072
S1246	0	0	0.2633	0.1414	0	0.3763	0.1067	0	0	0.1124
S12463	0	0	0.2183	0.0866	0.0127	0.4143	0.1382	0	0	0.1299
S12464	0	0	0.1186	0.0104	0.0223	0.2686	0.3306	0.0555	0	0.194
S12488	0	0	0.2034	0.0158	0.0283	0.2052	0.3269	0.0702	0.0074	0.1428
S12489	0	0	0.1984	0.0637	0	0.5185	0.1745	0	0	0.0448
S12496	0	0	0.2126	0.0518	0.0116	0.3361	0.1896	0.032	0	0.1663
S12500	0	0	0.2506	0.0547	0	0.4954	0.1416	0	0	0.0577
S12501	0	0	0.1822	0.1053	0.0482	0.3531	0.1396	0	0	0.1716
S1251	0	0	0.2568	0.0524	0	0.415	0.1685	0	0	0.1074
S12516	0	0	0.2654	0.0393	0	0.2861	0.2168	0.0463	0	0.1461
S1252	0	0	0.2651	0.0719	0	0.4097	0.1406	0	0	0.1126
S12524	0	0	0.2235	0.0984	0.0054	0.5219	0.0817	0	0	0.0691
S12527	0	0	0.2138	0.0653	0	0.4726	0.178	0	0	0.0703
S12535	0	0	0.2266	0	0	0.5837	0.1388	0	0	0.0508
S12540	0	0	0.1879	0.0302	0	0.5483	0.1585	0	0	0.0752
S12548	0	0	0.2643	0.1024	0.0128	0.3876	0.1582	0	0	0.0746
S12556	0	0	0.2048	0	0	0.5399	0.1773	0	0	0.078
S12563	0	0	0.2669	0.0512	0	0.4847	0.1003	0	0	0.0969
S12568	0.299	0.2525	0.1115	0	0	0.1003	0.2367	0	0	0
S12569	0	0	0.2244	0.0105	0	0.3875	0.2112	0.0324	0	0.1341
S12570	0	0	0.2725	0.1008	0	0.4141	0.1248	0	0	0.0879
S12577	0	0	0.2366	0.0614	0.0012	0.5199	0.0847	0	0	0.0963
S12582	0	0	0.4258	0	0	0.4287	0.1381	0	0	0.0074
S12583	0	0	0.1814	0.0923	0	0.4598	0.0942	0	0	0.1724
S12585	0	0	0.1589	0	0	0.4289	0.2849	0.0061	0	0.1212
S12590	0	0	0.1852	0.0621	0.0045	0.4139	0.162	0	0.0292	0.143
S12596	0	0	0.2204	0.1051	0	0.3749	0.1611	0	0	0.1384
S12597	0	0	0.2399	0.0457	0	0.4972	0.1429	0	0	0.0743
S12604	0	0	0.1529	0	0	0.4054	0.2877	0.0347	0	0.1194
S12605	0	0	0.1967	0.08	0.0301	0.4011	0.1809	0	0	0.1112
S12608	0	0	0.279	0.1016	0	0.3536	0.1356	0	0	0.1303
S12617	0	0	0.1631	0.2007	0.0507	0.3882	0.0119	0	0	0.1855
S12618	0	0	0.2538	0.1024	0.0072	0.3535	0.0647	0.037	0.0208	0.1607
S12624	0	0	0.1824	0.0267	0	0.4576	0.1938	0	0	0.1395
S12628	0	0	0.1846	0.0883	0.0283	0.4228	0.176	0	0	0.1
S12637	0	0	0.1922	0.117	0	0.4446	0.0992	0	0	0.1471
S12655	0	0	0.1872	0	0	0.3811	0.2454	2e-04	0	0.1862
S12658	0	0	0.2299	0.0334	0	0.5243	0.1498	0	0	0.0626
S1266	0	0	0.1466	0.0774	0	0.3933	0.1508	0.0304	0	0.2015
S12665	0	0	0.1053	0.0605	0.0455	0.3253	0.2389	0.0375	0	0.187
S12666	0	0	0.2443	0.1155	0	0.4209	0.1381	0	0	0.0812
S12667	0	0	0.1904	0.1355	0	0.3778	0.1782	0	0	0.1182
S12675	0	0	0.1095	0	0	0.3114	0.2947	0.1251	0	0.1592
S12682	0	0	0.289	0.0276	0	0.4416	0.1594	0	0	0.0824
S12691	0	0	0.2415	0	0	0.5005	0.1477	0	0	0.1103
S12704	0	0	0.219	0.0269	0	0.4086	0.1634	0	0	0.1821
S12706	0	0	0.1639	0.0896	0.0362	0.3726	0.1781	0	0.0267	0.1328
S12707	0	0	0.2675	0.1522	0	0.3694	0.0595	0	0	0.1515
S12721	0	0	0.0767	0.1908	0.0755	0.3871	0.1054	0	0	0.1645
S12722	0	0	0.2238	0.0217	0	0.4501	0.1781	0	0	0.1262
S12731	0	0	0.2431	0.0729	0	0.5229	0.1612	0	0	0
S12734	0	0	0.2148	0.0436	2e-04	0.2896	0.2006	0.0522	0	0.199
S12735	0	0	0.3429	0.1057	0.0266	0.3295	0.0927	0	0	0.1026
S12736	0	0	0.3073	0.0438	0	0.4693	0.134	0	0	0.0456
S12742	0	0	0.1956	0.0832	0	0.5432	0.0825	0	0	0.0955
S12754	0	0	0.2091	0.0472	0	0.4293	0.21	0	0	0.1044
S12760	0	0	0.1476	0.0503	0	0.4694	0.1804	0	0	0.1523
S12773	0	0	0.2687	0.1322	0.0062	0.3771	0.1667	0	0	0.0491
S12775	0	0	0.1401	0	0	0.4889	0.1938	0.0566	0	0.1206
S12776	0	0	0.3021	0	0	0.6979	0	0	0	0
S12779	0	0	0.2585	0.0347	0.0122	0.3384	0.1746	0.0112	0.0066	0.1639
S12781	0	0	0.2346	0.1293	0	0.3583	0.1196	0	0	0.1583
S12785	0	0	0.173	0.0385	0	0.437	0.1713	0.01	0	0.1703
S12790	0	0	0.2209	0.0591	0	0.3046	0.2323	0.0038	0	0.1793
S12794	0	0	0.1283	0.0739	0	0.4991	0.1931	0	0	0.1056
S12796	0	0	0.2265	0.0024	0	0.522	0.1774	0	0	0.0717
S12798	0	0	0.1622	0	0.0643	0.2084	0.2569	0.1089	0	0.1993
S128	0	0	0.0453	0.1789	0.0893	0.0894	0.0541	0.0445	0	0.4984
S1280	0	0	0.2332	0.0446	0	0.3926	0.2076	0	0	0.1222
S12800	0	0	0.2476	0.0092	0	0.589	0.1023	0	0	0.0519
S12809	0	0	0.1732	0.0466	0.0245	0.4318	0.2029	0	0	0.121
S12813	0	0	0.1782	0.06	0	0.5305	0.088	0	0	0.1433
S12814	0	0	0.1708	0	0	0.6503	0.1408	0	0	0.0381
S12817	0	0	0.1324	0.0767	0.005	0.3064	0.246	0.0673	0	0.1662
S12819	0	0	0.1376	0.0648	0.0453	0.2551	0.2121	0.1009	0	0.1842
S1282	0	0	0.2759	0.1039	0	0.3899	0.1234	0	0	0.1068
S12821	0	0	0.1928	0.096	0.0127	0.3589	0.131	0.0027	0	0.2059
S12823	0	0	0.171	0.0139	0	0.5475	0.1432	0	0	0.1245
S12826	0	0	0.1848	0.0663	0	0.447	0.067	0	0	0.2349
S12827	0	0	0.2635	0.092	0	0.3056	0.1784	0	0	0.1605
S1283	0	0	0.1943	0.0842	0	0.4416	0.1337	0	0.004	0.1422
S12830	0	0	0.2349	0.1557	0.0216	0.5453	0.0425	0	0	0
S12836	0	0	0.2949	0.0264	0	0.3613	0.1374	0	0	0.18
S12839	0	0	0.2392	0.1095	0	0.2854	0.1447	0	0	0.2212
S12845	0	0	0.2848	8e-04	0	0.5086	0.1176	0	0	0.0882
S12848	0	0	0.1936	0.0735	0.0215	0.3551	0.1434	0	0	0.213
S12849	0	0	0.2044	0.008	0.0166	0.3051	0.2738	0.0314	0	0.1606
S12854	0	0	0.3305	0.006	0	0.5276	0.1359	0	0	0
S12857	0	0	0.1504	0	0	0.2969	0.2786	0.0954	0.0016	0.1771
S12863	0	0	0.2239	0.054	0	0.4615	0.1145	0	0	0.1462
S12865	0	0	0.2148	0.0341	0	0.3311	0.1898	0	0	0.2302
S12866	0	0	0.1693	0.0096	0.079	0.4336	0.1962	0	0.0167	0.0957
S12868	0	0	0.1469	0.1277	0.0105	0.3698	0.1381	0	0	0.207
S12869	0	0	0.1895	0.0537	0.0242	0.4314	0.184	0	0	0.1172
S12872	0	0	0.2832	0	0	0.565	0.1518	0	0	0
S12875	0	0	0.2722	0.1121	0.0138	0.2522	0.1428	0	0	0.2069
S12884	0	0	0.1599	0	0	0.4082	0.3031	0	0	0.1289
S12886	0	0	0.3565	0.0064	0.0376	0.2067	0.2778	0	0.0137	0.1013
S12888	0	0	0.2278	0.0569	0	0.4652	0.1846	0	0	0.0655
S12893	0	0	0.1669	0.0808	0	0.5011	0.1378	0	0	0.1133
S12897	0	0	0.1412	0	0	0.5306	0.199	0	0	0.1291
S1290	0	0	0.2845	0.07	0	0.3431	0.1542	0	0	0.1483
S12901	0	0	0.2266	0.0928	0	0.4883	0.1056	0	0	0.0867
S12906	0	0	0.1579	0.0806	0	0.4443	0.1817	0	0	0.1355
S1291	0	0	0.2648	0.0876	0	0.5246	0.1037	0	0	0.0193
S12912	0	0	0.1638	0.0807	0.0396	0.4228	0.1659	0	0	0.1272
S12922	0.0263	0	0.0768	0	0.043	0.0249	0.3833	0.2517	0	0.194
S12924	0	0	0.1622	0.0357	0	0.5111	0.1409	0	0	0.15
S12925	0	0	0.245	0.0786	0	0.5578	0.1018	0	0	0.0168
S12944	0	0	0.1182	0.0951	0	0.4715	0.1475	0.0018	0	0.1658
S12950	0	0	0.1713	0.0152	0	0.3922	0.1376	0.0864	0	0.1973
S12952	0	0	0.2134	0.0245	0	0.4425	0.2308	0	0	0.0888
S12953	0	0	0.1506	0.0946	0	0.339	0.235	0	0.0027	0.1781
S1296	0	0	0.25	0.0644	0	0.5145	0.1006	0	0	0.0705
S12964	0	0	0.2931	0.0505	0	0.3373	0.1407	0.0183	0	0.16
S12968	0	0	0.1899	0.0304	0	0.4946	0.1529	0	0	0.1322
S12969	0	0	0.2401	0.0301	0.0112	0.3922	0.1047	0.0275	0.014	0.1801
S12978	0	0	0.223	0.0147	0	0.3313	0.2162	0.0736	0.0062	0.1349
S12979	0	0	0.3209	0.0441	0	0.485	0.1151	0	0	0.035
S12982	0	0	0.187	0.0733	0	0.4595	0.1851	0	0	0.0951
S12984	0	0	0.2538	0.0479	0	0.5012	0.0983	0	0	0.0988
S12989	0	0	0.169	0	0	0.5056	0.2392	0	0	0.0862
S12996	0	0	0.1257	0.01	0	0.5478	0.1805	0	0	0.1359
S13010	0	0	0.2523	0.059	0	0.4802	0.1067	0	0	0.1019
S13018	0	0	0.2082	0.0651	0.0276	0.4057	0.1891	0	0	0.1043
S13022	0	0	0.3225	0.0252	0	0.4061	0.1408	0	0	0.1054
S13025	0	0	0.1771	0.0642	0	0.4422	0.1782	0	0	0.1383
S13026	0	0	0.1989	0.0702	0.0606	0.3526	0.0914	0	0	0.2263
S13029	0	0	0.2123	0.1099	0	0.4384	0.0575	0	0.0064	0.1755
S13035	0	0	0.1927	0.0136	0.0138	0.3797	0.1917	0.0412	0.0378	0.1294
S13039	0	0	0.2329	0.0218	0	0.3446	0.1789	0	0	0.2218
S13042	0	0	0.1383	0.0387	0	0.5988	0.16	0	0	0.0641
S13051	0	0	0.1364	0.0134	0	0.5183	0.1864	0.0025	0	0.1429
S13053	0	0	0.1594	0.0167	0	0.4923	0.1472	0	0	0.1845
S13057	0	0	0.1952	0.1051	0.0013	0.495	0.1094	0	0.0019	0.0921
S1306	0	0	0.2566	0.0286	0	0.3479	0.2104	0	0	0.1565
S13060	0	0	0.2215	0.0365	0	0.546	0.1686	0	0.0227	0.0048
S13062	0	0	0.2259	0.0539	0	0.3875	0.1903	0	0.1389	0.0035
S13070	0	0	0.1506	0.0503	0.0323	0.3771	0.1991	0	0	0.1906
S13073	0	0	0.2463	0.0295	0	0.4126	0.191	0	0	0.1206
S1308	0	0	0.2226	0.14	0.0516	0.455	0.0481	0	0	0.0826
S13082	0	0	0.3239	0.0241	0	0.3974	0.1705	0	0	0.084
S13084	0	0	0.2125	0.1416	0.0248	0.3328	0.0893	0	0	0.199
S13094	0	0	0.1297	0.1175	0	0.4784	0.0976	0	0	0.1768
S13109	0	0	0.1988	0.0632	0.0062	0.4038	0.1476	0.0258	0.013	0.1416
S13114	0	0	0.2256	0.1056	0	0.4362	0.0798	0	0	0.1528
S13131	0	0	0.2543	0.0099	0	0.4755	0.1923	0	0.0295	0.0386
S13132	0	0	0.2213	0.0499	0.0418	0.3298	0.2268	0	0	0.1304
S13134	0	0	0.2329	8e-04	0	0.4146	0.1695	0.0045	0	0.1777
S13154	0	0	0.3194	0	0	0.4258	0.1855	0	0	0.0693
S13161	0	0	0.1892	0.0227	0	0.62	0.0858	0	0	0.0822
S13169	0	0	0.2496	0	0	0.5062	0.1999	0	0	0.0443
S1317	0	0	0.23	0.1309	0.0046	0.289	0.1479	0	0	0.1975
S13170	0	0	0.2007	0.0816	0	0.5902	0.1043	0	0	0.0233
S13173	0	0	0.2023	0.0237	0	0.4462	0.1703	0	0	0.1576
S13178	0	0	0.1917	0.0271	0.0235	0.4156	0.1832	0	0	0.1588
S13192	0	0	0.1579	0.0434	0	0.5623	0.1326	0	0	0.1039
S13194	0	0	0.2889	0	0	0.4341	0.2014	0	0	0.0756
