Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	P-value	Correlation	RMSE
S20079	0.0963043992246641	0	0.14427640748412	0.0805080295389904	0	0.298895605705751	0.199276903446729	0	0.0186558291277891	0.162082825471957	9999	0.665832004073997	0.74910310730684
S2008	0	0.020510934633327	0.114011819904969	0.164921826720809	0	0.415704602818705	0	0.13991244649828	0	0.144938369423911	9999	0.655434862598819	0.756979545805666
S20088	0.030763952703603	0.00603543461955589	0.0605959905513668	0.11786277527808	0	0.312182799735782	0	0.13969981286647	0.000994161959740448	0.331865072285402	9999	0.597056505344384	0.803524060969636
S20093	0	0.0568423006302616	0.146562062393754	0.102583553880235	0	0.437553950908038	0.138395013270767	0.000937963053691665	0.0130167073608812	0.104108448502372	9999	0.739253292411054	0.675441730741439
S20095	0.0483444490874881	0	0.215257404554789	0.112011974263321	0	0.263746528791769	0.131032216426745	0	0	0.229607426875887	9999	0.683865855994562	0.733436130530645
S20099	0	0.068031491463242	0.107041505747518	0.171647597310416	0	0.504331697585336	0.0116172697538265	0.0777863968701252	0.00557286184742718	0.0539711794221101	9999	0.769328720559059	0.641191836847841
S201	0.0160820408472839	0.0326303794942962	0.116945615432562	0.169253903514016	0	0.378041472862329	0.194253828449487	0	0	0.0927927594000256	9999	0.708850279744837	0.707767006758423
S20102	0.00810298459852356	0.0139579365742273	0.0317459070187783	0.122570068405669	0	0.475362410610937	0	0.0633209414663575	0.000395342153354686	0.284544409172153	9999	0.71240385461331	0.704026240728169
S20104	0.0082315081023418	0.0214225700564091	0.143007218127199	0.151817028609137	0	0.337320482673066	0.238253982516434	0	0	0.0999472099154143	9999	0.677235691116638	0.736866464542031
S20105	0	0.0245259198442604	0.0535253537169873	0.211486297727123	0	0.4915869010978	0	0.143137234650963	0.00253488648578108	0.073203406477085	9999	0.658504910770901	0.758932461538755
S20108	0.0483008815879137	0	0.109041640892924	0.148381637610829	0	0.38145581816293	0	0	0.0142398985687615	0.298580123176642	9999	0.700801653044476	0.715039951223925
S20115	0.00583301250230002	0.0437666095601828	0.109653002045199	0.129441813436159	0	0.449884334945776	0.19020899609896	0.00874106037343478	0	0.0624711710379876	9999	0.760493035880081	0.653017937565364
S20117	0	0.0506707498544146	0.130073704360367	0.146039503349837	0	0.554213688388055	0.00775879091910959	0.0421027400946008	0.0319326529549686	0.037208170078648	9999	0.760218767119952	0.653186582212915
S20129	0	0.0542510194222164	0.210724371695075	0.152274682275216	0	0.377436814342136	0	0.0229214484399077	0.0213531053245346	0.161038558500914	9999	0.62543695466507	0.782491733493392
S20132	0	0.0478019724924837	0.156482557334397	0.144273990448457	0	0.362523186572083	0	0.0547527956403586	0.016451575414799	0.217713922097422	9999	0.731652257277204	0.686294037319462
S20135	0.00521354694616005	0.000835110645552769	0.172966493652878	0.0930827004406927	0	0.423584635177129	0.0528311615031908	0	2.82869067884789e-06	0.251483522943718	9999	0.728458912598859	0.686396134145995
S20138	0.0325784198427456	0.0130495269998312	0.13329721604463	0.143565526744179	0	0.470297773052391	0.0141214279248169	0.0933751048011552	0	0.0997150045902508	9999	0.695147723185424	0.720988081838762
S20151	0.0490708341124808	0	0.160706106006691	0.123793058642291	0	0.398762885775596	0.10735892198666	0	0.00584807284210647	0.154460120634174	9999	0.728173098728216	0.688003927843028
S20152	0	0.0564303743415069	0.123108332424684	0.120521108611716	0	0.473756990802333	0.118240612316782	0.0389626779528922	0.0336768341102718	0.0353030694398138	9999	0.72709665666743	0.687358506388781
S20156	0	0.031503320253206	0.172143088248809	0.0952496867760433	0	0.419745714415183	0.120573042248026	0	0.00972418799659429	0.151060960062139	9999	0.660318791649004	0.752081044337776
S2016	0.063308527602265	0	0.173211029443016	0.131639217960732	0	0.358649092576921	0.130610944557515	0	0	0.142581187859552	9999	0.70368958754512	0.712865869253108
S20160	0.0616761924842767	0.0235524013841932	0.205578044930403	0.126953706275702	0	0.322073225129985	0.151178062972458	0.0154159654574645	0.00793438872540688	0.0856380126401111	9999	0.646758296351342	0.762788806548125
S20166	0.0258590945438411	0.022632767905513	0.143815473991187	0.166713758018452	0	0.432078027186594	0.0441760138043387	0.00103553306290545	0.0230870736317054	0.140602257855463	9999	0.688342569867961	0.726632735356527
S20168	0.0481557461860324	0	0.171043723530436	0.129383321668813	0	0.447307112003682	0.114443884046449	0	0.0172982491761602	0.0723679633884276	9999	0.748698427864437	0.664704636895303
S20171	0.0475074778268165	0.000771839347885033	0.140658529962623	0.161381412877078	0	0.458084699072984	0.0830704970822817	0.0165348646374096	0.00627531573767687	0.0857153634552446	9999	0.73000356216005	0.684848425215847
S20175	0.0336466873664063	0	0.215694562688354	0.112833206747836	0	0.302408231185927	0.169014798332077	0	0.00254733774381492	0.163855175935585	9999	0.741636491902365	0.680761726271468
S20179	0.0740842219526603	0	0.0580625679848863	0.10935088196826	0	0.410476607412057	0	0.0572854047518844	0.0328751984762796	0.257865117453972	9999	0.668450023685493	0.744717632469043
S2018	0.0555690501555273	0.00416377116324484	0.0997749724509869	0.121423856793488	0	0.479092569083279	0.0764822598191838	0.0849652272568665	0.0273309706737051	0.0511973226037184	9999	0.687882416247051	0.727238227381051
S20186	0	0.0127397687842094	0.039788031119413	0.163397507622802	0	0.37656520898663	0	0.00937693701757528	0	0.39813254646937	9999	0.563888496317605	0.837655642731922
S20189	0.0274209626417599	0.00381505097257525	0.177901674330876	0.209737038481618	0	0.288667989702958	0.0174072730078678	0	0.00854837721842691	0.266501633643918	9999	0.712970566312391	0.704580269911107
S20192	0	0.0372670179587606	0.0953942180573286	0.142846400330746	0	0.325222793375854	0	0.113214425770177	0.0039790256648061	0.282076118842328	9999	0.682975615076839	0.732042740373943
S20193	0.0103564289406059	0	0.0884343020037058	0.163600165048944	0	0.411036158819543	0	0	0.000558370229707163	0.326014574957494	9999	0.660460997074129	0.753989833236384
S20195	0.0703527433246157	0	0.222348874970525	0.0910555251318118	0	0.299687752404344	0.188094739109911	0.0436758131203041	0	0.0847845519384879	9999	0.692139983823996	0.72568559899303
S20197	0.0718225038208847	0	0.108338817271498	0.121821343856042	0	0.455202249766582	0.151652892811652	0	0.0175164741733046	0.073645718300036	9999	0.723664086126366	0.691463045922433
S2020	0.0730371447111846	0	0.138151569405671	0.150106630027019	0	0.4041876681739	0.0400500785242995	0.107796470989201	0	0.0866704381687254	9999	0.623834083058515	0.783554613210372
S20206	0.0331819106643655	0.00394765979275758	0.156333615741699	0.110667003591851	0	0.395711920716832	0.166326092827523	0.00118166887759452	0	0.132650127787377	9999	0.725735841600346	0.690422230845562
S20211	0.0196056920193418	0.028414780565711	0.157097726546781	0.15762038010647	0	0.329048053052979	0.0936156880782255	0	0.00785353083602213	0.20674414879447	9999	0.677020923678602	0.737205363602722
S20217	0	0.0691683170971671	0.120789192537317	0.143060254887397	0	0.497848385969743	0.125514077329212	0	0	0.0436197721791629	9999	0.722730359639917	0.692702093200883
S2022	0.0162843364626739	0.0174350279052228	0.168843938656108	0.168554090406802	0	0.397351322807753	0.14029201754821	0	0	0.09123926621323	9999	0.695178053178972	0.719457420729005
S20220	0.00136674201699955	0.0013835930658789	0.258171778476857	0.113547046872077	0	0.403345760216204	0.170968460057551	0	0.0191775178363296	0.0320391014581024	9999	0.752794416781382	0.659726848914467
S20221	0.0136747011205226	0.0288486951902193	0.0580664117899158	0.195100556297554	0	0.435623710229	0	0.0534821684685681	0	0.21520375690422	9999	0.620060402726225	0.791022119155391
S20229	0.0311565677439764	0	0.224852511286358	0.151087581661493	0	0.244240520663685	0.164912624040523	0.0520175394701647	0.0155650010282157	0.116167654105584	9999	0.594010782675389	0.803815633832533
S20236	0.00850939735155564	0.0256803751616281	0.191479285137606	0.142727569120608	0	0.519434143316346	0	0.00622928735060188	0	0.105939942561654	9999	0.716707674216322	0.704263855398203
S20238	0.0156236257315767	0.014975079510837	0.0872854265914529	0.1098135311069	0	0.457636518710305	0	0.115341822961391	0.00977439626418967	0.189549599123348	9999	0.759848409278968	0.653749734711925
S20246	0.0309629562934522	0.00887365463106882	0.137042255327368	0.131720492416096	0	0.373369559692949	0.0749069484500105	0.0811408137375909	0.0255914585585554	0.13639186089291	9999	0.605851167151091	0.796829883817047
S2025	0	0.0483925560017155	0.169375009526015	0.184912113046279	0	0.394858389110903	0.0891613806913279	0.0194357185537252	0.00273973508154304	0.0911250979884911	9999	0.674682761037747	0.738700738409504
S20252	0	0.0448126227105857	0.100390106794421	0.129748543682158	0	0.571211632251699	0	0.0852931627733445	0.00501625394155407	0.0635276778462379	9999	0.703500096790747	0.72039642597778
S20255	0.0687260884762197	0	0.122165910656284	0.157255998341434	0	0.390008162199458	0.0512770859154642	0	0.00441694080788824	0.206149813603252	9999	0.729244909496095	0.687863863953395
S20260	0.0618095085607847	0	0.107987512995615	0.163745511695404	0	0.317758922413096	0.12319155947902	0.0960749977613519	0.0088055103674059	0.120626476727323	9999	0.653422687592513	0.75793542089406
S20262	0.0362367579092199	0	0.143171409500042	0.113403211783349	0	0.400123501508243	0.0639244575963866	0.131455633191593	0.00327528602394471	0.108409742487221	9999	0.740657724890019	0.676137340547288
S20270	0.0467656879490139	0.0235966834372825	0.112519444410035	0.124744092743837	0	0.447065319978744	0.140395484505747	0	0	0.104913286975341	9999	0.645509642131166	0.766178881573268
S20277	0.0378674468265374	0	0.0422372885206759	0.153608804721028	0	0.566963607943972	0	0.116908597806206	0.011977855091642	0.0704363990899387	9999	0.727386667239969	0.691659342400444
S20294	0.0655294870419961	0	0.166969976391997	0.165404963050249	0	0.294265188720009	0.118159269930795	0	0	0.189671114864953	9999	0.695113327295232	0.723108408948053
S20296	0.070518288642539	0.00561645068898325	0.0400584134308574	0.0356057390852897	0	0.374775417560548	0.0793038310755435	0.13819746804794	0.0426574783777609	0.213266913090539	9999	0.619587558111458	0.784846004567235
S20300	0.0212961981169288	0	0.0938298348874462	0.142325784773929	0	0.414820612166553	0.111233922439338	0.0907378081851586	0.0121192564494975	0.113636582981149	9999	0.567157149246758	0.831058005564131
S20306	0.039175587810248	0.00990560380940001	0.295202923342794	0.138425535794277	0	0.157481259246639	0.191365200874203	0.0139227090598765	0	0.154521180062562	9999	0.644487111757477	0.767700690680501
S20307	0	0.00969304862711188	0.17568737972731	0.111769401331452	0	0.426845004049387	0.0486569906943331	0.0285164614022186	0	0.198831714168187	9999	0.700706472542377	0.714457695625112
S20309	0.0150347829242759	0.0521241762751954	0.127502159562918	0.210342809809992	0	0.323008398906517	0.0594651249507141	0.0466565809691797	0	0.165865966601208	9999	0.651742911395382	0.758859682425356
S20311	0.000508925000737326	0.0287929098770776	0.127857433051141	0.137660853079638	0	0.363167157186721	0.0780451985644943	0.0471396425793402	0	0.21682788066085	9999	0.688760305810977	0.726160640649872
S20319	0.0352257273577332	0.0194551826050923	0.0793069204501148	0.113017454914907	0	0.470598382929757	0.122907329994826	0	0	0.159489001747569	9999	0.729020250592937	0.68604525904896
S20321	0.0663202846966429	0	0.0677752591599867	0.135755917674275	0	0.482121889117135	0.11531805424724	0	0.000537138125822243	0.132171456978899	9999	0.680196811850179	0.735519075612988
S20322	0.0531199488335305	0.0166637893898924	0.264073826034313	0.091398187042729	0	0.382758892866731	0.0437342536495254	0	0.0150945047830948	0.133156597400185	9999	0.696179432697825	0.718106331614792
S20327	0.0436532773680077	0	0.174020044687907	0.166666503700295	0	0.301766853354079	0.0991501622903209	0	0.00548162141201342	0.209261537187376	9999	0.708024799384803	0.710764473681795
S20329	0.0134006993975713	0.0257082029072093	0.171467939287454	0.114064862714954	0	0.332316672747124	0.0705361057283593	0	0	0.272505517217328	9999	0.698803098885969	0.71764265739045
S20340	0.0154985189923727	0.0165981064698034	0.251368440224328	0.130218858029535	0	0.343217294184561	0.106267357581053	0	0	0.136831424518347	9999	0.704980941672167	0.710449155757906
S20341	0	0.0455736610043485	0.12989348999551	0.111260376467485	0	0.392244795742342	0.151136397609283	0.108635615071636	0.011814207559719	0.0494414565496758	9999	0.72676793586445	0.690759346399976
S20349	0.0162808028076312	0.0118189306462983	0.12834679488912	0.116068681895144	0	0.295836753652763	0	0.0608420887082933	0	0.370805947400751	9999	0.671403496180165	0.742069997848143
S20363	0.00545804658479398	0.0209334300089151	0.141919588180116	0.278533903438085	0	0.0895576112652056	0	0	0.0479301693441125	0.415667251178771	9999	0.592624966636391	0.808642449757065
S20368	0.0218079453305258	0	0.123868121166589	0.209155661777296	0	0.397650358384588	0.0864658301562284	0.0870945114156074	0	0.0739575717691655	9999	0.713881683399945	0.701820595671934
S20369	0.0565394187879414	0	0.207076373722256	0.135378256500953	0	0.35854135953824	0.15975006694074	0	0	0.0827145245098696	9999	0.69143660985482	0.723361126926979
S20374	0.0408422959968307	0.0392937584378792	0.0904407999686052	0.141554662035436	0	0.405420899155375	0	0.0921978062538176	0.00522809702340155	0.185021681128655	9999	0.663072754618166	0.749415650291695
S2038	0	0.0931839471050243	0.148806639512162	0.252347727720598	0	0.276552461964573	0	0.115466471048632	0.02414463270102	0.0894981199479908	9999	0.696524426729829	0.722081762236059
S20380	0	0.0729491882843338	0.110199944223291	0.133894350456802	0	0.375267672706149	0.0895525188059503	0	0.018449858023508	0.199686467499966	9999	0.678964426072862	0.735220504664931
S20384	0.0615494017662644	0	0.189075822628053	0.11147166975419	0	0.472093206742577	0.0693672929841634	0	0	0.0964426061247522	9999	0.7514700945866	0.66116415084447
S20389	0.0855082409515612	0	0.0913959913510612	0.0894688352633117	0	0.483655205425464	0.117192550149525	0	0.0159759411829425	0.116803235676134	9999	0.738863845814505	0.675481716795545
S20393	0.0106335653363503	0.0393645868322263	0.136097101899798	0.146835066659209	0	0.415383190772411	0.122145345498081	0.0422985282386873	0	0.0872426147632369	9999	0.720989339962562	0.694701401075882
S2040	0	0.0704690320424769	0.179236497022863	0.110628521373442	0	0.287685106526549	0	0	0.023024300527536	0.328956542507133	9999	0.619737932298448	0.784696946132092
S20406	0.0152042436498371	0.0398201686773562	0.19831493485074	0.129595171660554	0	0.40584536523179	0.0744676511278478	0	0	0.136752464801875	9999	0.7372712619918	0.67773213722665
S20411	0.0196399292021716	0	0.203003569495405	0.144769957676664	0	0.312957375038668	0.0170312997912352	0	0	0.302597868795855	9999	0.712465215485898	0.704523071214496
S20413	0	0.0602149338393649	0.145844348700926	0.0888643133578472	0	0.435186807781398	0.117850344379466	0	0.0347804938036125	0.117258758137386	9999	0.786665177807443	0.625727016224457
S20414	0.0583752722171779	0	0.205397102273521	0.136943324816978	0	0.397387081089828	0.0503899182350622	0	0.0300361434628102	0.121471157904622	9999	0.640542304800965	0.769671247786634
S20420	0	0	0.168348618192269	0.0887176369591035	0	0.483122926708104	0.148514116496622	0.0493873701326312	0	0.061909331511271	9999	0.695041166820784	0.72169607527676
S20427	0.0469473778970328	0	0.0305047440257696	0.162504675407207	0	0.391129786511166	0	0.033756803420318	0.012298003258298	0.322858609480208	9999	0.680907611533544	0.733810954049521
S20430	0.084922058402497	0	0.125043701508527	0.105912549122543	0	0.392584473980321	0	0.0809971049936923	0.0150465302502864	0.195493581742133	9999	0.754823567404252	0.663876728606773
S20432	0	0.0252350338363619	0.109743127053501	0.181524652541508	0	0.489615918989153	0	0	0.00786468911564233	0.186016578463834	9999	0.705859273979705	0.712439993087556
S20434	0.00909822523297748	0.000961389648269631	0.16849621009552	0.097799638771852	0	0.3388678956836	0.173952190820638	0	0.0256507396731989	0.185173710073945	9999	0.687921612491179	0.727320242054006
S20438	0.0198039486508566	0.0169144264888725	0.229087436869807	0.150706032493688	0	0.221456372668771	0.0509434874145842	0	0.0110361942043902	0.300052101209031	9999	0.693756765494641	0.725145781381613
S20441	0.00639981693729798	0.0209212481515266	0.12408851026836	0.134342099585277	0	0.459079789926517	0.161581618233833	0	0.0175913011821687	0.0759956157150203	9999	0.735546492582783	0.678739994500053
S20442	0	0.0152450639555717	0.13086863880738	0.162177001717631	0	0.401767372827803	0.0727432952591788	0.100316932385534	0.00957414270574378	0.107307552341158	9999	0.610043939966092	0.795688985601526
S20446	0.0131658960552408	0	0.108386373578344	0.174591495702307	0	0.476758394163152	0	0.0371638636899561	0	0.189933976810999	9999	0.729193587944258	0.686793764365742
S20451	0.0369135970844629	0	0.190962823982423	0.125399309751016	0	0.242039524464688	0.0350018207813544	0	0	0.369682923936054	9999	0.660343375394242	0.752002506602943
S20457	0.0403573753292121	0	0.0933134383808608	0.124197453599717	0	0.435130690359767	0.12933017879683	0.00707539872567638	0.00697231514047632	0.163623149667461	9999	0.716904021439375	0.698662458172463
S20464	0.0261463217061002	0	0.23543714897082	0.152520148034809	0	0.407614684296501	0.032656605580291	0	0	0.145625091411478	9999	0.716060840605813	0.698995020096275
S20469	0.00174233507227619	0	0.0835211479220866	0.173220414539206	0	0.484785511459211	0.0411603582086794	0.0751051183701725	0	0.140465114428368	9999	0.739502479828135	0.675231198889975
S20472	0	0.0175490746836832	0.134127980352119	0.201722804250895	0	0.356671302098258	0.0548402949682249	0	0.00955001382502682	0.225538529821793	9999	0.629144764869815	0.779194114519006
S20473	0.0180132373182096	0.0464666746246896	0.133422741696669	0.197501722133617	0	0.423795304718188	0	0	0.0143322905349973	0.16646802897363	9999	0.709168134484335	0.706505217607135
S20475	0.0250021803960902	0	0.102268712546449	0.101637584076432	0	0.453153439400498	0.177133998273028	0	0.0166537004068254	0.124150384900677	9999	0.738151720106226	0.676402103241774
S20480	0.0168687537210212	0.0191067135721716	0.196510765051001	0.136096789539234	0	0.308134728348469	0.163893071867988	0	0.0139681733382051	0.145421004561909	9999	0.719096049155727	0.70140874113552
S20481	0.00198510244952276	0	0.140652387053449	0.118562172681247	0	0.308330683103497	0	0	0.0549228150603649	0.375546839651919	9999	0.616359611359097	0.788032431084045
S20484	0.00768704904354911	0.0204163329428516	0.149456011934234	0.187455272252836	0	0.360186315015234	0.0883981759750805	0.0114201158734997	0.0311872834317884	0.143793443530926	9999	0.691383133464997	0.723668433682854
S20486	0.0579724114196221	0	0.0970091764005875	0.133076255973139	0	0.401503627173021	0.157968157753218	0	0.0223317104678685	0.130138660812544	9999	0.741512310097606	0.676514094010455
S20491	0.0769883370633119	0	0.135957567221649	0.0836468980288856	0	0.34045699161638	0.15727729063819	0	0.0187724392438509	0.186900476187732	9999	0.698671027611574	0.719503695588407
S20492	0	0.04783349694449	0.165225598747042	0.157065548585202	0	0.415214019335743	0.0996654722051611	0.0189797222198678	0	0.0960161419624943	9999	0.685155407490109	0.729042366397471
S20495	0.0563445536258584	0	0.0644919822846759	0.181722211110541	0	0.380561470872658	0	0.0890947808266875	0.0529958893434197	0.17478911193616	9999	0.672517071607464	0.741051103922084
S20499	0.0265227891663522	0	0.191354416419899	0.123197221951192	0	0.307328369588477	0.128447432308668	0	0	0.22314977056541	9999	0.745326064550342	0.676410322827615
S205	0	0.0321340810794741	0.189809563881239	0.146577285879722	0	0.404886096261829	0.133341724066599	0.0151177994572725	0.000143011338521303	0.0779904380353432	9999	0.720321168874462	0.694730372352941
S20500	0.0603541507594641	0	0.165483029496306	0.10037806785831	0	0.452973818166664	0.0182726722298508	0	0	0.202538261489405	9999	0.749354551447438	0.664230957968004
S20501	0.0486072896223526	0	0.13748967679533	0.20515868709476	0	0.352464078094706	0.0824891601956113	0.052663969565342	0	0.121127138631899	9999	0.678694617988748	0.735347908931606
S20505	0.0245823408706009	0	0.115533033926985	0.153467434920736	0	0.394912299991466	0.148580348187886	0	0	0.162924542102326	9999	0.697798982423787	0.717354230327048
S20508	0.00794306629320822	0.034888026745872	0.187022372012009	0.152278845249185	0	0.339294115659302	0.126476721171626	0.0336380678082082	0.0209591134749817	0.0974996715856087	9999	0.746411532594941	0.674444314672514
S20517	0.0714773197808894	0	0.104239024036631	0.135326426008476	0	0.416918076068924	0.0954638707764276	0.0222058056502245	0.0241211889258107	0.130248288752617	9999	0.693285119780965	0.721729022774634
S2052	0	0.0254516722974947	0.0674140937981012	0.13080676984619	0	0.494594811023712	0.165201980812643	0.0390550330933605	0.021005143714383	0.0564704954141155	9999	0.731302194524056	0.683182891527764
S20527	0.0286833128028232	0	0.180072645374617	0.149735139350719	0	0.367353126276744	0.130601867510848	0	0.00327888660084157	0.140275022083407	9999	0.681021033136795	0.732750084106927
S20530	0	0.0271163413563453	0.272791977204265	0.107739204997105	0	0.354857392408196	0.121774134629969	0	0.0254147263286109	0.0903062230755089	9999	0.721439389736235	0.694052410812161
S20540	0.0105272239570433	0.00353080995234547	0.173094091392117	0.269976468723096	0	0.159439924725187	0	0	0.0301394021341291	0.353292079116082	9999	0.681631536678834	0.732127104324163
S20542	0.0170535553126093	0.0213781619717921	0.217386258150586	0.137892373565359	0	0.389191901034507	0.112581961774703	0	0	0.104515788190444	9999	0.724617127194367	0.690592702799439
S20543	0.118174170730891	0	0.188132625013442	0.105277548847543	0	0.36343034381245	0.0756303319491452	0.0063928208702184	0.0136196715521564	0.129342487224152	9999	0.755540696505953	0.664545565655224
S20555	0.0794159211698169	0	0.185110093043655	0.126847728004853	0	0.286728050196706	0.0611058362836556	0	0.0259597361492862	0.234832635152028	9999	0.716214372935413	0.70638597534495
S20556	0	0.0532937617492299	0.111564420183654	0.100429903368702	0	0.290139942118249	0	0	0.0121709977183331	0.432400974861832	9999	0.674044101301787	0.740037650594511
S2056	0.0733408665074433	0	0.157484179411966	0.162038188093552	0	0.374322988470132	0.120078173766368	0.0508815799024033	0.0017412520438551	0.0601127718042803	9999	0.738906042867463	0.67957748654269
S20563	0.00949901456747529	0	0.150478629125138	0.146923779489023	0	0.429449204075589	0.0405559132301993	0.0341531909538307	0	0.188940268558744	9999	0.706171236926958	0.709297728572154
S2057	0.0727307230517373	0	0.161810739866694	0.102207483806351	0	0.405940407716212	0.195549799516748	0	0	0.061760846042258	9999	0.708788348486747	0.706478378675303
S20576	0.00968281385205754	0.0170838179506119	0.182858780614656	0.134438734197604	0	0.333114943318126	0.192510058212786	0	0.000574350943740997	0.129736500910418	9999	0.670697209691666	0.74226654980499
S20581	0	0.0249536336515534	0.210989942588557	0.107104188764673	0	0.398278025886404	0.145121206702491	0.0111101887771778	0.0176943219625506	0.0847484916665926	9999	0.704576895980007	0.709974459272949
S20598	0.106729135983352	0	0.282980780975441	0.0920799976695551	0	0.196768632346226	0.135252086882751	0.140587678803881	0.0125465265824095	0.0330551607563845	9999	0.691131591280302	0.734355705715094
S2060	0.0158495495785461	0.0167639498943325	0.15530982073537	0.175965616997545	0	0.311297156087015	0.104758490288006	0	0.00268523892169374	0.217370177497492	9999	0.699963973380098	0.717153398802699
S20601	0	0.0315681402241037	0.176215001366826	0.115408630199845	0	0.398872628196202	0.0579487313504086	0	0.03263426509561	0.187352603567005	9999	0.741463996801049	0.674377528879202
S20602	0.0323915456445129	0.0445274857676257	0.212427718351497	0.135604015105476	0	0.352521512877197	0.118864495966277	0	0	0.103663226287415	9999	0.696271392893225	0.719248400547945
S20603	0	0	0.200844372341958	0.155112807045083	0	0.283115030262803	0.155236911111646	0	0.012981355830033	0.192709523408478	9999	0.695023876326213	0.722112658161432
S20607	0.0326468783956948	0.0189185830858027	0.184575706662795	0.100291706349068	0	0.400232338744345	0.0744190654905786	0.0920858420380967	0.00710113100480936	0.089728748228809	9999	0.691872056708609	0.722424641788111
S20608	0	0.056420161264007	0.15773376505296	0.11790589945869	0	0.431351482652977	0.0970862989430749	0	0.018464671611169	0.121037721017122	9999	0.702440687310634	0.712364397361483
S20609	0.0150703360720371	0.0272566946764537	0.156280598810141	0.101930954579694	0	0.449112981158116	0.0653458734075706	0	0	0.185002561295988	9999	0.735288608604061	0.679184705027697
S20610	0.0616877048353372	0	0.144218556657314	0.165450623135043	0	0.406630413199866	0.0123449473744714	0.111126595431219	0.0152879894248197	0.0832531699419288	9999	0.737039786057009	0.679315189675697
S20617	0.000413824397031618	0.0236555595320012	0.188239767844365	0.105792428417258	0	0.449194270349231	0.0565462291523241	0	0	0.176157920307789	9999	0.72641847097571	0.688382659947577
S20621	0.00391088987928341	0	0.139988062967147	0.184863586793646	0	0.380453274202424	0.0594979868268519	0	0.00815407197665527	0.223132127353993	9999	0.686098762206439	0.728457306613826
S20624	0.00320278525732379	0.0233656905914517	0.250769698223476	0.17730658926198	0	0.330438442135023	0.143259882171218	0	0	0.0716569123595271	9999	0.685129402083073	0.728810143025323
S20629	0.00835392787796007	0.0409134070578521	0.273147473790523	0.0993536324247503	0	0.166484084521249	0.153068814220283	0.0280782338368406	0	0.230600426270542	9999	0.673978962121152	0.74534800609596
S20630	0	0.0443754910261243	0.0684400472541154	0.137114774075892	0	0.589939111828009	0.096452847139985	0	0	0.063677728675874	9999	0.694870917956309	0.731588107213265
S20644	0.000210218913205106	0.0355158032473027	0.0947561410175747	0.13698735853242	0	0.482401654769841	0.0535132697048071	0	0.0260236273839934	0.170591926430857	9999	0.745894503601359	0.667987099674262
S20664	0.0703794126016142	0	0.19735181856695	0.0918613837926667	0	0.385164327183704	0.114498041162954	0.00119882430319153	0	0.13954619238892	9999	0.737332635740556	0.679195072750086
S20676	0.00908821198681144	0.0464847621341245	0.231704619076644	0.132802914489265	0	0.327062665031803	0.162908044644351	0	0	0.0899487826370019	9999	0.660732522347858	0.750647254592908
S20678	0.0417895583398725	0	0.177537901466411	0.140212568653229	0	0.284746796625544	0.0911267766285391	0	0.00699610553749357	0.25759029274891	9999	0.645660839569639	0.763967687985725
S20687	0.00756029897696634	0.000250280439671096	0.0630424810761873	0.16752343159637	0	0.512309938538898	0.0260479071265599	0.0695126519887667	0.0405746844744296	0.11317832578215	9999	0.692511651174486	0.725610613926772
S20688	0.0916325067107637	0	0.147843939771322	0.128069744603188	0	0.397413247015304	0.0927067453478716	0.00948762403666527	0.0209049468752731	0.111941245639612	9999	0.743318087170062	0.674360541832053
S20696	0.00728667931342707	0.0302364185850343	0.0835453838649831	0.118068808563544	0	0.542364905242891	0	0.0814312161421645	0.00685182574770921	0.130214762540246	9999	0.703609930577976	0.716338614175838
S20702	0.00770965540501754	0.0186571350635817	0.168012664504145	0.0981247420818574	0	0.493192923417194	0.107594404921628	0.0214964368338858	0.0121628106388535	0.0730492271338364	9999	0.71706827889659	0.698996431650339
S20706	0.0429543391291943	0.00281301112990665	0.161904303170936	0.158844527664687	0	0.406893335875377	0.167131916082753	0.0206691387509941	0.0109427460054788	0.0278466821906739	9999	0.717061957692866	0.698390790507019
S20714	0.0219067633855558	0.0202133592688928	0.00151434131796214	0.141989243269039	0	0.589717948937748	0.179045056387889	0	0.0210560588410348	0.0245572285918786	9999	0.690124543028783	0.733042229886354
S20719	0.0300512937521965	0.020663776561493	0.18544043126938	0.108140362174546	0	0.308493180211161	0.0829476704896841	0	0.011308325590212	0.252954959951328	9999	0.665722420934515	0.747255533455846
S20730	0	0.0237097267087696	0.0921633860430492	0.132171432675165	0	0.442592618288103	0.161758435058418	0.0244232505282805	0.0255359376808462	0.0976452130173683	9999	0.686543364690633	0.727671378639517
S20739	0.184663524237544	0	0.187301401225235	0.113828290293464	0	0.161171343281512	0.026016216566701	0	0.042052087952902	0.284967136442643	9999	0.629323037424062	0.781242972680362
S20742	0.0206601113864937	0.0287237615602974	0.29876970807606	0.140091729357938	0	0.296671300394226	0.110371884550698	0	0.0201880421534807	0.0845234625208048	9999	0.683332729533951	0.731022438208855
S20748	0.0450907068258171	0.0098128666824218	0.146811573173325	0.161420914219029	0	0.402551756521512	0	0.143322032521097	0.000817890742152288	0.0901722593146457	9999	0.68077104894976	0.733215507159223
S20752	0.0434379018149557	0.0139954206795158	0.103495308734661	0.138124348643682	0	0.41973168463063	0.0412271460348635	0	0.0185591920281016	0.221428997433592	9999	0.687387563693689	0.72739978625057
