ID,B cells naive,B cells memory,Monocytes,NK cells resting,NK cells activated,Neutrophils,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8
S10895,6.26741290323,6.17032307692,7.65836153846,7.160045,7.30806,8.61416666667,6.36175,7.1483,4.87871538462,6.31261666667
S10902,6.4341,6.3742,6.96175384615,6.90585,6.81143,8.15634047619,6.30017272727,7.16499230769,4.9702,6.60583333333
S10903,6.17682258065,6.28773076923,7.71753846154,7.459195,7.28768,8.56794761905,6.29781818182,7.07997692308,4.78403076923,6.45486666667
S1092,6.41140967742,6.329,7.61692307692,6.68583,6.692285,8.84423333333,6.37566363636,7.23489230769,4.81202307692,6.23106666667
S10925,6.37530645161,6.39966923077,7.24122307692,6.800155,6.77172,8.32588571429,6.32120454545,7.20595384615,5.00494615385,6.34805
S10927,6.08822258065,6.12996153846,7.69647692308,7.044615,7.153485,8.77493571429,6.59345909091,7.39457692308,4.87736923077,6.48393333333
S10936,6.51320967742,6.41380769231,7.38677692308,7.06962,7.47742,8.36296666667,6.63137272727,7.39655384615,5.03386923077,6.81633333333
S10945,6.64676774194,6.46524615385,7.76449230769,7.247645,7.37459,8.94085238095,6.38720454545,7.23065384615,4.86576923077,6.56671666667
S10947,5.97683548387,5.97606923077,7.27514615385,6.791215,6.72235,8.06532857143,6.3165,7.06349230769,5.02566923077,6.32471666667
S10949,6.47161612903,6.35376923077,7.18645384615,6.912645,6.676375,8.40385238095,6.45715,7.53089230769,4.94941538462,6.52823333333
S1095,6.10734516129,6.07642307692,7.19187692308,6.73288,6.886605,8.21038571429,6.35718181818,7.06376153846,4.9928,6.33548333333
S10961,6.09687741935,6.12748461538,7.38393076923,7.019115,7.083905,8.54005714286,6.23480454545,7.08265384615,4.72599230769,6.38873333333
S10969,6.44886129032,6.27432307692,7.18466923077,7.082565,7.14779,8.39248809524,6.44824090909,7.45606153846,4.98904615385,6.60955
S10972,6.7127483871,6.49284615385,7.46152307692,7.10585,7.39047,8.33078333333,6.23067272727,7.04073846154,4.74749230769,6.37893333333
S10973,6.5522516129,6.45058461538,7.39976923077,7.01161,7.069975,8.93992142857,6.52326363636,7.27308461538,4.98801538462,6.73711666667
S10978,6.25437741935,6.28976923077,7.37653076923,7.16871,7.37831,8.7686,6.43550909091,7.42091538462,4.82948461538,6.66295
S10979,6.45097741935,6.42606923077,7.27906153846,6.946,7.306735,8.49729761905,6.57228636364,7.47842307692,4.95976153846,6.6402
S10986,6.0622,6.07536923077,7.33149230769,6.788335,6.909485,8.40365,6.39085,7.20475384615,4.83315384615,6.21816666667
S10989,6.33967741935,6.15013076923,7.26143846154,6.74233,6.74425,8.43230714286,6.46118181818,7.26786923077,4.95079230769,6.65856666667
S10995,6.42545483871,6.35871538462,7.54741538462,7.06257,6.9901,8.66104761905,6.42176363636,7.40061538462,4.90406153846,6.30576666667
S11005,6.50762258065,6.21572307692,7.38482307692,7.068375,6.99135,8.21884761905,6.39141818182,7.28103076923,5.10460769231,6.47836666667
S11008,6.65042903226,6.40962307692,7.29486923077,6.877885,7.057575,8.56611428571,6.42725454545,7.3767,4.78230769231,6.38298333333
S11010,6.09788064516,6.04519230769,7.05318461538,6.65648,6.51328,7.84944761905,6.31300909091,6.97403846154,5.00371538462,6.25918333333
S11013,6.24918387097,6.12832307692,7.51839230769,6.95534,7.245095,8.41229047619,6.46766818182,7.24388461538,4.93545384615,6.68208333333
S11016,6.65949354839,6.40469230769,7.6073,7.24717,7.285465,8.48113333333,6.45089545455,7.43109230769,5.18018461538,6.71545
S11017,6.3589,6.36971538462,7.70847692308,7.13392,7.110065,8.4570952381,6.30493636364,7.00069230769,4.80257692308,6.31293333333
S11020,6.41697096774,6.35306923077,7.64218461538,7.245245,7.613385,8.66582142857,6.46532727273,7.15329230769,4.87343846154,6.39065
S11027,6.31458709677,6.30352307692,7.61987692308,7.169755,7.112855,8.73804047619,6.28511818182,7.32503076923,4.88238461538,6.2144
S11035,6.39519677419,6.2641,7.31486153846,6.72899,6.751305,8.50693571429,6.17325454545,6.98874615385,4.81123076923,6.48701666667
S11041,6.18760967742,6.14561538462,7.19435384615,6.761565,6.939085,8.3633547619,6.46777272727,7.30917692308,4.93608461538,6.33018333333
S1106,6.43241612903,6.40826153846,7.37740769231,7.01495,7.18636,8.53809761905,6.42584545455,7.40872307692,4.93503076923,6.7791
S11071,6.7757,6.46783076923,7.23194615385,7.244215,7.49178,7.83001904762,6.55159090909,7.58698461538,5.06323846154,6.7641
S11076,6.22294193548,5.96529230769,7.12498461538,6.76846,7.077335,8.30211428571,6.48147727273,7.33456923077,5.0337,6.47928333333
S11078,6.53977096774,6.41254615385,7.45313846154,6.90364,6.986195,8.67621428571,6.37225909091,7.28413846154,4.98824615385,6.42065
S11081,6.28124516129,6.17271538462,7.25887692308,7.130595,7.240865,8.27075952381,6.53632727273,7.34852307692,4.90732307692,6.67601666667
S11086,6.31102258065,6.14257692308,7.30719230769,6.927085,7.016275,8.54773333333,6.41537727273,7.17617692308,4.96592307692,6.62451666667
S1109,6.48758064516,6.43498461538,7.74272307692,7.337125,7.430635,8.7770952381,6.35765,7.10918461538,5.00876923077,6.49541666667
S11096,6.26713548387,6.1898,7.74037692308,7.14583,7.02236,8.86108095238,6.36917272727,7.10246153846,4.91376153846,6.55063333333
S11100,6.60589354839,6.24066923077,7.03490769231,6.64836,6.695245,8.2949452381,6.60398636364,7.47573846154,4.96676153846,6.4773
S11107,6.49161290323,6.09522307692,7.34065384615,6.61728,6.79537,8.71106666667,6.47994090909,7.3774,4.98832307692,6.56018333333
S11109,6.25206451613,6.22763076923,7.36271538462,6.567715,6.70783,8.6155952381,6.2181,7.00209230769,4.85205384615,6.1695
S1111,6.30858387097,6.2957,7.25039230769,6.787165,7.192815,8.10867380952,6.54863181818,7.72182307692,5.10286923077,6.60685
S11119,6.10084516129,6.31806153846,7.27847692308,6.694345,6.760095,8.41969285714,6.40437727273,7.35278461538,4.95958461538,6.39615
S11127,6.17841290323,6.48490769231,7.59982307692,7.250495,7.32694,8.41371428571,6.31445,7.23169230769,5.03069230769,6.6649
S11136,6.22565483871,6.28583846154,7.08818461538,6.788465,6.82061,8.08142380952,6.50603181818,7.30734615385,4.87777692308,6.56453333333
S11147,6.26087096774,6.24012307692,7.52746923077,6.85058,6.860395,8.73058809524,6.42972272727,7.34793846154,5.01203846154,6.59526666667
S11150,6.35606451613,6.22636923077,7.37998461538,6.666155,6.889295,8.94228095238,6.45313636364,7.36977692308,4.96879230769,6.42531666667
S11152,6.41232903226,6.21667692308,7.28820769231,6.89512,6.867935,8.45674761905,6.23376363636,7.09657692308,4.81863846154,6.53983333333
S1116,6.64766774194,6.38923076923,7.36366923077,7.26266,7.247945,8.46807619048,6.75441363636,7.60998461538,4.94932307692,7.18801666667
S11163,6.41387741935,6.29537692308,7.11545384615,6.92353,7.07727,8.36877857143,6.57726363636,7.6171,4.97592307692,6.79885
S11164,6.23964516129,6.36912307692,7.58274615385,6.88798,6.84558,8.66570238095,6.26581818182,6.96849230769,4.81729230769,6.24128333333
S11166,6.13149032258,6.22983846154,6.72582307692,6.499045,6.563275,7.60408571429,6.18354090909,6.72173846154,4.77162307692,6.12718333333
S11173,6.78966451613,6.57556923077,7.42065384615,6.77521,6.82644,8.54266904762,6.40069090909,7.27986153846,4.88376923077,6.26816666667
S11174,6.12425483871,6.46695384615,7.38102307692,6.946065,7.023115,8.11869047619,6.38198181818,7.25152307692,5.05994615385,6.41693333333
S11182,6.73261290323,6.42051538462,7.47906923077,7.04214,7.139065,8.64766666667,6.65444545455,7.60484615385,5.13823846154,6.83373333333
S11188,6.52349032258,6.23096923077,7.45291538462,6.991145,7.002815,8.64999047619,6.29825909091,7.17692307692,4.88718461538,6.4303
S11189,6.38415806452,6.37402307692,7.41305384615,6.92168,7.067595,8.64832619048,6.55426363636,7.59256923077,4.99834615385,6.68185
S1119,6.48157096774,6.45368461538,7.26528461538,6.79554,7.128965,7.88582619048,6.54112727273,7.46138461538,5.15349230769,6.58188333333
S11195,6.93446774194,6.5661,7.60823846154,7.21856,7.40042,8.58432380952,6.76306363636,7.70958461538,4.92591538462,7.22511666667
S11197,6.44796129032,6.06729230769,7.09069230769,6.699435,6.796735,8.01944285714,6.57444090909,7.32255384615,4.99687692308,6.63125
S11198,6.28103548387,6.27059230769,7.68979230769,7.02481,7.14642,8.97570952381,6.16699545455,6.8544,4.78763076923,6.35681666667
S11211,6.23134516129,6.04295384615,7.48623076923,6.99344,7.27854,8.29746666667,6.53062272727,7.24252307692,4.94966923077,6.54053333333
S11214,6.35560967742,6.37319230769,7.26425384615,7.102975,6.88338,8.22897619048,6.24163636364,7.19803846154,5.00600769231,6.45183333333
S11216,6.23552580645,6.26953076923,7.50428461538,7.19245,7.32081,8.65068333333,6.64955909091,7.26816923077,4.88405384615,6.57988333333
S11224,6.29857096774,6.13293076923,7.28984615385,6.964685,6.975355,8.464,6.37823636364,7.30067692308,4.97343076923,6.52176666667
S11236,6.34536451613,6.20981538462,7.59868461538,6.992285,6.98586,8.55245238095,6.44699545455,7.26516923077,4.89637692308,6.53126666667
S11241,6.21274193548,6.34436153846,7.1058,6.961145,6.75896,8.31800952381,6.27701818182,7.09903846154,4.84673846154,6.46928333333
S11243,6.22127096774,6.18678461538,7.26024615385,7.00051,7.118875,8.36401428571,6.56151363636,7.42807692308,5.05001538462,6.61386666667
S11245,6.36426451613,6.1875,7.22827692308,6.759945,6.891525,8.20646904762,6.36384545455,7.044,4.94289230769,6.45488333333
S11249,6.40000967742,6.32045384615,7.22267692308,6.765775,6.94541,8.0892047619,6.40942727273,7.12109230769,4.97878461538,6.38688333333
S11274,6.06160645161,5.86533846154,6.8858,6.676045,6.812225,7.77425714286,6.42149090909,6.93858461538,4.85938461538,6.3292
S11280,6.38650322581,6.4208,7.37104615385,6.966635,7.17876,8.2711,6.63042727273,7.42241538462,4.95488461538,6.75855
S11281,6.10732580645,6.11812307692,7.5289,6.90129,7.01606,8.22985952381,6.43973636364,7.28819230769,4.86863076923,6.44696666667
S11285,6.23084193548,6.18834615385,7.10891538462,6.74557,6.7435,8.08441904762,6.46204090909,7.19889230769,4.93714615385,6.51143333333
S11298,6.20216129032,6.31286923077,7.23763076923,6.898365,7.034085,8.13984047619,6.48217272727,7.23161538462,5.04095384615,6.59006666667
S11311,6.11928064516,6.07654615385,7.44371538462,6.922565,7.08438,8.31628809524,6.41430909091,7.40974615385,4.87136923077,6.55315
S11312,6.17900967742,6.09147692308,7.47242307692,7.044315,7.070775,8.61202619048,6.56536363636,7.24144615385,4.97931538462,6.61238333333
S11316,6.47152580645,6.28313846154,7.55873846154,6.861235,6.880405,8.42848095238,6.46612727273,7.40674615385,4.94112307692,6.59886666667
S1133,6.33853548387,6.34849230769,7.08349230769,6.820255,6.70527,8.26842857143,6.35840454545,7.1341,5.0655,6.25801666667
S11330,6.26646129032,6.22427692308,7.25375384615,7.199015,7.500235,8.54428571429,6.25933181818,7.09863846154,4.83986923077,6.65905
S11332,6.65770645161,6.28716153846,7.00339230769,7.19997,7.590085,8.16631904762,6.67234545455,7.59224615385,5.13288461538,7.05738333333
S11334,6.30375806452,6.31270769231,7.3601,7.194665,7.190435,8.31236904762,6.38320909091,7.36258461538,4.98686923077,6.7573
S11335,6.44631935484,6.30467692308,7.36113846154,6.841875,6.973755,8.65984285714,6.42318636364,7.35131538462,4.94283076923,6.55796666667
S11345,6.3532516129,6.12541538462,6.83072307692,6.848525,7.005725,8.14909761905,6.61069545455,7.14825384615,4.91560769231,6.34163333333
S11349,6.23641290323,6.04897692308,7.73926923077,7.501835,7.5953,8.46901428571,6.48585909091,7.29584615385,4.98416923077,6.64651666667
S1135,6.25354193548,6.51978461538,7.53796923077,6.96163,7.104135,8.40681904762,6.40632272727,7.20649230769,4.86438461538,6.31438333333
S11352,6.31272903226,6.06153846154,7.39265384615,7.0934,6.783715,8.5690047619,6.26295454545,6.94493846154,4.85766153846,6.2773
S11353,6.16736451613,6.10749230769,7.55539230769,6.876135,7.085385,8.70606666667,6.48736363636,7.36666153846,4.87894615385,6.38265
S11368,6.34170322581,6.33430769231,7.53964615385,7.022725,6.92919,8.52746904762,6.21703636364,7.15088461538,4.86464615385,6.58931666667
S11369,6.23811290323,6.02143076923,7.43789230769,6.94399,7.24705,8.1585547619,6.43481363636,7.23927692308,4.92581538462,6.71218333333
S11371,6.27533870968,6.15748461538,6.99936923077,7.07015,7.295585,8.05106190476,6.32592272727,6.95983076923,4.85922307692,6.78908333333
S11377,6.12172580645,6.25696923077,7.7221,6.72038,6.686425,8.51030952381,6.23577272727,6.98886923077,4.84614615385,6.3119
S11378,6.3379,6.3238,7.21220769231,6.98451,6.86444,7.7893452381,6.12217727273,6.82817692308,4.88713846154,6.36806666667
S11383,6.58503548387,6.52228461538,7.44092307692,7.200245,7.288345,8.28114761905,6.53860909091,7.55471538462,5.00576153846,6.74295
S11384,6.37904516129,6.3123,6.93413076923,6.974245,7.16424,7.91569047619,6.37185454545,7.3043,4.95427692308,6.78841666667
S11392,6.25349677419,6.07936153846,7.21709230769,6.858395,7.173865,8.35016190476,6.52235909091,7.50569230769,4.94490769231,6.67125
S1140,6.30858709677,6.22421538462,7.2627,6.751385,6.75901,8.21379047619,6.22196818182,6.97498461538,4.73374615385,5.9899
S11410,6.26235483871,6.14300769231,7.33624615385,6.89292,7.13114,8.50711428571,6.59868636364,7.42076923077,5.02795384615,6.59085
S11411,6.56182258065,6.54946923077,7.19944615385,7.188465,7.441685,8.36873333333,6.56555,7.65492307692,5.19156153846,7.13608333333
S11414,6.4247516129,6.19271538462,7.01790769231,6.891325,7.03807,8.25252619048,6.33797272727,7.2388,5.02176153846,6.33688333333
S11419,6.52209032258,6.32066923077,7.53590769231,7.08682,6.951255,8.61707857143,6.411,7.25051538462,5.02986153846,6.67438333333
S11424,6.16768709677,6.1172,7.38556923077,6.71924,6.80386,8.19042380952,6.61349090909,7.55532307692,5.09942307692,6.41165
S11425,6.41910645161,6.14425384615,7.21316923077,6.722185,7.070985,8.34864761905,6.60833181818,7.64457692308,5.03112307692,6.80081666667
S11433,6.48982258065,6.07368461538,7.354,7.213545,7.717965,8.44221904762,6.73466363636,7.49142307692,5.09207692308,6.88118333333
S11434,6.74827741935,6.35536923077,7.51052307692,7.242645,7.306035,8.56511904762,6.50182727273,7.50165384615,5.0516,6.9172
S11436,6.37756451613,6.43465384615,7.63759230769,7.01531,7.12511,8.46978333333,6.36934090909,7.17071538462,4.84306153846,6.55056666667
S11437,6.68554516129,6.27405384615,7.14926153846,6.80965,6.974455,8.26616190476,6.54890454545,7.49144615385,5.01163076923,6.74843333333
S11440,6.33273225806,6.24066153846,7.38936153846,7.01677,6.827625,8.9657547619,6.18795909091,6.97618461538,4.65253846154,6.06495
S11449,6.50646451613,6.25072307692,7.25362307692,6.802215,7.010395,8.41848333333,6.45692727273,7.48268461538,4.89123076923,6.6583
S11459,6.62403870968,6.305,7.07416923077,6.72611,7.014775,7.88624047619,6.47476818182,7.13468461538,4.9495,6.4191
S11477,6.4353,6.15553076923,7.55123076923,6.83848,7.091615,8.61567142857,6.42772727273,7.21354615385,4.89099230769,6.37766666667
S11480,6.29633548387,6.24307692308,7.45788461538,6.869755,6.772175,8.55326904762,6.32552272727,7.25754615385,4.86311538462,6.21186666667
S11486,6.36894516129,6.34818461538,7.39172307692,6.623095,6.579335,8.30158809524,6.42451818182,7.27274615385,5.02366923077,6.52935
S11501,6.13378064516,6.05764615385,7.20745384615,6.874135,6.667675,8.09580952381,6.19575909091,6.81129230769,4.84616153846,6.18306666667
S11504,6.32628064516,6.11242307692,7.05369230769,6.89546,7.150795,7.82316428571,6.43794545455,7.36451538462,4.86435384615,6.56575
S11507,6.3371,6.13493846154,7.08440769231,6.747035,6.91474,8.02245714286,6.45851363636,7.45831538462,5.03818461538,6.65201666667
S11518,6.13125483871,6.34405384615,7.57693076923,7.304335,7.71279,7.97579047619,6.67479090909,7.63403846154,5.0669,7.26906666667
S11525,6.28413225806,6.26000769231,7.16137692308,6.802635,7.080705,7.9444,6.50790909091,7.44855384615,4.99083076923,6.34701666667
S11531,6.18038709677,6.01768461538,7.27951538462,6.867045,7.18995,8.30712142857,6.42678181818,7.12737692308,4.83641538462,6.52516666667
S11532,6.76177419355,6.3161,7.00156923077,6.832115,7.036075,8.10200714286,6.52785909091,7.47504615385,5.07950769231,6.66498333333
S1154,6.45502258065,6.29818461538,7.42365384615,7.008625,6.989725,8.25826190476,6.38036818182,7.21151538462,4.82901538462,6.62101666667
S11542,6.02507096774,6.01720769231,7.08136153846,6.8048,6.98182,8.30721904762,6.40883636364,7.1686,4.94774615385,6.61195
S11543,6.49155806452,6.29793846154,7.44466923077,6.950355,7.2362,8.54580238095,6.3225,7.26734615385,4.82856923077,6.34965
S11546,6.41356451613,6.32379230769,7.58636923077,6.889145,6.874405,8.69588571429,6.42576363636,7.40848461538,4.9425,6.48378333333
S1155,6.09772258065,6.01391538462,7.44347692308,6.833485,6.89043,8.57344761905,6.4752,7.20286153846,5.09140769231,6.51586666667
S1156,6.34447419355,6.29591538462,7.05637692308,7.118125,7.104895,7.62320952381,6.36057272727,7.22098461538,5.25220769231,6.61663333333
S11568,6.22966129032,6.16576923077,7.28585384615,7.01414,6.944705,8.57581190476,6.39542727273,7.21714615385,4.8474,6.44218333333
S11576,6.78422258065,6.36894615385,7.34434615385,7.10352,7.10126,8.29697380952,6.51585454545,7.62961538462,5.0533,6.76193333333
S11584,6.11124193548,6.21031538462,7.52520769231,6.816125,6.82101,8.72626428571,6.37063636364,7.11899230769,4.73485384615,6.20256666667
S11586,6.69562903226,6.42322307692,7.585,7.134405,7.20561,8.75253333333,6.61368636364,7.52587692308,4.98006923077,7.0493
S11590,6.36586129032,6.1135,7.55136153846,7.1805,7.20561,8.69251428571,6.50411818182,7.49045384615,4.78988461538,6.81975
S11592,6.22971935484,6.16455384615,6.99456153846,6.890585,7.02392,7.98965,6.51435909091,7.09503846154,5.18935384615,6.28626666667
S11593,6.78602580645,6.37980769231,7.46136923077,7.205645,7.15288,8.66108333333,6.47592727273,7.36718461538,4.83539230769,6.4797
S11599,6.38183225806,6.14446153846,7.16016923077,6.850865,6.768665,8.23335,6.39495454545,7.09949230769,4.9921,6.25106666667
S1160,6.32170322581,6.21168461538,7.06806153846,6.812695,6.76518,7.9689,6.27599090909,7.30663846154,4.94416923077,6.42863333333
S11610,6.07029677419,6.01301538462,7.22661538462,6.72749,6.7272,8.3973,6.38287727273,7.09362307692,4.92436153846,6.45028333333
S11615,6.32180322581,6.29807692308,7.57810769231,7.217165,7.261935,8.40273333333,6.37648181818,7.16705384615,4.90180769231,6.45363333333
S11629,6.50553225806,6.47606923077,7.75299230769,7.51673,7.595125,8.76036428571,6.32644545455,7.45773846154,5.20695384615,6.6286
S11631,6.84480322581,6.50653076923,7.71768461538,6.812225,6.888455,8.17477142857,6.48182272727,7.50276923077,4.95918461538,6.63846666667
S1164,6.3080516129,6.16264615385,7.39412307692,7.179255,7.0836,8.5018952381,6.34927727273,7.39020769231,4.80935384615,6.38033333333
S11642,5.8746516129,6.05152307692,7.15668461538,6.83775,6.97781,8.07505714286,6.15854545455,6.75783076923,4.91137692308,6.28786666667
S11656,6.09820967742,6.32576923077,7.03855384615,6.76824,7.019785,8.03374047619,6.47286818182,7.28399230769,4.91318461538,6.49213333333
S11663,6.55329032258,6.22543846154,7.37226153846,7.08819,7.266955,8.55897142857,6.56277727273,7.51296153846,4.99574615385,6.66375
S11667,6.50741935484,6.48683846154,7.59081538462,7.25595,7.446715,8.67778571429,6.58957727273,7.44936923077,4.93530769231,6.8505
