B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S3266	0.0567	0.0535	0.1048	0.0461	0.0835	0.2024	0.0953	0.0681	0.1828	0.0696	0.0371
S327	0	0.1051	0.2037	0.054	0.0386	0.1767	0.0988	0.0605	0.1904	0.0288	0.0434
S3272	0	0.0772	0.1381	0	0.026	0.2284	0.1318	0.052	0.2412	0.09	0.0153
S3274	0.0021	0.0549	0.2882	0.1121	0.0395	0.1623	0.095	0.0752	0.1242	0.024	0.0224
S3279	0	0.1066	0.1154	0.1571	0.0724	0.1714	0.0857	0.0574	0.1668	0.0367	0.0304
S3282	0.1256	0	0.1093	0.1733	0.0598	0.1103	0.0947	0.0552	0.1885	0.0589	0.0245
S3295	0	0.1199	0.1824	0.0934	0.0897	0.043	0.131	0.0509	0.184	0.0648	0.0408
S3299	0.028	0.077	0.1242	0.1255	0.0556	0.12	0.1597	0.0469	0.1782	0.0742	0.0107
S3311	0	0.142	0.1361	0	0.0478	0.0309	0.2326	0.1051	0.1835	0.0177	0.1045
S332	0.043	0.0604	0.1854	0.1029	0.0737	0.0509	0.1374	0.0362	0.1933	0.0744	0.0424
S3321	0	0.1401	0.2535	0.0756	0.0538	0.1701	0.0545	0.0762	0.1156	0.0083	0.0523
S3328	0	0.0947	0.2169	0.1041	0.0408	0.149	0.0992	0.0718	0.1406	0.0648	0.0181
S3334	0.0272	0.1244	0.1777	0.0782	0.0948	0.0294	0.1495	0.0743	0.1549	0.0508	0.0388
S3343	0	0.1359	0.1151	0.086	0.0345	0.1259	0.155	0.0496	0.2094	0.06	0.0287
S3346	0.0282	0.0608	0.2082	0.0105	0.0295	0.3114	0.0914	0.0759	0.1089	0.0342	0.0409
S3350	0	0.117	0.1647	0.0211	0.0433	0.1563	0.1541	0.0801	0.1847	0.0214	0.0574
S3356	0	0.1362	0.1731	0.0186	0.052	0.1161	0.1355	0.0922	0.1618	0.0208	0.0938
S3359	0	0.1093	0.1363	0.016	0.0505	0.216	0.1083	0.0627	0.1572	0.0972	0.0467
S3360	0	0.1329	0.265	0.0757	0.0352	0.1227	0.1173	0.0596	0.1324	0.0106	0.0484
S3364	0	0.1306	0.2455	0.104	0.0491	0.0691	0.1175	0.0759	0.1416	0.0294	0.0374
S337	0	0.1121	0.2572	0.0233	0.0252	0.2404	0.084	0.0606	0.1316	0.0258	0.0399
S3373	0	0.1054	0.1956	0.0328	0.044	0.2264	0.1192	0.0621	0.1323	0.0393	0.0428
S3376	0.0489	0.0908	0.2288	0.0429	0.0543	0.1232	0.1321	0.0561	0.1376	0.0388	0.0465
S3380	0	0.1105	0.2143	0	0.0351	0.2777	0.097	0.0592	0.117	0.055	0.0342
S3387	0	0.1183	0.2126	0	0.022	0.1977	0.1184	0.0802	0.161	0.0367	0.053
S3390	0	0.1432	0.2497	0.0383	0.0465	0.1607	0.1249	0.0695	0.1071	0.0335	0.0268
S3392	0	0.1274	0.1945	0.0117	0.0638	0.0932	0.1396	0.0478	0.2085	0.1	0.0135
S3397	1e-04	0.1227	0.1637	0.0929	0.0369	0.0423	0.1899	0.0727	0.1827	0.0287	0.0673
S3400	0.0373	0.0707	0.1387	0.1486	0.0406	0.1366	0.1463	0.05	0.1687	0.0448	0.0177
S3410	0	0.1154	0.2301	0.0157	0.0477	0.2446	0.096	0.0564	0.1424	0.0032	0.0485
S3417	0	0.1063	0.182	0.0548	0.0608	0.0977	0.1764	0.0643	0.1529	0.0421	0.0627
S3421	0	0.115	0.2809	0.0283	0.0505	0.1197	0.1347	0.0665	0.1214	0.0459	0.0372
S3425	0.0326	0.0678	0.2115	0.1391	0.058	0.1412	0.0783	0.0627	0.1401	0.0326	0.0361
S3426	0.0407	0.1041	0.1881	0.0118	0.041	0.1212	0.1817	0.0696	0.1669	0.044	0.0308
S3435	0	0.126	0.1664	0.0475	0.0813	0.0954	0.1051	0.0548	0.1906	0.0696	0.0633
S3448	0.0087	0.1071	0.1062	0.1047	0.0736	0.2193	0.0903	0.0384	0.169	0.0486	0.0342
S3456	0	0.1181	0.1162	0	0.078	0.1945	0.1088	0.0512	0.2156	0.0656	0.0518
S3466	0	0.132	0.2908	0.0831	0.0701	0.0543	0.0805	0.0832	0.1258	0.0306	0.0495
S3467	0.0844	0.023	0.1766	0.1684	0.1038	0.1049	0.069	0.063	0.1384	0.0601	0.0082
S3473	0	0.1011	0.192	0.0585	0.0443	0.211	0.1001	0.0705	0.1469	0.0498	0.026
S3475	0.0402	0.1047	0.1643	0.0684	0.0619	0.0695	0.133	0.0447	0.2062	0.0829	0.0241
S348	0	0.099	0.1078	0	0.0289	0.2763	0.1415	0.0531	0.1928	0.0385	0.0621
S3485	0	0.153	0.2159	0.1075	0.0923	0.0426	0.0733	0.0732	0.1451	0	0.097
S3486	0	0.1315	0.2195	0.042	0.0399	0.1324	0.1584	0.0515	0.1591	0.0147	0.051
S3492	0	0.1177	0.326	0.1035	0.0474	0.0967	0.0726	0.0766	0.0772	0	0.0822
S3496	0	0.0729	0.1237	0.0607	0.0492	0.157	0.1501	0.0545	0.1951	0.0988	0.0379
S35	0	0.0913	0.1313	0.0801	0.0614	0.1574	0.1195	0.0518	0.2	0.0698	0.0374
S351	0	0.1223	0.2519	0.0826	0.0313	0.1813	0.0772	0.073	0.1247	0.0245	0.0312
S3510	0	0.0969	0.1841	0.0618	0.0884	0.2355	0.0635	0.0705	0.1416	0.0246	0.033
S3514	0	0.0847	0.1904	0.0374	0.0236	0.214	0.1347	0.0643	0.1696	0.0411	0.0402
S3516	0	0.1095	0.1814	0	0.0421	0.0501	0.2064	0.0428	0.2447	0.0828	0.0401
S3517	0.0105	0.082	0.1607	0.0689	0.0698	0.1286	0.1397	0.0618	0.1968	0.058	0.0232
S3521	0	0.1387	0.2371	0	0.0651	0.0821	0.139	0.081	0.1602	0.0376	0.0591
S3525	0	0.1394	0.1849	0	0.1184	0.1391	0.138	0.0395	0.1351	0.0561	0.0496
S3527	0	0.1201	0.1718	0.0433	0.0371	0.1574	0.1574	0.0467	0.1896	0.0315	0.0452
S3531	0	0.1353	0.137	0.0552	0.0443	0.1114	0.1709	0.0568	0.1794	0.0481	0.0615
S3542	0	0.1071	0.3552	0.0176	0.066	0.1576	0.0694	0.0569	0.0987	0.0082	0.0633
S3545	0	0.1173	0.1539	0.0426	0.0597	0.1374	0.1708	0.0396	0.1988	0.0214	0.0584
S3547	0	0.111	0.1064	0.0012	0.0298	0.1659	0.1727	0.0316	0.2617	0.0835	0.036
S3548	0.0494	0.0776	0.1664	0.2221	0.0685	0.057	0.0956	0.0569	0.145	0.034	0.0274
S3550	0	0.1032	0.1319	0.0305	0.0487	0.227	0.1581	0.0568	0.151	0.0582	0.0344
S3551	0.043	0.0692	0.236	0.0523	0.0358	0.1754	0.1263	0.0709	0.12	0.032	0.0392
S3557	0	0.1003	0.26	0.0644	0.0725	0.0828	0.1534	0.066	0.1428	0.0292	0.0286
S3567	0.0048	0.0443	0.2481	0.218	0.0353	0.1668	0.0979	0.0651	0.0952	0	0.0245
S3569	0	0.1236	0.1422	0.1009	0.0848	0.0027	0.1806	0.0413	0.1985	0.0722	0.0534
S3570	0.0055	0.1336	0.2187	0.0694	0.0483	0.0839	0.1624	0.0473	0.1707	0.0259	0.0344
S3579	0	0.1175	0.1464	0.0132	0.1062	0.198	0.0707	0.069	0.1658	0.0412	0.072
S3587	0	0.1008	0.2062	0.0462	0.0458	0.1045	0.163	0.0556	0.2042	0.0298	0.0438
S3589	0	0.16	0.1987	0	0.0563	0.1015	0.145	0.07	0.1688	0.0627	0.0371
S3592	0.0059	0.0741	0.2021	0.1009	0.0407	0.1325	0.1337	0.0438	0.2044	0.0365	0.0255
S3599	0	0.1098	0.1562	0.0916	0.0255	0.139	0.143	0.0566	0.1905	0.0625	0.0252
S36	0	0.1495	0.2167	0	0.1003	0.0268	0.1274	0.0762	0.2017	0.0248	0.0766
S3610	0	0.0797	0.0985	0.0177	0.0605	0.3481	0.0866	0.0502	0.1678	0.0647	0.0262
S3620	0.0258	0.1086	0.229	0.0948	0.0593	0.0592	0.1342	0.0588	0.1602	0.032	0.0381
S3630	0	0.093	0.2284	0.1291	0.0196	0.1461	0.1375	0.0821	0.1247	0.0159	0.0236
S3636	0	0.1309	0.1628	0.0741	0.0785	0.0901	0.1254	0.073	0.1572	0.0669	0.0411
S3637	0.0753	0.6168	0.06	0	0.0683	0	0	0.0256	0.1111	0.0039	0.0389
S3655	0	0.1175	0.1661	0.017	0.0667	0.1033	0.1838	0.0615	0.1827	0.0382	0.0632
S366	0.014	0.0783	0.23	0.133	0.0506	0.0584	0.1642	0.0552	0.1582	0.0308	0.0272
S3667	0	0.1491	0.0868	0.0569	0.0343	0.1535	0.1444	0.0582	0.2152	0.0447	0.057
S3668	0	0.0787	0.1743	0.0086	0.0529	0.1635	0.1665	0.0508	0.2142	0.0644	0.026
S3694	0.0418	0.0695	0.1784	0.1169	0.0619	0.1764	0.0999	0.0544	0.1437	0.031	0.0262
S37	0.0434	0.0598	0.221	0.1396	0.0704	0.0796	0.1058	0.0619	0.175	0.0366	0.0069
S3701	0	0.1406	0.1631	0.0422	0.0593	0.058	0.1562	0.063	0.1906	0.0514	0.0756
S3704	0.0323	0.0764	0.2004	0.1048	0.0748	0.0439	0.144	0.0555	0.1803	0.0611	0.0265
S3706	0	0.1309	0.1472	0.0626	0.0583	0.1403	0.1254	0.054	0.171	0.0597	0.0506
S3707	0	0.0515	0.0366	0	0.0093	0.4908	0.0791	0.0618	0.1653	0.0528	0.0526
S3711	0.0329	0.0741	0.2048	0.0817	0.0382	0.173	0.1006	0.0698	0.1594	0.0252	0.0404
S3713	0	0.1213	0.1954	0.0423	0.0494	0.1176	0.1552	0.0764	0.1406	0.0369	0.065
S3715	0	0.1106	0.1804	0.052	0.0532	0.0973	0.1321	0.0408	0.2315	0.0483	0.0539
S3721	0	0.1206	0.1539	0	0.0243	0.1416	0.188	0.0458	0.2066	0.0552	0.064
S3725	0	0.1101	0.1433	0.09	0.0426	0.2322	0.1042	0.0738	0.1177	0.0619	0.0241
S3726	0.0562	0.0488	0.1432	0.058	0.0721	0.127	0.1453	0.0502	0.2003	0.0654	0.0336
S3727	0.0517	0.0668	0.1702	0.0806	0.0273	0.1547	0.1506	0.0491	0.1893	0.0227	0.0371
S3733	0	0.0964	0.279	0.1195	0.0802	0.0612	0.0869	0.0734	0.1116	0.046	0.0457
S3734	0.1644	0.0183	0.2037	0.1238	0.0621	0.1062	0.0682	0.0442	0.125	0.0478	0.0366
S3736	0	0.1249	0.1726	0.0157	0.045	0.1509	0.1219	0.0482	0.2251	0.049	0.0468
S3752	0	0.0983	0.1734	0.068	0.0572	0.1434	0.1266	0.0523	0.1815	0.0617	0.0376
S3755	6e-04	0.0734	0.2294	0.0907	0.0414	0.1333	0.1401	0.0622	0.1336	0.0744	0.0209
S3760	0	0.1387	0.1933	0.0547	0.0659	0.0195	0.148	0.0479	0.2126	0.0866	0.0329
S3762	0.0111	0.1218	0.1816	0.0323	0.0677	0.0258	0.1854	0.0642	0.1744	0.1027	0.033
S3768	0	0.1285	0.1852	0.115	0.053	0.0885	0.1126	0.0717	0.16	0.051	0.0344
S3779	0	0.1122	0.1454	0	0.0683	0.0973	0.1766	0.052	0.2207	0.0515	0.076
S3783	0	0.1141	0.1415	0.0427	0.044	0.1444	0.1663	0.059	0.1842	0.0737	0.0301
S3788	0.0595	0.0493	0.1065	0.1107	0.0495	0.2164	0.1066	0.0348	0.1791	0.0487	0.0389
S3790	0	0.0823	0.2133	0.0526	0.0722	0.1214	0.1303	0.0428	0.1973	0.0439	0.0438
S3794	0	0.1174	0.2237	0.1221	0.0635	0.166	0.0751	0.0501	0.133	0.0299	0.0191
S3796	0.0314	0.0815	0.1202	0.1511	0.0825	0.0786	0.0918	0.0626	0.1851	0.109	0.0062
S3798	0	0.1093	0.0849	0	0.0629	0.3123	0.102	0.0701	0.1633	0.0607	0.0346
S380	0.0142	0.1436	0.2822	0.077	0.0393	0.1075	0.0879	0.0501	0.1312	0.018	0.0489
S3802	0	0.0907	0.1639	0.084	0.0377	0.1476	0.1647	0.0643	0.1618	0.043	0.0423
S381	0	0.1147	0.0849	0.0483	0.0531	0.3117	0.1032	0.0391	0.146	0.0516	0.0474
S3812	0.0082	0.1199	0.262	0.1168	0.0471	0.0473	0.1129	0.0619	0.1508	0.0388	0.0343
S3813	0.0167	0.0903	0.2054	0.1171	0.0894	0.013	0.1421	0.019	0.2241	0.0829	0
S3822	0	0.1263	0.1824	0.0956	0.0584	0.0437	0.1503	0.0626	0.174	0.0729	0.0336
S3826	0.0479	0.0508	0.159	0.1402	0.0668	0.1033	0.1161	0.0538	0.1882	0.0252	0.0485
S3827	0	0.104	0.1552	0.0567	0.0722	0.1356	0.1253	0.0429	0.1854	0.0812	0.0415
S3828	0	0.1145	0.2026	0.1162	0.09	0.0431	0.1356	0.0427	0.1812	0.0679	0.0062
S3834	0.0304	0.0584	0.1596	0.0977	0.053	0.1344	0.1456	0.0369	0.1993	0.0654	0.0194
S3838	0	0.0839	0.1194	0.0264	0.0486	0.2995	0.0795	0.0515	0.1972	0.0509	0.0431
S3845	0.0424	0.0547	0.2291	0.1801	0.0576	0.122	0.0832	0.0599	0.1326	0.0266	0.0116
S3848	0	0.1133	0.2208	0.11	0.0382	0.1242	0.0938	0.0656	0.1495	0.0499	0.0347
S3850	0	0.1135	0.1655	0.0071	0.0442	0.2146	0.1448	0.0497	0.1692	0.0173	0.0742
S3855	0.0089	0.0768	0.1899	0.157	0.0211	0.1858	0.0885	0.0881	0.1194	0.0305	0.034
S3858	0	0.1393	0.1817	0.0441	0.0412	0.0103	0.1732	0.0789	0.213	0.0728	0.0457
S3867	0	0.1311	0.1528	0	0.0705	0.1275	0.1506	0.0429	0.1957	0.0497	0.0793
S3871	0	0.1319	0.1528	0.0292	0.0742	0.1422	0.1294	0.0589	0.1689	0.0631	0.0494
S3879	0	0.0974	0.1129	0.0583	0.0184	0.278	0.1425	0.0456	0.1742	0.0426	0.0302
S388	0	0.1239	0.1231	0.025	0.0492	0.205	0.1056	0.0548	0.1719	0.0916	0.0498
S3880	0.034	0.0809	0.1981	0.154	0.0579	0.0346	0.1339	0.0595	0.1628	0.0749	0.0095
S3881	0	0.1549	0.176	0.0208	0.0682	0.039	0.1452	0.0315	0.2421	0.0526	0.0697
S3889	0	0.1184	0.1783	0.0334	0.1007	0.166	0.0769	0.0827	0.1404	0	0.1032
S3892	0	0.1132	0.148	0	0.0265	0.2737	0.1326	0.0666	0.1781	0.0334	0.0278
S3894	0	0.0844	0.1875	0.0648	0.0375	0.2538	0.0923	0.0698	0.1352	0.0573	0.0174
S3903	0	0.1278	0.1538	0.0091	0.0491	0.2013	0.1349	0.0655	0.1729	0.0434	0.0422
S3907	0	0.1108	0.1967	0.0702	0.0491	0.0846	0.1334	0.0967	0.1669	0.0506	0.041
S3908	0	0.0815	0.3205	0.0543	0.066	0.196	0.0656	0.0465	0.1216	0.0232	0.0248
S3914	0.0142	0.0597	0.2033	0.0524	0.0822	0.1576	0.145	0.0532	0.1534	0.0498	0.0294
S3925	0	0.1405	0.2335	0.1151	0.0659	0.0622	0.0995	0.0508	0.1646	0.0328	0.0352
S3928	0	0.144	0.2853	0.052	0.0409	0.1372	0.0712	0.0639	0.1351	0.0108	0.0597
S3929	0	0.1255	0.1752	0.0481	0.0917	0.0874	0.1536	0.0504	0.1509	0.0983	0.019
S393	0	0.1322	0.2528	0.0696	0.0436	0.1261	0.107	0.0642	0.1444	0.0277	0.0325
S3930	0	0.1136	0.1776	0.0198	0.0589	0.1022	0.1722	0.0671	0.1759	0.061	0.0517
S3933	0	0.1104	0.1725	0.09	0.0683	0.0809	0.1477	0.0444	0.1877	0.065	0.0331
S3939	0	0.1173	0.2865	0.1192	0.0405	0.1146	0.0853	0.0679	0.124	0.0338	0.011
S3946	0	0.114	0.1105	0	0.069	0.2485	0.1254	0.0662	0.1601	0.0207	0.0857
S3947	0.0153	0.1019	0.1547	0.0755	0.0515	0.0326	0.1639	0.0319	0.2348	0.0594	0.0784
S3957	0	0.117	0.2101	0.0466	0.0706	0.0623	0.1568	0.0458	0.1958	0.0476	0.0475
S3960	0.048	0.0428	0.086	0.0921	0.0665	0.1953	0.1161	0.0136	0.2	0.0459	0.0937
S3963	0	0.1152	0.1977	0	0.0844	0.0764	0.1786	0.0848	0.1509	0.0837	0.0283
S3968	0	0.0864	0.1965	0.0974	0.0778	0.1335	0.0926	0.0729	0.1553	0.0584	0.0292
S3974	0	0.0781	0.3009	0.1492	0.0296	0.152	0.0869	0.0676	0.095	0.0053	0.0352
S3982	0	0.1588	0.2156	0	0.0765	0.08	0.1086	0.0545	0.1752	0.055	0.0758
S3983	0	0.1167	0.2318	0.0126	0.0651	0.1086	0.125	0.0779	0.1584	0.0486	0.0553
S3985	0.0367	0.0939	0.2213	0.0508	0.0105	0.082	0.1876	0.0495	0.1819	0	0.0858
S399	0	0.1078	0.3384	0.093	0.045	0.0935	0.0786	0.0727	0.1262	0	0.0446
S4001	0	0.1443	0.1946	0.1333	0.0577	0.095	0.0921	0.0647	0.159	0.026	0.0332
S4004	0	0.1263	0.2682	0	0.0242	0.2416	0.0682	0.0534	0.1334	0.0105	0.0741
S4009	0	0.1186	0.1881	0.115	0.0894	0.0566	0.1121	0.0549	0.1566	0.0298	0.0789
S402	0	0.1866	0.1222	0.0123	0.067	0.1108	0.1344	0.0616	0.1669	0.0983	0.0399
S4031	0	0.1018	0.1962	0.0045	0.0649	0.1787	0.1318	0.0532	0.1741	0.0673	0.0274
S4032	0	0.0875	0.121	0.0463	0.022	0.392	0.0746	0.0298	0.1666	0.0327	0.0277
S4043	0	0.0745	0.2264	0.0577	0.0565	0.1354	0.1214	0.0513	0.1469	0.0873	0.0426
S4048	0	0.1188	0.214	0.0937	0.0205	0.1901	0.0818	0.0675	0.1402	0.0056	0.0677
S4050	0	0.1145	0.1372	0.0623	0.0739	0.1696	0.1327	0.0728	0.1438	0.0324	0.061
S4061	0	0.1287	0.1588	0	0.0735	0.1337	0.1662	0.0605	0.1645	0.0535	0.0605
S4064	0.024	0.1304	0.2311	0.1165	0.0742	0.0114	0.1313	0.0664	0.1417	0.0232	0.0498
S4067	0	0.0847	0.1535	0.0958	0.0547	0.2954	0.0598	0.0391	0.1421	0.0507	0.0243
S4069	0	0.1558	0.1838	0.0575	0.0392	0.1101	0.1337	0.0724	0.1742	0.0259	0.0474
S4070	0	0.1272	0.211	0.011	0.0512	0.0962	0.1765	0.0538	0.1699	0.0258	0.0774
S4078	0	0.0965	0.1492	0.0324	0.0425	0.2085	0.1246	0.0477	0.21	0.0705	0.0182
S4084	0	0.1005	0.1785	0.0836	0.0402	0.0866	0.159	0.0768	0.1637	0.056	0.055
S4088	0	0.0819	0.1663	0.0588	0.0545	0.2214	0.116	0.0692	0.1432	0.0398	0.0488
S4089	0	0.1216	0.1571	0.1704	0.0728	0.0837	0.0844	0.0445	0.1598	0.0563	0.0493
S4094	0	0.1309	0.1411	0.0079	0.0433	0.2361	0.1073	0.0899	0.1382	0.0219	0.0835
S4097	0	0.1277	0.1463	0.028	0.059	0.1429	0.1408	0.0725	0.1745	0.0638	0.0445
S4098	0.2449	0.1505	0.2265	0.0175	0.0766	0.0683	0	0.091	0.0806	0	0.044
S4099	0.0283	0.0611	0.2596	0.1388	0.0466	0.1233	0.0854	0.0597	0.1376	0.0356	0.0239
S4101	0.0204	0.068	0.1011	0.1752	0.0318	0.2608	0.0918	0.0488	0.1382	0.039	0.0249
S4104	0	0.0881	0.0956	0	0.0716	0.3123	0.0643	0.0456	0.234	0.0607	0.028
S412	0.0052	0.1132	0.1783	0.0589	0.0749	0.1093	0.1501	0.0364	0.1882	0.0378	0.0478
S4125	0.1154	0.012	0.2857	0.1066	0.0773	0.0281	0.0986	0.047	0.1416	0.0667	0.0209
S4137	0	0.131	0.2173	0.0313	0.0275	0.1812	0.1084	0.0465	0.2028	0.0322	0.0219
S414	0.0229	0.1304	0.1503	0.0797	0.0418	0.1056	0.1527	0.0524	0.1903	0.0604	0.0134
S4140	0	0.1337	0.1924	0	0.0428	0.1217	0.1485	0.0606	0.2105	0.0415	0.0482
S4144	0	0.116	0.1348	0.0263	0.0633	0.1558	0.116	0.0584	0.2007	0.0567	0.0721
S4158	0	0.08	0.1654	0.075	0.0316	0.0779	0.2187	0.0446	0.1912	0.0504	0.0652
S4164	0.0085	0.116	0.1097	0.0703	0.0696	0.1056	0.1377	0.0386	0.2204	0.0922	0.0315
S4171	0	0.142	0.1584	0.0245	0.0447	0.1023	0.1684	0.0616	0.1693	0.0988	0.03
S4175	0.0293	0.0517	0.026	0	0.0732	0.36	0.1	0.0272	0.2251	0.0976	0.01
S4180	0	0.0892	0.1965	0.0126	0.062	0.1158	0.1721	0.063	0.1697	0.0652	0.054
S4183	0	0.0936	0.0986	0	0.0424	0.2736	0.1342	0.0412	0.2298	0.0722	0.0144
S4188	0	0.0968	0.179	0.0227	0.0205	0.2349	0.1628	0.0668	0.1458	0.0415	0.0291
S4190	0	0.1083	0.3033	0.1866	0.0604	0.0934	0.0454	0.056	0.1235	0	0.0231
S4191	0.0217	0.0915	0.1944	0.0883	0.0521	0.1118	0.131	0.0411	0.192	0.0585	0.0176
S420	0	0.141	0.2123	0.0399	0.0744	0.1416	0.0962	0.0581	0.157	0.045	0.0345
S4209	0	0.1048	0.311	0.029	0.0087	0.2181	0.0882	0.0706	0.1328	0	0.0368
S4218	0	0.1026	0.1162	0.1332	0.0564	0.097	0.1185	0.0664	0.1922	0.0319	0.0857
S422	0	0.1037	0.1568	0.0418	0.033	0.1418	0.1811	0.0816	0.1694	0.0453	0.0455
S4220	0	0.0888	0.1376	0	0.0455	0.3018	0.0937	0.0717	0.1426	0.0532	0.065
S423	0	0.0886	0.1183	0	0.0306	0.4003	0.0826	0.0378	0.1451	0.0308	0.0659
S4230	0	0.1573	0.1716	0.024	0.0717	0.012	0.1788	0.0487	0.2074	0.0529	0.0755
S4236	0	0.065	0.2049	0	0.0369	0.3458	0.0809	0.0583	0.1427	0.0177	0.0477
S4242	0	0.1321	0.168	0.1252	0.0467	0.0829	0.1336	0.079	0.1365	0.0345	0.0616
S4247	0	0.1565	0.2049	0.0132	0.0384	0.0842	0.14	0.0579	0.1997	0.0411	0.064
S4249	0.0014	0.1162	0.1858	0.0715	0.0407	0.1004	0.1554	0.0437	0.1922	0.0701	0.0226
S425	0	0.1081	0.2159	0.0538	0.0727	0.0551	0.1521	0.1043	0.1494	0.0149	0.0738
S4253	0.016	0.0657	0.267	0.1229	0.0509	0.082	0.1288	0.0673	0.1461	0.0325	0.0208
S4255	0.0177	0.1003	0.1828	0.0879	0.0452	0.0936	0.1593	0.0605	0.1991	0.0308	0.0227
S4257	0	0.0986	0.1245	0	0.0599	0.1406	0.1982	0.046	0.2275	0.0599	0.0448
S4263	0	0.1111	0.2391	0.0139	0.0668	0.114	0.1231	0.0649	0.1674	0.0241	0.0757
S4265	0.1101	0.0261	0.1485	0.096	0.0647	0.0113	0.1378	0.0409	0.2418	0.0458	0.077
S4276	0	0.0946	0.2354	0.0989	0.0671	0.1532	0.0994	0.0719	0.1059	0.0036	0.0699
S4278	0	0.136	0.1555	0	0.0575	0.0528	0.1479	0.069	0.2653	0.0635	0.0526
S4282	0	0.0924	0.1492	0	0.0678	0.2266	0.1517	0.0491	0.1718	0.056	0.0353
S4285	0.0348	0.0725	0.1989	0.1271	0.0567	0.0619	0.1263	0.0637	0.1698	0.0565	0.0317
S4286	0	0.1241	0.1584	0	0.0877	0.1483	0.1077	0.053	0.2117	0.0604	0.0487
S4287	0	0.0834	0.1877	0.039	0.0647	0.1797	0.1442	0.0486	0.1693	0.0582	0.0252
S4294	0	0.1402	0.1767	0.0311	0.0619	0.085	0.1482	0.0608	0.2051	0.0414	0.0495
S4299	0	0.0941	0.1733	0.1079	0.071	0.1449	0.1036	0.0655	0.1421	0.025	0.0726
S4310	0.0067	0.1078	0.2244	0.1684	0.0384	0.0654	0.0974	0.0566	0.151	0.0839	0
S4315	0	0.1618	0.1488	0.0303	0.1111	0.1401	0.0995	0.0473	0.175	0.0861	0
S4317	0.0537	0.0359	0.1718	0.1899	0.0927	0.0199	0.131	0.0265	0.186	0.0579	0.0348
S4321	0	0.1197	0.1696	0.0414	0.0866	0.1754	0.1033	0.0516	0.1536	0.0658	0.033
S4345	0	0.1726	0.208	0.006	0.0608	0.2046	0.0745	0.0637	0.1445	0.0472	0.0181
S435	0.0015	0.1049	0.1658	0.0668	0.0423	0.1266	0.185	0.0464	0.1713	0.0153	0.0742
S4354	0	0.1	0.2006	0.0744	0.0411	0.1483	0.137	0.0508	0.1306	0.0714	0.0459
S4356	0	0.0979	0.2837	0.007	0.078	0.1887	0.0827	0.0672	0.1204	0.0066	0.0678
S4357	0	0.1183	0.2283	0.0672	0.0692	0.2088	0.0618	0.0576	0.1251	0.018	0.0457
S4358	0	0.1085	0.1604	0	0.0768	0.2799	0.102	0.0906	0.097	0.0484	0.0364
S4359	0.0118	0.1228	0.2008	0.0768	0.0399	0.107	0.138	0.0698	0.1636	0.0381	0.0311
S4360	0	0.1012	0.1648	0	0.0685	0.0651	0.2033	0.061	0.2224	0.0499	0.0639
S4361	0.0357	0.1114	0.1096	0.0069	0.0566	0.1336	0.1291	0.0595	0.1959	0.0949	0.0667
S4366	0.0643	0.0667	0.2346	0.1499	0.0516	0.1869	0.0622	0.0686	0.0796	0.0184	0.0173
S4370	0	0.107	0.2894	0.0028	0.0446	0.2682	0.0776	0.052	0.1088	0.0231	0.0265
S4377	0.013	0.0852	0.1626	0.0473	0.0374	0.2188	0.13	0.0688	0.1564	0.0582	0.0225
S4379	0	0.12	0.1826	0.0677	0.0752	0.0589	0.154	0.0532	0.1883	0.0629	0.0371
S4384	0	0.1124	0.0517	0	0.0647	0.2113	0.1312	0.0556	0.2367	0.1054	0.0308
S4390	0	0.1178	0.1835	0	0.0543	0.1622	0.1539	0.0803	0.1566	0.0303	0.0612
S4393	0	0.11	0.2071	0	0.0767	0.0889	0.1823	0.0509	0.201	0.0217	0.0613
S4399	0.0092	0.113	0.2482	0.1137	0.0549	0.0914	0.1147	0.053	0.1407	0.034	0.0272
S4400	0	0.1189	0.208	0.0598	0.059	0.0516	0.1416	0.0701	0.1837	0.0446	0.0626
S4407	0	0.1406	0.2033	0.0571	0.0544	0.1756	0.0877	0.0661	0.1439	0	0.0713
S4416	0	0.0649	0.1092	0.0619	0.0699	0.274	0.1075	0.0439	0.1453	0.086	0.0375
S4418	0	0.1105	0.1423	0.0119	0.0524	0.2047	0.1281	0.0491	0.1882	0.1095	0.0033
S4419	0	0.1226	0.1265	0.0838	0.0503	0.072	0.125	0.0589	0.2364	0.0994	0.0252
S4421	0	0.1163	0.1918	0.0253	0.0541	0.2138	0.1122	0.0607	0.141	0.0377	0.0472
S4423	0	0.0718	0.081	0	0.0111	0.2469	0.1832	0.062	0.2087	0.1162	0.0191
S4426	0	0.1084	0.1478	0.0083	0.0806	0.1568	0.1684	0.0588	0.1714	0.0487	0.0508
S4437	0.0372	0.0815	0.1817	0.1021	0.0574	0.1092	0.1134	0.0575	0.1816	0.0781	3e-04
S4438	0	0.1214	0.1923	0.0587	0.0357	0.1874	0.0982	0.0489	0.1816	0.0494	0.0265
S4442	0	0.1211	0.2061	0.0314	0.0537	0.0673	0.173	0.0598	0.1925	0.0444	0.0507
S4450	0	0.1362	0.1715	0.0307	0.035	0.1877	0.1144	0.0658	0.1772	0.0275	0.054
